 20181012
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   7.79573774       7.81326199       8.24669552    
        7320   7.72672129       7.78367567       8.23012352    
        7380   7.67393446       7.76993752       8.21754074    
        7440   7.64114761       7.76191521       8.20372581    
        7500   7.60229492       7.75748396       8.18619919    
        7560   7.55426216       7.75649786       8.17114544    
        7620   7.49065590       7.75347185       8.16286755    
        7680   7.46081972       7.74565840       8.16087055    
        7740   7.43541002       7.73815203       8.16291428    
        7800   7.37836075       7.73724604       8.16328239    
        7860   7.30262280       7.74546909       8.15513611    
        7920   7.27688503       7.76047277       8.13810253    
        7980   7.26754093       7.77381754       8.12120342    
        8040   7.24901628       7.77600956       8.11774731    
        8100   7.19754076       7.76530218       8.13061619    
        8160   7.16524601       7.75016689       8.14815235    
        8220   7.14229488       7.74560118       8.16030407    
        8280   7.12147522       7.76160288       8.16182327    
        8340   7.08655739       7.79013681       8.15053177    
        8400   7.09262276       7.81422186       8.13010120    
        8460   7.04049158       7.82468033       8.10484600    
        8520   6.99868870       7.82238150       8.07862091    
        8580   6.99262285       7.81148338       8.05441570    
        8640   6.96393442       7.79515028       8.03126240    
        8700   6.93278694       7.77610970       8.00240612    
        8760   6.92704916       7.75653553       7.96008539    
        8820   6.90737724       7.73731899       7.90102005    
        8880   6.85049200       7.71446800       7.82904339    
        8940   6.80999994       7.67853260       7.75347757    
        9000   6.79393435       7.62374401       7.68349314    
        9060   6.76524591       7.55515337       7.62514639    
        9120   6.71032810       7.48280001       7.58454752    
        9180   6.69639349       7.41459227       7.56431818    
        9240   6.67672110       7.35859442       7.55596352    
        9300   6.65836048       7.32236862       7.55029964    
        9360   6.61901617       7.30477810       7.54449606    
        9420   6.56852436       7.29636860       7.53707409    
        9480   6.52622938       7.29161358       7.52605009    
        9540   6.51229525       7.28962851       7.50880241    
        9600   6.49344254       7.28771782       7.48323870    
        9660   6.46852446       7.28209686       7.45002651    
        9720   6.43573761       7.26967764       7.41213417    
        9780   6.41639328       7.24897766       7.37371445    
        9840   6.38442612       7.22023916       7.33764839    
        9900   6.37278700       7.18484545       7.30621147    
        9960   6.33016396       7.14637613       7.28038216    
       10020   6.31901646       7.11006451       7.26017427    
       10080   6.31262302       7.08057833       7.24658728    
       10140   6.30032778       7.05778027       7.24171066    
       10200   6.28803301       7.03898239       7.24571609    
       10260   6.24098349       7.02591658       7.25570011    
       10320   6.20754099       7.02420473       7.26898432    
       10380   6.21196699       7.03608227       7.28536034    
       10440   6.17999983       7.05693388       7.30314636    
       10500   6.13491821       7.08007145       7.31733751    
       10560   6.13655758       7.10217953       7.32158041    
       10620   6.12278700       7.12171555       7.31112337    
       10680   6.09360647       7.13563681       7.28621340    
       10740   6.05590153       7.13867521       7.25225163    
       10800   6.01032782       7.12711191       7.21789169    
       10860   5.98032808       7.10120153       6.39103985    
       10920   5.96065569       7.06653690       6.37481022    
       10980   5.95754099       7.03296995       6.36105776    
       11040   5.94836044       7.00842237       6.34770107    
       11100   5.93229485       6.99198246       6.33602524    
       11160   5.93442631       6.97951031       6.32365179    
       11220   5.91639328       6.96996260       6.30485535    
       11280   5.90983629       6.96180630       6.27724171    
       11340   5.89098358       6.95025873       6.24283552    
       11400   5.84262276       6.93088913       6.20901680    
       11460   5.82426214       6.90305138       6.18390465    
       11520   5.82540989       6.87021351       6.16945410    
       11580   5.82737684       6.83984947       6.16040850    
       11640   5.76081944       6.81879759       6.14719629    
       11700   5.71016407       6.80661154       6.11965275    
       11760   5.70967197       6.79500628       6.07820272    
       11820   5.68672132       6.77292776       6.03637695    
       11880   5.68098354       6.73515463       6.00389814    
       11940   5.65311480       6.69033670       5.98244524    
       12000   5.61704922       6.65142632       5.97301483    
       12060   5.57967234       6.62262869       5.97482872    
       12120   5.55344248       6.60340309       5.98288918    
       12180   5.53049183       6.59459877       5.99197435    
       12240   5.50098372       6.59653854       5.99877357    
       12300   5.48180342       6.60510540       6.00319433    
       12360   5.44786882       6.61331987       6.00975609    
       12420   5.41344261       6.61781931       6.02374554    
       12480   5.38721323       6.62237358       6.04783821    
       12540   5.38344240       6.63275242       6.07985210    
       12600   5.35229492       6.65083504       6.11122084    
       12660   5.35639334       6.67571783       6.13257980    
       12720   5.34704924       6.70532131       6.14274740    
       12780   5.32704926       6.73364687       6.14806747    
       12840   5.29311466       6.75167084       6.15354681    
       12900   5.24426222       6.75545549       6.15847349    
       12960   5.20606565       6.75039959       6.16091919    
       13020   5.20524597       6.74491262       6.16362286    
       13080   5.20983601       6.74182320       6.17032814    
       13140   5.20327854       6.73972464       6.18098783    
       13200   5.16557360       6.73978615       6.19442940    
       13260   5.14344263       6.74501610       6.21130276    
       13320   5.13196707       6.75593281       6.23187351    
       13380   5.11147547       6.77106094       6.25158215    
