 20181214
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7200   4.10475397       6.85989523       5.04758739    
        7260   4.10147524       6.83978891       5.05403423    
        7320   4.07360649       6.81989431       5.07443285    
        7380   4.06590176       6.80902767       5.10125065    
        7440   4.03360653       6.81214571       5.12671041    
        7500   4.01622963       6.82736635       5.14682245    
        7560   3.98213124       6.84847021       5.16021824    
        7620   3.96819663       6.86919308       5.16586637    
        7680   3.95016384       6.88521433       5.16259432    
        7740   3.94721317       6.89366484       5.14827156    
        7800   3.94426227       6.89186478       5.12349796    
        7860   3.91852450       6.87800074       5.09390402    
        7920   3.89885235       6.85225153       5.06721306    
        7980   3.86491799       6.81810236       5.04762840    
        8040   3.84262300       6.78240824       5.03602266    
        8100   3.82098365       6.75210381       5.03001690    
        8160   3.77557373       6.73032856       5.02614594    
        8220   3.75295091       6.71561956       5.02282619    
        8280   3.74114752       6.70443058       5.01977730    
        8340   3.73590159       6.69435501       5.01627636    
        8400   3.73278689       6.68444777       5.01174021    
        8460   3.71754098       6.67462063       5.00709963    
        8520   3.71950817       6.66503334       5.00235367    
        8580   3.71245909       6.65580797       4.99651241    
        8640   3.69688535       6.64717150       4.98939133    
        8700   3.68754101       6.63902283       4.98251295    
        8760   3.68721318       6.63067818       4.97696829    
        8820   3.69983602       6.62116194       4.97289848    
        8880   3.70311475       6.61024380       4.96915388    
        8940   3.70245910       6.59848118       4.96275043    
        9000   3.69590163       6.58633232       4.95055008    
        9060   3.70032787       6.57311440       4.93144846    
        9120   3.67786884       6.55725670       4.90598679    
        9180   3.64557385       6.53704786       4.87600183    
        9240   3.61819673       6.51152849       4.84486103    
        9300   3.60590172       6.48086739       4.81603575    
        9360   3.59901643       6.44624615       4.79122782    
        9420   3.55311465       6.40970421       4.77155256    
        9480   3.52475405       6.37379122       4.75753021    
        9540   3.52754092       6.34072876       4.74782944    
        9600   3.51262283       6.31263828       4.74029398    
        9660   3.49655747       6.29106903       4.73240232    
        9720   3.49065566       6.27552128       4.72088957    
        9780   3.46360660       6.26345587       4.70289660    
        9840   3.45327878       6.25099754       4.67785931    
        9900   3.44918036       6.23405457       4.64746809    
        9960   3.44606566       6.20988178       4.61465502    
       10020   3.42229509       6.17824459       4.58283710    
       10080   3.41819668       6.14138222       4.55449152    
       10140   3.41622949       6.10279655       4.53015089    
       10200   3.41573763       6.06602097       4.50831985    
       10260   3.41442633       6.03310585       4.48652935    
       10320   3.38360667       6.00398827       4.46239948    
       10380   3.36885238       5.97647762       4.43526411    
       10440   3.36344266       5.94780111       4.40648031    
       10500   3.34180331       5.91639709       4.37826109    
       10560   3.32836056       5.88271379       4.35248947    
       10620   3.30327868       5.84879923       4.33060408    
       10680   3.27327871       5.81709957       4.31363106    
       10740   3.26508188       5.78897429       4.30182171    
       10800   3.22295094       5.76446390       3.01693916    
       10860   3.20491815       5.74310255       3.01581359    
       10920   3.21885252       5.72422552       3.01484847    
       10980   3.20000005       5.70694828       3.01106763    
       11040   3.16918039       5.69045115       3.00414824    
       11100   3.14737701       5.67432690       2.99489903    
       11160   3.12901640       5.65825224       2.98515034    
       11220   3.09983611       5.64215660       2.97672701    
       11280   3.08754086       5.62631226       2.97037077    
       11340   3.08426237       5.61100721       2.96528220    
       11400   3.05393434       5.59612179       2.96134162    
       11460   3.03967214       5.58136129       2.95842934    
       11520   3.02393436       5.56676531       2.95509171    
       11580   3.02836061       5.55258131       2.95020986    
       11640   3.02836061       5.53893137       2.94343781    
       11700   3.01901650       5.52532721       2.93457484    
       11760   3.00918031       5.51082420       2.92324018    
       11820   3.02721310       5.49463606       2.90945888    
       11880   3.01868844       5.47626352       2.89275146    
       11940   2.99327874       5.45529032       2.87315631    
       12000   2.97065568       5.43156195       2.85124898    
       12060   2.93950820       5.40496111       2.82817411    
       12120   2.91983604       5.37585974       2.80444288    
       12180   2.90754104       5.34510136       2.78129458    
       12240   2.88540983       5.31347990       2.76127172    
       12300   2.86278677       5.28164148       2.74717140    
       12360   2.85704923       5.25078487       2.73955011    
       12420   2.84180331       5.22272682       2.73750639    
       12480   2.78934431       5.19891262       2.73939228    
       12540   2.76999998       5.17952681       2.74326015    
       12600   2.75721312       5.16386986       2.74823380    
       12660   2.75918031       5.15148354       2.75433564    
       12720   2.75918031       5.14229012       2.76190686    
       12780   2.74934435       5.13639259       2.77124023    
       12840   2.72344255       5.13380432       2.78258395    
       12900   2.70819664       5.13422394       2.79516721    
       12960   2.70081973       5.13686752       2.80756521    
       13020   2.68606567       5.14047050       2.81851649    
       13080   2.70360661       5.14341259       2.82709622    
       13140   2.70327878       5.14423943       2.83332324    
       13200   2.70655727       5.14229250       2.83834338    
       13260   2.71819663       5.13779354       2.84348774    
       13320   2.73672128       5.13221788       2.84966660    
       13380   2.76393437       5.12740040       2.85772443    
       13440   2.79213119       5.12455225       2.86847425    
       13500   2.79950809       5.12401819       2.88207221    
       13560   2.79622960       5.12569857       2.89763308    
       13620   2.78999996       5.12949371       2.91348958    
       13680   2.80639338       5.13528061       2.92787242    
       13740   2.82393432       5.14248753       2.94001436    
       13800   2.82475400       5.14983082       2.95013261    
       13860   2.82409835       5.15592194       2.95865536    
       13920   2.82131147       5.16004610       2.96605754    
       13980   2.82868862       5.16224909       2.97302485    
       14040   2.83606553       5.16287947       2.98022246    
       14100   2.84262300       5.16231823       2.98802686    
       14160   2.85311484       5.16111135       2.99681377    
       14220   2.84901643       5.16002560       3.00682783    
       14280   2.85803270       5.15988255       3.01755548    
       14340   2.85524583       5.16125011       3.02742648    
       14400   2.86409831       5.16404867       3.47662067    
       14460   2.87557387       5.16706753       3.47774386    
       14520   2.86245894       5.16808414       3.47430730    
       14580   2.82213116       5.16465187       3.46700549    
       14640   2.81852460       5.15524054       3.45765710    
       14700   2.81639338       5.14020395       3.44937468    
       14760   2.81409836       5.12212420       3.44460344    
       14820   2.79409838       5.10449982       3.44382954    
       14880   2.79672122       5.08975267       3.44563270    
       14940   2.80114746       5.07895041       3.44594526    
       15000   2.79999995       5.07221031       3.44206977    
       15060   2.80213118       5.06790781       3.43450546    
       15120   2.79098368       5.06236792       3.42474246    
       15180   2.78868842       5.05264950       3.41331577    
       15240   2.77475405       5.03857231       3.40068078    
       15300   2.75672126       5.02170038       3.38824487    
       15360   2.74655747       5.00372267       3.37575245    
       15420   2.73262286       4.98567772       3.36262703    
       15480   2.68180323       4.96784210       3.34991384    
       15540   2.64819670       4.95005703       3.33872604    
       15600   2.63262296       4.93213129       3.32887793    
       15660   2.63147545       4.91429663       3.32107258    
       15720   2.63754106       4.89716721       3.31571507    
       15780   2.62688518       4.88160563       3.31117535    
       15840   2.60803270       4.86840343       3.30574822    
       15900   2.59622955       4.85756731       3.29829597    
       15960   2.59131145       4.84818411       3.28718877    
       16020   2.57442617       4.83825493       3.27152777    
       16080   2.55885243       4.82511330       3.25122118    
       16140   2.55557370       4.80666208       3.22589254    
       16200   2.52852464       4.78218174       3.19602585    
       16260   2.50885248       4.75202703       3.16372919    
       16320   2.48377061       4.71718025       3.13152361    
       16380   2.45590162       4.67907190       3.10099602    
       16440   2.43573761       4.63956833       3.07280755    
       16500   2.44885254       4.60078335       3.04631233    
       16560   2.44721317       4.56441450       3.01908326    
       16620   2.43868852       4.53064537       2.98886895    
       16680   2.43409824       4.49814224       2.95534849    
       16740   2.40508199       4.46476793       2.91890836    
       16800   2.36688519       4.42837620       2.88079119    
       16860   2.33573771       4.38793945       2.84378839    
       16920   2.29639339       4.34399033       2.81015682    
       16980   2.25540972       4.29847479       2.78050232    
       17040   2.20573759       4.25416899       2.75424933    
       17100   2.17426229       4.21345568       2.72966313    
       17160   2.16278696       4.17737150       2.70406914    
       17220   2.15213108       4.14518976       2.67585492    
       17280   2.13983607       4.11487722       2.64529300    
       17340   2.13409829       4.08417130       2.61337900    
       17400   2.11950827       4.05173349       2.58106136    
       17460   2.10606551       4.01743841       2.54937196    
       17520   2.09131145       3.98187399       2.51926398    
       17580   2.07819676       3.94573474       2.49150848    
       17640   2.06918025       3.90967083       2.46692133    
       17700   2.06622958       3.87443924       2.44590330    
       17760   2.04606557       3.84083819       2.42831635    
       17820   2.02852464       3.80960989       2.41391277    
       17880   2.01540995       3.78142452       2.40199018    
       17940   2.00475407       3.75686240       2.39134002    
       18000   2.00065565       3.73616004       1.53891218    
       18060   1.98065579       3.71871376       1.53016806    
       18120   1.96950817       3.70323777       1.52080357    
       18180   1.96836066       3.68839908       1.50892937    
       18240   1.96885240       3.67283607       1.49310923    
       18300   1.95327866       3.65625238       1.47368956    
       18360   1.94229507       3.63744354       1.45367205    
       18420   1.93032789       3.61527848       1.43530715    
       18480   1.92213118       3.58951807       1.42019725    
       18540   1.90524590       3.56216574       1.41150463    
       18600   1.88557374       3.53560591       1.41102552    
       18660   1.86950815       3.51165795       1.41720688    
       18720   1.86983609       3.49443102       1.42580807    
       18780   1.86459017       3.48640966       1.43425846    
       18840   1.85475409       3.48587608       1.44434738    
       18900   1.84327865       3.48858380       1.45912969    
       18960   1.84442627       3.49136305       1.48030627    
       19020   1.84754097       3.49463391       1.50796497    
       19080   1.85295081       3.50143647       1.54005563    
       19140   1.86196721       3.51443219       1.57331359    
       19200   1.87344265       3.53423953       1.60494721    
       19260   1.87918031       3.55928969       1.63178468    
       19320   1.86770487       3.58683133       1.65135849    
       19380   1.85918033       3.61351275       1.66420114    
       19440   1.85639346       3.63605523       1.67374599    
       19500   1.85032785       3.65213442       1.68391430    
       19560   1.84655738       3.66177320       1.69699240    
       19620   1.84213114       3.66744089       1.71323097    
       19680   1.82245898       3.67254090       1.73151994    
       19740   1.81426227       3.67939663       1.75018239    
       19800   1.81180322       3.68838906       1.76805723    
       19860   1.81590164       3.69868731       1.78420162    
       19920   1.80770493       3.70940399       1.79653311    
       19980   1.78409839       3.72002435       1.80266082    
       20040   1.76852465       3.72978711       1.80213392    
       20100   1.75786889       3.73672318       1.79689384    
       20160   1.72918034       3.73813748       1.79025805    
       20220   1.71360660       3.73279667       1.78685713    
       20280   1.69180334       3.72202873       1.79066169    
       20340   1.67213118       3.70896554       1.80316210    
       20400   1.65885246       3.69766903       1.82305884    
       20460   1.63836062       3.69196630       1.84726143    
       20520   1.61983609       3.69407392       1.87224770    
       20580   1.61901641       3.70352244       1.89493394    
       20640   1.61442626       3.71748734       1.91279376    
       20700   1.60540986       3.73290443       1.92472458    
       20760   1.60049176       3.74734712       1.93203557    
       20820   1.58901644       3.75867295       1.93779147    
       20880   1.59475410       3.76551509       1.94426167    
       20940   1.60131145       3.76837993       1.95133185    
       21000   1.59065568       3.76961136       1.95748460    
       21060   1.57622945       3.77152658       1.96148133    
       21120   1.56721306       3.77442908       1.96274078    
       21180   1.57000005       3.77675295       1.96050119    
       21240   1.56049180       3.77672291       1.95397985    
       21300   1.56180322       3.77325201       1.94314444    
       21360   1.56213117       3.76542616       1.92916298    
       21420   1.57081962       3.75230598       1.91393721    
       21480   1.58967209       3.73373318       1.89920378    
       21540   1.59737706       3.71082973       1.88648582    
       21600   1.59950817       3.68578506       2.31850624    
       21660   1.60590160       3.66129971       2.30928898    
       21720   1.61245906       3.63961339       2.30117869    
       21780   1.61655736       3.62163138       2.29324365    
       21840   1.61442626       3.60705376       2.28658772    
       21900   1.61245906       3.59383607       2.28422356    
       21960   1.61819673       3.58126688       2.28768682    
       22020   1.62721312       3.57032776       2.29469085    
       22080   1.63672125       3.56328797       2.30287027    
       22140   1.65262294       3.56050134       2.30925846    
       22200   1.66540980       3.56026173       2.30923295    
       22260   1.68016398       3.56087422       2.30107594    
       22320   1.69655740       3.55913830       2.28509545    
       22380   1.71016395       3.55226398       2.26296401    
       22440   1.73475409       3.53922868       2.23613667    
