 20180912
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   1.19113636       1.11356866       1.19434083    
        3540   1.19113636       1.11356866       1.19345188    
        3600   1.19013047       1.11548543       1.19249678    
        3660   1.19140911       1.11548543       1.19139910    
        3720   1.19191301       1.11755323       1.19023252    
        3780   1.19056523       1.11755323       1.18927538    
        3840   1.19204545       1.11903727       1.18832004    
        3900   1.19117391       1.11903727       1.18751311    
        3960   1.19117391       1.11982751       1.18681049    
        4020   1.18981814       1.11982751       1.18648791    
        4080   1.18891299       1.11996675       1.18643880    
        4140   1.18918180       1.11996675       1.18649757    
        4200   1.18949997       1.11917865       1.18596256    
        4260   1.18949997       1.11917865       1.18494606    
        4320   1.18949997       1.11837971       1.18354893    
        4380   1.19265223       1.11837971       1.18277395    
        4440   1.19027269       1.11802554       1.18224609    
        4500   1.18856525       1.11802554       1.18153822    
        4560   1.19090915       1.11771643       1.18071318    
        4620   1.19090915       1.11771643       1.18013620    
        4680   1.18860865       1.11731386       1.17995226    
        4740   1.18931818       1.11731386       1.18014705    
        4800   1.18721735       1.11682439       1.18062949    
        4860   1.18750000       1.11682439       1.18124354    
        4920   1.18686366       1.11668575       1.18227208    
        4980   1.18686366       1.11668575       1.18362927    
        5040   1.18486953       1.11710274       1.18470442    
        5100   1.18327272       1.11710274       1.18547106    
        5160   1.18327272       1.11829340       1.18528962    
        5220   1.18843484       1.11829340       1.18523026    
        5280   1.18550003       1.11984468       1.18511117    
        5340   1.18550003       1.11984468       1.18496585    
        5400   1.18343472       1.12159729       1.18444037    
        5460   1.18237495       1.12159729       1.18361676    
        5520   1.18237495       1.12351787       1.18268311    
        5580   1.18283331       1.12351787       1.18202031    
        5640   1.18283331       1.12437081       1.18140912    
        5700   1.18216670       1.12437081       1.18095767    
        5760   1.18134785       1.12413979       1.18056667    
        5820   1.18134785       1.12413979       1.18028808    
        5880   1.18020833       1.12366152       1.18010473    
        5940   1.17851996       1.12366152       1.17969251    
        6000   1.17851996       1.12301064       1.17864192    
        6060   1.17851996       1.12301064       1.17697191    
        6120   1.17851996       1.12230444       1.17483079    
        6180   1.18130767       1.12230444       1.17315817    
        6240   1.18130767       1.12161613       1.17146194    
        6300   1.18085182       1.12161613       1.16983569    
        6360   1.18165386       1.12070751       1.16802204    
        6420   1.18165386       1.12070751       1.16630328    
        6480   1.18114817       1.11889493       1.16475844    
        6540   1.18253851       1.11889493       1.16327000    
        6600   1.18177783       1.11657822       1.16184151    
        6660   1.18062961       1.11657822       1.16035342    
        6720   1.17942309       1.11398017       1.15908551    
        6780   1.17948151       1.11398017       1.15798509    
        6840   1.17957687       1.11153996       1.15668070    
        6900   1.17957687       1.11153996       1.15519869    
        6960   1.17957687       1.10924721       1.15311790    
        7020   1.18366671       1.10924721       1.15151107    
        7080   1.17892313       1.10696089       1.18215716    
        7140   1.17892313       1.10696089       1.18178809    
        7200   1.17725921       1.10461378       1.18194532    
        7260   1.17751849       1.10461378       1.18241310    
        7320   1.17751849       1.10198569       1.18294466    
        7380   1.17711115       1.10198569       1.18328750    
        7440   1.17807698       1.09989810       1.18337071    
        7500   1.17837036       1.09989810       1.18349457    
        7560   1.17861533       1.09858024       1.18371415    
        7620   1.17861533       1.09858024       1.18393469    
        7680   1.17870367       1.09779537       1.18458247    
        7740   1.17907691       1.09779537       1.18546379    
        7800   1.17870367       1.09734070       1.18643737    
        7860   1.17792308       1.09734070       1.18741369    
