 20190312
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   1.84253848       3.54496408       1.83137190    
        3540   1.84253848       3.54496408       1.82387447    
        3600   1.83166671       3.54668593       1.81544137    
        3660   1.82159257       3.54668593       1.80632484    
        3720   1.81276917       3.54974818       1.79711115    
        3780   1.80048144       3.54974818       1.78759599    
        3840   1.78699994       3.54959893       1.77803028    
        3900   1.78699994       3.54959893       1.76868856    
        3960   1.78351855       3.54455161       1.76043379    
        4020   1.76849997       3.54455161       1.75403762    
        4080   1.75296152       3.53981614       1.74912035    
        4140   1.75296152       3.53981614       1.74555147    
        4200   1.75148153       3.53390241       1.74229491    
        4260   1.73676920       3.53390241       1.73945808    
        4320   1.73676920       3.52826977       1.73632693    
        4380   1.73829627       3.52826977       1.73335838    
        4440   1.73146152       3.52515364       1.73039937    
        4500   1.73385191       3.52515364       1.72681296    
        4560   1.72757697       3.52330852       1.72202957    
        4620   1.72757697       3.52330852       1.71651328    
        4680   1.72844446       3.52079511       1.71083808    
        4740   1.72630775       3.52079511       1.70528018    
        4800   1.72611105       3.51582909       1.70015550    
        4860   1.71911538       3.51582909       1.69578910    
        4920   1.72288895       3.50588703       1.69211185    
        4980   1.72130764       3.50588703       1.68807161    
        5040   1.72200000       3.49573517       1.68356204    
        5100   1.71315384       3.49573517       1.67909050    
        5160   1.71315384       3.48832035       1.67395294    
        5220   1.72048151       3.48832035       1.66932213    
        5280   1.71146154       3.48202896       1.66560924    
        5340   1.71146154       3.48202896       1.66265261    
        5400   1.72381485       3.47357821       1.66116297    
        5460   1.72688890       3.47357821       1.66039252    
        5520   1.72238457       3.46441126       1.66060960    
        5580   1.72238457       3.46441126       1.66126454    
        5640   1.72749996       3.45815992       1.66170156    
        5700   1.72749996       3.45815992       1.66289020    
        5760   1.73766673       3.45608997       1.66468275    
        5820   1.74411106       3.45608997       1.66691601    
        5880   1.74892306       3.45692420       1.66917908    
        5940   1.74892306       3.45692420       1.67056286    
        6000   1.75929630       3.45735264       1.67059016    
        6060   1.76069236       3.45735264       1.66864872    
        6120   1.76069236       3.45867085       1.66422319    
        6180   1.76877773       3.45867085       1.65728056    
        6240   1.77138460       3.45864677       1.64718866    
        6300   1.76914811       3.45864677       1.63439643    
        6360   1.77538466       3.45345998       1.61883724    
        6420   1.77538466       3.45345998       1.60047185    
        6480   1.77211106       3.43833256       1.58062315    
        6540   1.77830768       3.43833256       1.55952573    
        6600   1.77096295       3.40972352       1.53790021    
        6660   1.76722217       3.40972352       1.51682866    
        6720   1.76722217       3.36960864       1.49577773    
        6780   1.77699995       3.36960864       1.47623682    
        6840   1.76751852       3.32342696       1.45824063    
        6900   1.77100003       3.32342696       1.44159579    
        6960   1.77100003       3.27469397       1.42604959    
        7020   1.76966667       3.27469397       1.41052663    
        7080   1.77161539       3.22531438       1.75153661    
        7140   1.77161539       3.22531438       1.75121081    
        7200   1.76518524       3.18205237       1.75101018    
        7260   1.76222217       3.18205237       1.75091851    
        7320   1.76826918       3.14378023       1.75108337    
        7380   1.76826918       3.14378023       1.75068283    
        7440   1.76780772       3.10480928       1.75015366    
        7500   1.76780772       3.10480928       1.74958658    
        7560   1.75585186       3.06639218       1.74852693    
        7620   1.75826919       3.06639218       1.74628031    
        7680   1.74544442       3.02956724       1.74260831    
        7740   1.74349999       3.02956724       1.73748517    
        7800   1.73199999       2.99133468       1.73082209    
        7860   1.73273075       2.99133468       1.72332358    
        7920   1.73273075       2.95137548       1.71488178    
        7980   1.72562969       2.95137548       1.70582819    
        8040   1.72361541       2.90879154       1.69624531    
        8100   1.71185184       2.90879154       1.68629813    
        8160   1.70861542       2.86273408       1.67635131    
        8220   1.70861542       2.86273408       1.66654313    
        8280   1.69551849       2.81399679       1.65704107    
        8340   1.69338465       2.81399679       1.64710546    
        8400   1.68159258       2.76388335       1.63784325    
        8460   1.66751850       2.76388335       1.62887919    
        8520   1.66751850       2.71403193       1.62055218    
        8580   1.66161537       2.71403193       1.61317420    
        8640   1.64892590       2.66637182       1.60629427    
        8700   1.64542305       2.66637182       1.59976709    
        8760   1.64542305       2.62024450       1.59269392    
        8820   1.63903701       2.62024450       1.58556175    
        8880   1.62857687       2.57719898       1.57859027    
        8940   1.62857687       2.57719898       1.57166111    
        9000   1.61500001       2.53677750       1.56516075    
        9060   1.58596301       2.53677750       1.55819082    
        9120   1.57519233       2.49552393       1.55111957    
        9180   1.57519233       2.49552393       1.54328358    
        9240   1.56281483       2.45521522       1.53492379    
        9300   1.54615390       2.45521522       1.52629125    
        9360   1.53562963       2.41673946       1.51715744    
        9420   1.51769233       2.41673946       1.50775492    
        9480   1.48353851       2.37916112       1.49773109    
        9540   1.47666669       2.37916112       1.48736727    
        9600   1.47666669       2.34123087       1.47655845    
        9660   1.45542312       2.34123087       1.46558905    
        9720   1.45542312       2.30372429       1.45471752    
        9780   1.45533335       2.30372429       1.44449782    
        9840   1.43519235       2.26584673       1.43516624    
        9900   1.42951846       2.26584673       1.42727125    
        9960   1.41869235       2.22827125       1.42091811    
       10020   1.41869235       2.22827125       1.41600537    
       10080   1.41503704       2.19234681       1.41251147    
       10140   1.39944446       2.19234681       1.40910625    
       10200   1.39944446       2.16114616       1.40567470    
       10260   1.38818514       2.16114616       1.40150976    
       10320   1.38415384       2.13752198       1.39642918    
       10380   1.38415384       2.13752198       1.39089155    
       10440   1.38000000       2.12085962       1.38483834    
       10500   1.37457693       2.12085962       1.37808502    
       10560   1.37457693       2.10511303       1.37081492    
       10620   1.37529635       2.10511303       1.36319721    
       10680   1.36146152       2.08715987       1.34640491    
       10740   1.36146152       2.08715987       1.33925164    
       10800   1.35522223       2.06865811       1.33252978    
       10860   1.34300005       2.06865811       1.32549894    
       10920   1.33815384       2.04924202       1.31846738    
       10980   1.33815384       2.04924202       1.31096983    
       11040   1.33414817       2.02946067       1.30307353    
       11100   1.32896149       2.02946067       1.29447842    
       11160   1.32751846       2.01058507       1.28527033    
       11220   1.32299995       2.01058507       1.27641237    
       11280   1.32114816       1.99288583       1.26756048    
       11340   1.31765389       1.99288583       1.25924194    
       11400   1.31507409       1.97583699       1.25093925    
       11460   1.31053841       1.97583699       1.24281549    
       11520   1.31053841       1.95815682       1.23453903    
       11580   1.31255555       1.95815682       1.22637618    
       11640   1.30376923       1.94121110       1.21879911    
       11700   1.30376923       1.94121110       1.21137679    
       11760   1.29673076       1.92506027       1.20452881    
       11820   1.29673076       1.92506027       1.19781339    
       11880   1.29299998       1.90988302       1.19189215    
       11940   1.29061544       1.90988302       1.18677330    
       12000   1.28755558       1.89621806       1.18264246    
       12060   1.28129625       1.89621806       1.17927468    
       12120   1.27900004       1.88494909       1.17596841    
       12180   1.27900004       1.88494909       1.17243195    
       12240   1.27677774       1.87696195       1.16810191    
       12300   1.27515388       1.87696195       1.16355395    
       12360   1.27515388       1.87263894       1.15836132    
       12420   1.27859259       1.87263894       1.15359402    
       12480   1.27111542       1.86882949       1.14953983    
       12540   1.27111542       1.86882949       1.14614999    
       12600   1.27111542       1.86302662       1.14341795    
       12660   1.26823080       1.86302662       1.14066780    
       12720   1.26852000       1.85665905       1.13793778    
       12780   1.26852000       1.85665905       1.13465321    
       12840   1.26580775       1.85271287       1.13127542    
       12900   1.26534617       1.85271287       1.12771404    
       12960   1.26534617       1.85063565       1.12422836    
       13020   1.26548004       1.85063565       1.12106860    
       13080   1.26548004       1.84900880       1.11811996    
       13140   1.26925004       1.84900880       1.11586380    
       13200   1.26800001       1.84701896       1.11376274    
       13260   1.26800001       1.84701896       1.11197138    
       13320   1.26800001       1.84523499       1.11018682    
       13380   1.26800001       1.84523499       1.10833514    
       13440   1.25959086       1.84433806       1.10650539    
       13500   1.25521743       1.84433806       1.10439014    
       13560   1.25399995       1.84475636       1.10198486    
       13620   1.25399995       1.84475636       1.09908700    
       13680   1.25278258       1.84572268       1.09577060    
       13740   1.24972725       1.84572268       1.09214270    
       13800   1.24677277       1.84640980       1.08824193    
       13860   1.24630439       1.84640980       1.08438087    
       13920   1.24495459       1.84559715       1.08040988    
       13980   1.24495459       1.84559715       1.07658374    
       14040   1.24282610       1.84297514       1.07321215    
       14100   1.24150002       1.84297514       1.07039559    
       14160   1.24150002       1.83911622       1.06829810    
       14220   1.25139129       1.83911622       1.06680858    
       14280   1.24490905       1.83478308       1.24535072    
       14340   1.24490905       1.83478308       1.24574542    
       14400   1.24500000       1.83226013       1.24612772    
       14460   1.24891305       1.83226013       1.24649835    
       14520   1.24804544       1.83251870       1.24691653    
       14580   1.24804544       1.83251870       1.24718928    
       14640   1.24813044       1.83380294       1.24733675    
       14700   1.24895453       1.83380294       1.24720311    
       14760   1.25047827       1.83487880       1.24700797    
       14820   1.24868178       1.83487880       1.24708402    
       14880   1.25065219       1.83519399       1.24707353    
       14940   1.24963641       1.83519399       1.24746752    
       15000   1.25399995       1.83426642       1.24790764    
       15060   1.25427270       1.83426642       1.24893081    
       15120   1.25427270       1.83342063       1.25063050    
       15180   1.26856518       1.83342063       1.25347996    
       15240   1.26418185       1.83348477       1.25723541    
       15300   1.26418185       1.83348477       1.26170325    
       15360   1.27178264       1.83524168       1.26635671    
       15420   1.27400005       1.83524168       1.27090609    
       15480   1.27934778       1.84003067       1.27496040    
       15540   1.28313637       1.84003067       1.27832389    
       15600   1.28726089       1.84781373       1.28066158    
       15660   1.29086363       1.84781373       1.28199482    
       15720   1.29849994       1.85697341       1.28195608    
       15780   1.29849994       1.85697341       1.28130603    
       15840   1.30252171       1.86484087       1.28022468    
       15900   1.30631816       1.86484087       1.27903175    
       15960   1.30631816       1.86821640       1.27759123    
       16020   1.31917393       1.86821640       1.27629042    
       16080   1.31695449       1.86646259       1.27523327    
       16140   1.31695449       1.86646259       1.27441871    
       16200   1.31713045       1.86313534       1.27383530    
       16260   1.31929171       1.86313534       1.27339566    
       16320   1.32504344       1.86014867       1.27325952    
       16380   1.32504344       1.86014867       1.27343738    
       16440   1.32966661       1.85769129       1.27402425    
       16500   1.33539128       1.85769129       1.27488816    
       16560   1.34473908       1.85494280       1.27566051    
       16620   1.34473908       1.85494280       1.27645862    
       16680   1.35279167       1.85291708       1.27700818    
       16740   1.36328006       1.85291708       1.27743769    
       16800   1.36328006       1.85281646       1.27761209    
       16860   1.36328006       1.85281646       1.27794230    
       16920   1.36328006       1.85319901       1.27840233    
       16980   1.37773073       1.85319901       1.27936363    
       17040   1.37773073       1.85282278       1.28085291    
       17100   1.37773073       1.85282278       1.28290141    
       17160   1.39703846       1.85207629       1.28544605    
       17220   1.39703846       1.85207629       1.28855515    
       17280   1.40818524       1.85222757       1.29229355    
       17340   1.41519237       1.85222757       1.29668903    
       17400   1.42577779       1.85435605       1.30157876    
       17460   1.44529629       1.85435605       1.30701458    
       17520   1.45334613       1.85840821       1.31276917    
       17580   1.45334613       1.85840821       1.31900597    
       17640   1.46425927       1.86495447       1.32549095    
       17700   1.47457695       1.86495447       1.33191085    
       17760   1.47457695       1.87336981       1.33807075    
       17820   1.49185181       1.87336981       1.34388673    
       17880   1.49273074       1.88325083       1.52494788    
       17940   1.49273074       1.88325083       1.53169763    
       18000   1.50103700       1.89455581       1.53849697    
       18060   1.51733339       1.89455581       1.54551232    
       18120   1.52634621       1.90521729       1.55228937    
       18180   1.53062963       1.90521729       1.55881643    
       18240   1.53062963       1.91413808       1.56498301    
       18300   1.54142308       1.91413808       1.57111466    
       18360   1.54566669       1.92202604       1.57722652    
       18420   1.55573082       1.92202604       1.58357227    
       18480   1.56025922       1.92976892       1.58970785    
       18540   1.57050002       1.92976892       1.59570420    
       18600   1.57474077       1.93761230       1.60101306    
       18660   1.58338463       1.93761230       1.60577905    
       18720   1.58338463       1.94587708       1.60970235    
       18780   1.59151852       1.94587708       1.61301875    
       18840   1.59184611       1.95296109       1.61551869    
       18900   1.59184611       1.95296109       1.61746657    
       18960   1.60066664       1.95859122       1.61874878    
       19020   1.60688460       1.95859122       1.61985457    
       19080   1.62229633       1.96278965       1.62062705    
       19140   1.63096154       1.96278965       1.62171686    
       19200   1.64318514       1.96439660       1.62289953    
       19260   1.65338457       1.96439660       1.62476146    
       19320   1.66422224       1.96334660       1.62705040    
       19380   1.67538464       1.96334660       1.62998593    
       19440   1.68966663       1.96126676       1.63328278    
       19500   1.70115387       1.96126676       1.63656735    
       19560   1.70115387       1.96005261       1.63946629    
       19620   1.72666669       1.96005261       1.64208996    
       19680   1.73146152       1.96136284       1.64436793    
       19740   1.73146152       1.96136284       1.64648354    
       19800   1.74385190       1.96527803       1.64845490    
       19860   1.77222228       1.96527803       1.65028882    
       19920   1.78773081       1.96942163       1.65199566    
       19980   1.78773081       1.96942163       1.65346706    
       20040   1.81218517       1.97253823       1.65460432    
       20100   1.82665384       1.97253823       1.65545869    
       20160   1.85522223       1.97522652       1.65596950    
       20220   1.89774072       1.97522652       1.65668488    
       20280   1.89774072       1.97843421       1.65727055    
       20340   1.91157687       1.97843421       1.65801859    
       20400   1.95123076       1.98138404       1.65838993    
       20460   1.95123076       1.98138404       1.65841436    
       20520   1.95123076       1.98325253       1.65814185    
       20580   1.97370374       1.98325253       1.65770626    
       20640   1.98273075       1.98471928       1.65720654    
       20700   1.98273075       1.98471928       1.65666187    
       20760   1.99974072       1.98601758       1.65588760    
       20820   2.01276922       1.98601758       1.65493691    
       20880   2.02911115       1.98687470       1.65353203    
       20940   2.04184604       1.98687470       1.65170777    
       21000   2.05955553       1.98733950       1.64941490    
       21060   2.07334614       1.98733950       1.64693153    
       21120   2.10530758       1.98684895       1.64422584    
       21180   2.10530758       1.98684895       1.64150071    
       21240   2.12203693       1.98486710       1.63865435    
       21300   2.13642311       1.98486710       1.63587010    
       21360   2.13642311       1.98141241       1.63320363    
       21420   2.15818524       1.98141241       1.63089824    
       21480   2.16653848       1.97733176       2.20011687    
       21540   2.16653848       1.97733176       2.21484828    
       21600   2.18266678       1.97306740       2.23013926    
       21660   2.21762967       1.97306740       2.24586153    
       21720   2.23803854       1.96960878       2.26163983    
       21780   2.25518513       1.96960878       2.27752495    
       21840   2.27876925       1.96803927       2.29333973    
       21900   2.27876925       1.96803927       2.30922294    
       21960   2.29429626       1.96850860       2.32518125    
       22020   2.33214808       1.96850860       2.34154940    
       22080   2.33214808       1.97093093       2.35812449    
       22140   2.36422229       1.97093093       2.37522554    
       22200   2.36422229       1.97524738       2.39213467    
       22260   2.39034605       1.97524738       2.40917253    
       22320   2.39034605       1.98168123       2.42594194    
       22380   2.38985181       1.98168123       2.44283295    
       22440   2.41242313       1.99019909       2.45970011    
       22500   2.41242313       1.99019909       2.47675228    
       22560   2.40722227       2.00041270       2.49382591    
       22620   2.42942309       2.00041270       2.51092148    
       22680   2.42737031       2.01190472       2.52772379    
       22740   2.44292307       2.01190472       2.54421282    
       22800   2.44511104       2.02471495       2.56019473    
       22860   2.46807408       2.02471495       2.57573056    
       22920   2.46807408       2.03905034       2.59081244    
       22980   2.48815393       2.03905034       2.60568142    
       23040   2.49300003       2.05383825       2.62027240    
       23100   2.51429629       2.05383825       2.63471889    
       23160   2.51429629       2.06844759       2.64900279    
       23220   2.51935720       2.06844759       2.66355419    
       23280   2.52414823       2.08328700       2.67827964    
       23340   2.52414823       2.08328700       2.69343495    
       23400   2.52310705       2.09880757       2.70846343    
       23460   2.53253579       2.09880757       2.72318625    
       23520   2.54903698       2.11572671       2.73754048    
       23580   2.54903698       2.11572671       2.75139952    
       23640   2.53928566       2.13425803       2.76509643    
       23700   2.54266667       2.13425803       2.77872276    
       23760   2.53032136       2.15317249       2.79224277    
       23820   2.51435709       2.15317249       2.80587363    
       23880   2.51148152       2.17203641       2.81914401    
       23940   2.49967861       2.17203641       2.83225727    
       24000   2.49967861       2.19161701       2.84476757    
       24060   2.49425936       2.19161701       2.85700369    
       24120   2.49425936       2.21207786       2.86878037    
       24180   2.48528576       2.21207786       2.88012385    
       24240   2.48259258       2.23237276       2.89121270    
       24300   2.48259258       2.23237276       2.90196371    
       24360   2.47696424       2.25233126       2.91240191    
       24420   2.47825933       2.25233126       2.92261696    
       24480   2.47353578       2.27200365       2.93254828    
       24540   2.47425938       2.27200365       2.94243121    
       24600   2.46635723       2.29157662       2.95200419    
       24660   2.46437049       2.29157662       2.96131802    
       24720   2.45907140       2.31095934       2.96980834    
       24780   2.45537043       2.31095934       2.97750902    
       24840   2.44785714       2.33037567       2.98447442    
       24900   2.44381475       2.33037567       2.99077988    
       24960   2.44381475       2.34964800       2.99657702    
       25020   2.43492866       2.34964800       3.00182319    
       25080   2.42422223       2.36667681       2.40537786    
       25140   2.42422223       2.36667681       2.39779186    
       25200   2.41514277       2.38185573       2.39015245    
       25260   2.39835715       2.38185573       2.38196111    
       25320   2.38862967       2.39609504       2.37322783    
       25380   2.37767863       2.39609504       2.36410165    
       25440   2.36570382       2.40937662       2.35466194    
       25500   2.36570382       2.40937662       2.34512329    
       25560   2.35200000       2.42127109       2.33535600    
       25620   2.33918524       2.42127109       2.32529402    
       25680   2.31433344       2.43119740       2.31459022    
       25740   2.30299997       2.43119740       2.30321288    
       25800   2.29407406       2.43949437       2.29086494    
       25860   2.29407406       2.43949437       2.27814031    
       25920   2.29407406       2.44602799       2.26533937    
       25980   2.28757143       2.44602799       2.25252485    
       26040   2.28425932       2.45002222       2.23995137    
       26100   2.27574992       2.45002222       2.22737765    
       26160   2.27574992       2.45108581       2.21464920    
