 20181005
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   9.33542347       7.99114656       9.33757305    
        3540   9.33542347       7.99114656       9.33070087    
        3600   9.32548141       7.97469091       9.32414150    
        3660   9.30944443       7.97469091       9.31878185    
        3720   9.30000019       7.95795441       9.31419754    
        3780   9.29125881       7.95795441       9.30990314    
        3840   9.29125881       7.94133043       9.30566216    
        3900   9.28257656       7.94133043       9.30161858    
        3960   9.27136993       7.92566490       9.29813099    
        4020   9.26319218       7.92566490       9.29503536    
        4080   9.24461555       7.91103411       9.29270363    
        4140   9.23437023       7.91103411       9.29117393    
        4200   9.22780800       7.89777708       9.29035759    
        4260   9.22780800       7.89777708       9.28979015    
        4320   9.22780800       7.88742113       9.28833675    
        4380   9.23622227       7.88742113       9.28645229    
        4440   9.21969223       7.87946415       9.28382969    
        4500   9.21969223       7.87946415       9.28155804    
        4560   9.21392632       7.87366962       9.27924156    
        4620   9.20849991       7.87366962       9.27742004    
        4680   9.20259285       7.86837721       9.27626610    
        4740   9.19481468       7.86837721       9.27551174    
        4800   9.18969250       7.86217833       9.27540493    
        4860   9.18440723       7.86217833       9.27532482    
        4920   9.17749977       7.85661030       9.27544785    
        4980   9.17177773       7.85661030       9.27569485    
        5040   9.16907692       7.85237074       9.27632999    
        5100   9.16907692       7.85237074       9.27697277    
        5160   9.16907692       7.84933186       9.27705479    
        5220   9.18351841       7.84933186       9.27665424    
        5280   9.16450024       7.84767437       9.27526569    
        5340   9.16450024       7.84767437       9.27446938    
        5400   9.15896320       7.84678745       9.27375317    
        5460   9.14996338       7.84678745       9.27346039    
        5520   9.14996338       7.84484577       9.27343845    
        5580   9.13511086       7.84484577       9.27360535    
        5640   9.12880802       7.84208059       9.27406693    
        5700   9.12880802       7.84208059       9.27461815    
        5760   9.12248135       7.84150457       9.27519894    
        5820   9.11496162       7.84150457       9.27599812    
        5880   9.10703659       7.84285069       9.27714539    
        5940   9.09603691       7.84285069       9.27870560    
        6000   9.09603691       7.84466839       9.28078938    
        6060   9.10881519       7.84466839       9.28286171    
        6120   9.10881519       7.84647226       9.28446198    
        6180   9.11471462       7.84647226       9.28614616    
        6240   9.10148144       7.84912157       9.28734207    
        6300   9.10148144       7.84912157       9.28846645    
        6360   9.09392834       7.85324192       9.28913784    
        6420   9.09260750       7.85324192       9.28958702    
        6480   9.09481525       7.85752916       9.28977489    
        6540   9.09481525       7.85752916       9.28968048    
        6600   9.09322262       7.86139345       9.28955841    
        6660   9.08825016       7.86139345       9.28904915    
        6720   9.08770370       7.86472368       9.28833866    
        6780   9.08032131       7.86472368       9.28733635    
        6840   9.07829666       7.86726522       9.28622627    
        6900   9.07829666       7.86726522       9.28509521    
        6960   9.07829666       7.86924648       9.28382397    
        7020   9.09167862       7.86924648       9.28249931    
        7080   9.07185173       7.87055874       9.09109020    
        7140   9.07185173       7.87055874       9.08374786    
        7200   9.05960751       7.87150812       9.07716179    
        7260   9.05153561       7.87150812       9.07130527    
        7320   9.05151844       7.87224340       9.06547356    
        7380   9.04453564       7.87224340       9.05959034    
        7440   9.04381466       7.87264395       9.05408859    
        7500   9.03553581       7.87264395       9.04878902    
        7560   9.03553581       7.87315941       9.04376316    
        7620   9.03759289       7.87315941       9.03911877    
        7680   9.02982140       7.87389231       9.03501987    
        7740   9.02499962       7.87389231       9.03129864    
        7800   9.02711105       7.87518835       9.02744102    
        7860   9.02711105       7.87518835       9.02317238    
        7920   9.02711105       7.87690687       9.01775455    
        7980   9.03039265       7.87690687       9.01282501    
        8040   9.01466656       7.87841082       9.00749397    
        8100   9.01003551       7.87841082       9.00238705    
        8160   9.01003551       7.87926674       8.99718666    
        8220   9.00178528       7.87926674       8.99223804    
        8280   9.00178528       7.87941647       8.98745632    
        8340   9.00003719       7.87941647       8.98255348    
        8400   8.98981476       7.87945938       8.97781277    
        8460   8.98981476       7.87945938       8.97260571    
        8520   8.98288918       7.87896967       8.96789360    
        8580   8.98288918       7.87896967       8.96371174    
        8640   8.97814846       7.87826109       8.96009445    
        8700   8.97814846       7.87826109       8.95652676    
        8760   8.97814846       7.87712145       8.95245361    
        8820   8.99267864       7.87712145       8.94894886    
        8880   8.97170353       7.87621212       8.94514847    
        8940   8.97170353       7.87621212       8.94191837    
        9000   8.96696472       7.87564182       8.93858242    
        9060   8.96518517       7.87564182       8.93540192    
        9120   8.96114826       7.87549543       8.93237305    
        9180   8.96114826       7.87549543       8.92978191    
        9240   8.95974064       7.87566710       8.92743397    
        9300   8.95610714       7.87566710       8.92505264    
        9360   8.95610714       7.87588644       8.92285061    
        9420   8.95557117       7.87588644       8.92067432    
        9480   8.95557117       7.87623358       8.91888809    
        9540   8.95759296       7.87623358       8.91713905    
        9600   8.95774078       7.87667370       8.91554260    
        9660   8.95774078       7.87667370       8.91383553    
        9720   8.93715382       7.87693596       8.91167164    
        9780   8.94625950       7.87693596       8.91008091    
        9840   8.93365383       7.87738800       8.90795994    
        9900   8.93777752       7.87738800       8.90597820    
        9960   8.93777752       7.87797356       8.90379620    
       10020   8.94255543       7.87797356       8.90179920    
       10080   8.94273090       7.87823915       8.90034580    
       10140   8.94273090       7.87823915       8.89946461    
       10200   8.94814777       7.87779427       8.89928818    
       10260   8.94977760       7.87779427       8.89940357    
       10320   8.94961548       7.87690830       8.89989853    
       10380   8.95351887       7.87690830       8.90054607    
       10440   8.95630741       7.87731886       8.90126896    
       10500   8.95630741       7.87731886       8.90191936    
       10560   8.98096275       7.87960911       8.90231514    
       10620   9.00074959       7.87960911       8.90267944    
       10680   8.98400021       7.88272333       9.00338173    
       10740   8.98400021       7.88272333       9.00978279    
       10800   8.99374962       7.88538647       9.01670837    
       10860   9.00355530       7.88538647       9.02291679    
       10920   9.01955509       7.88715887       9.02864075    
       10980   9.02771473       7.88715887       9.03390884    
       11040   9.03407383       7.88821030       9.03959656    
       11100   9.04092884       7.88821030       9.04527664    
       11160   9.04940701       7.88948488       9.05152798    
       11220   9.05646420       7.88948488       9.05806160    
       11280   9.05646420       7.89151049       9.06473160    
       11340   9.06522179       7.89151049       9.07125854    
       11400   9.07966709       7.89428091       9.07717991    
       11460   9.07966709       7.89428091       9.08269024    
