 20180812
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   1.38080001       1.87052667       1.38229060    
        3540   1.38080001       1.87052667       1.38218272    
        3600   1.37988460       1.86090648       1.38184738    
        3660   1.38207698       1.86090648       1.38082612    
        3720   1.38463998       1.85067356       1.37920558    
        3780   1.38465381       1.85067356       1.37674177    
        3840   1.38867998       1.83995175       1.37364554    
        3900   1.38923073       1.83995175       1.37016571    
        3960   1.39128006       1.82755125       1.36659122    
        4020   1.39042306       1.82755125       1.36349905    
        4080   1.39042306       1.81266725       1.36091542    
        4140   1.39352000       1.81266725       1.35907257    
        4200   1.39003849       1.79730761       1.35800362    
        4260   1.39003849       1.79730761       1.35782003    
        4320   1.39003849       1.78315222       1.35795832    
        4380   1.39025927       1.78315222       1.35886610    
        4440   1.38946152       1.77123928       1.36027646    
        4500   1.38766670       1.77123928       1.36187112    
        4560   1.38766670       1.76247048       1.36340630    
        4620   1.38892305       1.76247048       1.36454880    
        4680   1.38818514       1.75630176       1.36531138    
        4740   1.39033329       1.75630176       1.36552477    
        4800   1.39157689       1.75114071       1.36546171    
        4860   1.39157689       1.75114071       1.36538184    
        4920   1.39122224       1.74494052       1.36569250    
        4980   1.39265382       1.74494052       1.36656713    
        5040   1.39046156       1.73711157       1.36784685    
        5100   1.39046156       1.73711157       1.36960769    
        5160   1.39046156       1.72960699       1.37124741    
        5220   1.39740741       1.72960699       1.37288558    
        5280   1.39630771       1.72428799       1.37436342    
        5340   1.39630771       1.72428799       1.37571883    
        5400   1.39300001       1.72053337       1.37678337    
        5460   1.39499998       1.72053337       1.37750757    
        5520   1.39396298       1.71800005       1.37801015    
        5580   1.39438462       1.71800005       1.37798917    
        5640   1.39192307       1.71573246       1.37750244    
        5700   1.39192307       1.71573246       1.37649345    
        5760   1.39157689       1.71222341       1.37492049    
        5820   1.39157689       1.71222341       1.37309933    
        5880   1.39122224       1.70783758       1.37087190    
        5940   1.39361537       1.70783758       1.36865067    
        6000   1.39356005       1.70185447       1.36591947    
        6060   1.39356005       1.70185447       1.36299038    
        6120   1.39356005       1.69451213       1.35966980    
        6180   1.39730763       1.69451213       1.35612047    
        6240   1.39460003       1.68626845       1.35261822    
        6300   1.39592302       1.68626845       1.34896421    
        6360   1.39440000       1.67679906       1.34515309    
        6420   1.39440000       1.67679906       1.34081376    
        6480   1.39707696       1.66693521       1.33611608    
        6540   1.39300001       1.66693521       1.33101475    
        6600   1.39424002       1.65750635       1.32573533    
        6660   1.39424002       1.65750635       1.32053483    
        6720   1.39203846       1.64748836       1.31521988    
        6780   1.39295995       1.64748836       1.31012928    
        6840   1.39165390       1.63606632       1.30509722    
        6900   1.39004004       1.63606632       1.30040038    
        6960   1.39004004       1.62440741       1.29577124    
        7020   1.39450002       1.62440741       1.29132724    
        7080   1.38712001       1.61281431       1.38704872    
        7140   1.38712001       1.61281431       1.38648379    
        7200   1.38511539       1.60175395       1.38650012    
        7260   1.38234615       1.60175395       1.38704276    
        7320   1.38339996       1.59165001       1.38817346    
        7380   1.37869227       1.59165001       1.38989317    
        7440   1.37844002       1.58268678       1.39208627    
        7500   1.37844002       1.58268678       1.39452982    
        7560   1.37028003       1.57619560       1.39692616    
        7620   1.37028003       1.57619560       1.39901710    
        7680   1.36251998       1.57268322       1.40056610    
        7740   1.35615385       1.57268322       1.40197420    
        7800   1.35615385       1.57126021       1.40260839    
        7860   1.35827994       1.57126021       1.40247476    
        7920   1.35827994       1.57027698       1.40102410    
        7980   1.35607696       1.57027698       1.39896846    
        8040   1.35448003       1.56859195       1.39660501    
        8100   1.34907687       1.56859195       1.39406908    
        8160   1.34940004       1.56495774       1.39142299    
        8220   1.34940004       1.56495774       1.38877618    
        8280   1.34415388       1.55787945       1.38643730    
        8340   1.34316003       1.55787945       1.38430834    
        8400   1.33687997       1.54884136       1.38256693    
        8460   1.33687997       1.54884136       1.38097656    
        8520   1.33238459       1.53913498       1.37934935    
        8580   1.32646155       1.53913498       1.37764621    
        8640   1.32646155       1.52969193       1.37567747    
        8700   1.32492006       1.52969193       1.37375915    
        8760   1.32492006       1.52224708       1.37117839    
        8820   1.32326925       1.52224708       1.36851764    
        8880   1.31307995       1.51557326       1.36542964    
        8940   1.31307995       1.51557326       1.36201918    
        9000   1.31307995       1.50850701       1.35842621    
        9060   1.30499995       1.50850701       1.35462296    
        9120   1.30499995       1.50088763       1.35113764    
        9180   1.30241668       1.50088763       1.34791005    
        9240   1.29384005       1.49189115       1.34488046    
        9300   1.29462504       1.49189115       1.34199381    
        9360   1.29462504       1.48208499       1.33898973    
        9420   1.29256523       1.48208499       1.33596599    
        9480   1.29256523       1.47362494       1.33250725    
        9540   1.28849995       1.47362494       1.32903612    
        9600   1.28849995       1.46602929       1.32519746    
        9660   1.28849995       1.46602929       1.32152712    
        9720   1.28849995       1.45890939       1.31788766    
        9780   1.28849995       1.45890939       1.31454849    
        9840   1.27885711       1.45101774       1.31151974    
        9900   1.26690912       1.45101774       1.30841672    
        9960   1.24881816       1.44258332       1.30535650    
       10020   1.24881816       1.44258332       1.30231047    
       10080   1.23991299       1.43521428       1.29943597    
       10140   1.22269571       1.43521428       1.29661798    
       10200   1.22269571       1.42907512       1.29390824    
       10260   1.21231818       1.42907512       1.29111278    
       10320   1.20560873       1.42309451       1.28794599    
       10380   1.19386959       1.42309451       1.28474021    
       10440   1.19386959       1.41767168       1.28115344    
       10500   1.18636358       1.41767168       1.27745438    
       10560   1.18636358       1.41290009       1.27342820    
       10620   1.18278265       1.41290009       1.26935518    
       10680   1.16809094       1.40729368       1.14659333    
       10740   1.16809094       1.40729368       1.14130914    
       10800   1.16334784       1.40064609       1.13607597    
       10860   1.15554547       1.40064609       1.13057959    
       10920   1.14563632       1.39337754       1.12505090    
       10980   1.14563632       1.39337754       1.11967111    
       11040   1.13686359       1.38577354       1.11405337    
       11100   1.13504350       1.38577354       1.10874116    
       11160   1.13504350       1.37855661       1.10365176    
       11220   1.13369560       1.37855661       1.09888995    
       11280   1.13369560       1.37099421       1.09432578    
       11340   1.13181818       1.37099421       1.08973408    
       11400   1.12940907       1.36259401       1.08483946    
       11460   1.12940907       1.36259401       1.07999802    
       11520   1.12940907       1.35473382       1.07524538    
       11580   1.13008690       1.35473382       1.07114947    
       11640   1.12231815       1.34719956       1.06772935    
       11700   1.12417388       1.34719956       1.06454706    
       11760   1.12009096       1.33967853       1.06148934    
       11820   1.12009096       1.33967853       1.05857778    
       11880   1.12199998       1.33306432       1.05547094    
       11940   1.12095654       1.33306432       1.05238020    
       12000   1.12095654       1.32851768       1.04951394    
       12060   1.11704540       1.32851768       1.04692841    
       12120   1.12273908       1.32492352       1.04451919    
       12180   1.11831820       1.32492352       1.04223466    
       12240   1.12013638       1.32117176       1.03994393    
       12300   1.12013638       1.32117176       1.03754890    
       12360   1.12013638       1.31804001       1.03505397    
       12420   1.12734783       1.31804001       1.03299952    
       12480   1.12031817       1.31531322       1.03107035    
       12540   1.12031817       1.31531322       1.02946246    
       12600   1.12204349       1.31289232       1.02795780    
       12660   1.12583339       1.31289232       1.02635133    
       12720   1.12673914       1.31076753       1.02467263    
       12780   1.12673914       1.31076753       1.02258992    
       12840   1.12862504       1.30854440       1.02021146    
       12900   1.13039136       1.30854440       1.01779878    
       12960   1.13295829       1.30648625       1.01540911    
       13020   1.13419998       1.30648625       1.01326489    
       13080   1.13419998       1.30379260       1.01130784    
       13140   1.13619232       1.30379260       1.00980735    
       13200   1.13619232       1.29991412       1.00829113    
       13260   1.14444447       1.29991412       1.00689173    
       13320   1.14444447       1.29603255       1.00541115    
       13380   1.14735711       1.29603255       1.00393736    
       13440   1.14735711       1.29264247       1.00243676    
       13500   1.14735711       1.29264247       1.00078380    
       13560   1.15378571       1.28953493      0.999041796    
       13620   1.15833330       1.28953493      0.997166336    
       13680   1.15799999       1.28611255      0.995097637    
       13740   1.16222227       1.28611255      0.992852151    
       13800   1.16648149       1.28232884      0.990508974    
       13860   1.16648149       1.28232884      0.988091052    
       13920   1.16775000       1.27814317      0.985591054    
       13980   1.17578566       1.27814317      0.983191311    
       14040   1.17981482       1.27318716      0.980748713    
       14100   1.17981482       1.27318716      0.978453994    
       14160   1.17981482       1.26789582      0.976345122    
       14220   1.19403577       1.26789582      0.974532783    
       14280   1.19737041       1.26234841       1.21435547    
       14340   1.19737041       1.26234841       1.21908665    
       14400   1.20274997       1.25682986       1.22376871    
       14460   1.21321428       1.25682986       1.22816229    
       14520   1.21321428       1.25234389       1.23213816    
       14580   1.22175002       1.25234389       1.23572767    
       14640   1.22175002       1.24867809       1.23882675    
       14700   1.23064291       1.24867809       1.24165285    
       14760   1.23566663       1.24577463       1.24432063    
       14820   1.23566663       1.24577463       1.24711692    
       14880   1.24148142       1.24187517       1.25044990    
       14940   1.24148142       1.24187517       1.25443041    
       15000   1.24342859       1.23668420       1.25842857    
       15060   1.25453568       1.23668420       1.26242423    
       15120   1.25453568       1.23136258       1.26622033    
       15180   1.25920689       1.23136258       1.26988029    
       15240   1.26328576       1.22618794       1.27318406    
       15300   1.26420689       1.22618794       1.27597809    
       15360   1.26775002       1.22191715       1.27828574    
       15420   1.26775002       1.22191715       1.28036606    
       15480   1.26734483       1.21839523       1.28235519    
       15540   1.27110350       1.21839523       1.28461683    
       15600   1.27403569       1.21446300       1.28673828    
       15660   1.27403569       1.21446300       1.28877950    
       15720   1.27496552       1.20984530       1.29073966    
       15780   1.27575862       1.20984530       1.29293656    
       15840   1.27575862       1.20580924       1.29551637    
       15900   1.27603567       1.20580924       1.29840183    
       15960   1.27603567       1.20249140       1.30090106    
       16020   1.28034484       1.20249140       1.30314541    
       16080   1.28014290       1.19946134       1.30503464    
       16140   1.28014290       1.19946134       1.30693674    
       16200   1.27686203       1.19716823       1.30873549    
       16260   1.27699995       1.19716823       1.31056821    
       16320   1.27928567       1.19488013       1.31240189    
       16380   1.27468967       1.19488013       1.31431592    
       16440   1.27468967       1.19178915       1.31627011    
       16500   1.27562070       1.19178915       1.31811595    
       16560   1.27562070       1.18864715       1.31969142    
       16620   1.27860713       1.18864715       1.32098007    
       16680   1.28057146       1.18594885       1.32196581    
       16740   1.27817237       1.18594885       1.32282126    
       16800   1.28146434       1.18415999       1.32341135    
       16860   1.28362072       1.18415999       1.32413983    
       16920   1.28092861       1.18242645       1.32478714    
       16980   1.27679312       1.18242645       1.32571530    
       17040   1.27860713       1.18031704       1.32685924    
       17100   1.27148271       1.18031704       1.32816923    
       17160   1.27148271       1.17809224       1.32960129    
       17220   1.27417862       1.17809224       1.33114672    
       17280   1.26803446       1.17663682       1.33274257    
       17340   1.26675868       1.17663682       1.33446681    
       17400   1.26675868       1.17634511       1.33620334    
       17460   1.26975000       1.17634511       1.33785379    
       17520   1.26596546       1.17699337       1.33929598    
       17580   1.26824999       1.17699337       1.34062421    
       17640   1.26485717       1.17821229       1.34163785    
       17700   1.26485717       1.17821229       1.34243143    
       17760   1.26485717       1.18015432       1.34279656    
       17820   1.26803446       1.18015432       1.34278357    
       17880   1.25696433       1.18206549       1.25398982    
       17940   1.25696433       1.18206549       1.24943089    
       18000   1.25393105       1.18323195       1.24444520    
       18060   1.25057137       1.18323195       1.23919594    
