 20190416
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   1.97780764       3.43340254       2.01243162    
        3540   1.97780764       3.43340254       2.01343203    
        3600   1.98844445       3.44814920       2.01582098    
        3660   1.98630774       3.44814920       2.01911879    
        3720   1.99022222       3.46535468       2.02230549    
        3780   1.99823081       3.46535468       2.02556849    
        3840   2.00200009       3.48067355       2.02841258    
        3900   2.01026917       3.48067355       2.03080916    
        3960   2.01211119       3.49182510       2.03272319    
        4020   2.01969242       3.49182510       2.03350973    
        4080   2.02162957       3.50183797       2.03504133    
        4140   2.02738452       3.50183797       2.03752017    
        4200   2.03125930       3.51170945       2.04029655    
        4260   2.03823066       3.51170945       2.04352331    
        4320   2.03823066       3.52043009       2.04400110    
        4380   2.03823066       3.52043009       2.04408765    
        4440   2.04253840       3.52804089       2.04511690    
        4500   2.04253840       3.52804089       2.04733539    
        4560   2.04253840       3.53459167       2.04874325    
        4620   2.04839993       3.53459167       2.05071568    
        4680   2.05769229       3.54056120       2.05343246    
        4740   2.06430769       3.54056120       2.05616784    
        4800   2.06430769       3.54675293       2.05899167    
        4860   2.06826925       3.54675293       2.06175470    
        4920   2.06826925       3.55301523       2.06482983    
        4980   2.07219219       3.55301523       2.06799960    
        5040   2.07219219       3.56115985       2.07103586    
        5100   2.07787991       3.56115985       2.07385755    
        5160   2.07787991       3.57054353       2.07708645    
        5220   2.08230758       3.57054353       2.08065701    
        5280   2.08308005       3.57860661       2.08497715    
        5340   2.08308005       3.57860661       2.08865285    
        5400   2.09119225       3.58497119       2.09452081    
        5460   2.08583999       3.58497119       2.10196948    
        5520   2.09312010       3.59140038       2.10985041    
        5580   2.09312010       3.59140038       2.11780071    
        5640   2.10175991       3.59951782       2.12480855    
        5700   2.10175991       3.59951782       2.13117170    
        5760   2.10664010       3.61189842       2.13762689    
        5820   2.10664010       3.61189842       2.14409566    
        5880   2.11143994       3.62528753       2.15154338    
        5940   2.11143994       3.62528753       2.15989375    
        6000   2.11687994       3.63625193       2.16907477    
        6060   2.11687994       3.63625193       2.17927933    
        6120   2.11687994       3.64709997       2.18855166    
        6180   2.13465381       3.64709997       2.19864273    
        6240   2.12152004       3.65889716       2.20984387    
        6300   2.12152004       3.65889716       2.22150230    
        6360   2.12169242       3.67239237       2.23197293    
        6420   2.12479997       3.67239237       2.24179840    
        6480   2.12411547       3.68820500       2.25137877    
        6540   2.13080001       3.68820500       2.26034927    
        6600   2.12930775       3.70456195       2.26884699    
        6660   2.13639998       3.70456195       2.27733922    
        6720   2.13492298       3.71839690       2.28601551    
        6780   2.14091992       3.71839690       2.29506493    
        6840   2.14069223       3.72964001       2.30470538    
        6900   2.14660001       3.72964001       2.31444979    
        6960   2.14660001       3.73970389       2.32433271    
        7020   2.14788461       3.73970389       2.33381176    
        7080   2.14788008       3.74872231       2.17062712    
        7140   2.14788008       3.74872231       2.17031622    
        7200   2.15619230       3.75908756       2.17172623    
        7260   2.15183997       3.75908756       2.17385578    
        7320   2.15046144       3.76988149       2.17716336    
        7380   2.15100002       3.76988149       2.18066311    
        7440   2.15100002       3.77615952       2.18357110    
        7500   2.15011549       3.77615952       2.18703938    
        7560   2.15011549       3.78407145       2.19070482    
        7620   2.15146160       3.78407145       2.19427633    
        7680   2.15146160       3.79477215       2.19841337    
        7740   2.15326929       3.79477215       2.20304513    
        7800   2.15326929       3.80584979       2.20875311    
        7860   2.15411997       3.80584979       2.21559286    
        7920   2.15411997       3.81622815       2.22019005    
        7980   2.17038465       3.81622815       2.22573137    
        8040   2.17038465       3.82680082       2.23151445    
        8100   2.16761541       3.82680082       2.23776102    
        8160   2.16761541       3.83911753       2.24382353    
        8220   2.16951847       3.83911753       2.25038433    
        8280   2.16951847       3.85184860       2.25721288    
        8340   2.16733336       3.85184860       2.26424313    
        8400   2.17115378       3.86384273       2.27136922    
        8460   2.17385197       3.86384273       2.27862906    
        8520   2.18030763       3.87586570       2.28645611    
        8580   2.18030763       3.87586570       2.29499650    
        8640   2.19053841       3.88771319       2.30359387    
        8700   2.19053841       3.88771319       2.31096673    
        8760   2.19053841       3.89970469       2.31785560    
        8820   2.19603705       3.89970469       2.32406354    
        8880   2.19615388       3.91170025       2.33091474    
        8940   2.19615388       3.91170025       2.33642125    
        9000   2.20748138       3.92259622       2.34239435    
        9060   2.20762968       3.92259622       2.34763813    
        9120   2.20762968       3.93244934       2.35236812    
        9180   2.21477771       3.93244934       2.35691047    
        9240   2.21477771       3.94145870       2.36086679    
        9300   2.22159266       3.94145870       2.36540914    
        9360   2.22159266       3.94895983       2.37039280    
        9420   2.22881484       3.94895983       2.37504125    
        9480   2.22881484       3.95180249       2.37917042    
        9540   2.23544455       3.95180249       2.38274312    
        9600   2.23544455       3.95257330       2.38616419    
        9660   2.24173069       3.95257330       2.38916779    
        9720   2.24173069       3.95396233       2.38995194    
        9780   2.25755548       3.95396233       2.39074278    
        9840   2.24519229       3.95233655       2.39160085    
        9900   2.25003695       3.95233655       2.39311242    
        9960   2.25003695       3.94840145       2.39511728    
       10020   2.26033330       3.94840145       2.39844561    
       10080   2.26033330       3.94118714       2.40293241    
       10140   2.27085185       3.94118714       2.40833783    
       10200   2.27085185       3.93275189       2.41402936    
       10260   2.28340745       3.93275189       2.41969943    
       10320   2.28340745       3.92714453       2.42578268    
       10380   2.29053855       3.92714453       2.43250942    
       10440   2.29540730       3.92578411       2.43920732    
       10500   2.30157685       3.92578411       2.44456887    
       10560   2.30570364       3.92543006       2.44893718    
       10620   2.31157136       3.92543006       2.45263815    
       10680   2.31644440       3.92506790       2.33193946    
       10740   2.31644440       3.92506790       2.33347106    
       10800   2.32839274       3.92349195       2.33562446    
       10860   2.32996440       3.92349195       2.33866143    
       10920   2.32996440       3.91804123       2.34216166    
       10980   2.34282136       3.91804123       2.34605742    
       11040   2.35159254       3.90783453       2.34997821    
       11100   2.35159254       3.90783453       2.35464072    
       11160   2.36696291       3.89714384       2.35921454    
       11220   2.36696291       3.89714384       2.36391568    
       11280   2.38007402       3.88627052       2.36982012    
       11340   2.38007402       3.88627052       2.37668419    
       11400   2.39151859       3.87724781       2.38345647    
       11460   2.39721417       3.87724781       2.38951111    
       11520   2.39721417       3.86915207       2.39197040    
       11580   2.41141391       3.86915207       2.39462328    
       11640   2.40549994       3.86212802       2.39868832    
       11700   2.40549994       3.86212802       2.40384007    
       11760   2.41810703       3.85520506       2.40817523    
       11820   2.41810703       3.85520506       2.41169596    
       11880   2.43074989       3.84439993       2.41491294    
       11940   2.43074989       3.84439993       2.41765833    
       12000   2.44217849       3.83194447       2.42033648    
       12060   2.44217849       3.83194447       2.42325115    
       12120   2.45292854       3.81909132       2.42691350    
       12180   2.45292854       3.81909132       2.43069649    
       12240   2.45751715       3.80472612       2.43398428    
       12300   2.46428561       3.80472612       2.43728614    
       12360   2.46428561       3.79045272       2.44135857    
       12420   2.46955180       3.79045272       2.44617057    
       12480   2.47421432       3.77714777       2.45212674    
       12540   2.47421432       3.77714777       2.45618176    
       12600   2.51062059       3.76349950       2.46033072    
       12660   2.51372409       3.76349950       2.46519375    
       12720   2.52142859       3.75080776       2.47007036    
       12780   2.52248287       3.75080776       2.47491312    
       12840   2.53014278       3.73985291       2.47902513    
       12900   2.53014278       3.73985291       2.48273587    
       12960   2.53755546       3.72787237       2.48583579    
       13020   2.54857135       3.72787237       2.48829222    
       13080   2.55785179       3.71415544       2.49125004    
       13140   2.55785179       3.71415544       2.49514246    
       13200   2.56976914       3.69987965       2.49951386    
       13260   2.57399988       3.69987965       2.50394845    
       13320   2.57399988       3.68470335       2.50765872    
       13380   2.57399988       3.68470335       2.51278830    
       13440   2.57034612       3.66899824       2.51967502    
       13500   2.57034612       3.66899824       2.52738547    
       13560   2.57319236       3.65556550       2.53405833    
       13620   2.57319236       3.65556550       2.53952622    
       13680   2.57496142       3.64518023       2.54418755    
       13740   2.57496142       3.64518023       2.54788637    
       13800   2.57684612       3.63706017       2.55077004    
       13860   2.57684612       3.63706017       2.55345201    
       13920   2.57573080       3.62803388       2.55641842    
       13980   2.57573080       3.62803388       2.55919790    
       14040   2.56707406       3.61514831       2.56153250    
       14100   2.57265377       3.61514831       2.56378675    
       14160   2.57265377       3.59974146       2.56676984    
       14220   2.57392311       3.59974146       2.57099938    
       14280   2.57807994       3.58423734       2.58010578    
       14340   2.57807994       3.58423734       2.57474732    
       14400   2.57746148       3.56816483       2.57304668    
       14460   2.57452011       3.56816483       2.57266283    
       14520   2.57155991       3.55439234       2.57319140    
       14580   2.57155991       3.55439234       2.57464314    
       14640   2.56484008       3.54393029       2.57493091    
       14700   2.56484008       3.54393029       2.57489514    
       14760   2.55357695       3.53677773       2.57318878    
       14820   2.55604005       3.53677773       2.57064772    
       14880   2.54342318       3.53108048       2.56725931    
       14940   2.54719996       3.53108048       2.56347966    
       15000   2.53230762       3.52376842       2.56038713    
       15060   2.52688456       3.52376842       2.55811238    
       15120   2.52591991       3.51222157       2.55248904    
       15180   2.52607703       3.51222157       2.54760242    
       15240   2.51476002       3.49730730       2.54426670    
       15300   2.51476002       3.49730730       2.54228044    
       15360   2.50415373       3.48252845       2.53853202    
       15420   2.50103998       3.48252845       2.53593135    
       15480   2.49146152       3.46853566       2.53487110    
       15540   2.48819995       3.46853566       2.53490186    
       15600   2.47892308       3.45688009       2.53594875    
       15660   2.47603989       3.45688009       2.53745794    
       15720   2.46600008       3.44679999       2.53824568    
       15780   2.46284008       3.44679999       2.53797174    
       15840   2.45230770       3.43959785       2.53707004    
       15900   2.44695997       3.43959785       2.53657436    
       15960   2.43665385       3.43529797       2.53643608    
       16020   2.43018508       3.43529797       2.53627968    
       16080   2.42300010       3.42922521       2.53467083    
       16140   2.42300010       3.42922521       2.52881241    
       16200   2.42307401       3.42157364       2.52457857    
       16260   2.38050008       3.42157364       2.52081227    
       16320   2.36507702       3.41449547       2.51690388    
       16380   2.35848141       3.41449547       2.51319027    
       16440   2.35103846       3.40530157       2.50904703    
       16500   2.35103846       3.40530157       2.50548244    
       16560   2.34414816       3.39371848       2.50251555    
       16620   2.34414816       3.39371848       2.50037694    
       16680   2.31874084       3.38087845       2.49897861    
       16740   2.31353569       3.38087845       2.49786758    
       16800   2.31353569       3.36844301       2.49749041    
       16860   2.31031036       3.36844301       2.49764466    
       16920   2.29696417       3.35843706       2.49536872    
       16980   2.30337930       3.35843706       2.49267411    
       17040   2.30337930       3.34962177       2.49004030    
       17100   2.30337930       3.34962177       2.48736167    
       17160   2.29913330       3.34214950       2.48345995    
       17220   2.29393101       3.34214950       2.48103356    
       17280   2.29056668       3.33425951       2.47954845    
       17340   2.28506899       3.33425951       2.47869349    
       17400   2.28166676       3.32372332       2.47829032    
       17460   2.27620697       3.32372332       2.47754025    
       17520   2.27213335       3.31410384       2.47672963    
       17580   2.26765513       3.31410384       2.47569299    
       17640   2.26300001       3.30613613       2.47503805    
       17700   2.26027584       3.30613613       2.47455668    
       17760   2.25433326       3.29886627       2.47445989    
       17820   2.25229025       3.29886627       2.47472501    
       17880   2.24583340       3.29169798       2.24863696    
       17940   2.24583340       3.29169798       2.24106812    
       18000   2.24593544       3.28463364       2.23886228    
       18060   2.23539996       3.28463364       2.23646045    
       18120   2.22938704       3.27902770       2.23401833    
       18180   2.21848392       3.27902770       2.23067474    
       18240   2.21848392       3.27298832       2.22601414    
       18300   2.20696783       3.27298832       2.22165298    
       18360   2.20696783       3.26419258       2.21701646    
       18420   2.19880652       3.26419258       2.21330929    
       18480   2.19880652       3.25422263       2.21041512    
       18540   2.19483876       3.25422263       2.20849943    
       18600   2.19483876       3.24443746       2.20783019    
       18660   2.19551611       3.24443746       2.20709300    
       18720   2.19246674       3.23472404       2.20385885    
       18780   2.19903231       3.23472404       2.20199871    
       18840   2.18799996       3.22642326       2.20046520    
       18900   2.18799996       3.22642326       2.19883585    
       18960   2.18645167       3.22125649       2.19598556    
       19020   2.18470001       3.22125649       2.19511080    
       19080   2.18622589       3.21542931       2.19396210    
       19140   2.18403339       3.21542931       2.19196272    
       19200   2.18293548       3.20831895       2.18927383    
       19260   2.18079996       3.20831895       2.18592882    
       19320   2.17935491       3.20013475       2.18246341    
       19380   2.17816663       3.20013475       2.17993236    
       19440   2.17709684       3.19188666       2.17857528    
       19500   2.17670012       3.19188666       2.17848253    
       19560   2.17680645       3.18272352       2.17805624    
       19620   2.17912912       3.18272352       2.17720127    
       19680   2.17636657       3.17258310       2.17632294    
       19740   2.17636657       3.17258310       2.17476296    
       19800   2.18277431       3.16496921       2.17619228    
       19860   2.17470002       3.16496921       2.17698693    
       19920   2.17196774       3.15844941       2.17768168    
       19980   2.17133331       3.15844941       2.17795849    
       20040   2.16513324       3.15066028       2.17759418    
       20100   2.16513324       3.15066028       2.17715621    
       20160   2.16109681       3.14344001       2.17657995    
       20220   2.16096663       3.14344001       2.17564130    
       20280   2.15535474       3.13556623       2.17484069    
       20340   2.15520000       3.13556623       2.17448068    
       20400   2.14890003       3.12760878       2.17421174    
       20460   2.14670968       3.12760878       2.17331529    
       20520   2.14426661       3.11973238       2.17066908    
       20580   2.15116119       3.11973238       2.16940022    
       20640   2.14010000       3.11034894       2.16884327    
       20700   2.14010000       3.11034894       2.16845202    
       20760   2.13477421       3.10057092       2.16749597    
       20820   2.13339996       3.10057092       2.16764426    
       20880   2.12719345       3.08997893       2.16756821    
       20940   2.11845160       3.08997893       2.16759682    
       21000   2.11845160       3.07957458       2.16731453    
       21060   2.11083865       3.07957458       2.16676068    
       21120   2.11083865       3.07051945       2.16630149    
       21180   2.10380650       3.07051945       2.16590023    
       21240   2.10380650       3.06128049       2.16598129    
       21300   2.10038710       3.06128049       2.16602731    
       21360   2.10038710       3.05139995       2.16587377    
       21420   2.10151625       3.05139995       2.16552401    
       21480   2.09853339       3.04114318       2.10439849    
       21540   2.09853339       3.04114318       2.10111523    
       21600   2.10035491       3.03117371       2.09739256    
