 20190702
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   5.11110353       4.28370047       5.11764002    
        3540   5.11110353       4.28370047       5.10692167    
        3600   5.12580013       4.26464987       5.11360836    
        3660   5.11410332       4.26464987       5.11895514    
        3720   5.12227583       4.24672031       5.12210417    
        3780   5.12227583       4.24672031       5.12238503    
        3840   5.12044811       4.23063183       5.11597300    
        3900   5.12044811       4.23063183       5.11181498    
        3960   5.11965513       4.21517897       5.11061192    
        4020   5.11965513       4.21517897       5.10756207    
        4080   5.11506891       4.19920349       5.10294533    
        4140   5.11506891       4.19920349       5.10521126    
        4200   5.08862066       4.18354034       5.11120081    
        4260   5.07723331       4.18354034       5.11443520    
        4320   5.07723331       4.16752625       5.10703087    
        4380   5.05233335       4.16752625       5.10562801    
        4440   5.01113796       4.15115309       5.10117960    
        4500   5.01113796       4.15115309       5.10437393    
        4560   4.94862080       4.13607883       5.10181189    
        4620   4.94862080       4.13607883       5.10606956    
        4680   4.92083311       4.12177181       5.10929394    
        4740   4.88558626       4.12177181       5.10681534    
        4800   4.86463356       4.10701656       5.10158539    
        4860   4.83651733       4.10701656       5.09959412    
        4920   4.77762079       4.09318018       5.10118580    
        4980   4.77762079       4.09318018       5.10517740    
        5040   4.74689674       4.07744026       5.11151314    
        5100   4.74689674       4.07744026       5.11772442    
        5160   4.68837929       4.06025982       5.12321663    
        5220   4.66156673       4.06025982       5.12575006    
        5280   4.63806915       4.04628181       5.13014460    
        5340   4.63806915       4.04628181       5.12800217    
        5400   4.62906647       4.03555870       5.13481665    
        5460   4.56523323       4.03555870       5.14035606    
        5520   4.56523323       4.02342319       5.14704561    
        5580   4.53686666       4.02342319       5.15129232    
        5640   4.53513813       4.01081276       5.15160131    
        5700   4.51013327       4.01081276       5.15365982    
        5760   4.51231050       3.99848390       5.15723372    
        5820   4.48893356       3.99848390       5.15956783    
        5880   4.48710346       3.98559570       5.16178036    
        5940   4.46353340       3.98559570       5.16730595    
        6000   4.45506907       3.97200894       5.17465067    
        6060   4.42533350       3.97200894       5.18016720    
        6120   4.42533350       3.95941329       5.17735958    
        6180   4.41590309       3.95941329       5.17786741    
        6240   4.38516665       3.94726586       5.17724133    
        6300   4.38516665       3.94726586       5.18053293    
        6360   4.35241938       3.93455338       5.17844200    
        6420   4.35166645       3.93455338       5.17889595    
        6480   4.30816126       3.92092037       5.17831373    
        6540   4.30316687       3.92092037       5.17399883    
        6600   4.24667740       3.90694737       5.16677427    
        6660   4.23670006       3.90694737       5.15765333    
        6720   4.18267727       3.89152288       5.15055275    
        6780   4.17829990       3.89152288       5.14641190    
        6840   4.12825823       3.87335634       5.14389086    
        6900   4.09883356       3.87335634       5.13923264    
        6960   4.05232239       3.84884501       5.13604069    
        7020   3.96809673       3.84884501       5.13147354    
