 20181011
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        7080   3.31485176       3.33201170       3.31677246    
        7140   3.31485176       3.33201170       3.31826615    
        7200   3.31714296       3.32884717       3.32008886    
        7260   3.31703711       3.32884717       3.32206464    
        7320   3.31962967       3.32507658       3.32366300    
        7380   3.31832147       3.32507658       3.32498026    
        7440   3.32048154       3.32170796       3.32564425    
        7500   3.31989288       3.32170796       3.32569718    
        7560   3.31989288       3.32003832       3.32548714    
        7620   3.31777787       3.32003832       3.32550907    
        7680   3.31907153       3.31614780       3.32584381    
        7740   3.31785703       3.31614780       3.32732344    
        7800   3.31488895       3.31104088       3.32998180    
        7860   3.31488895       3.31104088       3.33333826    
        7920   3.31488895       3.30650234       3.33635759    
        7980   3.32253575       3.30650234       3.33859825    
        8040   3.32348156       3.30301476       3.34046078    
        8100   3.32348156       3.30301476       3.34331918    
        8160   3.33139277       3.30328083       3.34713936    
        8220   3.34050012       3.30328083       3.35120583    
        8280   3.34192586       3.30548453       3.35498452    
        8340   3.35160708       3.30548453       3.35792303    
        8400   3.35470366       3.30800343       3.35960889    
        8460   3.35470366       3.30800343       3.36065531    
        8520   3.36314297       3.31230164       3.36227155    
        8580   3.36537027       3.31230164       3.36472964    
        8640   3.37589288       3.31513238       3.36810994    
        8700   3.38896418       3.31513238       3.37180853    
        8760   3.38896418       3.31455779       3.37519598    
        8820   3.39524126       3.31455779       3.37778187    
        8880   3.39742851       3.31434917       3.37959838    
        8940   3.39742851       3.31434917       3.38174677    
        9000   3.40672421       3.31636286       3.38423562    
        9060   3.41968966       3.31636286       3.38725996    
        9120   3.41968966       3.31773949       3.39125872    
        9180   3.42353582       3.31773949       3.39558315    
        9240   3.43967867       3.31852317       3.39922428    
        9300   3.43967867       3.31852317       3.40238476    
        9360   3.46075010       3.32063246       3.40556169    
        9420   3.47279310       3.32063246       3.40907574    
        9480   3.47279310       3.32554674       3.41337252    
        9540   3.49382758       3.32554674       3.41807389    
        9600   3.50107145       3.32818222       3.42210817    
        9660   3.50107145       3.32818222       3.42482066    
        9720   3.50107145       3.33099675       3.42670584    
        9780   3.50775862       3.33099675       3.42820692    
        9840   3.51435709       3.33555460       3.42953610    
        9900   3.51435709       3.33555460       3.43154526    
        9960   3.52310348       3.33718562       3.43415523    
       10020   3.54134488       3.33718562       3.43664932    
       10080   3.55132151       3.33751082       3.43880367    
       10140   3.55872416       3.33751082       3.44077802    
       10200   3.55872416       3.33830881       3.44267178    
       10260   3.56707144       3.33830881       3.44504642    
       10320   3.57658625       3.34074712       3.44789195    
       10380   3.58646441       3.34074712       3.45101857    
       10440   3.60949993       3.34195423       3.45448923    
       10500   3.60949993       3.34195423       3.45758915    
       10560   3.63199997       3.34381533       3.46006894    
       10620   3.64155173       3.34381533       3.46176672    
       10680   3.64700007       3.34716010       3.64879322    
       10740   3.64700007       3.34716010       3.65378428    
       10800   3.65165520       3.35122061       3.65796232    
       10860   3.66996551       3.35122061       3.66092110    
       10920   3.66996551       3.35354161       3.66390324    
       10980   3.68924141       3.35354161       3.66753221    
       11040   3.70374990       3.35346961       3.67165446    
       11100   3.70803452       3.35346961       3.67655396    
       11160   3.72246432       3.35031128       3.68226743    
       11220   3.72246432       3.35031128       3.68833160    
       11280   3.72737932       3.34743214       3.69439459    
       11340   3.74906898       3.34743214       3.69985843    
       11400   3.76274991       3.34609103       3.70495963    
       11460   3.76274991       3.34609103       3.70938778    
       11520   3.76274991       3.34654617       3.71403527    
       11580   3.77717233       3.34654617       3.71945262    
       11640   3.78603578       3.34845448       3.72545600    
       11700   3.78603578       3.34845448       3.73123574    
       11760   3.79334474       3.35099602       3.73610163    
       11820   3.80221438       3.35099602       3.74021602    
       11880   3.81807137       3.35262561       3.74394011    
       11940   3.82948279       3.35262561       3.74747181    
       12000   3.83721423       3.35551357       3.75167060    
       12060   3.84851718       3.35551357       3.75677896    
       12120   3.84851718       3.35637116       3.76247191    
       12180   3.85771418       3.35637116       3.76754975    
       12240   3.86827588       3.35555315       3.77192879    
       12300   3.89527583       3.35555315       3.77445173    
       12360   3.90160704       3.35674572       3.77677298    
       12420   3.92120695       3.35674572       3.77924585    
       12480   3.93371439       3.35957313       3.78230762    
       12540   3.93371439       3.35957313       3.78542757    
       12600   3.93371439       3.36124539       3.78809118    
       12660   3.95650005       3.36124539       3.79014206    
       12720   3.96796298       3.36142302       3.79185343    
       12780   3.97775006       3.36142302       3.79275084    
       12840   3.97775006       3.36202717       3.79249001    
       12900   3.98770380       3.36202717       3.79203391    
       12960   3.98770380       3.36159253       3.79246235    
       13020   3.99419236       3.36159253       3.79327345    
       13080   4.00156021       3.36068892       3.79488206    
       13140   4.00156021       3.36068892       3.79626489    
       13200   4.00908327       3.35539079       3.79671311    
       13260   4.00908327       3.35539079       3.79679298    
       13320   4.00908327       3.35283351       3.79795790    
       13380   4.00908327       3.35283351       3.79920363    
       13440   4.02273893       3.35359669       3.80059242    
       13500   4.04012489       3.35359669       3.80168772    
       13560   4.05912018       3.35151005       3.80211592    
       13620   4.07124996       3.35151005       3.80197525    
       13680   4.10679150       3.35212636       3.80147600    
       13740   4.12735987       3.35212636       3.80066800    
       13800   4.14241648       3.35274458       3.80017781    
       13860   4.14241648       3.35274458       3.79984403    
       13920   4.16224003       3.35150075       3.79897118    
       13980   4.17554188       3.35150075       3.79735899    
       14040   4.19483995       3.34905767       3.79595947    
       14100   4.22692013       3.34905767       3.79428673    
       14160   4.22692013       3.34748769       3.79264998    
       14220   4.24448013       3.34748769       3.79097056    
       14280   4.25845814       3.34323025       4.28350019    
       14340   4.25845814       3.34323025       4.29783249    
       14400   4.27631998       3.34061718       4.31187630    
       14460   4.31267977       3.34061718       4.32582808    
       14520   4.32945824       3.33773375       4.34012842    
       14580   4.32945824       3.33773375       4.35382080    
       14640   4.36395836       3.33578086       4.36632633    
       14700   4.36395836       3.33578086       4.37832260    
       14760   4.39904165       3.33595610       4.38946104    
       14820   4.39904165       3.33595610       4.40004969    
       14880   4.41268015       3.33823586       4.41062737    
       14940   4.44403982       3.33823586       4.42131805    
       15000   4.46325016       3.33727694       4.43096352    
       15060   4.47684002       3.33727694       4.43984604    
       15120   4.47684002       3.33406901       4.44925547    
       15180   4.48746157       3.33406901       4.45824337    
       15240   4.49972010       3.33406258       4.46700811    
       15300   4.49972010       3.33406258       4.47490883    
       15360   4.50965405       3.33046269       4.48230505    
       15420   4.53011990       3.33046269       4.48962975    
       15480   4.53800011       3.32728052       4.49764538    
       15540   4.55700016       3.32728052       4.50636673    
       15600   4.58235979       3.32334256       4.51474285    
       15660   4.59138441       3.32334256       4.52230358    
       15720   4.60843992       3.31772113       4.52966833    
       15780   4.60843992       3.31772113       4.53693676    
       15840   4.61446142       3.31611633       4.54349470    
       15900   4.63248014       3.31611633       4.54952431    
       15960   4.64037514       3.31341147       4.55709171    
       16020   4.64983988       3.31341147       4.56491947    
       16080   4.65733337       3.30999923       4.57283020    
       16140   4.65733337       3.30999923       4.57955933    
       16200   4.66283989       3.30774045       4.58607435    
       16260   4.66603851       3.30774045       4.59249496    
       16320   4.68048000       3.30735540       4.59928274    
       16380   4.68296146       3.30735540       4.60608768    
       16440   4.70060015       3.30572271       4.61218119    
       16500   4.70060015       3.30572271       4.61822081    
       16560   4.70226908       3.30457616       4.62413216    
       16620   4.70348167       3.30457616       4.62923241    
       16680   4.70348167       3.30476904       4.63410473    
       16740   4.70292854       3.30476904       4.63824701    
       16800   4.70292854       3.30364275       4.64152384    
       16860   4.70292854       3.30364275       4.64501953    
       16920   4.70292854       3.30339313       4.64959526    
       16980   4.70855188       3.30339313       4.65355110    
       17040   4.70855188       3.30448484       4.65744686    
       17100   4.70889997       3.30448484       4.66067076    
       17160   4.71817255       3.30221295       4.66341305    
       17220   4.72555161       3.30221295       4.66591120    
       17280   4.72555161       3.30165172       4.66870737    
       17340   4.72958612       3.30165172       4.67178249    
       17400   4.73346424       3.30120707       4.67546129    
       17460   4.73346424       3.30120707       4.67949247    
       17520   4.73206902       3.29947805       4.68278980    
       17580   4.73542833       3.29947805       4.68596792    
       17640   4.73541403       3.29992342       4.68892860    
       17700   4.74437952       3.29992342       4.69085598    
       17760   4.74628592       3.30341530       4.69311333    
       17820   4.75265503       3.30341530       4.69554472    
       17880   4.75778580       3.30471087       4.76344252    
       17940   4.75778580       3.30471087       4.76494408    
       18000   4.75851727       3.30698562       4.76623011    
       18060   4.75924158       3.30698562       4.76713800    
       18120   4.76167870       3.30906057       4.76780987    
       18180   4.75913811       3.30906057       4.76808596    
       18240   4.75913811       3.31197762       4.76776695    
       18300   4.76092863       3.31197762       4.76744318    
       18360   4.75917244       3.31383538       4.76676702    
       18420   4.76072407       3.31383538       4.76656294    
       18480   4.76072407       3.31433964       4.76687527    
       18540   4.76146412       3.31433964       4.76712418    
       18600   4.76282120       3.31394744       4.76637840    
       18660   4.76824141       3.31394744       4.76651955    
       18720   4.76700020       3.31460857       4.76673365    
       18780   4.76689672       3.31460857       4.76640463    
       18840   4.76739264       3.31817007       4.76557350    
       18900   4.76739264       3.31817007       4.76427746    
       18960   4.76348257       3.31819725       4.76296282    
       19020   4.75993109       3.31819725       4.76175356    
       19080   4.75993109       3.32180595       4.76121092    
       19140   4.75672436       3.32180595       4.76035643    
       19200   4.75672436       3.32365608       4.75769520    
       19260   4.75578594       3.32365608       4.75471830    
       19320   4.75032139       3.32462597       4.75190067    
       19380   4.75032139       3.32462597       4.74957466    
       19440   4.74672413       3.32899356       4.74789810    
       19500   4.74607134       3.32899356       4.74745274    
       19560   4.74607134       3.32805800       4.74666643    
       19620   4.74862051       3.32805800       4.74525690    
       19680   4.74403572       3.32845068       4.74249887    
       19740   4.74403572       3.32845068       4.73930073    
       19800   4.73568964       3.33203387       4.73619604    
       19860   4.72451735       3.33203387       4.73257303    
       19920   4.72375011       3.33523417       4.72954512    
       19980   4.71555185       3.33523417       4.72689390    
       20040   4.71449995       3.33544111       4.72379065    
       20100   4.70641375       3.33544111       4.72092199    
       20160   4.70641375       3.33570385       4.71795988    
