 20181109
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   2.74607682       2.69485521       2.75135207    
        3540   2.74607682       2.69485521       2.75028348    
        3600   2.74481487       2.70749044       2.75061822    
        3660   2.74755549       2.70749044       2.75037503    
        3720   2.74846148       2.71308756       2.75050211    
        3780   2.74877787       2.71308756       2.75098038    
        3840   2.75188470       2.70975041       2.75106454    
        3900   2.75155544       2.70975041       2.75152802    
        3960   2.75155544       2.71178150       2.75181532    
        4020   2.75492311       2.71178150       2.75196004    
        4080   2.75455546       2.71703529       2.75183010    
        4140   2.75830770       2.71703529       2.75083089    
        4200   2.75640750       2.72027779       2.74874973    
        4260   2.75900006       2.72027779       2.74717641    
        4320   2.75900006       2.72201204       2.74572039    
        4380   2.75648141       2.72201204       2.74544501    
        4440   2.75634623       2.72270250       2.74550605    
        4500   2.75634623       2.72270250       2.74487090    
        4560   2.75526929       2.71930528       2.74427414    
        4620   2.75148153       2.71930528       2.74359941    
        4680   2.75165391       2.71602702       2.74350166    
        4740   2.74822211       2.71602702       2.74414825    
        4800   2.74638462       2.71371031       2.74508572    
        4860   2.74638462       2.71371031       2.74643326    
        4920   2.74223065       2.71035886       2.74765754    
        4980   2.73974085       2.71035886       2.74828720    
        5040   2.73907685       2.70809102       2.74787641    
        5100   2.73907685       2.70809102       2.74683380    
        5160   2.73907685       2.70856214       2.74575353    
        5220   2.74200010       2.70856214       2.74552655    
        5280   2.73353839       2.71000051       2.74623704    
        5340   2.73353839       2.71000051       2.74667382    
        5400   2.73148155       2.70957351       2.74632907    
        5460   2.72981477       2.70957351       2.74438405    
        5520   2.72480774       2.70870996       2.74090004    
        5580   2.72792602       2.70870996       2.73713756    
        5640   2.72792602       2.70912242       2.73252821    
        5700   2.72638464       2.70912242       2.72763944    
        5760   2.72707415       2.70671153       2.72211218    
        5820   2.72955561       2.70671153       2.71561003    
        5880   2.72955561       2.69691801       2.70821285    
        5940   2.73096156       2.69691801       2.69995618    
        6000   2.73155546       2.68277550       2.69129872    
        6060   2.73330760       2.68277550       2.68359065    
