 20190718
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   1.68438458       1.77406943       1.68532515    
        3540   1.68438458       1.77406943       1.67997205    
        3600   1.68255556       1.77111244       1.67602956    
        3660   1.67346156       1.77111244       1.67315984    
        3720   1.66334617       1.76572847       1.67132866    
        3780   1.66334617       1.76572847       1.66985166    
        3840   1.65096152       1.76090229       1.66834509    
        3900   1.65096152       1.76090229       1.66685104    
        3960   1.64162958       1.75792599       1.66560483    
        4020   1.63888466       1.75792599       1.66484010    
        4080   1.63059258       1.75587654       1.66458273    
        4140   1.62496150       1.75587654       1.66454458    
        4200   1.61688888       1.75562036       1.66504765    
        4260   1.61296153       1.75562036       1.66529405    
        4320   1.61296153       1.75669944       1.66379178    
        4380   1.61751854       1.75669944       1.66202354    
        4440   1.60296154       1.75813460       1.66063964    
        4500   1.60296154       1.75813460       1.66058648    
        4560   1.59611106       1.75939822       1.66080236    
        4620   1.59076917       1.75939822       1.66105640    
        4680   1.58451855       1.76041567       1.66145730    
        4740   1.57746148       1.76041567       1.66207099    
        4800   1.57144439       1.76173556       1.66274571    
        4860   1.56750000       1.76173556       1.66356826    
        4920   1.56122220       1.76358330       1.66453755    
        4980   1.55569232       1.76358330       1.66579175    
        5040   1.55170369       1.76588523       1.66745305    
        5100   1.54769230       1.76588523       1.66909552    
        5160   1.54769230       1.76862121       1.67038989    
        5220   1.54840744       1.76862121       1.67143476    
        5280   1.54203844       1.77207243       1.67271841    
        5340   1.54203844       1.77207243       1.67365646    
        5400   1.56366670       1.77607167       1.67523146    
        5460   1.54762959       1.77607167       1.67727816    
        5520   1.54762959       1.78048790       1.67996418    
        5580   1.54148149       1.78048790       1.68268669    
        5640   1.54148149       1.78531837       1.68493259    
        5700   1.53737032       1.78531837       1.68677366    
        5760   1.53737032       1.79030383       1.68840230    
        5820   1.53388464       1.79030383       1.68995810    
        5880   1.53388464       1.79483581       1.69158661    
        5940   1.53120005       1.79483581       1.69314265    
        6000   1.53120005       1.79864430       1.69465506    
        6060   1.52820837       1.79864430       1.69566607    
        6120   1.52820837       1.80172598       1.69558454    
        6180   1.52820837       1.80172598       1.69533634    
        6240   1.51647830       1.80416548       1.69533408    
        6300   1.51808333       1.80416548       1.69579923    
        6360   1.51808333       1.80613422       1.69610763    
        6420   1.51312494       1.80613422       1.69637716    
        6480   1.51312494       1.80757940       1.69654489    
        6540   1.50662506       1.80757940       1.69666135    
        6600   1.50778258       1.80817139       1.69658411    
        6660   1.50358331       1.80817139       1.69636738    
        6720   1.50369561       1.80815732       1.69607604    
        6780   1.50045836       1.80815732       1.69586134    
        6840   1.50104344       1.80772603       1.69578803    
        6900   1.50104344       1.80772603       1.69546974    
        6960   1.50104344       1.80709648       1.69481051    
        7020   1.50462496       1.80709648       1.69412613    
        7080   1.49330437       1.80616999       1.50489986    
        7140   1.49330437       1.80616999       1.49930501    
        7200   1.49654162       1.80538976       1.49505961    
        7260   1.48729169       1.80538976       1.49272597    
        7320   1.48729169       1.80507350       1.49077213    
        7380   1.48591661       1.80507350       1.48931253    
        7440   1.48591661       1.80530453       1.48702383    
        7500   1.48479164       1.80530453       1.48413658    
        7560   1.48479164       1.80548894       1.48126924    
        7620   1.48579168       1.80548894       1.47849190    
        7680   1.48579168       1.80472708       1.47558045    
        7740   1.48886955       1.80472708       1.47292960    
        7800   1.48620832       1.80269504       1.47063720    
        7860   1.48965216       1.80269504       1.46848774    
        7920   1.48965216       1.79968667       1.46351576    
        7980   1.49929166       1.79968667       1.45890617    
