 20180918
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   2.48704553       2.06298304       2.49391723    
        3540   2.48704553       2.06298304       2.49494505    
        3600   2.49073911       2.05741358       2.49705482    
        3660   2.48730445       2.05741358       2.50028801    
        3720   2.49218178       2.05087256       2.50467753    
        3780   2.48821735       2.05087256       2.50897169    
        3840   2.49099994       2.04406857       2.51314950    
        3900   2.49456525       2.04406857       2.51738763    
        3960   2.49456525       2.04117608       2.52182555    
        4020   2.49527264       2.04117608       2.52736259    
        4080   2.49691296       2.04237604       2.53351903    
        4140   2.50078273       2.04237604       2.54032016    
        4200   2.50078273       2.04401755       2.54762959    
        4260   2.49804544       2.04401755       2.55459523    
        4320   2.49804544       2.04506803       2.56130171    
        4380   2.50221729       2.04506803       2.56726575    
        4440   2.50336361       2.04835916       2.57242894    
        4500   2.51060867       2.04835916       2.57720280    
        4560   2.51060867       2.05462170       2.58172488    
        4620   2.51913047       2.05462170       2.58638859    
        4680   2.52427268       2.06054902       2.59127164    
        4740   2.52427268       2.06054902       2.59596276    
        4800   2.52530432       2.06434846       2.60070062    
        4860   2.52617383       2.06434846       2.60520315    
        4920   2.53168178       2.06721807       2.61008573    
        4980   2.53168178       2.06721807       2.61487675    
        5040   2.53277278       2.07075405       2.61955976    
        5100   2.53277278       2.07075405       2.62436461    
        5160   2.53277278       2.07458639       2.62913013    
        5220   2.53047824       2.07458639       2.63421679    
        5280   2.53118181       2.07836294       2.63941288    
        5340   2.53118181       2.07836294       2.64454937    
        5400   2.52652168       2.08219981       2.64971280    
        5460   2.52652168       2.08219981       2.65469933    
        5520   2.53139138       2.08688664       2.65964818    
        5580   2.52824998       2.08688664       2.66434145    
        5640   2.52824998       2.09248018       2.66896033    
        5700   2.52960873       2.09248018       2.67343688    
        5760   2.52725005       2.09833813       2.67776823    
        5820   2.52982616       2.09833813       2.68221211    
        5880   2.52600002       2.10439301       2.68650055    
        5940   2.52600002       2.10439301       2.69095349    
        6000   2.52008009       2.11069632       2.69550443    
        6060   2.52008009       2.11069632       2.70045614    
        6120   2.52008009       2.11648941       2.70567608    
        6180   2.51457691       2.11648941       2.71071196    
        6240   2.51457691       2.12170005       2.71562433    
        6300   2.50696301       2.12170005       2.72000909    
        6360   2.50630760       2.12803078       2.72412181    
        6420   2.50630760       2.12803078       2.72773170    
        6480   2.49785185       2.13606501       2.73093319    
        6540   2.49696159       2.13606501       2.73373032    
        6600   2.49192595       2.14418197       2.73636866    
        6660   2.48018527       2.14418197       2.73896623    
        6720   2.47711539       2.15115452       2.74185824    
        6780   2.47040749       2.15115452       2.74495816    
        6840   2.46157694       2.15682602       2.74813223    
        6900   2.46157694       2.15682602       2.75138736    
        6960   2.46157694       2.16212058       2.75434947    
        7020   2.45614815       2.16212058       2.75727940    
        7080   2.44676924       2.16827464       2.44068718    
        7140   2.44676924       2.16827464       2.43596506    
        7200   2.44159269       2.17513061       2.43151426    
        7260   2.42814803       2.17513061       2.42639375    
        7320   2.42715383       2.18133497       2.42125535    
        7380   2.42162967       2.18133497       2.41567993    
        7440   2.42242312       2.18710136       2.41014123    
        7500   2.42242312       2.18710136       2.40420008    
        7560   2.41230774       2.19271159       2.39794898    
        7620   2.41230774       2.19271159       2.39175034    
        7680   2.40503693       2.19736075       2.38559365    
        7740   2.40011549       2.19736075       2.38001966    
        7800   2.38746142       2.20078206       2.37475109    
        7860   2.38746142       2.20078206       2.36987662    
        7920   2.38746142       2.20287752       2.36506248    
        7980   2.38537025       2.20287752       2.36026192    
        8040   2.37734604       2.20516729       2.35549116    
        8100   2.37318516       2.20516729       2.35065389    
        8160   2.36176920       2.20865226       2.34537721    
        8220   2.36176920       2.20865226       2.33956575    
        8280   2.34988451       2.21288371       2.33349395    
        8340   2.34988451       2.21288371       2.32666421    
        8400   2.34262967       2.21616507       2.32007718    
        8460   2.33473086       2.21616507       2.31319547    
        8520   2.32484627       2.21705914       2.30641890    
        8580   2.32048154       2.21705914       2.29978681    
        8640   2.32048154       2.21577072       2.29323006    
        8700   2.31553841       2.21577072       2.28701472    
        8760   2.31553841       2.21386981       2.28098178    
        8820   2.31637049       2.21386981       2.27545118    
        8880   2.31007695       2.21227098       2.27031469    
        8940   2.31007695       2.21227098       2.26571798    
        9000   2.30570364       2.21090746       2.26170826    
        9060   2.30115390       2.21090746       2.25798178    
        9120   2.29951859       2.21019840       2.25453615    
        9180   2.29029632       2.21019840       2.25104022    
        9240   2.28392315       2.21084881       2.24731398    
        9300   2.28392315       2.21084881       2.24301338    
        9360   2.28322220       2.21312571       2.23842335    
        9420   2.27592301       2.21312571       2.23359179    
        9480   2.27588892       2.21540499       2.22861767    
        9540   2.26862955       2.21540499       2.22392058    
        9600   2.26862955       2.21587801       2.21940327    
        9660   2.26442313       2.21587801       2.21527195    
        9720   2.26442313       2.21431231       2.21145487    
        9780   2.26325917       2.21431231       2.20812464    
        9840   2.25888467       2.21176004       2.20537400    
        9900   2.25618529       2.21176004       2.20303679    
        9960   2.25415373       2.20973277       2.20113754    
       10020   2.25559258       2.20973277       2.19940352    
       10080   2.25559258       2.20864248       2.19782424    
       10140   2.25473070       2.20864248       2.19608474    
       10200   2.25525928       2.20914912       2.19437099    
       10260   2.25240731       2.20914912       2.19234347    
       10320   2.25203848       2.21092653       2.19010758    
       10380   2.25333333       2.21092653       2.18752193    
       10440   2.25169230       2.21243000       2.18436956    
       10500   2.25169230       2.21243000       2.18090606    
       10560   2.25169230       2.21307683       2.17696071    
       10620   2.25596285       2.21307683       2.17302179    
       10680   2.25369239       2.21244383       2.25546527    
       10740   2.25369239       2.21244383       2.25484061    
       10800   2.25337029       2.20930147       2.25469446    
       10860   2.24996305       2.20930147       2.25488806    
       10920   2.25153852       2.20417666       2.25570035    
       10980   2.25153852       2.20417666       2.25673366    
       11040   2.24915385       2.19920993       2.25838113    
       11100   2.24915385       2.19920993       2.26041389    
       11160   2.24759269       2.19572139       2.26260662    
       11220   2.24519229       2.19572139       2.26465368    
       11280   2.24455547       2.19470739       2.26657772    
       11340   2.24637032       2.19470739       2.26829410    
       11400   2.24637032       2.19560361       2.26970506    
       11460   2.24842310       2.19560361       2.27079082    
       11520   2.24842310       2.19627476       2.27155900    
       11580   2.24859262       2.19627476       2.27241802    
       11640   2.24542308       2.19587445       2.27384758    
       11700   2.24744439       2.19587445       2.27591562    
       11760   2.24676919       2.19461918       2.27843690    
       11820   2.24740744       2.19461918       2.28174257    
       11880   2.24740744       2.19312072       2.28573132    
       11940   2.24942303       2.19312072       2.29040694    
       12000   2.24959254       2.19264603       2.29602385    
       12060   2.25259256       2.19264603       2.30176234    
       12120   2.25259256       2.19474006       2.30782175    
       12180   2.25523067       2.19474006       2.31384420    
       12240   2.25573087       2.19983792       2.31994724    
       12300   2.25573087       2.19983792       2.32609510    
       12360   2.25714827       2.20717883       2.33172607    
       12420   2.25839281       2.20717883       2.33694172    
