 20190506
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3600   3.65915203      -2.05125046       2.53608012      -1.85982943       3.57908940      -2.03554773    
        3660   3.59884048      -2.05199623       2.53848696      -1.81747365       3.54869175      -2.04694200    
        3720   3.55590057      -2.07078743       2.54013348      -1.76964593       3.51299334      -2.05680656    
        3780   3.52742863      -2.07912469       2.54060125      -1.71851337       3.48268843      -2.06578088    
        3840   3.51479197      -2.07318592       2.53969669      -1.66659749       3.44843507      -2.07536840    
        3900   3.48447418      -2.05566812       2.53745317      -1.61596787       3.41401887      -2.08889556    
        3960   3.46890235      -2.07358670       2.53377485      -1.56809807       3.37974620      -2.10417080    
        4020   3.45724177      -2.06919670       2.52836990      -1.52422857       3.34228754      -2.12104559    
        4080   3.41785669      -2.04530239       2.52075195      -1.48518920       3.30164504      -2.14009166    
        4140   3.36061549      -2.02402544       2.51056075      -1.45079422       3.26328301      -2.15809155    
        4200   3.33335924      -2.00577879       2.49820185      -1.41986859       3.22764993      -2.17510629    
        4260   3.29884243      -1.99152112       2.48475838      -1.39077306       3.19249368      -2.19235396    
        4320   3.27322888      -1.98594356       2.47146654      -1.36222935       3.15902066      -2.20927882    
        4380   3.26027179      -1.98333454       2.45917034      -1.33399904       3.13305449      -2.22661829    
        4440   3.23695016      -1.98002863       2.44815540      -1.30693364       3.10682607      -2.24768448    
        4500   3.23319268      -1.98267591       2.43838191      -1.28236282       3.08615065      -2.26960135    
        4560   3.20434666      -2.00674319       2.42995906      -1.26124644       3.07249379      -2.29216146    
        4620   3.21385050      -2.01637149       2.42380428      -1.24366903       3.06224656      -2.31421137    
        4680   3.20676446      -2.03074217       2.42122531      -1.22891724       3.05806518      -2.33347440    
        4740   3.22084332      -2.04086113       2.42330599      -1.21595931       3.05851769      -2.35077143    
        4800   3.23745966      -2.06066728       2.43057156      -1.20383441       3.06541133      -2.36445427    
        4860   3.24963641      -2.07803178       2.44285011      -1.19163203       3.06821752      -2.37339759    
        4920   3.24877095      -2.08010864       2.45951247      -1.17838192       3.07160711      -2.37916183    
        4980   3.24354625      -2.08656073       2.47962236      -1.16306949       3.07144451      -2.38109231    
        5040   3.23434925      -2.09568429       2.50179362      -1.14490116       3.06902313      -2.38088059    
        5100   3.23710012      -2.09136629       2.52409172      -1.12371945       3.06462002      -2.38108063    
        5160   3.23481488      -2.08630204       2.54463530      -1.10038292       3.05945945      -2.38694286    
        5220   3.22813630      -2.07180095       2.56212091      -1.07667315       3.05534053      -2.39363241    
        5280   3.21505737      -2.05753708       2.57636070      -1.05474591       3.05103660      -2.40466452    
        5340   3.22895956      -2.04153538       2.58820200      -1.03640616       3.04881287      -2.41650033    
        5400   3.22513652      -2.03801322       2.59915614      -1.02250469       3.05223131      -2.42828918    
