 20190217
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3660   6.63256025     -0.596873641       5.53797865       2.88965082       6.63194990     -0.515626311    
        3720   6.61462021     -0.574325860       5.53306913       2.93790412       6.64891243     -0.495220542    
        3780   6.63923359     -0.585061848       5.52931976       3.00218201       6.65980053     -0.465495974    
        3840   6.65163898     -0.563565791       5.52414846       3.08015585       6.67706776     -0.447258025    
        3900   6.67274809     -0.533006668       5.51766062       3.15872335       6.69649220     -0.434072465    
        3960   6.66599703     -0.487024039       5.51273727       3.22638774       6.72960472     -0.435791969    
        4020   6.68272018     -0.471926600       5.51232481       3.28057337       6.76615477     -0.450511247    
        4080   6.68725729     -0.438717097       5.51890707       3.32240653       6.80724573     -0.466881007    
        4140   6.69523716     -0.409420222       5.53401423       3.35120106       6.84176826     -0.482855082    
        4200   6.68326521     -0.354134470       5.55713034       3.36847472       6.86979294     -0.498403758    
        4260   6.67267656     -0.315782994       5.58388329       3.37923694       6.88656044     -0.507321656    
        4320   6.68718481     -0.306055486       5.60768461       3.38795447       6.88962317     -0.515167475    
        4380   6.69773388     -0.290274262       5.62284803       3.39677167       6.89082956     -0.513972044    
        4440   6.70378208     -0.281910360       5.62667561       3.40658092       6.89450788     -0.513062716    
        4500   6.71284437     -0.267870426       5.62156487       3.41818857       6.89622355     -0.513087571    
        4560   6.71590948     -0.251534373       5.61206675       3.43180418       6.89708281     -0.513000488    
        4620   6.72474051     -0.267374188       5.60054827       3.44767213       6.89675236     -0.511034369    
        4680   6.72251892     -0.246005028       5.58748531       3.46635675       6.89633942     -0.509376287    
        4740   6.71227884     -0.239353940       5.57191896       3.48792720       6.89273119     -0.509896457    
        4800   6.72205591     -0.217833176       5.55239296       3.51021004       6.88477373     -0.512068510    
        4860   6.69627762     -0.201284155       5.53112888       3.52976155       6.87364388     -0.512362242    
        4920   6.69492149     -0.191521794       5.51098251       3.54465413       6.86736107     -0.510698020    
        4980   6.68993378     -0.209310070       5.49171543       3.55640674       6.87022877     -0.514870942    
        5040   6.71069860     -0.199331969       5.47311163       3.56825876       6.87905312     -0.521793664    
        5100   6.69605589     -0.179288864       5.45713139       3.58090496       6.88899183     -0.528576612    
        5160   6.66428518     -0.189477935       5.44647264       3.59173155       6.90036011     -0.530371904    
        5220   6.65474367     -0.209662572       5.44221830       3.59893513       6.92015839     -0.520614445    
        5280   6.66818476     -0.229015529       5.44302797       3.60504961       6.94270372     -0.503777325    
        5340   6.70438623     -0.234103337       5.44639206       3.61642981       6.96195221     -0.478222579    
        5400   6.69920444     -0.212093607       5.45122147       3.63740420       6.97343969     -0.448103935    
        5460   6.68726921     -0.215628743       5.45927572       3.66655827       6.97650385     -0.414900750    
        5520   6.67229033     -0.230837598       5.46960354       3.69968390       6.97545433     -0.384816974    
        5580   6.65650940     -0.241081521       5.47521305       3.73463845       6.97365475     -0.366625339    
        5640   6.65437841     -0.241044328       5.47234392       3.76945210       6.97541189     -0.361412197    
        5700   6.65102339     -0.228377372       5.46627808       3.79825020       6.98185062     -0.359878242    
        5760   6.64533091     -0.211515322       5.46406507       3.81606984       6.99183512     -0.363013208    
        5820   6.63917923     -0.220882207       5.46760845       3.82503438       6.99546146     -0.366813719    
        5880   6.65051889     -0.215328887       5.47362518       3.82921934       6.99118710     -0.373671055    
        5940   6.63319302     -0.219738394       5.47766638       3.82856417       6.98110676     -0.375015527    
        6000   6.62571907     -0.232483715       5.47724771       3.82296181       6.96806765     -0.367869347    
        6060   6.61407948     -0.240884364       5.47188282       3.81736493       6.95252419     -0.353228450    
        6120   6.61587858     -0.246975914       5.46142960       3.81843233       6.93328762     -0.331215382    
        6180   6.60567904     -0.262365460       5.44608831       3.82928109       6.91309786     -0.305596739    
