 20181021
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3660   3.66291237       6.96540546       2.31045818       6.40819120       3.61712909       7.04459620    
        3720   3.66159463       6.99824905       2.25763202       6.44759130       3.62548566       7.04338551    
        3780   3.66159868       7.02247381       2.21150064       6.47728348       3.63981247       7.03416252    
        3840   3.65856123       7.05864954       2.17090654       6.49723911       3.65935850       7.01968002    
        3900   3.65499473       7.06087828       2.13530612       6.50804377       3.68152666       7.00612020    
        3960   3.64201474       7.07379246       2.10663033       6.51159143       3.70058918       6.99429750    
        4020   3.63878083       7.10828304       2.08457971       6.51153374       3.71291399       6.98341560    
        4080   3.63031435       7.12656355       2.06391120       6.51250839       3.72230840       6.97280931    
        4140   3.62362432       7.12335348       2.03914332       6.51754236       3.72450233       6.96080256    
        4200   3.63155818       7.12996244       2.00919151       6.52668619       3.72272873       6.93676376    
        4260   3.64244843       7.16833401       1.97636604       6.53718996       3.72414827       6.90262604    
        4320   3.63932776       7.19688416       1.94300532       6.54292870       3.73275352       6.86283350    
        4380   3.61504292       7.21898842       1.91051054       6.53813362       3.75307322       6.82974052    
        4440   3.58862495       7.22729015       1.88041985       6.52434540       3.78224730       6.80818367    
        4500   3.56405497       7.25529289       1.85528731       6.50911522       3.81519818       6.79985237    
        4560   3.52436256       7.27601624       1.83828914       6.49941301       3.85073686       6.79484987    
        4620   3.49060678       7.27896166       1.83072448       6.49814034       3.88989735       6.78954077    
        4680   3.46249962       7.25274515       1.82993877       6.50498772       3.92600870       6.78285980    
        4740   3.45605040       7.22625113       1.83224499       6.51798439       3.95730019       6.77575397    
        4800   3.45484352       7.21371222       1.83468330       6.53447533       3.98152375       6.76387691    
        4860   3.45384240       7.21653891       1.83421922       6.55182028       3.99891901       6.75113201    
        4920   3.44533467       7.24050999       1.82837427       6.56665754       4.01764631       6.73969078    
        4980   3.43717194       7.25724125       1.81773078       6.57573652       4.03786850       6.73089743    
        5040   3.42512941       7.27638674       1.80572629       6.57817125       4.05734873       6.73037910    
        5100   3.37765312       7.30909300       1.79522467       6.57656431       4.07597780       6.74248838    
        5160   3.33421087       7.33326960       1.78620780       6.57655764       4.08985949       6.76303864    
        5220   3.31704855       7.35364532       1.77654052       6.58479261       4.09920216       6.78542137    
        5280   3.28659248       7.37068892       1.76411808       6.60533714       4.10280514       6.80575752    
        5340   3.27825427       7.37529278       1.74776053       6.63741350       4.10176229       6.82257652    
        5400   3.27725816       7.37853670       1.72648990       6.67486000       4.10385036       6.83540010    
        5460   3.29318070       7.36564207       1.69998550       6.70981932       4.11398649       6.84339905    
        5520   3.30557990       7.36450052       1.67111456       6.73815441       4.12822866       6.84599257    
        5580   3.33258390       7.34392023       1.64555788       6.75981760       4.14309311       6.83642483    
        5640   3.35957122       7.34195232       1.62678611       6.77449656       4.15712500       6.81189871    
        5700   3.36066580       7.31782293       1.61328244       6.77898598       4.17153978       6.77845716    
        5760   3.36007571       7.30295467       1.60112858       6.76911783       4.19234228       6.74699211    
        5820   3.35975718       7.30737114       1.58813643       6.74473238       4.22097969       6.72580004    
        5880   3.36679983       7.34510803       1.57563341       6.71226835       4.25491953       6.71791649    
        5940   3.36293054       7.38096857       1.56781626       6.68092442       4.29077339       6.71920919    
        6000   3.34368396       7.41127777       1.56925857       6.65803766       4.32224369       6.72526646    
        6060   3.32429123       7.43522739       1.58055019       6.64710855       4.34934616       6.73358440    
        6120   3.29722786       7.44194889       1.59663701       6.64673615       4.37374496       6.74580765    
        6180   3.29426885       7.44676638       1.61099601       6.65145350       4.39562750       6.75985622    
        6240   3.31071424       7.45595264       1.62142467       6.65568113       4.41426754       6.76708174    
        6300   3.31422973       7.47892046       1.63096774       6.65693760       4.42864752       6.76334238    
        6360   3.32133150       7.48191786       1.64286447       6.65625572       4.43891621       6.75386763    
        6420   3.31878638       7.49402618       1.65525079       6.65469790       4.44672680       6.74110889    
        6480   3.31794453       7.51358604       1.66338158       6.65083170       4.45237589       6.72369576    
        6540   3.28634429       7.54745245       1.66573477       6.64247322       4.44962168       6.70429373    
        6600   3.27524328       7.57257366       1.66579354       6.62831068       4.43246317       6.69402981    
        6660   3.25663400       7.59223127       1.66664457       6.60837269       4.40280199       6.70297194    
        6720   3.24864554       7.58689642       1.66403484       6.58620787       4.36990118       6.72921562    
        6780   3.23369884       7.57325745       1.64938068       6.57030296       4.34143686       6.75921631    
        6840   3.20353246       7.54530573       1.62029922       6.57080030       4.31570339       6.78321791    
        6900   3.20371723       7.51606083       1.58442259       6.59076405       4.28596067       6.80309534    
        6960   3.20610142       7.51125050       1.55054080       6.62094784       4.24938965       6.82893705    
        7020   3.19437265       7.52087450       1.52013934       6.64881086       4.20903683       6.86723757    
        7080   3.18537784       7.53192902       1.48942041       6.67045784       4.17105770       6.91489410    
        7140   3.16107583       7.55141878       1.45444489       6.69175577       4.13652086       6.96398926    
        7200   3.15407038       7.56006908       1.41459274       6.72153282       4.09975624       7.00789499    
        7260   3.14694810       7.55858469       1.37353277       6.76186037       3.10911632       7.53798866    
        7320   3.16369867       7.53435230       1.33512020       6.80634069       3.08349013       7.51465416    
        7380   3.15183020       7.50671053       1.29868817       6.84761810       3.05483961       7.49952841    
        7440   3.14814425       7.48461103       1.25997651       6.88362360       3.01895618       7.48288345    
