 20190421
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3600   6.14724016      -8.32559681       3.33118939      -3.45050073       6.16919947      -8.37521267    
        3660   6.15306187      -8.33862305       3.33195210      -3.47071648       6.18250608      -8.38521290    
        3720   6.17147112      -8.35100365       3.33277607      -3.49341941       6.19514322      -8.38761616    
        3780   6.19933462      -8.35006905       3.33162308      -3.51787353       6.20562172      -8.39155769    
        3840   6.21076727      -8.35473061       3.32798433      -3.54286695       6.22300005      -8.39355373    
        3900   6.22191238      -8.35100937       3.32317829      -3.56720543       6.24231434      -8.39011765    
        3960   6.22572756      -8.34719372       3.31956720      -3.59042716       6.26695919      -8.39050102    
        4020   6.23246288      -8.33179188       3.31942797      -3.61283302       6.28903389      -8.38720417    
        4080   6.23483849      -8.35815334       3.32391214      -3.63501430       6.30792332      -8.38152122    
        4140   6.20624352      -8.37289619       3.33255482      -3.65723658       6.32310390      -8.37156677    
        4200   6.18559647      -8.37369537       3.34359217      -3.67878342       6.33752012      -8.35332489    
        4260   6.20216799      -8.35711288       3.35483694      -3.69773030       6.35620928      -8.33508492    
        4320   6.21450186      -8.34348011       3.36499715      -3.71186018       6.37692785      -8.30967045    
        4380   6.20368862      -8.34840298       3.37417412      -3.72002006       6.39598942      -8.28354168    
        4440   6.19504690      -8.35072041       3.38296247      -3.72297168       6.41444588      -8.26169777    
        4500   6.17403698      -8.36430073       3.39157701      -3.72290397       6.42864943      -8.23688126    
        4560   6.15546846      -8.37339306       3.39971495      -3.72212958       6.44648123      -8.21888447    
        4620   6.11406422      -8.37734890       3.40731049      -3.72215295       6.46830940      -8.19983387    
        4680   6.09524298      -8.36988640       3.41511893      -3.72377682       6.48557281      -8.18228722    
        4740   6.08036995      -8.35279846       3.42392397      -3.72743440       6.50046587      -8.16293430    
        4800   6.07256174      -8.32209110       3.43337440      -3.73320580       6.50856733      -8.14340019    
        4860   6.09351301      -8.31838989       3.44190931      -3.74057841       6.51314688      -8.11653042    
        4920   6.08234406      -8.33220577       3.44741368      -3.74829268       6.51702118      -8.09099197    
        4980   6.06195879      -8.35083199       3.44884801      -3.75465798       6.51845932      -8.05949783    
        5040   6.06284285      -8.34718037       3.44666338      -3.75798464       6.52547789      -8.03234959    
        5100   6.03827667      -8.34538746       3.44248557      -3.75734997       6.53357649      -8.00666332    
        5160   6.03237534      -8.33516598       3.43864512      -3.75327277       6.54137087      -7.98479176    
        5220   6.00993252      -8.32312012       3.43718815      -3.74803638       6.55217886      -7.97633362    
        5280   6.01476908      -8.28278446       3.43933153      -3.74525642       6.55921030      -7.96748209    
        5340   6.01909113      -8.26875782       3.44506669      -3.74841785       6.56719446      -7.95987654    
        5400   6.01873302      -8.25796413       3.45349598      -3.75883150       6.56817055      -7.95223475    
        5460   6.01880217      -8.23448277       3.46318841      -3.77465868       6.56881666      -7.93537474    
        5520   6.01275396      -8.25135136       3.47197223      -3.79179215       6.56534386      -7.91072273    
        5580   5.97400761      -8.24504852       3.47800994      -3.80561471       6.56296730      -7.88078976    
        5640   5.94009733      -8.25631142       3.48049736      -3.81296563       6.56449175      -7.84503698    
        5700   5.90930414      -8.25470066       3.47981977      -3.81307840       6.56498528      -7.81422710    
        5760   5.91175270      -8.23935318       3.47737432      -3.80707622       6.56730127      -7.78260088    
        5820   5.90985394      -8.21252823       3.47495437      -3.79723859       6.56689835      -7.75217962    
        5880   5.89821196      -8.19707966       3.47381353      -3.78603888       6.56665993      -7.72918797    
        5940   5.88667870      -8.15999889       3.47405434      -3.77562618       6.56037331      -7.70287371    
        6000   5.88886166      -8.11995792       3.47478938      -3.76745892       6.54670620      -7.68274975    
        6060   5.87280941      -8.09966850       3.47453451      -3.76213264       6.52733183      -7.66318130    
        6120   5.84867239      -8.07164478       3.47149992      -3.75973439       6.50446653      -7.64564466    
        6180   5.84261608      -8.03666592       3.46392775      -3.76066065       6.48099756      -7.63132906    
        6240   5.83810472      -8.00558472       3.45108724      -3.76541495       6.45856190      -7.61676455    
        6300   5.82124186      -7.98237514       3.43400812      -3.77367401       6.43684721      -7.60407829    
        6360   5.79185009      -7.95425463       3.41493058      -3.78416705       6.41662741      -7.59254026    
        6420   5.75903130      -7.93139410       3.39632034      -3.79523969       6.39698124      -7.58125830    
        6480   5.74420547      -7.92700624       3.37970448      -3.80566096       6.37776661      -7.57003355    
        6540   5.72362661      -7.91529894       3.36526990      -3.81537795       6.36033678      -7.55973864    
        6600   5.67292738      -7.90739155       3.35235691      -3.82539010       6.34340811      -7.55052900    
        6660   5.63260937      -7.87559986       3.34050012      -3.83701849       6.32822132      -7.54166746    
        6720   5.58710003      -7.84183788       3.32987046      -3.85063219       6.31412697      -7.53346777    
        6780   5.55831432      -7.81770945       3.32089448      -3.86525559       6.30065346      -7.52396154    
        6840   5.51428556      -7.78051949       3.31375170      -3.87942433       6.28944254      -7.51659775    
        6900   5.48278618      -7.73553324       3.30840206      -3.89227390       6.27952385      -7.50970364    
        6960   5.44319439      -7.71245050       3.30462146      -3.90388298       6.27099752      -7.50473118    
        7020   5.42425966      -7.67284441       3.30194855      -3.91478968       6.26282549      -7.50499058    
        7080   5.41214180      -7.65840292       3.29999065      -3.92567253       6.25370598      -7.50816631    
        7140   5.38145971      -7.63792324       3.29865813      -3.93745565       6.24314022      -7.51469040    
        7200   5.33498049      -7.63560629       3.29792047      -3.95173955       5.28716469      -7.60989332    
        7260   5.31575584      -7.60691071       3.29756784      -3.97006440       5.26127768      -7.58182144    
        7320   5.29135180      -7.58689594       3.29681206      -3.99233127       5.23558617      -7.55292082    
        7380   5.26674128      -7.57441711       3.29522705      -4.01563931       5.20905209      -7.52257919    
        7440   5.23176003      -7.55239677       3.29318523      -4.03630590       5.18579912      -7.49140167    
        7500   5.21133661      -7.53205442       3.29087710      -4.05290318       5.15972853      -7.45834351    
        7560   5.21390820      -7.52593136       3.28752518      -4.06637526       5.13383818      -7.42743778    
        7620   5.20563126      -7.53694677       3.28163743      -4.07857275       5.10919809      -7.39526463    
        7680   5.18241930      -7.55441666       3.27235317      -4.09030771       5.08630562      -7.36451721    
        7740   5.14893198      -7.52423954       3.26039791      -4.10109520       5.06288052      -7.33015203    
        7800   5.13442469      -7.50102282       3.24779153      -4.11034632       5.03919411      -7.30313444    
        7860   5.14768457      -7.47940731       3.23691559      -4.11876249       5.02083588      -7.28383541    
        7920   5.14457321      -7.47165394       3.22911024      -4.12806892       5.00325060      -7.26597261    
        7980   5.13887596      -7.46900034       3.22417593      -4.14054251       4.98346519      -7.25741434    
        8040   5.15441704      -7.43897486       3.22094297      -4.15811110       4.96010494      -7.24455786    
        8100   5.18164539      -7.41962624       3.21769476      -4.18111134       4.92722178      -7.22886610    
        8160   5.18905449      -7.41090775       3.21244860      -4.20781183       4.89078617      -7.20876741    
        8220   5.20065117      -7.39806938       3.20307732      -4.23443747       4.84660912      -7.18081188    
        8280   5.22330999      -7.36923838       3.18761563      -4.25697803       4.79972029      -7.15297651    
        8340   5.23784637      -7.36145830       3.16547322      -4.27362633       4.75759506      -7.12268257    
        8400   5.25895882      -7.34772968       3.13823986      -4.28487015       4.72129583      -7.09496450    
        8460   5.27461815      -7.37875128       3.10902429      -4.29235506       4.68882084      -7.06827927    
        8520   5.26465845      -7.39359617       3.08153772      -4.29854727       4.65677023      -7.04953241    
        8580   5.26797915      -7.37402439       3.05829453      -4.30575466       4.62499189      -7.03630495    
        8640   5.28666306      -7.33914614       3.03942537      -4.31617594       4.58828354      -7.02871466    
        8700   5.27759886      -7.33111429       3.02259064      -4.33175850       4.54030752      -7.02007008    
        8760   5.27506495      -7.34367847       3.00369596      -4.35299063       4.48744392      -7.01044226    
        8820   5.28452921      -7.35427523       2.97874069      -4.37815666       4.43091679      -6.99104691    
