 20190109
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3600   2.95494246      -9.05702686       4.46689749      -4.05508566       2.94223118      -9.05106258    
        3660   2.97476768      -9.02585411       4.49104786      -4.09525013       2.91418457      -9.02484322    
        3720   2.93035316      -9.01044273       4.50833654      -4.14051437       2.89856052      -9.01108074    
        3780   2.91295409      -8.98534298       4.51928997      -4.18421268       2.87415171      -9.01296520    
        3840   2.91837907      -8.98238277       4.52798462      -4.22158623       2.84765387      -9.03014851    
        3900   2.89610744      -9.01535892       4.53751707      -4.25586367       2.82242632      -9.05538845    
        3960   2.87674499      -9.01665401       4.54826641      -4.29526615       2.79471493      -9.09088421    
        4020   2.90686893      -9.00034046       4.55819607      -4.34689474       2.76224446      -9.12384224    
        4080   2.90961051      -9.03676319       4.56384563      -4.41139698       2.72794032      -9.13492012    
        4140   2.87914038      -9.06920910       4.56285191      -4.48196030       2.69789386      -9.11887360    
        4200   2.86967874      -9.08811760       4.55462408      -4.54645967       2.67315698      -9.08026409    
        4260   2.85860419      -9.09793663       4.54051733      -4.59255838       2.65873003      -9.02040768    
        4320   2.88039112      -9.11741543       4.52503347      -4.61210251       2.65642858      -8.95590687    
        4380   2.89844584      -9.11375809       4.51642370      -4.60253000       2.66225100      -8.88798332    
        4440   2.91986227      -9.11711121       4.52372074      -4.57034636       2.65630460      -8.81871700    
        4500   2.94663787      -9.12842083       4.54740047      -4.52791739       2.63844180      -8.74994946    
        4560   2.95174599      -9.12603855       4.57542944      -4.48529148       2.62798953      -8.68108177    
        4620   2.97685027      -9.15098381       4.59320641      -4.44503355       2.63835955      -8.62020969    
        4680   2.98759627      -9.20195389       4.59881496      -4.40367508       2.66329408      -8.58414650    
        4740   2.97634149      -9.24150562       4.60549307      -4.36014509       2.69493961      -8.57866859    
        4800   2.98534250      -9.28753376       4.62850714      -4.32280731       2.72759390      -8.59573269    
        4860   2.96923995      -9.32740974       4.67072392      -4.30662823       2.75228977      -8.62581158    
        4920   2.94874811      -9.33433151       4.72028923      -4.32300186       2.76570702      -8.65536594    
        4980   2.95884061      -9.32812309       4.76274443      -4.36871147       2.76513100      -8.68044662    
        5040   2.96606898      -9.35227680       4.79245281      -4.42720222       2.75280714      -8.69884491    
        5100   2.96032929      -9.39110756       4.81025934      -4.48367548       2.73299217      -8.71535969    
