 20190519
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3600   3.23947811      -11.3463707       2.55006456      -5.21176100       3.19052863      -11.2988567    
        3660   3.20993233      -11.3120279       2.55979323      -5.24828959       3.17482591      -11.2498436    
        3720   3.18697119      -11.2766256       2.56727505      -5.27890825       3.16176939      -11.1950312    
        3780   3.17742443      -11.2526798       2.57206225      -5.30187225       3.15024495      -11.1429548    
        3840   3.16237330      -11.2484407       2.57503462      -5.31682587       3.13584852      -11.0916119    
        3900   3.13285637      -11.2265825       2.57809162      -5.32481146       3.12852788      -11.0409603    
        3960   3.11673260      -11.1900606       2.58301854      -5.32810640       3.12352467      -10.9957314    
        4020   3.10554838      -11.1963921       2.59024334      -5.32954836       3.11954379      -10.9519653    
        4080   3.07731128      -11.1734934       2.59863925      -5.33160496       3.11648512      -10.9051571    
        4140   3.08128762      -11.1620283       2.60679054      -5.33533478       3.11158872      -10.8605061    
        4200   3.06413150      -11.1517096       2.61420703      -5.33988523       3.10405016      -10.8136330    
        4260   3.03716135      -11.1446733       2.62085938      -5.34335899       3.09463739      -10.7654591    
        4320   3.03924823      -11.1267538       2.62591338      -5.34430122       3.07833099      -10.7144403    
        4380   3.05917454      -11.1153469       2.62747169      -5.34193087       3.05679107      -10.6581602    
        4440   3.03307533      -11.0916109       2.62408257      -5.33526659       3.03168845      -10.5946922    
        4500   3.02303910      -11.0614300       2.61591935      -5.32298279       3.01140547      -10.5356045    
        4560   3.00852418      -11.0691252       2.60478663      -5.30504894       2.99581718      -10.4774780    
        4620   2.98059654      -11.0560665       2.59348845      -5.28441477       2.98749518      -10.4231434    
        4680   2.96701002      -11.0198011       2.58496737      -5.26524591       2.97855997      -10.3687344    
        4740   2.95543504      -11.0146694       2.58072901      -5.24923134       2.96951675      -10.3144722    
        4800   2.94803405      -10.9943352       2.57982540      -5.23462725       2.96335101      -10.2684336    
        4860   2.92004514      -10.9788427       2.58018541      -5.21926403       2.95968103      -10.2331448    
        4920   2.92405915      -10.9821501       2.58024764      -5.20371294       2.94928122      -10.2059126    
        4980   2.90315795      -10.9610386       2.57932067      -5.19158983       2.93814301      -10.1868801    
        5040   2.88172817      -10.9389915       2.57765841      -5.18691444       2.93037176      -10.1705847    
