 20190413
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3600   7.59571218      -8.13728523       3.62729764      -5.08955956       7.61879110      -8.07102871    
        3660   7.60030222      -8.06094933       3.58331633      -5.18031168       7.66012621      -8.00890827    
        3720   7.65056992      -7.98178625       3.54570389      -5.27572489       7.67993784      -7.94720411    
        3780   7.70566940      -7.97500992       3.51628256      -5.36633635       7.69918728      -7.87512732    
        3840   7.73722267      -8.01730347       3.49107623      -5.44535065       7.73340368      -7.78806257    
        3900   7.72972202      -7.98954248       3.47182631      -5.51092005       7.78147078      -7.70819521    
        3960   7.72663879      -7.93761826       3.46463966      -5.56159830       7.82045937      -7.61989546    
        4020   7.74990368      -7.91814852       3.47026920      -5.59824467       7.86301661      -7.52553082    
        4080   7.73209572      -7.89341116       3.48211217      -5.62462425       7.89397240      -7.43386698    
        4140   7.73576880      -7.82358837       3.49366331      -5.64505243       7.92978287      -7.32910299    
        4200   7.73446941      -7.78067589       3.50317574      -5.66134548       7.98499680      -7.21906567    
        4260   7.76083803      -7.76966810       3.51230264      -5.67230272       8.02606869      -7.12321520    
        4320   7.73133326      -7.73937082       3.52299428      -5.67695856       8.04986572      -7.02334499    
        4380   7.72401047      -7.72901344       3.53498220      -5.67728138       8.07062531      -6.91894960    
        4440   7.71007013      -7.70916271       3.54512620      -5.67535686       8.08758736      -6.82227755    
        4500   7.68266153      -7.65586185       3.55099201      -5.67088127       8.13007927      -6.73039198    
        4560   7.65067673      -7.64210510       3.55413556      -5.66357660       8.16957378      -6.63986397    
        4620   7.65647364      -7.65053606       3.55985141      -5.65492201       8.20062160      -6.54178333    
        4680   7.64484692      -7.64642096       3.57283306      -5.64578629       8.22489071      -6.44739485    
        4740   7.65788507      -7.68734026       3.59269714      -5.63551092       8.24562645      -6.36597872    
        4800   7.65036392      -7.72003031       3.61406350      -5.62412310       8.28104305      -6.28137302    
        4860   7.63093185      -7.68664169       3.63238525      -5.61324263       8.32767010      -6.20098543    
        4920   7.61429644      -7.67909288       3.64909291      -5.60505819       8.37305832      -6.13122892    
        4980   7.63521433      -7.67189789       3.66830993      -5.60159826       8.40419102      -6.05969095    
        5040   7.64888096      -7.70520258       3.69038582      -5.60374022       8.42278767      -5.98058891    
        5100   7.60475063      -7.70122194       3.71081519      -5.60924101       8.44507313      -5.90086937    
        5160   7.61106110      -7.73825741       3.72513127      -5.61248207       8.46230793      -5.82118940    
        5220   7.60547018      -7.68225908       3.73330784      -5.60867929       8.47720909      -5.75280380    
        5280   7.56524992      -7.64598608       3.73857665      -5.60007286       8.47421265      -5.70092916    
        5340   7.59070730      -7.64940691       3.74185681      -5.59575272       8.45046806      -5.64186049    
        5400   7.60927057      -7.63388157       3.73830509      -5.60237598       8.42708492      -5.58209562    
        5460   7.59522486      -7.58540154       3.72171307      -5.61718988       8.41601944      -5.51778936    
        5520   7.60191536      -7.58975458       3.69314289      -5.63174152       8.41117287      -5.45955563    
        5580   7.54576206      -7.57041788       3.66235304      -5.64182234       8.40490532      -5.42687321    
        5640   7.53988552      -7.57359505       3.63808274      -5.65169573       8.37195873      -5.39908361    
        5700   7.54111910      -7.53630161       3.61936450      -5.66787100       8.32871342      -5.36641073    
        5760   7.54756451      -7.51874495       3.59814620      -5.69246769       8.27073002      -5.32859039    
        5820   7.56807709      -7.42097616       3.56616640      -5.72189140       8.21589184      -5.27802086    
        5880   7.59184790      -7.36754417       3.52049541      -5.74787283       8.16881180      -5.22005320    
        5940   7.63214159      -7.31210136       3.46734023      -5.76264381       8.11816311      -5.15772963    
        6000   7.59830093      -7.24792147       3.41614866      -5.76496935       8.08051014      -5.10125637    
        6060   7.54968548      -7.18794060       3.36894655      -5.75941944       8.05632591      -5.05853462    
        6120   7.57355499      -7.15436792       3.32334089      -5.75065517       8.04884052      -5.01941204    
        6180   7.58232975      -7.15245533       3.28189182      -5.74090624       8.04837894      -4.98690128    
        6240   7.57688713      -7.12444544       3.24991608      -5.73365688       8.04022980      -4.96825600    
        6300   7.60456657      -7.11744118       3.22924066      -5.73407745       8.02897263      -4.95503664    
        6360   7.58543825      -7.10354328       3.21666408      -5.74549103       8.01926613      -4.93494844    
        6420   7.54932308      -7.08228922       3.20686555      -5.76692677       8.00638962      -4.90725994    
        6480   7.51710081      -7.03384018       3.19634295      -5.79284811       7.98390102      -4.87929535    
        6540   7.51422977      -6.96979666       3.18270183      -5.81543112       7.94804239      -4.84841871    
        6600   7.54252052      -6.93601418       3.16302347      -5.82850504       7.90854836      -4.81508684    
        6660   7.54746342      -6.91267347       3.13640285      -5.83072710       7.86595106      -4.77770948    
        6720   7.50370741      -6.92858076       3.10655022      -5.82813597       7.82695675      -4.73230982    
        6780   7.43752289      -6.93283749       3.07703829      -5.82735491       7.78354502      -4.68304491    
        6840   7.42790174      -6.90177107       3.04592609      -5.82514477       7.73946762      -4.63147068    
        6900   7.44450569      -6.87783670       3.01063061      -5.81471395       7.70449018      -4.58224344    
        6960   7.42870235      -6.79573202       2.97310710      -5.79751492       7.68141842      -4.53255606    
        7020   7.44629383      -6.75079203       2.93772125      -5.77826691       7.68032551      -4.47503138    
        7080   7.46113777      -6.72259092       2.90989113      -5.75610590       7.69326448      -4.41440105    
        7140   7.49630690      -6.70372200       2.89760137      -5.72686672       7.69842052      -4.34874153    
        7200   7.52372265      -6.65615225       2.90507746      -5.69023037       7.51683569      -6.59041452    
        7260   7.50785875      -6.63821077       2.92388272      -5.64729881       7.50745296      -6.56639767    
        7320   7.51231766      -6.64182186       2.93991184      -5.59865570       7.50932360      -6.54568481    
        7380   7.44937944      -6.62908554       2.94759059      -5.54907084       7.51176929      -6.52587175    
        7440   7.40137815      -6.59463263       2.94859600      -5.50229740       7.51366806      -6.51769352    
        7500   7.39240122      -6.55590963       2.94416380      -5.45954561       7.50432920      -6.53265858    
        7560   7.38295174      -6.54389858       2.93473840      -5.42414188       7.47656965      -6.55863285    
        7620   7.35689688      -6.55628681       2.92173505      -5.40113688       7.45273304      -6.60032272    
        7680   7.35283709      -6.52242470       2.90558028      -5.39642715       7.42078018      -6.64235258    
        7740   7.37272263      -6.51007223       2.88421369      -5.41297388       7.38807487      -6.69228649    
        7800   7.40330219      -6.50509262       2.85518289      -5.44562674       7.34827423      -6.73984671    
        7860   7.43478680      -6.52660465       2.81873369      -5.48431063       7.30381250      -6.79546213    
        7920   7.41190338      -6.54829550       2.77808976      -5.52320433       7.28428555      -6.83780766    
