 20190313
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       25080   53.7294121       26.2052174       56.8208199    
       25140   53.7294121       26.2052174       56.6825485    
       25200   53.3647041       26.0353832       56.5478287    
       25260   53.5294113       26.0353832       56.4869766    
       25320   53.6058807       25.7290516       56.4603653    
       25380   53.6058807       25.7290516       56.4814949    
       25440   53.9235306       25.4351254       56.5329323    
       25500   53.9264717       25.4351254       56.5971413    
       25560   54.3264694       25.2572403       56.7320633    
       25620   54.3264694       25.2572403       56.9188004    
       25680   54.5941162       25.1751270       57.0988235    
       25740   55.2441177       25.1751270       57.2634888    
       25800   55.6029396       25.2806263       57.4274559    
       25860   55.6029396       25.2806263       57.5443153    
       25920   55.9235306       25.4996109       57.6051979    
       25980   56.7333336       25.4996109       57.5946732    
       26040   57.3212128       25.6682987       57.5418549    
       26100   57.3939400       25.6682987       57.4269028    
       26160   57.3939400       25.6337967       57.3041649    
       26220   57.9181824       25.6337967       57.1863213    
       26280   58.2937508       25.4501438       57.0802498    
       26340   58.7999992       25.4501438       56.9823914    
       26400   58.7999992       25.2139301       56.8932304    
       26460   58.7700005       25.2139301       56.8862991    
       26520   58.5655174       25.0652161       56.8340683    
       26580   58.8833351       25.0652161       56.8231926    
       26640   59.0166664       24.9322033       56.8581047    
       26700   58.9103432       24.9322033       56.8895264    
       26760   59.4000015       24.7786808       56.9446411    
       26820   59.5096779       24.7786808       56.8839073    
       26880   59.9031258       24.7206078       56.7377625    
       26940   59.9031258       24.7206078       56.6115837    
       27000   60.0393944       24.7747669       56.4874420    
       27060   60.5235291       24.7747669       56.4191093    
       27120   60.7914276       24.5666599       56.3848114    
       27180   60.7914276       24.5666599       56.3514481    
       27240   60.8222237       24.4173431       56.3290672    
       27300   60.9729729       24.4173431       56.2797775    
       27360   60.9540558       24.4034061       56.2014389    
       27420   60.9540558       24.4034061       56.0779610    
       27480   60.9675674       24.4255447       55.9501686    
       27540   61.1891899       24.4255447       55.8059654    
       27600   61.2972984       24.3280983       55.6535835    
       27660   61.5499992       24.3280983       55.4772072    
       27720   61.4729729       24.1913986       55.2425041    
       27780   61.9405403       24.1913986       54.9842606    
       27840   62.2026329       24.0865421       54.7122803    
       27900   61.9648666       24.0865421       54.5146408    
       27960   62.1947365       23.8209591       54.4013824    
       28020   62.5461540       23.8209591       54.3147621    
       28080   62.5224991       23.4844704       54.2486954    
       28140   62.5224991       23.4844704       54.2090836    
       28200   62.6951218       23.4624290       54.1851616    
       28260   62.9000015       23.4624290       54.1517715    
       28320   63.4880943       23.4971428       54.1024971    
       28380   63.8560982       23.4971428       54.0253181    
       28440   64.3731689       23.6250477       53.9068489    
       28500   64.1285706       23.6250477       53.7681122    
       28560   64.1238098       23.7039013       53.6614113    
       28620   64.2365875       23.7039013       53.5606995    
       28680   64.6512222       23.6374493       65.2613373    
       28740   65.1829300       23.6374493       65.6541214    
       28800   65.2976227       23.6605701       66.0223618    
       28860   65.6219482       23.6605701       66.4810181    
       28920   65.9024353       23.8501472       66.9350433    
       28980   66.5048752       23.8501472       67.3430252    
       29040   66.6261902       24.2783985       67.7119980    
       29100   67.0073166       24.2783985       68.0480652    
       29160   67.4682922       24.7137356       68.3698502    
       29220   67.6853638       24.7137356       68.6705933    
       29280   67.8904724       25.0505886       68.9589691    
       29340   68.0365829       25.0505886       69.2688293    
       29400   68.4561005       25.4553661       69.5294952    
       29460   68.9365845       25.4553661       69.7727051    
       29520   68.9428558       25.7731457       70.0285950    
       29580   69.5000000       25.7731457       70.2503052    
       29640   69.3619080       26.0594311       70.5016098    
       29700   69.7404785       26.0594311       70.7722549    
       29760   70.1634140       26.3599453       71.0894318    
       29820   70.1952362       26.3599453       71.4088440    
       29880   70.1190491       26.7539387       71.6474304    
       29940   70.0999985       26.7539387       71.8059006    
       30000   70.0999985       27.2737122       71.8779678    
       30060   70.2545471       27.2737122       71.8749619    
       30120   70.1666641       27.5760384       71.8358383    
       30180   70.0217361       27.5760384       71.8151016    
       30240   70.0644455       27.6120300       71.7366486    
       30300   69.8533325       27.6120300       71.6279449    
       30360   69.8608704       27.4605522       71.5576706    
       30420   69.5130463       27.4605522       71.5239029    
       30480   69.6622238       27.2018776       71.4869461    
       30540   69.6311111       27.2018776       71.4521332    
       30600   69.7217407       27.0820007       71.3396912    
       30660   69.9000015       27.0820007       71.1477585    
       30720   69.7533340       27.0240841       70.9465256    
       30780   69.7844467       27.0240841       70.7241287    
       30840   69.9913025       26.7618141       70.5761185    
       30900   70.4543457       26.7618141       70.4796143    
       30960   70.5444412       26.4269886       70.4813614    
