 20181112
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       25140   50.3534889       58.5419312       50.9189072    
       25200   50.3863640       58.7627792       51.3081932    
       25260   50.7909088       58.7627792       51.6455574    
       25320   50.8837204       59.1530113       51.9145927    
       25380   51.0930214       59.1530113       52.2009506    
       25440   51.1488380       59.5098610       52.6397018    
       25500   51.1295471       59.5098610       53.0958633    
       25560   51.4090919       59.6547050       53.5850182    
       25620   51.2627907       59.6547050       54.1480103    
       25680   51.3232574       60.3128204       54.7506523    
       25740   51.0386353       60.3128204       55.3331490    
       25800   51.0255814       61.1928253       55.9205437    
       25860   50.8674431       61.1928253       56.4824905    
       25920   51.0418587       62.3380356       56.9769554    
       25980   51.0386353       62.3380356       57.3436165    
       26040   51.1093025       63.3017731       57.5946198    
       26100   50.8568192       63.3017731       57.7986946    
       26160   50.7999992       64.0921555       57.9176025    
       26220   50.7511635       64.0921555       58.0305176    
       26280   50.8250008       64.4845810       58.1791534    
       26340   51.0113640       64.4845810       58.4762764    
       26400   51.0818176       64.6151886       58.8912659    
       26460   50.9860458       64.6151886       59.1778717    
       26520   51.0613632       64.8087463       59.3519821    
       26580   50.9704552       64.8087463       59.4254112    
       26640   50.6090927       65.4719315       59.4235344    
       26700   50.5325584       65.4719315       59.4294052    
       26760   50.2272720       65.6751404       59.4375534    
       26820   50.0590897       65.6751404       59.4387627    
       26880   50.0545464       65.4858704       59.4373741    
       26940   50.0545464       65.4858704       59.3767395    
       27000   50.1568184       65.3138657       59.2263603    
       27060   50.2500000       65.3138657       59.0605240    
       27120   49.8318176       65.1430054       58.9169998    
       27180   49.8318176       65.1430054       58.7105865    
       27240   49.6363640       64.6965485       58.5096550    
       27300   48.9545441       64.6965485       58.3811798    
       27360   48.4659081       64.3031845       58.2771988    
       27420   48.4659081       64.3031845       58.1960068    
       27480   47.9863625       63.8934631       58.1263657    
       27540   47.7133331       63.8934631       58.0766106    
       27600   47.3266678       63.6362801       58.0275955    
       27660   47.1250000       63.6362801       58.0168839    
       27720   46.4363632       63.4057693       58.0639992    
       27780   45.9977760       63.4057693       58.0843582    
       27840   45.8181801       63.1862640       58.0819511    
       27900   45.6068192       63.1862640       58.1166191    
       27960   44.9659081       63.1217041       58.1486168    
       28020   44.7933350       63.1217041       58.1318588    
       28080   44.5113640       63.0111923       58.0455666    
       28140   44.0113640       63.0111923       57.9031334    
       28200   43.6181831       62.9132690       57.7516174    
       28260   43.6181831       62.9132690       57.6674232    
       28320   43.4409103       62.5334129       57.6119118    
       28380   43.5266685       62.5334129       57.5433502    
       28440   43.1577759       62.1279907       57.4593697    
       28500   42.9409103       62.1279907       57.3942032    
       28560   42.4177780       61.8561707       57.4360428    
       28620   42.4155540       61.8561707       57.5052299    
       28680   42.5772743       61.5253944       57.5706482    
       28740   42.5454559       61.5253944       42.2012329    
       28800   42.7888870       61.5834808       41.7014999    
       28860   42.4622231       61.5834808       41.1585732    
       28920   42.1386375       61.6551437       40.7204666    
