 20190307
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       25200   34.3657913       31.1143532       36.4906082    
       25260   33.8447380       31.1143532       36.5005608    
       25320   33.9105263       30.5538177       36.4724159    
       25380   33.9105263       30.5538177       36.5361748    
       25440   33.7368431       29.7619629       36.5999527    
       25500   33.2210541       29.7619629       36.7253838    
       25560   32.4842110       28.7562065       36.8920746    
       25620   32.4842110       28.7562065       37.1177292    
       25680   31.7605267       27.7701111       37.4059792    
       25740   30.8263149       27.7701111       37.7258415    
       25800   30.1842098       26.9510403       38.0023384    
       25860   30.1842098       26.9510403       38.2196999    
       25920   29.0921059       26.4317455       38.3964081    
       25980   27.8684216       26.4317455       38.5559807    
       26040   26.9500008       25.7741394       38.7636070    
       26100   26.3307686       25.7741394       38.9646378    
       26160   26.0131588       25.0968266       39.2199936    
       26220   25.2736835       25.0968266       39.5431786    
       26280   25.4026318       24.6157837       39.8798065    
       26340   25.0333328       24.6157837       40.2619362    
       26400   25.2157898       24.3401546       40.6056252    
       26460   24.8447361       24.3401546       40.8554955    
       26520   24.6342106       24.2078590       40.9719086    
       26580   24.0153847       24.2078590       40.9815559    
       26640   24.0447369       23.9510174       40.8590202    
       26700   23.3394737       23.9510174       40.6874352    
       26760   23.1526318       23.3236027       40.4925613    
       26820   23.1526318       23.3236027       40.3067360    
       26880   22.9236851       22.3712368       40.1681824    
       26940   22.2815781       22.3712368       40.0676918    
       27000   21.5815792       21.5075130       40.0211754    
       27060   21.2205124       21.5075130       40.0401115    
       27120   21.3421059       20.7780628       40.1678505    
       27180   20.8210526       20.7780628       40.4280357    
       27240   20.6394730       20.2346210       40.7586060    
       27300   21.0000000       20.2346210       41.1232681    
       27360   21.0157890       20.0461197       41.4839897    
       27420   21.6605263       20.0461197       41.8236618    
       27480   21.9289474       20.1315403       42.1587219    
       27540   21.9051285       20.1315403       42.4516449    
       27600   21.6421051       20.2793903       42.6921310    
       27660   20.5605259       20.2793903       42.9721260    
       27720   19.6210518       20.4684296       43.2272758    
       27780   18.9210529       20.4684296       43.4004440    
       27840   18.9210529       20.4906235       43.6108627    
       27900   17.8842106       20.4906235       43.8396645    
       27960   17.1210518       20.5059986       44.0664787    
       28020   17.1974354       20.5059986       44.2988510    
       28080   15.8000002       20.6073761       44.5370750    
       28140   14.5052633       20.6073761       44.7824783    
       28200   14.6153851       20.7208481       45.0183449    
       28260   14.4549999       20.7208481       45.2206459    
       28320   14.4549999       20.9582367       45.3690796    
       28380   14.1390247       20.9582367       45.4704552    
       28440   13.8119049       21.2195873       45.5222321    
       28500   13.4930229       21.2195873       45.5379982    
       28560   13.4930229       21.3033428       45.5871658    
       28620   13.2272730       21.3033428       45.6531677    
       28680   13.9711113       21.2164497       45.6295395    
       28740   14.7456522       21.2164497       45.5516129    
       28800   14.7456522       21.2970409       15.6945858    
       28860   15.2739134       21.2970409       16.0634632    
       28920   15.9326086       21.0335808       16.3179436    
       28980   15.8913040       21.0335808       16.4689522    
       29040   16.1595745       20.7896061       16.5408020    
       29100   16.2260876       20.7896061       16.5930576    
       29160   16.6673908       20.6273098       16.6509838    
       29220   17.3565216       20.6273098       16.7686520    
       29280   17.0085106       20.5411186       16.8806934    
       29340   17.2630444       20.5411186       16.9488544    
       29400   17.3326092       20.7948513       16.9092083    
       29460   17.6347828       20.7948513       16.7975368    
       29520   18.2872334       21.0776615       16.6770668    
       29580   18.6804352       21.0776615       16.5211563    
       29640   19.7347832       20.9821472       16.3174534    
       29700   20.5847836       20.9821472       16.0407562    
       29760   21.8326092       20.7943478       15.7339306    
       29820   21.8326092       20.7943478       15.3176899    
       29880   22.8065224       20.3932171       14.8205509    
       29940   22.9311104       20.3932171       14.3146505    
       30000   24.0222225       19.7736988       13.7612877    
       30060   24.5326080       19.7736988       13.2788801    
       30120   25.4500008       18.9106770       12.8506327    
       30180   25.8688889       18.9106770       12.4892673    
       30240   26.8844452       17.9306908       12.2558327    
       30300   27.3021736       17.9306908       12.1061258    
       30360   28.3152180       17.0729465       12.0187464    
       30420   28.4333324       17.0729465       11.9285631    
       30480   28.6260872       16.3996639       11.8723469    
       30540   29.1608696       16.3996639       11.7654915    
       30600   29.8326092       15.9307938       11.6745129    
       30660   30.1844444       15.9307938       11.5726786    
       30720   31.4133339       15.4589119       11.4515562    
       30780   32.0326080       15.4589119       11.3189659    
       30840   33.0630417       15.0580778       11.1379671    
       30900   33.5888901       15.0580778       10.9838314    
       30960   33.7066650       14.6576166       10.8723059    
       31020   33.9043465       14.6576166       10.8206701    
       31080   33.7652168       14.0849400       10.8311739    
       31140   34.4739113       14.0849400       10.9162006    
       31200   34.7733345       13.6548271       11.0915613    
       31260   35.0760880       13.6548271       11.3028736    
       31320   35.7239113       13.5381289       11.5063314    
       31380   36.2826080       13.5381289       11.7354641    
       31440   36.3844452       13.6662521       11.9462051    
       31500   36.5782623       13.6662521       12.0622768    
       31560   36.6652184       13.8469982       12.1136904    
       31620   36.5999985       13.8469982       12.1360035    
       31680   36.9666672       14.0669661       12.1532469    
       31740   36.7391319       14.0669661       12.1585989    
       31800   36.6826096       14.0683975       12.1683950    
       31860   37.0260887       14.0683975       12.2034073    
       31920   37.6666679       14.0214691       12.2555733    
       31980   37.5652161       14.0214691       12.3512335    
       32040   38.4217377       13.9580612       12.4689579    
