 20190704
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       25080   57.2311096       22.0933380       56.5995636    
       25140   56.7577782       22.0933380       56.0827751    
       25200   56.1826096       22.5076923       55.6091232    
       25260   56.0311127       22.5076923       55.2110977    
       25320   55.3088875       22.8060551       54.8954468    
       25380   54.6466675       22.8060551       54.6912689    
       25440   54.6466675       23.0365715       54.5229912    
       25500   54.3511124       23.0365715       54.3507881    
       25560   53.9666672       23.4262085       54.1562347    
       25620   52.3377762       23.4262085       53.9001122    
       25680   52.3377762       23.8279266       53.7295189    
       25740   50.7933350       23.8279266       53.5170288    
       25800   49.1822205       23.8966579       53.3955078    
       25860   48.2066650       23.8966579       53.3446579    
       25920   48.2066650       23.9059734       53.3989372    
       25980   46.6311111       23.9059734       53.5567856    
       26040   45.3155556       24.0962543       53.8114815    
       26100   44.7688904       24.0962543       54.1199150    
       26160   44.7688904       24.7229900       54.4127426    
       26220   44.4111099       24.7229900       54.6709824    
       26280   44.1826096       25.7522850       54.9161034    
       26340   44.4543495       25.7522850       55.1179657    
       26400   44.5244446       26.7755089       55.2914925    
       26460   44.9022217       26.7755089       55.4187088    
       26520   44.9152184       27.7123127       55.4918442    
       26580   44.7088890       27.7123127       55.5769005    
       26640   44.8511124       28.4910316       55.6263161    
       26700   44.8511124       28.4910316       55.7148819    
       26760   44.9956512       29.0244083       55.7760468    
       26820   44.8086967       29.0244083       55.8412361    
       26880   44.5400009       29.4006329       55.9150085    
       26940   44.4911118       29.4006329       56.0205383    
       27000   44.3434792       29.7814808       56.1421700    
       27060   43.9022217       29.7814808       56.3117294    
       27120   43.5977783       30.1481419       56.5438423    
       27180   42.9355545       30.1481419       56.7963676    
       27240   42.8739128       30.6798363       57.0289497    
       27300   42.2444458       30.6798363       57.2457237    
       27360   41.4688873       31.4967327       57.3864288    
       27420   41.0822220       31.4967327       57.4750404    
       27480   41.0822220       32.3383522       57.5448532    
       27540   40.5088882       32.3383522       57.5749397    
       27600   40.1222229       32.9821014       57.6134796    
       27660   40.3711128       32.9821014       57.6198845    
       27720   40.3711128       33.4372215       57.7097893    
       27780   40.1088905       33.4372215       57.8692398    
       27840   40.3133316       33.8260727       58.0796127    
       27900   40.3644447       33.8260727       58.3449402    
       27960   40.3644447       34.4468117       58.6166611    
       28020   39.9568176       34.4468117       58.8916206    
       28080   39.7325592       35.1704407       59.1680412    
       28140   40.2627907       35.1704407       59.4783630    
       28200   40.8022728       35.8566818       59.7580109    
       28260   41.0704536       35.8566818       60.0209808    
       28320   40.6767426       36.5312538       60.2987976    
       28380   40.6744194       36.5312538       60.5812988    
       28440   41.2613640       37.1183395       60.9094009    
       28500   41.5022736       37.1183395       61.2560081    
       28560   41.7977257       37.7850800       61.5789185    
       28620   41.8186035       37.7850800       61.8352661    
       28680   42.0477257       38.6410141       43.3007469    
       28740   42.4704552       38.6410141       43.3457947    
       28800   42.5363655       39.3954887       43.3927994    
       28860   42.8209305       39.3954887       43.4077530    
       28920   42.8818169       39.9432869       43.4858017    
       28980   44.0159073       39.9432869       43.5603523    
       29040   44.8772736       40.3832397       43.6214333    
       29100   44.8772736       40.3832397       43.6922073    
       29160   45.4795456       40.9424057       43.7867165    
       29220   46.2886353       40.9424057       43.9611015    
       29280   47.1340904       41.5277901       44.1726036    
       29340   47.1340904       41.5277901       44.3358040    
       29400   47.9500008       42.0748291       44.4807053    
       29460   48.7613640       42.0748291       44.5705261    
       29520   48.9500008       42.6633682       44.6474609    
       29580   48.9500008       42.6633682       44.7136307    
       29640   49.3250008       43.1343193       44.7797279    
       29700   50.4159088       43.1343193       44.8239746    
       29760   51.0204544       43.6030159       44.7869186    
       29820   51.0204544       43.6030159       44.7632713    
       29880   51.7545471       43.8933258       44.7862549    
       29940   52.6659088       43.8933258       44.8261604    
       30000   53.1409073       43.8815269       44.8989449    
       30060   53.1409073       43.8815269       44.9623756    
       30120   53.4136353       43.9572525       44.9812927    
       30180   53.8818169       43.9572525       44.9444427    
       30240   54.2577782       44.0496979       44.8928185    
       30300   54.1181831       44.0496979       44.8578339    
       30360   54.6295471       43.8938293       44.8857918    
       30420   55.1772728       43.8938293       45.0516891    
       30480   55.9409103       43.7010880       45.3013191    
       30540   56.1311111       43.7010880       45.5965652    
       30600   56.5568199       43.9197502       45.9057350    
       30660   56.8227272       43.9197502       46.1842804    
       30720   56.9044456       44.5131874       46.4300003    
       30780   57.4311104       44.5131874       46.5986671    
       30840   57.8977280       45.0590820       46.7392693    
       30900   58.2954559       45.0590820       46.9086304    
       30960   58.4177780       45.3625565       47.0695992    
       31020   58.9227257       45.3625565       47.3122902    
       31080   59.0477257       45.6055641       47.4835358    
       31140   58.8844452       45.6055641       47.5727882    
       31200   59.3466682       45.9020958       47.6447334    
       31260   59.6227264       45.9020958       47.6532860    
       31320   59.5931816       45.9113617       47.6577721    
       31380   59.5933342       45.9113617       47.5391197    
       31440   59.6733322       45.8287468       47.3810844    
