 20181228
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       28680   86.5133362       54.9727859       86.0313263    
       28740   86.3844452       54.9727859       85.8081512    
       28800   85.9977798       54.4849129       85.6164398    
       28860   85.9977798       54.4849129       85.4171753    
       28920   85.3044434       54.1685143       85.2209549    
       28980   84.8888855       54.1685143       85.0094223    
       29040   84.5066681       54.0368538       84.7719040    
       29100   84.2108688       54.0368538       84.4703598    
       29160   84.1066666       53.8357239       84.1235580    
       29220   83.7311096       53.8357239       83.7484283    
       29280   83.5826111       53.4985046       83.3490219    
       29340   83.1282578       53.4985046       82.8743286    
       29400   82.9622192       52.9500694       82.3509903    
       29460   82.4133301       52.9500694       81.7535172    
       29520   82.0733337       52.2404518       81.1832047    
       29580   82.0733337       52.2404518       80.6939011    
       29640   81.6200027       51.3038521       80.1953049    
       29700   81.2600021       51.3038521       79.7409821    
       29760   80.7200012       50.3527412       79.3206177    
       29820   80.5956497       50.3527412       78.9365616    
       29880   80.3733368       49.4582443       78.5951996    
       29940   79.7200012       49.4582443       78.2021408    
       30000   79.3333359       48.6699448       77.8437881    
       30060   79.1891327       48.6699448       77.4896545    
       30120   78.9777756       48.1233864       77.1725845    
       30180   78.4022217       48.1233864       76.9292145    
       30240   78.0521774       47.7061920       76.7229919    
       30300   77.7888870       47.7061920       76.6363678    
       30360   77.2244415       47.4508629       76.5909882    
       30420   77.0043488       47.4508629       76.4483414    
       30480   76.3608704       47.3086319       76.2583923    
       30540   75.9822235       47.3086319       76.0621414    
       30600   75.3888855       47.3712196       75.8521042    
       30660   75.3521729       47.3712196       75.6224823    
       30720   74.8586960       47.2723999       75.3164291    
       30780   74.5933304       47.2723999       74.9634552    
       30840   74.1466675       47.1621552       74.5123672    
       30900   73.8869553       47.1621552       74.0044937    
       30960   73.2282639       46.8091393       73.5088425    
       31020   72.8533325       46.8091393       73.0914764    
       31080   72.3199997       46.0369835       72.6949387    
       31140   72.0804367       46.0369835       72.2950211    
       31200   71.2956543       45.3356209       71.9309158    
       31260   70.9755554       45.3356209       71.5560760    
       31320   70.1800003       44.6639175       71.1694489    
       31380   70.0543442       44.6639175       70.8121033    
       31440   69.5711136       44.1472244       70.3952408    
       31500   69.2888870       44.1472244       69.9562531    
       31560   69.2326050       43.5966873       69.5333862    
       31620   69.0244446       43.5966873       69.0638809    
       31680   68.9288864       42.8412018       68.5804672    
       31740   68.6488876       42.8412018       68.0694046    
       31800   68.3466644       42.1587372       67.5384827    
       31860   68.3466644       42.1587372       67.0190964    
       31920   68.2133331       41.4345970       66.5725403    
       31980   67.9244461       41.4345970       66.2314453    
       32040   67.6869583       40.6183243       66.0305176    
       32100   67.3755569       40.6183243       65.8987808    
       32160   67.1590881       40.0979576       65.7675247    
       32220   66.9511642       40.0979576       65.6667404    
       32280   66.9511642       40.1099892       65.8445129    
       32340   66.6880951       40.1099892       65.6342850    
       32400   66.4142838       40.1241417       65.4249496    
       32460   66.2560959       40.1241417       65.1963272    
       32520   66.2571411       40.1163635       64.9823532    
       32580   66.5928574       40.1163635       64.7535477    
       32640   66.5023804       39.9942780       64.5162735    
       32700   66.3439026       39.9942780       64.2613678    
       32760   66.3000031       39.7983742       63.9960861    
       32820   66.3880920       39.7983742       63.6877975    
       32880   66.4000015       39.4954224       63.3895493    
       32940   66.1439056       39.4954224       63.0977516    
       33000   66.3121948       38.9879646       62.8380013    
       33060   66.3976212       38.9879646       62.6094437    
       33120   66.5761871       38.4582367       62.4093170    
       33180   66.4536591       38.4582367       62.1765137    
       33240   66.4333344       38.0523033       61.9627647    
       33300   66.2976227       38.0523033       61.8104706    
       33360   66.2142868       37.8468513       61.6592789    
       33420   66.1951218       37.8468513       61.5184593    
       33480   66.2439041       37.6346474       61.4343834    
       33540   66.4833298       37.6346474       61.3535042    
       33600   66.7761917       37.4230537       61.2608490    
       33660   66.6829300       37.4230537       61.0685310    
       33720   66.7195129       37.3348999       60.8464127    
       33780   66.7500000       37.3348999       60.5584641    
       33840   66.9523773       37.2087097       60.2325020    
       33900   67.0658569       37.2087097       59.9218903    
       33960   67.2023773       36.9165993       59.6217461    
       34020   67.4666672       36.9165993       59.4056511    
       34080   67.7214279       36.5152931       59.2648163    
       34140   67.8073196       36.5152931       59.1431046    
       34200   67.8073196       36.1809082       59.0123825    
       34260   68.0878067       36.1809082       58.8667603    
       34320   67.9475021       36.1187019       58.7015114    
       34380   68.3700027       36.1187019       58.5712204    
       34440   68.7878036       36.0643539       58.4413185    
       34500   69.1682892       36.0643539       58.3693275    
       34560   69.3424988       35.9166527       58.3136787    
       34620   69.9800034       35.9166527       58.2028122    
       34680   70.1146317       35.8103867       57.9681206    
       34740   70.4292679       35.8103867       57.6840630    
       34800   70.8487778       35.7663689       57.3318138    
       34860   71.3874969       35.7663689       56.8674583    
       34920   71.6658554       35.2763481       56.3884659    
       34980   72.1439056       35.2763481       55.9107628    
       35040   72.3853683       34.5520287       55.4694595    
       35100   72.3853683       34.5520287       55.1506271    
       35160   72.5048752       33.8045998       54.9484024    
