 20190324
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       25080   65.6522751       55.9834518       66.3358917    
       25140   66.2227249       55.9834518       66.4898376    
       25200   66.2227249       55.4986229       66.6059570    
       25260   66.2363663       55.4986229       66.7182236    
       25320   66.4227295       54.9297905       66.7477722    
       25380   66.4113617       54.9297905       66.7705383    
       25440   66.4113617       54.3312035       66.8094559    
       25500   66.3113632       54.3312035       66.8284531    
       25560   66.1590881       53.7496033       66.8382187    
       25620   66.1681824       53.7496033       66.8433838    
       25680   66.3325577       53.2567329       66.8324280    
       25740   66.2840881       53.2567329       66.9020462    
       25800   65.9227295       52.8654823       66.9412918    
       25860   65.3818207       52.8654823       67.0792389    
       25920   65.2232590       52.4735146       67.2974777    
       25980   64.9863663       52.4735146       67.4357834    
       26040   65.0227280       52.1315155       67.4891205    
       26100   64.8558121       52.1315155       67.4534912    
       26160   64.9069748       51.9854889       67.3732452    
       26220   65.0000000       51.9854889       67.2391663    
       26280   64.9204559       51.5851898       67.1171265    
       26340   65.2790680       51.5851898       66.9910965    
       26400   65.1581421       51.0460968       66.8740845    
       26460   65.2681808       51.0460968       66.7270966    
       26520   64.9499969       50.4691315       66.5565872    
       26580   64.6790695       50.4691315       66.3467407    
       26640   64.9136353       49.7803345       66.1588211    
       26700   64.9422226       49.7803345       65.9727631    
       26760   64.7326050       49.0801620       65.8066177    
       26820   64.7244415       49.0801620       65.6595535    
       26880   64.8543472       48.3982086       65.5768051    
       26940   64.8282623       48.3982086       65.5114670    
       27000   64.8543472       47.8099861       65.4545288    
       27060   64.5999985       47.8099861       65.4399490    
       27120   64.8869553       47.4993553       65.4446487    
       27180   64.9956512       47.4993553       65.4719391    
       27240   64.8760834       47.3173828       65.4557114    
       27300   65.2377777       47.3173828       65.4126511    
       27360   65.2521744       47.1692734       65.3179474    
       27420   65.2760849       47.1692734       65.1639175    
       27480   65.4326096       46.9386024       64.9969177    
       27540   65.1533356       46.9386024       64.8946381    
       27600   65.4413071       46.5569229       64.8380356    
       27660   65.2956543       46.5569229       64.8687592    
       27720   65.3217392       46.1485481       64.9502487    
       27780   65.1488876       46.1485481       64.9860229    
       27840   65.4717407       45.9871902       64.9514618    
       27900   65.3913040       45.9871902       64.8548050    
       27960   65.6456528       46.0295982       64.6944427    
       28020   65.5244446       46.0295982       64.4756165    
       28080   65.5088882       45.8005943       64.2092438    
       28140   65.5195618       45.8005943       63.9250526    
       28200   65.6326065       45.3794861       63.6414871    
       28260   66.0133362       45.3794861       63.4275513    
       28320   66.2422256       44.8110352       63.2787628    
       28380   65.9086990       44.8110352       63.2181168    
       28440   65.9152145       44.2837067       63.2128983    
       28500   66.0444412       44.2837067       63.0643463    
       28560   66.2866669       44.0491486       62.8193398    
       28620   66.1717377       44.0491486       62.5390396    
       28680   66.8391342       44.0299072       67.1231537    
       28740   67.4333344       44.0299072       66.8959351    
       28800   67.1422195       43.6349106       66.7184067    
       28860   67.0804367       43.6349106       66.5728683    
       28920   67.1347809       43.1634178       66.3750916    
       28980   66.9933319       43.1634178       66.1895981    
       29040   66.9266663       42.8553543       66.0106354    
       29100   66.9413071       42.8553543       65.7884903    
       29160   67.1695633       42.4810143       65.5375290    
       29220   67.4066696       42.4810143       65.2712173    
       29280   67.3688889       41.9636307       64.9693985    
       29340   67.4869537       41.9636307       64.6399689    
       29400   67.6652145       41.4013443       64.2738113    
       29460   67.8866653       41.4013443       63.9793777    
       29520   68.1999969       40.6943588       63.6841545    
       29580   68.1869583       40.6943588       63.4107780    
       29640   68.4499969       39.9914665       63.1311188    
       29700   68.5333328       39.9914665       62.8857918    
       29760   68.3391342       39.3111000       62.6390114    
       29820   68.3347855       39.3111000       62.3402519    
       29880   68.3304367       38.7364769       62.0440025    
       29940   68.4066696       38.7364769       61.7153702    
       30000   68.2934799       38.1854172       61.3889961    
       30060   68.3630447       38.1854172       61.0328522    
       30120   68.4543457       37.5564117       60.7100945    
       30180   68.5434799       37.5564117       60.4419327    
       30240   68.5434799       36.9154472       60.2668800    
       30300   68.5108719       36.9154472       60.1238594    
       30360   68.6043472       36.4339523       60.0335007    
       30420   69.1065216       36.4339523       59.9933777    
       30480   69.1065216       36.2313118       59.9667130    
       30540   69.0826111       36.2313118       59.9147797    
       30600   69.1543503       36.2882843       59.8057404    
       30660   68.9673920       36.2882843       59.6656876    
       30720   68.9673920       36.3748932       59.4594040    
       30780   68.8130417       36.3748932       59.1832886    
       30840   68.5466690       36.1862068       58.8676605    
       30900   68.7288895       36.1862068       58.5492363    
       30960   68.8239136       35.6974487       58.2457047    
       31020   68.7500000       35.6974487       57.9595070    
       31080   68.7488861       35.1164780       57.7110100    
       31140   68.5822220       35.1164780       57.4483070    
       31200   68.4934769       34.6432991       57.1665764    
       31260   68.2934799       34.6432991       56.8627090    
       31320   68.2288895       34.2849922       56.5461273    
       31380   68.2044449       34.2849922       56.2498436    
       31440   68.1326065       33.9082069       55.9352188    
       31500   67.5717392       33.9082069       55.6216888    
       31560   67.5466690       33.5306091       55.3172073    
       31620   67.5155563       33.5306091       55.0262985    
       31680   67.4304352       33.1065102       54.7305260    
       31740   66.7869568       33.1065102       54.4178009    
       31800   66.8044434       32.7153015       54.0459366    
       31860   66.6244431       32.7153015       53.6004257    
       31920   66.4413071       32.3196106       53.1079292    
       31980   66.1195679       32.3196106       52.5727158    
       32040   66.2130432       31.6882076       52.0405083    
       32100   66.3199997       31.6882076       51.5455360    
       32160   66.3199997       30.8802166       51.1207542    
       32220   66.1386337       30.8802166       50.7204132    
       32280   65.9704514       30.0831852       64.8253403    
       32340   65.3750000       30.0831852       64.8501892    
       32400   65.0444412       29.5764675       64.9554672    
       32460   65.0704575       29.5764675       65.1045532    
       32520   64.4545441       29.6322269       65.0130005    
       32580   63.7931824       29.6322269       64.7274170    
       32640   63.1555557       29.9377193       64.5135345    
       32700   63.0613632       29.9377193       64.3653717    
       32760   62.6545448       29.2730904       64.3598480    
       32820   62.0727272       29.2730904       64.5252304    
       32880   61.6733322       28.9297180       64.7780457    
       32940   61.5795441       28.9297180       65.1056976    
       33000   60.9090919       29.2183094       65.3812714    
       33060   60.2500000       29.2183094       65.5956955    
       33120   60.2377777       29.8635082       65.6539459    
       33180   59.9818192       29.8635082       65.6047134    
       33240   59.4477272       30.4070549       65.5203323    
       33300   59.0545464       30.4070549       65.4811707    
       33360   58.8600006       30.3892498       65.5383987    
       33420   58.8431816       30.3892498       65.7173004    
       33480   58.6697693       30.3660851       65.9253311    
       33540   58.4285698       30.3660851       66.1609802    
       33600   58.6302338       30.7404823       66.4287186    
       33660   58.5214272       30.7404823       66.7165680    
       33720   58.1785698       31.2769241       67.0815735    
       33780   57.9190483       31.2769241       67.5303116    
       33840   57.7333336       31.9598904       67.9849091    
       33900   57.7333336       31.9598904       68.4126740    
       33960   57.6404762       33.0701332       68.6399918    
       34020   57.7642860       33.0701332       68.6582565    
       34080   57.2609749       34.2511101       68.6827011    
       34140   57.5095253       34.2511101       68.7649078    
       34200   57.5785713       34.6113663       68.8102188    
       34260   57.5738106       34.6113663       68.8537979    
       34320   57.2780495       35.0074272       68.9258270    
       34380   57.3571434       35.0074272       69.0280533    
       34440   56.5809517       35.2403450       69.1895142    
       34500   56.5720940       35.2403450       69.3609009    
       34560   56.2333336       35.5619659       69.4739685    
       34620   55.4357147       35.5619659       69.4840927    
       34680   54.9595222       36.0415268       69.5203171    
       34740   54.8837204       36.0415268       69.5628738    
       34800   54.4833336       36.2399712       69.6247482    
       34860   54.1166649       36.2399712       69.6806183    
       34920   53.5309525       36.5425491       69.7920227    
       34980   53.6279068       36.5425491       69.9442444    
       35040   53.3571434       36.9110336       70.2118301    
       35100   53.0238113       36.9110336       70.6294937    
       35160   52.7119064       37.5259972       71.0705032    
       35220   53.0488358       37.5259972       71.5376740    
       35280   52.5928574       38.6083298       71.9605255    
       35340   52.5404778       38.6083298       72.3496246    
       35400   52.8880959       39.7783966       72.7416153    
       35460   52.8880959       39.7783966       73.1813965    
       35520   52.9809532       40.7794647       73.6575775    
       35580   52.9333344       40.7794647       74.1368942    
       35640   52.9261894       41.8012314       74.6131058    
       35700   52.8707314       41.8012314       75.0409546    
       35760   52.8238106       42.9720993       75.4209518    
       35820   53.0209312       42.9720993       75.7229156    
       35880   53.1931801       44.1378670       54.4820747    
       35940   53.1837196       44.1378670       54.5629921    
       36000   53.4744186       45.1278496       54.5255432    
       36060   53.5452385       45.1278496       54.3838692    
       36120   53.3186035       46.0501060       54.1542778    
       36180   53.6441879       46.0501060       54.1303024    
       36240   53.8860474       46.4367714       54.3363457    
       36300   54.1813965       46.4367714       54.4834518    
       36360   54.1813965       46.4755630       54.5743675    
       36420   54.4790688       46.4755630       54.5472908    
       36480   54.0279083       47.4113693       54.3378830    
       36540   54.2642860       47.4113693       54.0158310    
