 20190113
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   2.87776923       2.15352106       2.85816550    
       28740   2.87686849       2.15352106       2.84895444    
       28800   2.87486482       2.16749167       2.83804798    
       28860   2.85040545       2.16749167       2.82670975    
       28920   2.83068419       2.17638659       2.81572509    
       28980   2.83008099       2.17638659       2.80521345    
       29040   2.83383775       2.17557073       2.79631138    
       29100   2.83072972       2.17557073       2.78867269    
       29160   2.83218431       2.17854214       2.78097582    
       29220   2.82554054       2.17854214       2.77436161    
       29280   2.80627036       2.18534851       2.76832509    
       29340   2.78821611       2.18534851       2.76096344    
       29400   2.78136849       2.19071555       2.75401282    
       29460   2.76451349       2.19071555       2.74798322    
       29520   2.73602700       2.19714284       2.74222565    
       29580   2.73228955       2.19714284       2.73726153    
       29640   2.73278952       2.20390582       2.73334932    
       29700   2.73005414       2.20390582       2.72978020    
       29760   2.72218919       2.21220779       2.72711277    
       29820   2.71086478       2.21220779       2.72365022    
       29880   2.69186831       2.22238231       2.72017932    
       29940   2.69586492       2.22238231       2.71694732    
       30000   2.69843245       2.23358965       2.71436357    
       30060   2.69213510       2.23358965       2.71082306    
       30120   2.69371057       2.24327946       2.70501781    
       30180   2.69371057       2.24327946       2.69873405    
       30240   2.69407701       2.25149941       2.69154787    
       30300   2.69446158       2.25149941       2.68582249    
       30360   2.68587184       2.25356293       2.68129015    
       30420   2.68587184       2.25356293       2.67533231    
       30480   2.69142509       2.25471926       2.66750813    
       30540   2.68575001       2.25471926       2.65810513    
       30600   2.67887497       2.25811934       2.64708567    
       30660   2.67887497       2.25811934       2.63444734    
       30720   2.67487502       2.25620079       2.62077904    
       30780   2.67359996       2.25620079       2.60776234    
       30840   2.67260003       2.24578166       2.59489465    
       30900   2.67260003       2.24578166       2.58229184    
       30960   2.67665005       2.22993016       2.57003403    
       31020   2.67974997       2.22993016       2.55637741    
       31080   2.69024992       2.21337366       2.54055071    
       31140   2.69024992       2.21337366       2.52179050    
       31200   2.70015001       2.19600844       2.49927664    
       31260   2.70167494       2.19600844       2.47392845    
       31320   2.70720005       2.17166018       2.44699907    
       31380   2.70720005       2.17166018       2.41895103    
       31440   2.70417500       2.13141274       2.39084744    
       31500   2.71317506       2.13141274       2.36363316    
       31560   2.70595002       2.08432889       2.33874798    
       31620   2.70595002       2.08432889       2.31489778    
       31680   2.71452498       2.03725195       2.29240227    
       31740   2.74335003       2.03725195       2.27204585    
       31800   2.75562501       1.99806893       2.25343919    
       31860   2.75562501       1.99806893       2.23736262    
       31920   2.76967502       1.96429157       2.22324276    
       31980   2.78852510       1.96429157       2.20927453    
       32040   2.79841471       1.93715560       2.19466901    
       32100   2.79841471       1.93715560       2.17927790    
       32160   2.79335713       1.91666293       2.16366100    
       32220   2.80630231       1.91666293       2.14827728    
       32280   2.80630231       1.89348984       2.80099535    
       32340   2.81695461       1.89348984       2.81069589    
       32400   2.82222223       1.86861444       2.82092834    
       32460   2.82891297       1.86861444       2.83265638    
       32520   2.85617399       1.84397233       2.84618568    
       32580   2.87295556       1.84397233       2.85891223    
       32640   2.88084793       1.82283568       2.87088394    
       32700   2.88997817       1.82283568       2.88206148    
       32760   2.90060878       1.81102228       2.89112091    
       32820   2.90093327       1.81102228       2.90198922    
       32880   2.89984775       1.79692960       2.91231179    
       32940   2.90184784       1.79692960       2.92324638    
       33000   2.91034794       1.77936780       2.93271136    
       33060   2.91884446       1.77936780       2.94056964    
       33120   2.91504359       1.76208782       2.94765258    
       33180   2.92110872       1.76208782       2.95376062    
       33240   2.91804338       1.74485993       2.95950747    
       33300   2.92084455       1.74485993       2.96425390    
       33360   2.92213035       1.72668242       2.96850705    
       33420   2.93523908       1.72668242       2.97058129    
       33480   2.94802165       1.70669937       2.97290778    
       33540   2.96933341       1.70669937       2.97456408    
       33600   2.97384787       1.68494618       2.97513485    
       33660   2.98793340       1.68494618       2.97483635    
       33720   3.00284433       1.66189349       2.97471046    
       33780   2.99806666       1.66189349       2.97388673    
       33840   2.99806666       1.63887751       2.97273612    
       33900   3.00104451       1.63887751       2.97130775    
       33960   3.00473332       1.61613905       2.97072339    
       34020   3.00328898       1.61613905       2.97103858    
       34080   3.00328898       1.59662116       2.97157717    
       34140   2.98659992       1.59662116       2.97203946    
       34200   2.96533322       1.58054101       2.97144318    
       34260   2.94842219       1.58054101       2.97106028    
       34320   2.94842219       1.56503785       2.97120547    
       34380   2.92797780       1.56503785       2.97226572    
       34440   2.90404439       1.55086720       2.97316074    
       34500   2.87468886       1.55086720       2.97455001    
       34560   2.87468886       1.53951275       2.97636318    
       34620   2.84077787       1.53951275       2.97888827    
       34680   2.80782223       1.53139472       2.98188066    
       34740   2.79845452       1.53139472       2.98629141    
       34800   2.77662230       1.52785718       2.99224377    
       34860   2.74640012       1.52785718       3.00042081    
       34920   2.71519995       1.52974331       3.00998831    
       34980   2.70536375       1.52974331       3.02013922    
       35040   2.68097782       1.53846455       3.03069162    
       35100   2.65833330       1.53846455       3.04065275    
       35160   2.62719989       1.55411041       3.04994512    
       35220   2.60571122       1.55411041       3.05752063    
       35280   2.60571122       1.57383740       3.06320834    
       35340   2.57237768       1.57383740       3.06676817    
       35400   2.54246664       1.59302723       3.06828928    
       35460   2.52234101       1.59302723       3.06822872    
       35520   2.51175547       1.60702646       3.06681013    
       35580   2.48397779       1.60702646       3.06500411    
       35640   2.45277786       1.61447513       3.06305146    
       35700   2.43593192       1.61447513       3.06163549    
       35760   2.42602229       1.61811686       3.06041956    
       35820   2.42075562       1.61811686       3.05919480    
       35880   2.39557767       1.62204242       2.38554454    
       35940   2.39557767       1.62204242       2.37488794    
       36000   2.38115549       1.62813520       2.36313295    
       36060   2.36964440       1.62813520       2.35064149    
       36120   2.35568881       1.63379419       2.33895254    
       36180   2.32966661       1.63379419       2.32599330    
       36240   2.32966661       1.63889766       2.31270170    
       36300   2.30853343       1.63889766       2.29861879    
       36360   2.28999996       1.64378595       2.28281498    
       36420   2.26833344       1.64378595       2.26682663    
       36480   2.26833344       1.64737689       2.25014710    
       36540   2.26844454       1.64737689       2.23405790    
       36600   2.27431107       1.64831984       2.21781063    
       36660   2.27659988       1.64831984       2.20316219    
       36720   2.27659988       1.64627564       2.18968272    
       36780   2.28562212       1.64627564       2.17607975    
       36840   2.28760004       1.64649224       2.16320348    
       36900   2.29982233       1.64649224       2.15071654    
       36960   2.29982233       1.65002871       2.13862514    
       37020   2.29780006       1.65002871       2.12703133    
       37080   2.29844451       1.65269613       2.11608267    
       37140   2.29633331       1.65269613       2.10503697    
       37200   2.29633331       1.65365052       2.09440851    
       37260   2.29060006       1.65365052       2.08497357    
       37320   2.29778266       1.65327752       2.07704139    
       37380   2.29234791       1.65327752       2.07018328    
       37440   2.28691101       1.65311956       2.06504345    
       37500   2.30676079       1.65311956       2.06019044    
       37560   2.30510879       1.65476274       2.05709100    
       37620   2.29993486       1.65476274       2.05406857    
       37680   2.29066658       1.65934992       2.05114961    
       37740   2.30213046       1.65934992       2.04882622    
       37800   2.32150006       1.66593361       2.04774094    
       37860   2.34832621       1.66593361       2.04763079    
       37920   2.35928893       1.67140222       2.04847860    
       37980   2.36828256       1.67140222       2.05058813    
       38040   2.40202165       1.67878163       2.05352569    
       38100   2.43358707       1.67878163       2.05757713    
       38160   2.44955564       1.69137824       2.06217504    
       38220   2.46671748       1.69137824       2.06764174    
       38280   2.50126076       1.70630431       2.07231307    
       38340   2.53097820       1.70630431       2.07669544    
       38400   2.54399991       1.72238398       2.08144093    
       38460   2.55982614       1.72238398       2.08649373    
       38520   2.58278251       1.73602438       2.08995891    
       38580   2.60311103       1.73602438       2.09297872    
       38640   2.60360861       1.74841881       2.09479237    
       38700   2.62302184       1.74841881       2.09525609    
       38760   2.63536954       1.75564492       2.09635282    
       38820   2.65904450       1.75564492       2.09797144    
       38880   2.67333341       1.75723958       2.10131168    
       38940   2.66969562       1.75723958       2.10635567    
       39000   2.68628263       1.76047933       2.11392903    
       39060   2.69811106       1.76047933       2.12368631    
       39120   2.69686961       1.77004766       2.13385463    
       39180   2.70752168       1.77004766       2.14429450    
       39240   2.71358705       1.78857803       2.15393472    
       39300   2.72480011       1.78857803       2.16251373    
       39360   2.72480011       1.80850625       2.16994858    
       39420   2.73075557       1.80850625       2.17666817    
       39480   2.73943186       1.82471275       2.72191477    
       39540   2.73990917       1.82471275       2.71656752    
       39600   2.72684455       1.83632529       2.71138573    
