 20190518
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       21480   1.54429543       2.11803865       1.54714823    
       21540   1.54738641       2.11803865       1.54715669    
       21600   1.54834092       2.11527252       1.54657555    
       21660   1.54834092       2.11527252       1.54647529    
       21720   1.53434885       2.11223316       1.54744971    
       21780   1.52273810       2.11223316       1.54914248    
       21840   1.51583338       2.10936618       1.55157125    
       21900   1.52620935       2.10936618       1.55480683    
       21960   1.51292861       2.10662103       1.55866456    
       22020   1.51461899       2.10662103       1.56238079    
       22080   1.51969051       2.10376692       1.56627643    
       22140   1.52130949       2.10376692       1.57033479    
       22200   1.52130949       2.10128260       1.57409263    
       22260   1.52559519       2.10128260       1.57788742    
       22320   1.53039539       2.09862232       1.58193493    
       22380   1.53900003       2.09862232       1.58614171    
       22440   1.54290473       2.09581661       1.59113777    
       22500   1.55819046       2.09581661       1.59667218    
       22560   1.56518602       2.09301996       1.60226524    
       22620   1.56949997       2.09301996       1.60852146    
       22680   1.57321429       2.09079242       1.61470938    
       22740   1.58254766       2.09079242       1.62091124    
       22800   1.58748841       2.08924341       1.62733841    
       22860   1.59297621       2.08924341       1.63407910    
       22920   1.60404766       2.08825850       1.64139795    
       22980   1.61985719       2.08825850       1.64918339    
       23040   1.62567437       2.08769536       1.65748322    
       23100   1.63966668       2.08769536       1.66626406    
       23160   1.66130948       2.08761811       1.67463291    
       23220   1.68183339       2.08761811       1.68300676    
       23280   1.68974423       2.08813572       1.69106448    
       23340   1.70178568       2.08813572       1.69915617    
       23400   1.71335709       2.08896971       1.70729744    
       23460   1.72154760       2.08896971       1.71542227    
       23520   1.72267437       2.08999348       1.72365046    
       23580   1.73535717       2.08999348       1.73206377    
       23640   1.74369049       2.09145904       1.74024522    
       23700   1.75454760       2.09145904       1.74869215    
       23760   1.75786042       2.09342360       1.75715280    
       23820   1.77171433       2.09342360       1.76501167    
       23880   1.78411901       2.09571385       1.77302539    
       23940   1.78604650       2.09571385       1.78113210    
       24000   1.79628575       2.09826612       1.78921247    
       24060   1.80052376       2.09826612       1.79749143    
       24120   1.79297614       2.10165000       1.80595779    
       24180   1.78576744       2.10165000       1.81448543    
       24240   1.79280949       2.10580683       1.82309568    
       24300   1.78299999       2.10580683       1.83176172    
       24360   1.78069043       2.11057210       1.84033215    
       24420   1.77711630       2.11057210       1.84878206    
       24480   1.77778566       2.11609125       1.85735393    
       24540   1.77514291       2.11609125       1.86596847    
       24600   1.77090478       2.12238383       1.87472808    
       24660   1.77090478       2.12238383       1.88362932    
       24720   1.76785719       2.12966037       1.89243782    
       24780   1.76890695       2.12966037       1.90120828    
       24840   1.76954758       2.13769984       1.90972435    
       24900   1.77059519       2.13769984       1.91786420    
       24960   1.76481390       2.14605689       1.92579675    
       25020   1.76048839       2.14605689       1.93335092    
       25080   1.76226187       2.15413857       1.76883423    
       25140   1.76355815       2.15413857       1.76437640    
       25200   1.75718606       2.16197324       1.76117194    
       25260   1.75311899       2.16197324       1.75832331    
       25320   1.75030231       2.16951180       1.75640655    
       25380   1.75172722       2.16951180       1.75402427    
       25440   1.75922227       2.17717576       1.75150967    
