 20190622
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       21480   2.20938897       1.79978859       2.24780536    
       21540   2.23235130       1.79978859       2.25553679    
       21600   2.25164866       1.80673552       2.26284695    
       21660   2.25027037       1.80673552       2.26854873    
       21720   2.25438881       1.80860388       2.27296448    
       21780   2.24878383       1.80860388       2.27766895    
       21840   2.23959470       1.80903566       2.28335881    
       21900   2.22802711       1.80903566       2.29065561    
       21960   2.21680546       1.81353760       2.29823971    
       22020   2.22164869       1.81353760       2.30742764    
       22080   2.22472978       1.82185030       2.31668806    
       22140   2.22397304       1.82185030       2.32455707    
       22200   2.21369433       1.82938313       2.33203769    
       22260   2.21427035       1.82938313       2.33889723    
       22320   2.20829725       1.83551085       2.34428525    
       22380   2.20540547       1.83551085       2.34712601    
       22440   2.20316672       1.84121919       2.34813380    
       22500   2.20116210       1.84121919       2.34987712    
       22560   2.20126319       1.84252393       2.35290098    
       22620   2.20879483       1.84252393       2.35564470    
       22680   2.20879483       1.83731508       2.35627699    
       22740   2.21199989       1.83731508       2.35688448    
       22800   2.21102500       1.83719289       2.35879111    
       22860   2.20858526       1.83719289       2.36101913    
       22920   2.21224999       1.82909155       2.36366320    
       22980   2.21922493       1.82909155       2.36795712    
       23040   2.21862507       1.82737195       2.37280393    
       23100   2.21017075       1.82737195       2.37768865    
       23160   2.22484994       1.82819569       2.38233805    
       23220   2.24324989       1.82819569       2.38511992    
       23280   2.25950003       1.83006966       2.38762259    
       23340   2.25600004       1.83006966       2.39058495    
       23400   2.25958538       1.83477890       2.39512610    
       23460   2.26452494       1.83477890       2.40189862    
       23520   2.24802494       1.83922720       2.40879321    
       23580   2.24729276       1.83922720       2.41502142    
       23640   2.24090242       1.84789991       2.41995406    
       23700   2.24090242       1.84789991       2.42540693    
       23760   2.23461914       1.85570562       2.43345785    
       23820   2.23027897       1.85570562       2.44057226    
       23880   2.22881818       1.85885406       2.44498920    
       23940   2.22881818       1.85885406       2.44913721    
       24000   2.21926665       1.87095606       2.45351171    
       24060   2.20726085       1.87095606       2.45722485    
       24120   2.19334793       1.87082124       2.46012044    
       24180   2.19334793       1.87082124       2.46230316    
       24240   2.18065214       1.87254429       2.46292257    
       24300   2.16763043       1.87254429       2.46170282    
       24360   2.15119576       1.87305486       2.45920491    
       24420   2.15119576       1.87305486       2.45677233    
       24480   2.13354349       1.86887276       2.45364523    
       24540   2.13580441       1.86887276       2.44969511    
       24600   2.13463044       1.86045206       2.44752693    
       24660   2.13463044       1.86045206       2.44689274    
       24720   2.12747836       1.84965646       2.44585347    
       24780   2.11026096       1.84965646       2.44423103    
       24840   2.10638309       1.84753227       2.44237304    
       24900   2.09810877       1.84753227       2.44050574    
       24960   2.07819557       1.84393871       2.43951821    
       25020   2.06415224       1.84393871       2.43929577    
       25080   2.04741311       1.83989036       2.00646901    
       25140   2.04741311       1.83989036       1.98713386    
       25200   2.01676083       1.83987081       1.97296226    
       25260   1.99782217       1.83987081       1.96128702    
       25320   1.99497724       1.84372711       1.95099568    
       25380   1.98235559       1.84372711       1.94174457    
       25440   1.98088634       1.85837686       1.93095899    
       25500   1.96729541       1.85837686       1.91812944    
       25560   1.95893180       1.87073374       1.90416193    
       25620   1.95826662       1.87073374       1.88966954    
       25680   1.94831812       1.87402010       1.87340641    
