 20190728
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       25080  0.911866665       1.68362272      0.921917915    
       25140  0.913250029       1.68362272      0.924018681    
       25200  0.916622221       1.69500577      0.925418019    
       25260  0.921222210       1.69500577      0.926515579    
       25320  0.920934796       1.70510697      0.927675247    
       25380  0.924688876       1.70510697      0.929354072    
       25440  0.926400006       1.71429467      0.932139754    
       25500  0.928659081       1.71429467      0.935682297    
       25560  0.927955568       1.72483444      0.939509630    
       25620  0.928422213       1.72483444      0.943681955    
       25680  0.924955547       1.73857892      0.947573483    
       25740  0.920333326       1.73857892      0.951911330    
       25800  0.920333326       1.75439227      0.956409812    
       25860  0.912355542       1.75439227      0.960920215    
       25920  0.902599990       1.77090323      0.965861320    
       25980  0.893199980       1.77090323      0.971014798    
       26040  0.893199980       1.78702402      0.977201104    
       26100  0.885800004       1.78702402      0.984347224    
       26160  0.880222201       1.80274153      0.992518425    
       26220  0.879249990       1.80274153       1.00158429    
       26280  0.876222193       1.81976151       1.01093435    
       26340  0.875599980       1.81976151       1.02061689    
       26400  0.877022743       1.83937716       1.03016615    
       26460  0.875069797       1.83937716       1.03981638    
       26520  0.875069797       1.86043108       1.04912221    
       26580  0.874380946       1.86043108       1.05785990    
       26640  0.873609781       1.88139284       1.06585371    
       26700  0.876425028       1.88139284       1.07328022    
       26760  0.876425028       1.90034139       1.08047867    
       26820  0.877820492       1.90034139       1.08766711    
       26880  0.875368416       1.91607106       1.09487081    
       26940  0.875368416       1.91607106       1.10190618    
       27000  0.873648643       1.92933381       1.10851288    
       27060  0.864081085       1.92933381       1.11424482    
       27120  0.855675697       1.94162500       1.11924446    
       27180  0.849973679       1.94162500       1.12315106    
       27240  0.849729717       1.95154119       1.12627947    
       27300  0.841351330       1.95154119       1.12874508    
       27360  0.839921057       1.95739985       1.13050723    
       27420  0.834578931       1.95739985       1.13196552    
       27480  0.828648627       1.96006691       1.13317394    
       27540  0.824783802       1.96006691       1.13477039    
       27600  0.823184192       1.96008384       1.13648188    
       27660  0.818605244       1.96008384       1.13832474    
       27720  0.819135129       1.95853710       1.14043629    
       27780  0.815756738       1.95853710       1.14223552    
       27840  0.816421032       1.95660698       1.14387763    
       27900  0.816184223       1.95660698       1.14510012    
       27960  0.819763184       1.95493412       1.14601266    
       28020  0.816243231       1.95493412       1.14686239    
       28080  0.816868424       1.95229411       1.14772630    
       28140  0.814263165       1.95229411       1.14916563    
       28200  0.813499987       1.94832981       1.15141618    
       28260  0.815432429       1.94832981       1.15464246    
       28320  0.816842079       1.94473362       1.15890849    
       28380  0.818184197       1.94473362       1.16408074    
       28440  0.816236854       1.94452953       1.16982245    
       28500  0.815972984       1.94452953       1.17598403    
       28560  0.813631594       1.94829869       1.18249583    
       28620  0.809684217       1.94829869       1.18915212    
       28680  0.804842114       1.95433784      0.792636752    
       28740  0.799486458       1.95433784      0.788287640    
       28800  0.796473682       1.96182740      0.785846949    
       28860  0.785578966       1.96182740      0.784539402    
       28920  0.777289450       1.96969545      0.784555614    
       28980  0.773756742       1.96969545      0.785112977    
       29040  0.772421062       1.97810304      0.785872042    
       29100  0.769868433       1.97810304      0.786280870    
       29160  0.769743562       1.98707998      0.786172509    
       29220  0.766394734       1.98707998      0.786475778    
       29280  0.764868438       1.99459672      0.786483228    
       29340  0.763973713       1.99459672      0.786993921    
       29400  0.761131585       1.99911392      0.786913216    
       29460  0.761131585       1.99911392      0.786666214    
       29520  0.762526333       2.00192666      0.786171138    
       29580  0.765710533       2.00192666      0.785639465    
       29640  0.767605245       2.00330853      0.785020113    
       29700  0.767605245       2.00330853      0.784161687    
       29760  0.769421041       2.00407052      0.783259571    
       29820  0.768631577       2.00407052      0.782185793    
       29880  0.767435908       2.00426626      0.780777633    
       29940  0.768078923       2.00426626      0.779687822    
       30000  0.763684213       2.00422335      0.778515935    
       30060  0.762871802       2.00422335      0.777466059    
       30120  0.761200011       2.00287819      0.776100099    
       30180  0.761219501       2.00287819      0.774705529    
       30240  0.761219501       1.99959421      0.773325562    
       30300  0.759738088       1.99959421      0.772115827    
       30360  0.758441865       1.99458206      0.771121442    
       30420  0.761295438       1.99458206      0.770124137    
       30480  0.761295438       1.98928320      0.769023716    
       30540  0.763800025       1.98928320      0.767691553    
       30600  0.766891301       1.98447216      0.766167819    
       30660  0.767914891       1.98447216      0.764519751    
       30720  0.769500017       1.97982979      0.763232291    
       30780  0.773630440       1.97982979      0.762046874    
       30840  0.778543472       1.97444403      0.761667430    
       30900  0.778191507       1.97444403      0.761761069    
       30960  0.780913055       1.96951890      0.762239337    
       31020  0.780043483       1.96951890      0.763018072    
       31080  0.779565215       1.96693194      0.763727188    
       31140  0.778446794       1.96693194      0.764198720    
       31200  0.778195679       1.96524584      0.764249206    
       31260  0.778108716       1.96524584      0.764239550    
       31320  0.779369593       1.96360958      0.764219880    
       31380  0.780340433       1.96360958      0.764109194    
       31440  0.780913055       1.96083200      0.764246106    
       31500  0.780217409       1.96083200      0.764438212    
       31560  0.781108677       1.95792651      0.765074134    
       31620  0.782413065       1.95792651      0.766057134    
       31680  0.782413065       1.95535541      0.767368257    
       31740  0.782760859       1.95535541      0.768847227    
       31800  0.781222224       1.95375860      0.770355403    
       31860  0.779222250       1.95375860      0.771554351    
       31920  0.780760884       1.95290506      0.772352874    
       31980  0.781173885       1.95290506      0.772689164    
       32040  0.780222237       1.95193613      0.772535741    
       32100  0.783333361       1.95193613      0.772302091    
       32160  0.784369588       1.94930804      0.771885455    
       32220  0.788260877       1.94930804      0.771376312    
       32280  0.788999975       1.94470489      0.790507555    
       32340  0.792999983       1.94470489      0.789406300    
