 20181028
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       25080   2.47452283       1.77845109       2.45694423    
       25140   2.45997739       1.77845109       2.44608688    
       25200   2.45153332       1.79326725       2.43713713    
       25260   2.43851113       1.79326725       2.42913151    
       25320   2.43113637       1.80939126       2.42180276    
       25380   2.42720461       1.80939126       2.41582918    
       25440   2.42757773       1.82568300       2.41030455    
       25500   2.42651105       1.82568300       2.40580606    
       25560   2.43413639       1.84142506       2.40232038    
       25620   2.44172716       1.84142506       2.39982247    
       25680   2.44835567       1.85756814       2.39696169    
       25740   2.44217777       1.85756814       2.39342713    
       25800   2.44093180       1.87516689       2.38986278    
       25860   2.44606662       1.87516689       2.38683248    
       25920   2.45035553       1.89303374       2.38380218    
       25980   2.45202231       1.89303374       2.38116288    
       26040   2.45343184       1.90903127       2.37917709    
       26100   2.45428896       1.90903127       2.37690759    
       26160   2.45979548       1.92407060       2.37378454    
       26220   2.46502280       1.92407060       2.37011242    
       26280   2.47023249       1.94010842       2.36705232    
       26340   2.46563625       1.94010842       2.36380768    
       26400   2.47118187       1.95629823       2.36036587    
       26460   2.47470450       1.95629823       2.35772777    
       26520   2.47230244       1.97110653       2.35578752    
       26580   2.47974992       1.97110653       2.35385823    
       26640   2.47945452       1.98538756       2.35232854    
       26700   2.47574997       1.98538756       2.35072207    
       26760   2.47499990       1.99989915       2.34852982    
       26820   2.47463632       1.99989915       2.34611297    
       26880   2.47490907       2.01394367       2.34409380    
       26940   2.47438645       2.01394367       2.34202552    
       27000   2.47438645       2.02661490       2.33992076    
       27060   2.46877265       2.02661490       2.33794951    
       27120   2.45722723       2.03919840       2.33676767    
       27180   2.46213961       2.03919840       2.33581901    
       27240   2.44920444       2.05247402       2.33497000    
       27300   2.44220448       2.05247402       2.33479714    
       27360   2.43163633       2.06474209       2.33497500    
       27420   2.43951154       2.06474209       2.33524656    
       27480   2.43320942       2.07591391       2.33635044    
       27540   2.40961361       2.07591391       2.33794737    
       27600   2.38838625       2.08830905       2.33960962    
       27660   2.38838625       2.08830905       2.34099913    
       27720   2.36822724       2.10209632       2.34236383    
       27780   2.35036373       2.10209632       2.34408474    
       27840   2.34642220       2.11500025       2.34619641    
       27900   2.34354544       2.11500025       2.34884071    
       27960   2.33527279       2.12717223       2.35223436    
       28020   2.33606815       2.12717223       2.35581589    
       28080   2.34022212       2.13964963       2.35948777    
       28140   2.33956814       2.13964963       2.36348796    
       28200   2.33595443       2.15246940       2.36772776    
       28260   2.33202219       2.15246940       2.37225986    
       28320   2.32739997       2.16429710       2.37713456    
       28380   2.32647729       2.16429710       2.38211703    
       28440   2.31850004       2.17610025       2.38713717    
       28500   2.31755567       2.17610025       2.39204741    
       28560   2.31293344       2.18799686       2.39695716    
       28620   2.30838633       2.18799686       2.40193558    
       28680   2.30434084       2.19966125       2.30507040    
       28740   2.29531121       2.19966125       2.29970312    
       28800   2.28793335       2.21019530       2.29447865    
       28860   2.29265904       2.21019530       2.28801370    
       28920   2.29368186       2.21924686       2.28168988    
       28980   2.29368186       2.21924686       2.27600217    
       29040   2.30313635       2.22648978       2.27013874    
       29100   2.30840898       2.22648978       2.26435542    
       29160   2.30258131       2.23257518       2.25925422    
       29220   2.31084085       2.23257518       2.25465393    
       29280   2.30568171       2.23740101       2.24963284    
       29340   2.29558134       2.23740101       2.24485946    
       29400   2.29916286       2.24167562       2.24110198    
       29460   2.30247736       2.24167562       2.23752236    
       29520   2.29868174       2.24580812       2.23381853    
       29580   2.28476739       2.24580812       2.23078847    
       29640   2.26900005       2.24989247       2.22877145    
       29700   2.26004553       2.24989247       2.22642946    
       29760   2.24236369       2.25407386       2.22370768    
       29820   2.24236369       2.25407386       2.22202373    
       29880   2.22152281       2.25842237       2.22092152    
       29940   2.20613337       2.25842237       2.21908569    
       30000   2.18531108       2.26234341       2.21747923    
       30060   2.18172717       2.26234341       2.21660733    
       30120   2.16638637       2.26585388       2.21571827    
       30180   2.15664434       2.26585388       2.21430302    
       30240   2.14202213       2.26959395       2.21301627    
       30300   2.13095450       2.26959395       2.21241093    
       30360   2.12044191       2.27350545       2.21200371    
       30420   2.12044191       2.27350545       2.21187234    
       30480   2.11238098       2.27736163       2.21274972    
       30540   2.10436583       2.27736163       2.21438217    
       30600   2.09712505       2.28030586       2.21599579    
       30660   2.09712505       2.28030586       2.21780443    
       30720   2.09187174       2.28338456       2.21991134    
       30780   2.07910252       2.28338456       2.22165990    
       30840   2.07910252       2.28674984       2.22281337    
       30900   2.07746148       2.28674984       2.22393537    
       30960   2.07164097       2.28940248       2.22544551    
       31020   2.06376934       2.28940248       2.22732806    
       31080   2.06376934       2.29150510       2.22940540    
       31140   2.05851293       2.29150510       2.23160815    
       31200   2.07292318       2.29389977       2.23358893    
       31260   2.08776927       2.29389977       2.23557115    
       31320   2.08776927       2.29636860       2.23765898    
       31380   2.09615374       2.29636860       2.23953366    
       31440   2.09841037       2.29795885       2.24126101    
       31500   2.09012818       2.29795885       2.24323964    
       31560   2.09012818       2.29890394       2.24527693    
       31620   2.07435894       2.29890394       2.24697685    
       31680   2.05989742       2.29922009       2.24862075    
       31740   2.03407693       2.29922009       2.25044560    
       31800   2.03407693       2.29928613       2.25221896    
       31860   2.01207685       2.29928613       2.25388026    
       31920   1.99728203       2.29836750       2.25572634    
       31980   1.98317945       2.29836750       2.25771999    
       32040   1.98317945       2.29711318       2.25947475    
       32100   1.98453844       2.29711318       2.26106191    
       32160   1.98397434       2.29558849       2.26267385    
       32220   1.98207688       2.29558849       2.26416945    
       32280   1.98207688       2.29371715       1.97518492    
       32340   1.97446156       2.29371715       1.97419155    
       32400   1.97228205       2.29105115       1.97306585    
       32460   1.97287178       2.29105115       1.97241700    
       32520   1.97287178       2.28809261       1.97272182    
       32580   1.95589745       2.28809261       1.97300899    
       32640   1.94367504       2.28542781       1.97349000    
       32700   1.91292500       2.28542781       1.97478271    
       32760   1.89335895       2.28331637       1.97571242    
       32820   1.87942505       2.28331637       1.97576237    
       32880   1.84257495       2.28099942       1.97591746    
       32940   1.81564999       2.28099942       1.97653019    
       33000   1.81564999       2.27895927       1.97746503    
       33060   1.79392505       2.27895927       1.97868109    
       33120   1.76827502       2.27716088       1.98024130    
       33180   1.73965001       2.27716088       1.98185205    
       33240   1.73965001       2.27531910       1.98286843    
       33300   1.73127496       2.27531910       1.98351347    
       33360   1.73415005       2.27305532       1.98424685    
       33420   1.74107504       2.27305532       1.98562586    
       33480   1.74978054       2.27070904       1.98709464    
       33540   1.75030005       2.27070904       1.98867691    
       33600   1.77520001       2.26845622       1.99037683    
       33660   1.80655003       2.26845622       1.99197674    
       33720   1.81817079       2.26639891       1.99326479    
       33780   1.81694996       2.26639891       1.99486470    
       33840   1.82662499       2.26457596       1.99751866    
       33900   1.82669997       2.26457596       2.00070453    
       33960   1.82669997       2.26239395       2.00309467    
       34020   1.82956100       2.26239395       2.00510812    
       34080   1.82995236       2.25996399       2.00668740    
       34140   1.83813953       2.25996399       2.00754666    
       34200   1.83813953       2.25736499       2.00783420    
       34260   1.85690904       2.25736499       2.00838280    
       34320   1.88451111       2.25453687       2.00920439    
       34380   1.91352177       2.25453687       2.00996184    
       34440   1.91799998       2.25126982       2.01080918    
       34500   1.94302177       2.25126982       2.01218629    
       34560   1.96413040       2.24818850       2.01385403    
       34620   1.98684788       2.24818850       2.01572204    
       34680   1.99875557       2.24512553       2.01768374    
       34740   2.01165223       2.24512553       2.01960182    
       34800   2.02626085       2.24141979       2.02132916    
       34860   2.03010869       2.24141979       2.02287030    
       34920   2.02917767       2.23722839       2.02415872    
       34980   2.03634787       2.23722839       2.02548289    
       35040   2.03960872       2.23291326       2.02712917    
       35100   2.05276084       2.23291326       2.02890468    
       35160   2.05726671       2.22925305       2.03042603    
       35220   2.07541299       2.22925305       2.03181219    
       35280   2.09671736       2.22580433       2.03324938    
       35340   2.10413337       2.22580433       2.03457069    
       35400   2.12584448       2.22228956       2.03577328    
       35460   2.13350010       2.22228956       2.03692818    
       35520   2.15113044       2.21887851       2.03784299    
       35580   2.16377783       2.21887851       2.03831697    
       35640   2.16297770       2.21552014       2.03862715    
       35700   2.16297770       2.21552014       2.03905725    
       35760   2.15531111       2.21175265       2.03963780    
       35820   2.14788890       2.21175265       2.04030204    
       35880   2.14284444       2.20784688       2.15165687    
       35940   2.14284444       2.20784688       2.15769434    
       36000   2.14973330       2.20440698       2.16431236    
       36060   2.15586662       2.20440698       2.17115307    
       36120   2.16004443       2.20170307       2.17761636    
       36180   2.16004443       2.20170307       2.18396378    
       36240   2.17680001       2.19958472       2.19027591    
       36300   2.20128894       2.19958472       2.19572878    
       36360   2.22740006       2.19755745       2.19979954    
       36420   2.22740006       2.19755745       2.20348477    
       36480   2.25164437       2.19558930       2.20713258    
       36540   2.28246665       2.19558930       2.21015263    
       36600   2.30084085       2.19389415       2.21226740    
       36660   2.30357766       2.19389415       2.21366167    
       36720   2.30746675       2.19220543       2.21466398    
       36780   2.32360005       2.19220543       2.21547294    
       36840   2.34549999       2.18982077       2.21669912    
       36900   2.34626675       2.18982077       2.21873283    
       36960   2.35348892       2.18768597       2.22144723    
       37020   2.36179996       2.18768597       2.22430348    
       37080   2.37022734       2.18656635       2.22670937    
       37140   2.38211370       2.18656635       2.22865605    
       37200   2.38806677       2.18612432       2.23014355    
       37260   2.39277768       2.18612432       2.23145795    
       37320   2.38840914       2.18621778       2.23300815    
       37380   2.39004540       2.18621778       2.23426461    
       37440   2.38662219       2.18720078       2.23480129    
       37500   2.39335561       2.18720078       2.23455429    
       37560   2.39899993       2.18862844       2.23408365    
       37620   2.39717770       2.18862844       2.23371720    
       37680   2.40448880       2.19051981       2.23360872    
       37740   2.41718173       2.19051981       2.23422599    
       37800   2.41004539       2.19255304       2.23542452    
       37860   2.40879989       2.19255304       2.23667836    
       37920   2.40197778       2.19509768       2.23770666    
       37980   2.38613629       2.19509768       2.23826575    
       38040   2.36720443       2.19823575       2.23865485    
       38100   2.36246657       2.19823575       2.23898792    
       38160   2.34564447       2.20160651       2.23899484    
       38220   2.33531809       2.20160651       2.23843026    
       38280   2.32275009       2.20461559       2.23711967    
       38340   2.32508898       2.20461559       2.23554111    
       38400   2.32419991       2.20690799       2.23400760    
       38460   2.32363629       2.20690799       2.23234582    
       38520   2.33006811       2.20883179       2.23076367    
       38580   2.33082223       2.20883179       2.22935104    
       38640   2.32273340       2.21026874       2.22795033    
       38700   2.32068181       2.21026874       2.22635102    
       38760   2.30368185       2.21105027       2.22446322    
       38820   2.29340005       2.21105027       2.22240376    
       38880   2.27553344       2.21097779       2.22005630    
       38940   2.26513648       2.21097779       2.21738124    
       39000   2.27233338       2.21016097       2.21444011    
       39060   2.27502227       2.21016097       2.21112418    
       39120   2.26653337       2.20868182       2.20743227    
       39180   2.26570463       2.20868182       2.20360613    
       39240   2.25186658       2.20631719       2.19993496    
       39300   2.25542212       2.20631719       2.19620538    
       39360   2.25542212       2.20314431       2.19239068    
       39420   2.26368880       2.20314431       2.18846774    
       39480   2.27024436       2.20023775       2.27389765    
       39540   2.27395558       2.20023775       2.27525997    
       39600   2.27395558       2.19723058       2.27463174    
       39660   2.27824450       2.19723058       2.27332973    
       39720   2.28182220       2.19379115       2.27137613    
       39780   2.28513336       2.19379115       2.26857877    
       39840   2.28513336       2.18957901       2.26514316    
       39900   2.28951120       2.18957901       2.26180482    
       39960   2.28937769       2.18469238       2.25876188    
       40020   2.28308892       2.18469238       2.25614738    
       40080   2.28308892       2.17948389       2.25397754    
       40140   2.28191113       2.17948389       2.25198722    
       40200   2.27717781       2.17452002       2.25015163    
       40260   2.28184772       2.17452002       2.24919415    
       40320   2.27868891       2.17028809       2.24911666    
       40380   2.28660011       2.17028809       2.24887848    
       40440   2.28740001       2.16668701       2.24802589    
       40500   2.28740001       2.16668701       2.24748969    
       40560   2.28846669       2.16352248       2.24685097    
       40620   2.29106665       2.16352248       2.24529958    
       40680   2.28940916       2.16027212       2.24341059    
       40740   2.27651119       2.16027212       2.24211240    
       40800   2.26455545       2.15672135       2.24152040    
       40860   2.26419997       2.15672135       2.24107480    
       40920   2.25345445       2.15339875       2.24069405    
       40980   2.26326656       2.15339875       2.24043894    
       41040   2.26913333       2.15039182       2.24034524    
       41100   2.27193332       2.15039182       2.24048281    
       41160   2.26861358       2.14715433       2.24083161    
       41220   2.27393341       2.14715433       2.24113846    
       41280   2.27106667       2.14359999       2.24133635    
       41340   2.27093339       2.14359999       2.24155855    
       41400   2.27093339       2.14027643       2.24155092    
       41460   2.28253341       2.14027643       2.24124479    
       41520   2.28386664       2.13777471       2.24102807    
       41580   2.28808880       2.13777471       2.24118996    
       41640   2.28808880       2.13476872       2.24188495    
       41700   2.28940010       2.13476872       2.24242330    
       41760   2.29306674       2.13141298       2.24211717    
       41820   2.29075551       2.13141298       2.24135613    
       41880   2.29075551       2.12806988       2.24078131    
       41940   2.29344440       2.12806988       2.24080563    
       42000   2.28620005       2.12442136       2.24110866    
       42060   2.28015900       2.12442136       2.24125075    
       42120   2.27335548       2.12091398       2.24127793    
       42180   2.26471114       2.12091398       2.24122429    
       42240   2.26180005       2.11786509       2.24116349    
       42300   2.26468897       2.11786509       2.24094081    
       42360   2.26468897       2.11532259       2.24060369    
       42420   2.26828885       2.11532259       2.24039173    
       42480   2.26844454       2.11284208       2.24027371    
       42540   2.25902224       2.11284208       2.24019957    
       42600   2.25902224       2.11049128       2.24019933    
       42660   2.24111104       2.11049128       2.24036765    
       42720   2.22502232       2.10860014       2.24064922    
       42780   2.22795463       2.10860014       2.24097800    
       42840   2.22851110       2.10720944       2.24148870    
       42900   2.23895550       2.10720944       2.24188852    
       42960   2.24171114       2.10605717       2.24217105    
       43020   2.24171114       2.10605717       2.24242997    
       43080   2.24324441       2.10562611       2.24277258    
       43140   2.24153328       2.10562611       2.24413562    
       43200   2.24395561       2.10505414       2.24614978    
       43260   2.24395561       2.10505414       2.24832702    
       43320   2.24473333       2.10425520       2.24945712    
