 20190116
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   2.33585358       2.51328850       2.32957315    
       28740   2.33109522       2.51328850       2.32385254    
       28800   2.31878567       2.50306511       2.32015085    
       28860   2.30576181       2.50306511       2.31690240    
       28920   2.30576181       2.49545217       2.31379414    
       28980   2.29054761       2.49545217       2.31153250    
       29040   2.28381395       2.48861480       2.30797887    
       29100   2.27272725       2.48861480       2.30507231    
       29160   2.27041864       2.48173332       2.30257368    
       29220   2.26200008       2.48173332       2.29932618    
       29280   2.25497723       2.47325635       2.29600644    
       29340   2.24918604       2.47325635       2.29257131    
       29400   2.23597670       2.46461678       2.28967309    
       29460   2.22337198       2.46461678       2.28862262    
       29520   2.21900010       2.45535803       2.28955364    
       29580   2.22081828       2.45535803       2.29072142    
       29640   2.21130228       2.44891191       2.29175568    
       29700   2.20637202       2.44891191       2.29187560    
       29760   2.19179535       2.44840050       2.28878856    
       29820   2.19562793       2.44840050       2.28410411    
       29880   2.19774413       2.44950175       2.27988076    
       29940   2.19537210       2.44950175       2.27558899    
       30000   2.18750000       2.43890905       2.27198935    
       30060   2.19013953       2.43890905       2.26932645    
       30120   2.19427896       2.43044734       2.26713920    
       30180   2.19948840       2.43044734       2.26680636    
       30240   2.19948840       2.42375827       2.26844430    
       30300   2.20972085       2.42375827       2.27233839    
       30360   2.20916271       2.41834641       2.27605629    
       30420   2.20390916       2.41834641       2.27893019    
       30480   2.20393014       2.42115998       2.28145385    
       30540   2.19041872       2.42115998       2.28275275    
       30600   2.17386365       2.42765021       2.28484273    
       30660   2.15247726       2.42765021       2.28843665    
       30720   2.13788366       2.42982507       2.29259133    
       30780   2.11890697       2.42982507       2.29661226    
       30840   2.11161375       2.43410802       2.30065560    
       30900   2.09225011       2.43410802       2.30471110    
       30960   2.08720922       2.44030404       2.30899072    
       31020   2.08251166       2.44030404       2.31246281    
       31080   2.07368183       2.44635201       2.31427455    
       31140   2.06297731       2.44635201       2.31456757    
       31200   2.04727912       2.45301795       2.31360435    
       31260   2.04322720       2.45301795       2.31214309    
       31320   2.03855562       2.45508695       2.31179333    
       31380   2.03315210       2.45508695       2.31200027    
       31440   2.01799989       2.45117307       2.31136084    
       31500   1.99924445       2.45117307       2.30879521    
       31560   1.98853338       2.44997263       2.30422902    
       31620   1.98293483       2.44997263       2.29879165    
       31680   1.97435558       2.44568682       2.29409695    
       31740   1.96191108       2.44568682       2.29041266    
       31800   1.95963633       2.43328905       2.28759599    
       31860   1.95493329       2.43328905       2.28623652    
       31920   1.94264448       2.42346978       2.28636456    
       31980   1.93036366       2.42346978       2.28695202    
       32040   1.92508888       2.41792893       2.28846073    
       32100   1.90937781       2.41792893       2.29048848    
       32160   1.89546669       2.41835856       2.29210329    
       32220   1.88431823       2.41835856       2.29269552    
       32280   1.88247728       2.42235875       1.87228477    
       32340   1.88224447       2.42235875       1.86072326    
       32400   1.87144446       2.42432475       1.84878993    
       32460   1.86559093       2.42432475       1.83725798    
       32520   1.85325003       2.41889453       1.82560420    
       32580   1.85231113       2.41889453       1.81440496    
       32640   1.84868181       2.40994048       1.80194080    
       32700   1.85150003       2.40994048       1.79071307    
       32760   1.86140907       2.40032125       1.78002560    
       32820   1.86057782       2.40032125       1.76937461    
       32880   1.85859096       2.38709784       1.76005650    
       32940   1.85513639       2.38709784       1.75154006    
       33000   1.85542226       2.37505722       1.74368644    
       33060   1.86326671       2.37505722       1.73652697    
       33120   1.86661363       2.36492515       1.72882473    
       33180   1.86302269       2.36492515       1.72095370    
       33240   1.85613632       2.35622144       1.71384764    
       33300   1.85520005       2.35622144       1.70773637    
       33360   1.84763634       2.34534717       1.70057642    
       33420   1.85209095       2.34534717       1.69517481    
       33480   1.84324443       2.33626294       1.69153237    
       33540   1.83220005       2.33626294       1.68682098    
       33600   1.82356822       2.32334089       1.68204284    
       33660   1.81870449       2.32334089       1.67630970    
       33720   1.82051110       2.31597137       1.66960144    
       33780   1.80964446       2.31597137       1.66301227    
       33840   1.79636359       2.30756259       1.65704525    
       33900   1.79636359       2.30756259       1.65118420    
       33960   1.78216279       2.29417849       1.64403677    
       34020   1.78292859       2.29417849       1.63735533    
       34080   1.77817070       2.28205657       1.63030696    
       34140   1.77817070       2.28205657       1.62293959    
       34200   1.77117074       2.26568627       1.61621404    
       34260   1.77890003       2.26568627       1.60860646    
       34320   1.78802502       2.24825191       1.60001504    
       34380   1.78624392       2.24825191       1.59124148    
       34440   1.78263414       2.23071027       1.58287835    
