 20190405
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       28680   30.0878048       16.4756832       33.6198311    
       28740   29.3560982       16.4756832       33.9167862    
       28800   28.7999992       16.7230644       34.2937660    
       28860   28.3714294       16.7230644       34.7569962    
       28920   28.1341457       17.2356033       35.2075539    
       28980   27.3487797       17.2356033       35.6306686    
       29040   26.8585358       18.0804501       36.0105476    
       29100   25.9073162       18.0804501       36.3082275    
       29160   25.9073162       18.9073601       36.5708542    
       29220   25.3829269       18.9073601       36.7886810    
       29280   24.8292675       19.5951614       36.9826851    
       29340   24.5333328       19.5951614       37.1620178    
       29400   24.1609764       20.1522846       37.3038101    
       29460   23.4146347       20.1522846       37.4142647    
       29520   22.9048786       20.6249752       37.5096283    
       29580   22.6357136       20.6249752       37.6119385    
       29640   22.5243912       20.9728317       37.8813667    
       29700   21.8756104       20.9728317       38.3302917    
       29760   21.5024395       21.2824554       38.6237030    
       29820   21.3476181       21.2824554       38.7746925    
       29880   20.9219513       22.2534580       38.9234962    
       29940   20.2707310       22.2534580       39.0497322    
       30000   19.7999992       22.6164722       39.1775017    
       30060   19.4829273       22.6164722       39.2651291    
       30120   19.4829273       22.9800663       39.2679367    
       30180   19.3829269       22.9800663       39.2138977    
       30240   19.3707314       23.3616982       39.1186981    
       30300   19.3785706       23.3616982       39.0507355    
       30360   19.3785706       23.4229355       39.0152283    
       30420   19.2906971       23.4229355       38.9716454    
       30480   19.3340912       23.3247852       38.9436646    
       30540   19.1844444       23.3247852       38.8989754    
       30600   19.2340908       23.3532734       38.8698921    
       30660   19.0044441       23.3532734       38.8449593    
       30720   19.0000000       23.4418983       38.8247032    
       30780   18.9444447       23.4418983       38.8173561    
       30840   18.9444447       23.5973644       38.8556709    
       30900   18.7577782       23.5973644       38.9426117    
       30960   19.0933342       23.7731094       39.0624962    
       31020   19.2488880       23.7731094       39.2271042    
       31080   19.2488880       24.1324902       39.4304848    
       31140   19.2466660       24.1324902       39.6887665    
       31200   19.0000000       24.6192570       39.9994431    
       31260   18.9822216       24.6192570       40.3346672    
       31320   18.6068172       25.2573624       40.6677055    
       31380   18.3977776       25.2573624       41.0073090    
       31440   17.9066658       26.1017475       41.2850647    
       31500   17.7822227       26.1017475       41.4901276    
       31560   17.6355553       26.9363194       41.6580009    
       31620   17.6355553       26.9363194       41.7481613    
       31680   17.1311111       27.5248604       41.7919350    
       31740   17.3478260       27.5248604       41.7441597    
       31800   17.3478260       27.9611874       41.6125603    
       31860   17.4260864       27.9611874       41.3902969    
       31920   17.2978268       28.2111988       41.0436249    
       31980   17.2955551       28.2111988       40.7668381    
       32040   17.5326080       28.1296310       40.5679436    
       32100   18.1000004       28.1296310       40.4879990    
       32160   18.4086952       27.5563278       40.5226707    
       32220   18.4422226       27.5563278       40.4685822    
       32280   18.8195648       27.2841644       23.1006279    
       32340   19.2130432       27.2841644       22.8730202    
       32400   19.2630444       27.4578457       22.6176605    
       32460   19.3088894       27.4578457       22.3319397    
       32520   19.5333328       27.3040295       22.0099754    
       32580   19.8521748       27.3040295       21.7514000    
       32640   20.4978256       27.0161858       21.6094799    
       32700   20.3133335       27.0161858       21.5952492    
       32760   20.7888889       26.5799751       21.5924950    
       32820   21.0217400       26.5799751       21.5587215    
       32880   20.6760864       26.5796375       21.5383968    
       32940   20.7644444       26.5796375       21.5113010    
       33000   21.2466660       26.6035595       21.4765244    
