 20190202
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       32280   51.7956505       60.3248253       36.2225952    
       32340   51.5152168       60.3248253       36.2425079    
       32400   51.6239128       60.2763100       36.2124062    
       32460   51.5400009       60.2763100       36.2081833    
       32520   51.3369560       60.1164551       36.2084160    
       32580   50.9978256       60.1164551       36.1805077    
       32640   50.9638290       59.8140182       36.1597366    
       32700   50.7999992       59.8140182       36.1182785    
       32760   50.4130440       59.5748863       36.0337715    
       32820   50.2347832       59.5748863       35.9874458    
       32880   50.1340408       59.4103966       35.9293976    
       32940   49.9978256       59.4103966       35.8573265    
       33000   49.8478279       59.1028252       35.7501984    
       33060   49.7021751       59.1028252       35.5532150    
       33120   49.6695671       58.7657623       35.3217621    
       33180   49.6695671       58.7657623       35.0990868    
       33240   49.1195641       58.2896461       34.9231758    
       33300   48.7195663       58.2896461       34.7941437    
       33360   48.6130447       57.6716766       34.6293373    
       33420   48.6130447       57.6716766       34.4403648    
       33480   48.6326103       57.2285156       34.2731628    
       33540   48.3652191       57.2285156       34.1059952    
       33600   48.0391312       56.6364670       33.9511528    
       33660   48.0391312       56.6364670       33.6621094    
       33720   47.5804329       56.1183586       33.2638168    
       33780   47.5644455       56.1183586       32.8105087    
       33840   47.3888893       55.6332474       32.3265381    
       33900   47.2608681       55.6332474       31.8874683    
       33960   46.9586945       54.6966782       31.5484066    
       34020   46.5934792       54.6966782       31.2371120    
       34080   46.4866676       53.6046677       30.9566345    
       34140   46.9282608       53.6046677       30.6457996    
       34200   47.0891304       52.8686676       30.3062801    
       34260   47.0195656       52.8686676       29.9676571    
       34320   46.7200012       52.2175941       29.6434898    
       34380   46.9630432       52.2175941       29.3199005    
       34440   47.3869553       51.4244156       28.9776230    
       34500   47.2608681       51.4244156       28.5932007    
       34560   47.4044456       50.6700096       28.1721764    
       34620   47.1565208       50.6700096       27.7404327    
       34680   47.1847839       49.8320770       27.3094978    
       34740   46.8630447       49.8320770       26.8391018    
       34800   46.9599991       48.8407860       26.3508034    
       34860   46.5065231       48.8407860       25.8337536    
       34920   46.2173920       47.8463364       25.3263721    
       34980   45.7760887       47.8463364       24.9161930    
       35040   45.7377777       46.7748413       24.5906181    
       35100   45.1543465       46.7748413       24.3280697    
       35160   44.7152176       45.7410545       24.1169586    
       35220   44.5173912       45.7410545       23.9549522    
       35280   44.5666656       45.0456505       23.8451042    
       35340   44.6391296       45.0456505       23.8070488    
       35400   44.4934769       44.5646667       23.8053246    
       35460   44.4630432       44.5646667       23.7156620    
       35520   44.2711105       44.3035431       23.4650021    
       35580   44.5760880       44.3035431       23.0673218    
       35640   44.4478264       44.2022018       22.5787449    
       35700   44.3347816       44.2022018       22.0771999    
       35760   44.2844429       43.4832458       21.5709591    
