 20181112
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   6.00654650      -7.14230680       3.36850452      -3.39898491       6.25304747      -10.0069675    
        7260   5.96781158      -7.13823795       3.35749388      -3.42136073       6.25304747      -10.0069675    
        7320   5.94825268      -7.15224361       3.33883071      -3.45093918       6.25304747      -10.0069675    
        7380   5.90214443      -7.13848400       3.31838155      -3.48434305       6.25304747      -10.0069675    
        7440   5.83278894      -7.10916328       3.30057859      -3.51250029       6.25304747      -10.0069675    
        7500   5.78906488      -7.07651567       3.28662372      -3.52727056       6.25304747      -10.0069675    
        7560   5.74273300      -7.04263449       3.27640629      -3.52820158       6.25304747      -10.0069675    
        7620   5.68705797      -6.99914312       3.26908422      -3.52106142       6.25304747      -10.0069675    
        7680   5.65679502      -6.95583057       3.26206350      -3.51187706       6.25304747      -10.0069675    
        7740   5.62869740      -6.92636442       3.25208139      -3.50507450       6.25304747      -10.0069675    
        7800   5.57636023      -6.93517876       3.23836637      -3.50634909       6.25304747      -10.0069675    
        7860   5.52070522      -6.91510677       3.22292280      -3.52202272       6.25304747      -10.0069675    
        7920   5.46866274      -6.86491871       3.20737171      -3.55488467       6.25304747      -10.0069675    
        7980   5.41869450      -6.82137442       3.19032526      -3.60247898       6.25304747      -10.0069675    
        8040   5.37372303      -6.78815174       3.16858983      -3.65796328       6.25304747      -10.0069675    
        8100   5.31240988      -6.75294685       3.14140368      -3.71261859       6.25304747      -10.0069675    
        8160   5.25523138      -6.70433950       3.11102176      -3.75955606       6.25304747      -10.0069675    
        8220   5.16286039      -6.65204811       3.07926702      -3.79599452       6.25304747      -10.0069675    
        8280   5.09472322      -6.60386992       3.04652357      -3.82237864       6.25304747      -10.0069675    
        8340   5.01811838      -6.58893299       3.01311302      -3.83974266       6.25304747      -10.0069675    
        8400   4.94353104      -6.54882097       2.98007727      -3.84854937       6.25304747      -10.0069675    
        8460   4.87550735      -6.49151993       2.94945216      -3.84938550       6.25304747      -10.0069675    
        8520   4.82149076      -6.44694233       2.92325854      -3.84287548       6.25304747      -10.0069675    
        8580   4.75889063      -6.42266607       2.90212631      -3.82963514       6.25304747      -10.0069675    
        8640   4.68979597      -6.39705515       2.88524795      -3.81149244       6.25304747      -10.0069675    
        8700   4.62843943      -6.36223650       2.87036848      -3.79270101       6.25304747      -10.0069675    
        8760   4.56635857      -6.32117176       2.85378146      -3.77847505       6.25304747      -10.0069675    
        8820   4.49784184      -6.28269958       2.83281517      -3.77204490       6.25304747      -10.0069675    
        8880   4.43972015      -6.26152802       2.81051564      -3.77220488       6.25304747      -10.0069675    
        8940   4.38353634      -6.25085211       2.79396200      -3.77389216       6.25304747      -10.0069675    
        9000   4.32999659      -6.23748732       2.78799891      -3.77262235       6.25304747      -10.0069675    
        9060   4.29150534      -6.21037626       2.79281855      -3.76734996       6.25304747      -10.0069675    
        9120   4.22336292      -6.19338179       2.80504203      -3.75962162       6.25304747      -10.0069675    
        9180   4.16627359      -6.15977812       2.81980419      -3.75253868       6.25304747      -10.0069675    
