 20181130
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   4.94081879      -5.55383015       5.57764482      -2.46555543       5.06235981      -3.54470229    
        7260   4.94573545      -5.50630426       5.56811047      -2.46556425       5.06235981      -3.54470229    
        7320   4.92588615      -5.50055170       5.56525612      -2.46687055       5.06235981      -3.54470229    
        7380   4.96098518      -5.43302250       5.56954813      -2.47222614       5.06235981      -3.54470229    
        7440   4.98386574      -5.38920689       5.57648993      -2.48399615       5.06235981      -3.54470229    
        7500   4.97070122      -5.33304071       5.58001566      -2.50329185       5.06235981      -3.54470229    
        7560   4.97385216      -5.28264713       5.57504988      -2.52763414       5.06235981      -3.54470229    
        7620   5.00939941      -5.22996664       5.56008196      -2.55041313       5.06235981      -3.54470229    
        7680   5.04327536      -5.17303705       5.53691626      -2.56316328       5.06235981      -3.54470229    
        7740   5.05649281      -5.11155176       5.50912428      -2.56055260       5.06235981      -3.54470229    
        7800   5.08056784      -5.05102873       5.48032522      -2.54559731       5.06235981      -3.54470229    
        7860   5.11587143      -4.99773884       5.45257711      -2.53148508       5.06235981      -3.54470229    
        7920   5.14829683      -4.92854691       5.42504787      -2.53189111       5.06235981      -3.54470229    
        7980   5.18764687      -4.87503195       5.39674664      -2.54992151       5.06235981      -3.54470229    
        8040   5.22909737      -4.83472919       5.36963224      -2.57920408       5.06235981      -3.54470229    
        8100   5.25881100      -4.76389408       5.34686852      -2.60918307       5.06235981      -3.54470229    
        8160   5.25391245      -4.70575523       5.33036661      -2.63097978       5.06235981      -3.54470229    
        8220   5.26931572      -4.65728664       5.32005882      -2.64238739       5.06235981      -3.54470229    
        8280   5.29578209      -4.59175634       5.31388235      -2.64783549       5.06235981      -3.54470229    
        8340   5.31818962      -4.52580023       5.30832672      -2.65373349       5.06235981      -3.54470229    
        8400   5.36360264      -4.50703001       5.30053139      -2.66422153       5.06235981      -3.54470229    
        8460   5.37688732      -4.44955254       5.28940868      -2.67973852       5.06235981      -3.54470229    
        8520   5.39986610      -4.39804077       5.27507353      -2.69830918       5.06235981      -3.54470229    
        8580   5.40415621      -4.35046816       5.25839424      -2.71806073       5.06235981      -3.54470229    
        8640   5.40669250      -4.31277084       5.24000645      -2.73875475       5.06235981      -3.54470229    
        8700   5.41007519      -4.24998951       5.21980047      -2.76097155       5.06235981      -3.54470229    
        8760   5.40321827      -4.19616556       5.19663048      -2.78368616       5.06235981      -3.54470229    
        8820   5.40788269      -4.12876272       5.17002964      -2.80320764       5.06235981      -3.54470229    
        8880   5.39574528      -4.07958698       5.14369440      -2.81524181       5.06235981      -3.54470229    
        8940   5.40441275      -4.00461769       5.12563229      -2.81784773       5.06235981      -3.54470229    
        9000   5.41469669      -3.94128776       5.12060022      -2.81317425       5.06235981      -3.54470229    
        9060   5.40594578      -3.86766696       5.12528467      -2.80700111       5.06235981      -3.54470229    
        9120   5.40509844      -3.79117036       5.13264847      -2.80608439       5.06235981      -3.54470229    
        9180   5.41290140      -3.74341679       5.14066029      -2.81384158       5.06235981      -3.54470229    
        9240   5.40467882      -3.67404723       5.15256357      -2.82783103       5.06235981      -3.54470229    
        9300   5.40626478      -3.59515786       5.16930056      -2.84170699       5.06235981      -3.54470229    
        9360   5.38936329      -3.55869794       5.18627644      -2.85004592       5.06235981      -3.54470229    
        9420   5.40746593      -3.50505996       5.19777632      -2.85116601       5.06235981      -3.54470229    
        9480   5.43460989      -3.45948362       5.20056772      -2.84554601       5.06235981      -3.54470229    
        9540   5.45689774      -3.40970826       5.19615650      -2.83475685       5.06235981      -3.54470229    
        9600   5.44390965      -3.35705113       5.19069481      -2.82078147       5.06235981      -3.54470229    
        9660   5.45518923      -3.27409530       5.18967676      -2.80434895       5.06235981      -3.54470229    
        9720   5.45627928      -3.19008422       5.19305563      -2.78511500       5.06235981      -3.54470229    
        9780   5.44297647      -3.10283351       5.19589901      -2.76341867       5.06235981      -3.54470229    
        9840   5.42548752      -3.02358603       5.19163704      -2.74079299       5.06235981      -3.54470229    
        9900   5.42700148      -2.97075963       5.17581606      -2.71918941       5.06235981      -3.54470229    
        9960   5.41392612      -2.89748526       5.14904070      -2.70080709       5.06235981      -3.54470229    
       10020   5.39223719      -2.81838202       5.11666298      -2.68723822       5.06235981      -3.54470229    
       10080   5.37148190      -2.75369215       5.08538771      -2.67783904       5.06235981      -3.54470229    
       10140   5.34929800      -2.65673065       5.05844879      -2.66971755       5.06235981      -3.54470229    
       10200   5.31336117      -2.59739470       5.03647232      -2.66020608       5.06235981      -3.54470229    
       10260   5.29085922      -2.55536485       5.01913929      -2.64828396       5.06235981      -3.54470229    
       10320   5.29198694      -2.53311944       5.00705671      -2.63513851       5.06235981      -3.54470229    
       10380   5.26414537      -2.50613928       5.00111914      -2.62342882       5.06235981      -3.54470229    
       10440   5.25047684      -2.47441506       5.00035429      -2.61434174       5.06235981      -3.54470229    
       10500   5.22171021      -2.43062782       5.00152922      -2.60521007       5.06235981      -3.54470229    
       10560   5.20052862      -2.37346363       5.00050449      -2.59054542       5.06235981      -3.54470229    
       10620   5.19859409      -2.32740998       4.99518108      -2.56552911       5.06235981      -3.54470229    
       10680   5.20823526      -2.28225374       4.98581696      -2.52878690       5.06235981      -3.54470229    
       10740   5.19979000      -2.22958255       4.97383261      -2.48312330       5.06235981      -3.54470229    
       10800   5.21196556      -2.21580577       4.96047020      -2.43339992       4.46737385      -5.32400894    
       10860   5.20908833      -2.20095420       4.94571924      -2.38316941       4.46737385      -5.32400894    
