 20181129
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   5.13608789      -4.45979023       5.97389174      -2.32664371       4.80905914      -7.12972307    
        7260   5.13735390      -4.43719625       5.98766470      -2.31968403       4.80905914      -7.12972307    
        7320   5.14826775      -4.43399954       5.99213362      -2.32566833       4.80905914      -7.12972307    
        7380   5.14105844      -4.42023468       5.98949337      -2.34117961       4.80905914      -7.12972307    
        7440   5.15448236      -4.38798666       5.98256397      -2.35994053       4.80905914      -7.12972307    
        7500   5.15908384      -4.38165188       5.97427845      -2.37651706       4.80905914      -7.12972307    
        7560   5.18884945      -4.38105154       5.96687174      -2.38858485       4.80905914      -7.12972307    
        7620   5.17871523      -4.37907505       5.96055317      -2.39556646       4.80905914      -7.12972307    
        7680   5.16879129      -4.36152458       5.95302343      -2.39678812       4.80905914      -7.12972307    
        7740   5.16310644      -4.32213831       5.94196320      -2.39243817       4.80905914      -7.12972307    
        7800   5.17195225      -4.32252741       5.92836285      -2.38625598       4.80905914      -7.12972307    
        7860   5.15882301      -4.32007885       5.91681814      -2.38474059       4.80905914      -7.12972307    
        7920   5.16570902      -4.30002546       5.91142797      -2.39149022       4.80905914      -7.12972307    
        7980   5.17986679      -4.28517580       5.91134453      -2.40217328       4.80905914      -7.12972307    
        8040   5.20263624      -4.28497219       5.91127729      -2.40559888       4.80905914      -7.12972307    
        8100   5.23609972      -4.27559471       5.90690088      -2.39057207       4.80905914      -7.12972307    
        8160   5.26545620      -4.26049805       5.89972973      -2.35548997       4.80905914      -7.12972307    
        8220   5.28619671      -4.22560167       5.89225626      -2.31245732       4.80905914      -7.12972307    
        8280   5.29782295      -4.18917179       5.88386393      -2.27814531       4.80905914      -7.12972307    
        8340   5.29652929      -4.15342903       5.87275887      -2.26008797       4.80905914      -7.12972307    
        8400   5.31435394      -4.11655903       5.85778046      -2.25220728       4.80905914      -7.12972307    
        8460   5.31328201      -4.07359457       5.84054947      -2.24256921       4.80905914      -7.12972307    
        8520   5.33334827      -4.04117537       5.82362652      -2.22444344       4.80905914      -7.12972307    
        8580   5.35155725      -4.01569796       5.80717421      -2.20088458       4.80905914      -7.12972307    
        8640   5.37480927      -3.98648763       5.78841400      -2.17845368       4.80905914      -7.12972307    
        8700   5.37813187      -3.98409843       5.76544476      -2.15908670       4.80905914      -7.12972307    
        8760   5.39045858      -3.98025751       5.73802233      -2.13963294       4.80905914      -7.12972307    
        8820   5.38773012      -3.98843908       5.70744801      -2.11738253       4.80905914      -7.12972307    
        8880   5.39229822      -3.97361541       5.67623758      -2.09166288       4.80905914      -7.12972307    
        8940   5.40353966      -3.95943904       5.64582396      -2.06327558       4.80905914      -7.12972307    
        9000   5.41341877      -3.94925570       5.61571646      -2.03551126       4.80905914      -7.12972307    
        9060   5.43310928      -3.93891859       5.58549500      -2.01237941       4.80905914      -7.12972307    
        9120   5.44878674      -3.95311117       5.55529308      -1.99409163       4.80905914      -7.12972307    
