 20190318
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7260   5.39537382      -6.13445711       5.34669065      -2.92340231       7.60048771      -6.15475321    
        7320   5.37351131      -6.13076782       5.30746460      -2.91756225       7.60048771      -6.15475321    
        7380   5.36624432      -6.12146664       5.26561785      -2.90916944       7.60048771      -6.15475321    
        7440   5.36287355      -6.10923195       5.22239828      -2.89694262       7.60048771      -6.15475321    
        7500   5.36933184      -6.11188984       5.17979240      -2.88113737       7.60048771      -6.15475321    
        7560   5.37753534      -6.08797121       5.14037466      -2.86176944       7.60048771      -6.15475321    
        7620   5.39216137      -6.08275127       5.10630512      -2.83746862       7.60048771      -6.15475321    
        7680   5.39567137      -6.07275724       5.07841349      -2.80763221       7.60048771      -6.15475321    
        7740   5.38813686      -6.06522274       5.05776119      -2.77435541       7.60048771      -6.15475321    
        7800   5.37382555      -6.02964258       5.04586172      -2.74060988       7.60048771      -6.15475321    
        7860   5.39720964      -6.01000118       5.04320908      -2.70860982       7.60048771      -6.15475321    
        7920   5.38835001      -6.00366735       5.04774380      -2.68006897       7.60048771      -6.15475321    
        7980   5.37633181      -6.00340557       5.05417109      -2.65555859       7.60048771      -6.15475321    
        8040   5.40103388      -5.97801304       5.05744648      -2.63271403       7.60048771      -6.15475321    
        8100   5.40690422      -5.98152733       5.05641222      -2.60635090       7.60048771      -6.15475321    
        8160   5.36375093      -5.96580839       5.05364180      -2.57226110       7.60048771      -6.15475321    
        8220   5.36264610      -5.95753479       5.05230665      -2.53183389       7.60048771      -6.15475321    
        8280   5.33874369      -5.98345518       5.05261087      -2.49094272       7.60048771      -6.15475321    
        8340   5.30853462      -6.02344990       5.05170870      -2.45529914       7.60048771      -6.15475321    
        8400   5.29019403      -6.02026367       5.04579115      -2.42637730       7.60048771      -6.15475321    
        8460   5.29286671      -6.01675463       5.03364706      -2.40197754       7.60048771      -6.15475321    
        8520   5.29282379      -6.00631857       5.01723814      -2.37911797       7.60048771      -6.15475321    
        8580   5.28963566      -5.98076296       5.00101042      -2.35535955       7.60048771      -6.15475321    
        8640   5.28117657      -5.94875240       4.98903942      -2.32874131       7.60048771      -6.15475321    
        8700   5.28035259      -5.91587162       4.98313189      -2.29877448       7.60048771      -6.15475321    
        8760   5.25802851      -5.91060734       4.98273516      -2.26781988       7.60048771      -6.15475321    
        8820   5.26055384      -5.86489201       4.98580122      -2.23848701       7.60048771      -6.15475321    
        8880   5.26542950      -5.85264301       4.98951674      -2.21107697       7.60048771      -6.15475321    
        8940   5.24953032      -5.82405663       4.99102926      -2.18402886       7.60048771      -6.15475321    
        9000   5.26017857      -5.78087330       4.98888111      -2.15570760       7.60048771      -6.15475321    
        9060   5.26247215      -5.73819304       4.98320913      -2.12572765       7.60048771      -6.15475321    
        9120   5.26379156      -5.66924143       4.97347879      -2.09526348       7.60048771      -6.15475321    
