 20181121
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   6.32492542       2.47312665       4.35328150     -0.745207489       8.45343590      0.888491929    
        7260   6.29691267       2.51152635       4.34535742     -0.725576520       8.45343590      0.888491929    
        7320   6.28954887       2.57140136       4.34113455     -0.720680535       8.45343590      0.888491929    
        7380   6.26011896       2.61834121       4.34262896     -0.727488279       8.45343590      0.888491929    
        7440   6.22289228       2.64988232       4.34823751     -0.741756678       8.45343590      0.888491929    
        7500   6.21113920       2.68574905       4.35542965     -0.759893417       8.45343590      0.888491929    
        7560   6.17150354       2.71087146       4.36139917     -0.779664516       8.45343590      0.888491929    
        7620   6.14250040       2.73785782       4.36359692     -0.800026715       8.45343590      0.888491929    
        7680   6.14957714       2.76855755       4.36101627     -0.820935547       8.45343590      0.888491929    
        7740   6.11194372       2.79477620       4.35460424     -0.842626452       8.45343590      0.888491929    
        7800   6.08471155       2.84074664       4.34695816     -0.864806533       8.45343590      0.888491929    
        7860   6.04917622       2.87596512       4.34071350     -0.885792017       8.45343590      0.888491929    
        7920   6.02589893       2.92314649       4.33743334     -0.902246952       8.45343590      0.888491929    
        7980   6.02143383       2.97057366       4.33787918     -0.910334289       8.45343590      0.888491929    
        8040   6.00293922       2.98983335       4.34245968     -0.907004297       8.45343590      0.888491929    
        8100   6.00117254       3.05003572       4.35065126     -0.890394986       8.45343590      0.888491929    
        8160   5.96316004       3.08596969       4.36175680     -0.860772848       8.45343590      0.888491929    
        8220   5.90761900       3.10816145       4.37454271     -0.821004808       8.45343590      0.888491929    
        8280   5.86010170       3.12440729       4.38593149     -0.776025057       8.45343590      0.888491929    
        8340   5.85479736       3.17425251       4.39219666     -0.731804132       8.45343590      0.888491929    
        8400   5.83737993       3.22814655       4.39120340     -0.692885816       8.45343590      0.888491929    
        8460   5.83436441       3.29647374       4.38350821     -0.659505963       8.45343590      0.888491929    
        8520   5.77462721       3.31513333       4.37252331     -0.628425121       8.45343590      0.888491929    
        8580   5.74606657       3.32224488       4.36247730     -0.595509350       8.45343590      0.888491929    
        8640   5.73205662       3.34235549       4.35661221     -0.558353901       8.45343590      0.888491929    
        8700   5.71756697       3.37791848       4.35672331     -0.517802536       8.45343590      0.888491929    
        8760   5.69076204       3.39346433       4.36216831     -0.476811498       8.45343590      0.888491929    
        8820   5.66404963       3.42224813       4.37028646     -0.438418359       8.45343590      0.888491929    
        8880   5.61685419       3.46653509       4.37804937     -0.404704690       8.45343590      0.888491929    
        8940   5.58128500       3.48413897       4.38344145     -0.376505107       8.45343590      0.888491929    
        9000   5.55159044       3.51959944       4.38575983     -0.353713632       8.45343590      0.888491929    
        9060   5.51633310       3.54901838       4.38520002     -0.335734457       8.45343590      0.888491929    
        9120   5.43224382       3.57482362       4.38220263     -0.321637362       8.45343590      0.888491929    
        9180   5.39440775       3.59469819       4.37694168     -0.309642106       8.45343590      0.888491929    
        9240   5.37298489       3.61384606       4.36980009     -0.297023684       8.45343590      0.888491929    
        9300   5.30445194       3.61746287       4.36136484     -0.280846626       8.45343590      0.888491929    
        9360   5.25823641       3.63104224       4.35214329     -0.259179980       8.45343590      0.888491929    
        9420   5.23421955       3.64273524       4.34216309     -0.231636494       8.45343590      0.888491929    
        9480   5.22185755       3.65800428       4.33077288     -0.199616984       8.45343590      0.888491929    
        9540   5.19041681       3.68126440       4.31720257     -0.166326553       8.45343590      0.888491929    
        9600   5.17166710       3.69289279       4.30107689     -0.136194080       8.45343590      0.888491929    
        9660   5.14748335       3.70740151       4.28421926     -0.113523804       8.45343590      0.888491929    
        9720   5.09117794       3.71119308       4.27145815     -0.100577645       8.45343590      0.888491929    
        9780   5.05439901       3.72048211       4.26842737      -9.64761972E-02   8.45343590      0.888491929    
        9840   5.03401709       3.70361018       4.27615166      -9.82616097E-02   8.45343590      0.888491929    
        9900   4.99103642       3.71487570       4.28994370     -0.102858327       8.45343590      0.888491929    
        9960   4.93256474       3.72347975       4.30435038     -0.107359909       8.45343590      0.888491929    
       10020   4.88303375       3.75548816       4.31591845     -0.108509012       8.45343590      0.888491929    
       10080   4.83275270       3.76202941       4.32281542     -0.102573484       8.45343590      0.888491929    
       10140   4.82404995       3.75785685       4.32416487      -8.60159174E-02   8.45343590      0.888491929    
       10200   4.79613495       3.79109979       4.31838703      -5.68581447E-02   8.45343590      0.888491929    
       10260   4.77040434       3.81263208       4.30260992      -1.63316578E-02   8.45343590      0.888491929    
       10320   4.72220516       3.79831886       4.27520514       3.04966960E-02   8.45343590      0.888491929    
       10380   4.69692850       3.80051732       4.23813629       7.68605098E-02   8.45343590      0.888491929    
       10440   4.63226700       3.83523870       4.19719934      0.117694199       8.45343590      0.888491929    
       10500   4.57168818       3.84832978       4.16061211      0.151256293       8.45343590      0.888491929    
       10560   4.53181505       3.85657883       4.13419676      0.178805187       8.45343590      0.888491929    
       10620   4.47975159       3.83249235       4.11869431      0.203690469       8.45343590      0.888491929    
       10680   4.46206808       3.83927846       4.11196232      0.230261952       8.45343590      0.888491929    
       10740   4.38277674       3.84118819       4.11040592      0.262559921       8.45343590      0.888491929    
       10800   4.31235647       3.86308718       4.10897446      0.302303940       6.00404358       3.19240665    
       10860   4.25814009       3.88765335       4.10217333      0.347593099       6.00404358       3.19240665    
       10920   4.20483208       3.89936352       4.08615875      0.394599408       6.00404358       3.19240665    
       10980   4.16945219       3.90231609       4.06023359      0.440784752       6.00404358       3.19240665    
       11040   4.13274670       3.91090393       4.02644110      0.486537486       6.00404358       3.19240665    
       11100   4.08196402       3.91764688       3.98850799      0.534478068       6.00404358       3.19240665    
       11160   4.04256535       3.94081473       3.95015645      0.587565541       6.00404358       3.19240665    
       11220   3.97685003       3.92440248       3.91453719      0.647463202       6.00404358       3.19240665    
       11280   3.93974829       3.90107489       3.88277912      0.714075446       6.00404358       3.19240665    
       11340   3.87494183       3.89383626       3.85338902      0.785914838       6.00404358       3.19240665    
       11400   3.83041406       3.91238904       3.82296419      0.860656023       6.00404358       3.19240665    
       11460   3.75148082       3.91847277       3.78802729      0.935166121       6.00404358       3.19240665    
       11520   3.68143225       3.90944982       3.74620509       1.00587416       6.00404358       3.19240665    
       11580   3.63679290       3.89534330       3.69651890       1.07009244       6.00404358       3.19240665    
       11640   3.57430625       3.90790224       3.63950968       1.12677705       6.00404358       3.19240665    
       11700   3.51661205       3.92827296       3.57848096       1.17567837       6.00404358       3.19240665    
       11760   3.48050523       3.92513108       3.51844764       1.21732771       6.00404358       3.19240665    
       11820   3.44189906       3.92226887       3.46381378       1.25330162       6.00404358       3.19240665    
       11880   3.39693141       3.92360616       3.41702294       1.28623021       6.00404358       3.19240665    
       11940   3.36664391       3.94016719       3.37818837       1.31973374       6.00404358       3.19240665    
       12000   3.31850767       3.94153857       3.34583068       1.35723925       6.00404358       3.19240665    
       12060   3.28326726       3.94586587       3.31772470       1.39964831       6.00404358       3.19240665    
       12120   3.25952697       3.94468260       3.29111290       1.44544280       6.00404358       3.19240665    
       12180   3.23539376       3.95713997       3.26278615       1.49221468       6.00404358       3.19240665    
       12240   3.17801499       3.94615412       3.22963142       1.53798223       6.00404358       3.19240665    
       12300   3.15287399       3.93964744       3.18952250       1.58211958       6.00404358       3.19240665    
       12360   3.12701106       3.91994429       3.14211440       1.62565398       6.00404358       3.19240665    
       12420   3.08179808       3.91690183       3.08896279       1.67067361       6.00404358       3.19240665    
       12480   3.02962351       3.90011549       3.03286672       1.71917176       6.00404358       3.19240665    
       12540   3.00671148       3.87585402       2.97679305       1.77221537       6.00404358       3.19240665    
