 20190226
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7260   6.30876112      -9.85261631       4.91430998      -4.61020231       5.36616755      -10.5316973    
        7320   6.25390482      -9.84677792       4.91655445      -4.57377863       5.36616755      -10.5316973    
        7380   6.23658419      -9.83819675       4.92516422      -4.53632164       5.36616755      -10.5316973    
        7440   6.21399164      -9.79309750       4.94034576      -4.50570965       5.36616755      -10.5316973    
        7500   6.18530178      -9.76377869       4.95585585      -4.48737621       5.36616755      -10.5316973    
        7560   6.10775042      -9.74898529       4.96191168      -4.47953272       5.36616755      -10.5316973    
        7620   6.08836985      -9.74544716       4.95370436      -4.47496176       5.36616755      -10.5316973    
        7680   6.07498741      -9.72853374       4.93624163      -4.46740246       5.36616755      -10.5316973    
        7740   6.01450062      -9.70771790       4.91865349      -4.45625496       5.36616755      -10.5316973    
        7800   5.97189665      -9.69134426       4.90507078      -4.44652700       5.36616755      -10.5316973    
        7860   5.91933441      -9.66998196       4.89265394      -4.44421053       5.36616755      -10.5316973    
        7920   5.85487461      -9.64651394       4.87666702      -4.45171499       5.36616755      -10.5316973    
        7980   5.80777073      -9.61929798       4.85497332      -4.46628571       5.36616755      -10.5316973    
        8040   5.79201889      -9.61465454       4.82909536      -4.48141623       5.36616755      -10.5316973    
        8100   5.78304291      -9.60423183       4.80310154      -4.49095345       5.36616755      -10.5316973    
        8160   5.71570730      -9.59460163       4.78085089      -4.49272442       5.36616755      -10.5316973    
        8220   5.68671513      -9.58216667       4.76265764      -4.48933506       5.36616755      -10.5316973    
        8280   5.66553640      -9.57222748       4.74515533      -4.48602676       5.36616755      -10.5316973    
        8340   5.60865736      -9.56918144       4.72461700      -4.48789310       5.36616755      -10.5316973    
        8400   5.55944395      -9.55880833       4.70027781      -4.49703503       5.36616755      -10.5316973    
        8460   5.50055552      -9.55132580       4.67417049      -4.51009035       5.36616755      -10.5316973    
        8520   5.41429806      -9.55794525       4.64920568      -4.51925278       5.36616755      -10.5316973    
        8580   5.39874887      -9.56750011       4.62740469      -4.51841259       5.36616755      -10.5316973    
        8640   5.34299850      -9.55319214       4.60877323      -4.50838518       5.36616755      -10.5316973    
        8700   5.31546021      -9.53621769       4.59137917      -4.49563074       5.36616755      -10.5316973    
        8760   5.31334496      -9.50686836       4.57275057      -4.48618126       5.36616755      -10.5316973    
        8820   5.33422899      -9.46642971       4.55200911      -4.48166227       5.36616755      -10.5316973    
        8880   5.37665224      -9.44390392       4.53031492      -4.48014069       5.36616755      -10.5316973    
        8940   5.37785959      -9.42992115       4.50934505      -4.47938585       5.36616755      -10.5316973    
        9000   5.32422495      -9.46897316       4.48939180      -4.47868299       5.36616755      -10.5316973    
        9060   5.28281736      -9.45672894       4.46948242      -4.47877312       5.36616755      -10.5316973    
        9120   5.26188517      -9.51002789       4.44790220      -4.48042536       5.36616755      -10.5316973    
        9180   5.21406317      -9.57200623       4.42254210      -4.48363447       5.36616755      -10.5316973    
        9240   5.18529749      -9.58665562       4.39233971      -4.48746014       5.36616755      -10.5316973    
        9300   5.18211746      -9.60481262       4.35907698      -4.49036980       5.36616755      -10.5316973    
        9360   5.12052107      -9.62816906       4.32618380      -4.49132633       5.36616755      -10.5316973    
        9420   5.08639097      -9.64410877       4.29557276      -4.49006891       5.36616755      -10.5316973    
        9480   5.02033424      -9.64716721       4.26699114      -4.48624516       5.36616755      -10.5316973    
        9540   4.97915173      -9.66571617       4.24023056      -4.47931290       5.36616755      -10.5316973    
        9600   4.93388557      -9.68347263       4.21602631      -4.46963596       5.36616755      -10.5316973    
        9660   4.92118025      -9.66146755       4.19432831      -4.45836830       5.36616755      -10.5316973    
        9720   4.89464283      -9.64801693       4.17382336      -4.44620657       5.36616755      -10.5316973    
        9780   4.87162399      -9.62378597       4.15439606      -4.43264914       5.36616755      -10.5316973    
        9840   4.85954523      -9.63317680       4.13810062      -4.41684151       5.36616755      -10.5316973    
        9900   4.82996988      -9.60057259       4.12723732      -4.39871359       5.36616755      -10.5316973    
        9960   4.82722569      -9.58621407       4.12223577      -4.37907839       5.36616755      -10.5316973    
       10020   4.78621960      -9.55501175       4.12052774      -4.35936165       5.36616755      -10.5316973    
       10080   4.76818705      -9.52847767       4.11936331      -4.34105062       5.36616755      -10.5316973    
       10140   4.72940731      -9.47750664       4.11827898      -4.32536554       5.36616755      -10.5316973    
       10200   4.71495819      -9.46735001       4.11935949      -4.31343937       5.36616755      -10.5316973    
       10260   4.67587662      -9.45466518       4.12393570      -4.30669403       5.36616755      -10.5316973    
       10320   4.66000938      -9.46495628       4.12967205      -4.30658722       5.36616755      -10.5316973    
       10380   4.63015413      -9.42074966       4.13268328      -4.31278658       5.36616755      -10.5316973    
       10440   4.59441710      -9.40581417       4.13055658      -4.32200241       5.36616755      -10.5316973    
       10500   4.58062506      -9.39000034       4.12307167      -4.32990170       5.36616755      -10.5316973    
       10560   4.55218315      -9.36529541       4.11104727      -4.33330154       5.36616755      -10.5316973    
       10620   4.50247860      -9.34530640       4.09637547      -4.33117676       5.36616755      -10.5316973    
       10680   4.47310162      -9.30484867       4.08116102      -4.32509422       5.36616755      -10.5316973    
       10740   4.47187662      -9.28256989       4.06710625      -4.31752586       5.36616755      -10.5316973    
       10800   4.45375347      -9.25448704       4.05550385      -4.30974007       5.36616755      -10.5316973    
       10860   4.42066622      -9.22567272       4.04607964      -4.30092335       6.35362625      -8.13227081    
       10920   4.39673615      -9.22916603       4.03641987      -4.28948545       6.35362625      -8.13227081    
       10980   4.39783907      -9.22274685       4.02306700      -4.27511787       6.35362625      -8.13227081    
       11040   4.36450720      -9.22231865       4.00419569      -4.25874090       6.35362625      -8.13227081    
       11100   4.33290529      -9.23088360       3.98200631      -4.24056053       6.35362625      -8.13227081    
