 20180807
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   4.49535513      -2.69128561       2.63910580     -0.305200398       3.05705857      -2.85075307    
        7260   4.50210619      -2.65518618       2.63496590     -0.296787322       3.05705857      -2.85075307    
        7320   4.50433445      -2.62830210       2.62579346     -0.288112313       3.05705857      -2.85075307    
        7380   4.49259233      -2.60418916       2.61192632     -0.279913187       3.05705857      -2.85075307    
        7440   4.51458883      -2.58878875       2.59418225     -0.272541881       3.05705857      -2.85075307    
        7500   4.50098085      -2.57447529       2.57368398     -0.265912533       3.05705857      -2.85075307    
        7560   4.47837400      -2.56110048       2.55168176     -0.259657472       3.05705857      -2.85075307    
        7620   4.45187855      -2.53779316       2.52926493     -0.253258735       3.05705857      -2.85075307    
        7680   4.43852329      -2.52136540       2.50740123     -0.246198043       3.05705857      -2.85075307    
        7740   4.40236998      -2.50661564       2.48716450     -0.238129929       3.05705857      -2.85075307    
        7800   4.37849283      -2.48948812       2.46865892     -0.228878632       3.05705857      -2.85075307    
        7860   4.34502029      -2.50343823       2.45206070     -0.218644157       3.05705857      -2.85075307    
        7920   4.31860590      -2.48693252       2.43734574     -0.208130181       3.05705857      -2.85075307    
        7980   4.31287289      -2.47793770       2.42420864     -0.197918966       3.05705857      -2.85075307    
        8040   4.29924870      -2.46942425       2.41244245     -0.188618541       3.05705857      -2.85075307    
        8100   4.28677750      -2.47696948       2.40212035     -0.180980787       3.05705857      -2.85075307    
        8160   4.28526640      -2.48638821       2.39349842     -0.175706893       3.05705857      -2.85075307    
        8220   4.29014111      -2.51398349       2.38679600     -0.173204616       3.05705857      -2.85075307    
        8280   4.27272940      -2.48785138       2.38216519     -0.173607737       3.05705857      -2.85075307    
        8340   4.25215578      -2.44693661       2.37947655     -0.176838711       3.05705857      -2.85075307    
        8400   4.22186565      -2.42363882       2.37862563     -0.182618499       3.05705857      -2.85075307    
        8460   4.21100998      -2.41786647       2.37912798     -0.190622941       3.05705857      -2.85075307    
        8520   4.20884228      -2.39995885       2.38063478     -0.200457335       3.05705857      -2.85075307    
        8580   4.23371267      -2.40488124       2.38275290     -0.211785465       3.05705857      -2.85075307    
        8640   4.23921204      -2.41578150       2.38508081     -0.224211246       3.05705857      -2.85075307    
        8700   4.23032761      -2.40471768       2.38739371     -0.237115487       3.05705857      -2.85075307    
        8760   4.22496414      -2.40846610       2.38965797     -0.249806300       3.05705857      -2.85075307    
        8820   4.21435928      -2.42308903       2.39147496     -0.261810184       3.05705857      -2.85075307    
        8880   4.21209621      -2.38213062       2.39191437     -0.273016483       3.05705857      -2.85075307    
        8940   4.17101622      -2.36522698       2.38978720     -0.283708096       3.05705857      -2.85075307    
        9000   4.14851284      -2.36601043       2.38365531     -0.294450283       3.05705857      -2.85075307    
        9060   4.13178730      -2.37777233       2.37250638     -0.305848181       3.05705857      -2.85075307    
        9120   4.09644985      -2.37408996       2.35627723     -0.318363160       3.05705857      -2.85075307    
