 20181127
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   6.66974783      -1.55627227       4.48350906      -2.29722595       6.81285906      -3.32285333    
        7260   6.65961218      -1.52789259       4.47763443      -2.23826289       6.81285906      -3.32285333    
        7320   6.65591002      -1.52060986       4.46869040      -2.18056989       6.81285906      -3.32285333    
        7380   6.66690063      -1.53229189       4.45681858      -2.12652850       6.81285906      -3.32285333    
        7440   6.66883039      -1.55357981       4.44213867      -2.07850933       6.81285906      -3.32285333    
        7500   6.66194105      -1.56589103       4.42454338      -2.03935528       6.81285906      -3.32285333    
        7560   6.67937422      -1.56066620       4.40349054      -2.01194715       6.81285906      -3.32285333    
        7620   6.66765022      -1.54559588       4.37737799      -1.99803507       6.81285906      -3.32285333    
        7680   6.67730904      -1.53708982       4.34588194      -1.99752522       6.81285906      -3.32285333    
        7740   6.64139795      -1.52597666       4.31073856      -2.00678444       6.81285906      -3.32285333    
        7800   6.63393593      -1.51594961       4.27346373      -2.01655126       6.81285906      -3.32285333    
        7860   6.61634874      -1.49605072       4.23604774      -2.01851296       6.81285906      -3.32285333    
        7920   6.61097717      -1.50439477       4.20262718      -2.01431489       6.81285906      -3.32285333    
        7980   6.62265873      -1.47400987       4.17816162      -2.00873184       6.81285906      -3.32285333    
        8040   6.60850286      -1.47227180       4.16559076      -2.00205302       6.81285906      -3.32285333    
        8100   6.61375475      -1.46002042       4.16396141      -1.99072349       6.81285906      -3.32285333    
        8160   6.58328962      -1.42276800       4.16835451      -1.97100103       6.81285906      -3.32285333    
        8220   6.57147884      -1.40236759       4.17249012      -1.94187772       6.81285906      -3.32285333    
        8280   6.55207968      -1.36515427       4.17317295      -1.90608048       6.81285906      -3.32285333    
        8340   6.53616762      -1.35874665       4.17159271      -1.86838412       6.81285906      -3.32285333    
        8400   6.53014517      -1.32811022       4.17012644      -1.83289742       6.81285906      -3.32285333    
        8460   6.52093124      -1.30918396       4.16856718      -1.80009556       6.81285906      -3.32285333    
        8520   6.50719070      -1.31452799       4.16615295      -1.76621711       6.81285906      -3.32285333    
        8580   6.48993063      -1.31612384       4.16331291      -1.72693586       6.81285906      -3.32285333    
        8640   6.47063923      -1.28449428       4.16074610      -1.68257272       6.81285906      -3.32285333    
        8700   6.44140959      -1.24393582       4.15794992      -1.63902819       6.81285906      -3.32285333    
        8760   6.39203215      -1.20615721       4.15398884      -1.60257339       6.81285906      -3.32285333    
        8820   6.34991026      -1.19188666       4.14836597      -1.57378554       6.81285906      -3.32285333    
        8880   6.31733084      -1.16930234       4.14158392      -1.54836118       6.81285906      -3.32285333    
        8940   6.29197264      -1.13707161       4.13494158      -1.52176273       6.81285906      -3.32285333    
        9000   6.26478720      -1.08837926       4.13041973      -1.49261558       6.81285906      -3.32285333    
        9060   6.24214172      -1.04897094       4.13065004      -1.46339774       6.81285906      -3.32285333    
        9120   6.18996239     -0.993863583       4.13704109      -1.43734455       6.81285906      -3.32285333    
