 20180812
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   3.33807898       2.05642152       3.16107202    
       28740   3.33374357       2.05642152       3.15943289    
       28800   3.33961535       2.05832863       3.15777421    
       28860   3.34517956       2.05832863       3.15607905    
       28920   3.36536837       2.06002736       3.15432262    
       28980   3.35789752       2.06002736       3.15239286    
       29040   3.38251281       2.06140566       3.15049767    
       29100   3.38105130       2.06140566       3.14855814    
       29160   3.38184214       2.06248522       3.14647126    
       29220   3.37361550       2.06248522       3.14434409    
       29280   3.36179495       2.06341815       3.14235449    
       29340   3.36584616       2.06341815       3.14054608    
       29400   3.38657904       2.06403351       3.13872933    
       29460   3.37669230       2.06403351       3.13692045    
       29520   3.38207698       2.06491852       3.13516665    
       29580   3.39443588       2.06491852       3.13349152    
       29640   3.39443588       2.06595898       3.13183093    
       29700   3.39856410       2.06595898       3.13026381    
       29760   3.42325640       2.06717753       3.12875438    
       29820   3.44692302       2.06717753       3.12731767    
       29880   3.44692302       2.06848168       3.12588191    
       29940   3.47546148       2.06848168       3.12444854    
       30000   3.48720503       2.06989741       3.12307262    
       30060   3.45741034       2.06989741       3.12176561    
       30120   3.45741034       2.07140660       3.12046862    
       30180   3.44007683       2.07140660       3.11911988    
       30240   3.42974353       2.07299900       3.11777210    
       30300   3.42910004       2.07299900       3.11641598    
       30360   3.42830777       2.07463574       3.11501741    
       30420   3.43764114       2.07463574       3.11359620    
       30480   3.44233322       2.07615376       3.11219120    
       30540   3.43547511       2.07615376       3.11078739    
       30600   3.42241025       2.07754421       3.10933328    
       30660   3.41065001       2.07754421       3.10780859    
       30720   3.39175010       2.07886720       3.10621786    
       30780   3.37042499       2.07886720       3.10463214    
       30840   3.35748720       2.08003712       3.10305166    
       30900   3.34489989       2.08003712       3.10148239    
       30960   3.32372499       2.08089113       3.09990978    
       31020   3.31977510       2.08089113       3.09829521    
       31080   3.29162502       2.08175087       3.09662080    
       31140   3.29162502       2.08175087       3.09490228    
       31200   3.28362489       2.08254528       3.09315276    
       31260   3.25742507       2.08254528       3.09136844    
       31320   3.26621962       2.08310223       3.08957577    
       31380   3.26621962       2.08310223       3.08779836    
       31440   3.27216673       2.08344722       3.08606029    
       31500   3.27953482       2.08344722       3.08435035    
       31560   3.27950001       2.08374786       3.08267713    
       31620   3.27950001       2.08374786       3.08104420    
       31680   3.29064441       2.08412957       3.07946563    
       31740   3.29860878       2.08412957       3.07792664    
       31800   3.31985116       2.08465004       3.07638645    
       31860   3.32343483       2.08465004       3.07485294    
       31920   3.33323908       2.08530283       3.07333755    
       31980   3.32747817       2.08530283       3.07181668    
       32040   3.31663823       2.08596420       3.07025576    
       32100   3.31063032       2.08596420       3.06866956    
       32160   3.29358697       2.08664751       3.06708527    
       32220   3.29093480       2.08664751       3.06555557    
       32280   3.28602171       2.08716679       3.33511686    
       32340   3.28602171       2.08716679       3.33286381    
       32400   3.27554345       2.08767343       3.33074069    
       32460   3.26706529       2.08767343       3.32868838    
       32520   3.26384783       2.08829069       3.32666373    
       32580   3.26384783       2.08829069       3.32461500    
       32640   3.26191306       2.08914161       3.32267523    
       32700   3.25478268       2.08914161       3.32068324    
       32760   3.24845648       2.09013247       3.31866670    
       32820   3.24845648       2.09013247       3.31657720    
       32880   3.24226093       2.09110832       3.31452370    
       32940   3.25613332       2.09110832       3.31233764    
       33000   3.23933339       2.09179854       3.31005383    
       33060   3.22102165       2.09179854       3.30771947    
       33120   3.20834780       2.09223890       3.30535603    
       33180   3.21022224       2.09223890       3.30290246    
       33240   3.19526672       2.09232903       3.30033875    
       33300   3.18984771       2.09232903       3.29771161    
       33360   3.18963051       2.09221148       3.29494667    
       33420   3.17597771       2.09221148       3.29206991    
       33480   3.16215563       2.09173965       3.28911090    
       33540   3.16165209       2.09173965       3.28615618    
       33600   3.14108896       2.09081292       3.28319740    
       33660   3.12820005       2.09081292       3.28020048    
       33720   3.14428878       2.08961654       3.27715683    
       33780   3.15086961       2.08961654       3.27412868    
       33840   3.14871120       2.08831096       3.27116466    
       33900   3.15580010       2.08831096       3.26822805    
       33960   3.15751100       2.08684540       3.26533365    
       34020   3.15293479       2.08684540       3.26249409    
       34080   3.14446664       2.08545685       3.25969410    
       34140   3.14088893       2.08545685       3.25690532    
       34200   3.14715552       2.08420634       3.25411820    
       34260   3.15408707       2.08420634       3.25135493    
       34320   3.15857768       2.08299589       3.24863243    
       34380   3.16086674       2.08299589       3.24595356    
       34440   3.17002225       2.08177948       3.24331832    
       34500   3.17804337       2.08177948       3.24072337    
       34560   3.18524456       2.08070898       3.23814178    
       34620   3.19102216       2.08070898       3.23560071    
       34680   3.18691111       2.07978654       3.23308325    
       34740   3.20131111       2.07978654       3.23061466    
       34800   3.20131111       2.07893848       3.22815967    
       34860   3.21073341       2.07893848       3.22572970    
       34920   3.21582222       2.07816434       3.22332311    
       34980   3.19959998       2.07816434       3.22091222    
       35040   3.19959998       2.07739496       3.21853614    
       35100   3.19475555       2.07739496       3.21618390    
       35160   3.18444443       2.07670712       3.21385598    
       35220   3.17522216       2.07670712       3.21153355    
       35280   3.17522216       2.07607150       3.20921659    
       35340   3.15044451       2.07607150       3.20689368    
       35400   3.14015555       2.07550263       3.20456290    
       35460   3.11422229       2.07550263       3.20224619    
       35520   3.11422229       2.07488823       3.19994807    
       35580   3.11273336       2.07488823       3.19765878    
       35640   3.13697767       2.07421160       3.19540715    
       35700   3.14422727       2.07421160       3.19321656    
       35760   3.14922214       2.07357025       3.19108176    
       35820   3.15851116       2.07357025       3.18897557    
