 20180818
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   2.28157783       1.91604316       1.86824059    
       28740   2.26460862       1.91604316       1.86982238    
       28800   2.26563048       1.91707718       1.87131858    
       28860   2.26543474       1.91707718       1.87272298    
       28920   2.27406669       1.91809785       1.87410033    
       28980   2.26686954       1.91809785       1.87542498    
       29040   2.26851106       1.91901946       1.87677610    
       29100   2.25813341       1.91901946       1.87809956    
       29160   2.24333334       1.91981494       1.87937462    
       29220   2.23247838       1.91981494       1.88056588    
       29280   2.23355556       1.92053628       1.88166940    
       29340   2.22271109       1.92053628       1.88270450    
       29400   2.21704435       1.92121446       1.88368666    
       29460   2.21491313       1.92121446       1.88463891    
       29520   2.20911121       1.92185974       1.88553023    
       29580   2.20272732       1.92185974       1.88639748    
       29640   2.19586039       1.92245662       1.88721883    
       29700   2.19586039       1.92245662       1.88798213    
       29760   2.18242860       1.92298591       1.88867807    
       29820   2.16300011       1.92298591       1.88931704    
       29880   2.14421940       1.92345548       1.88991094    
       29940   2.12469053       1.92345548       1.89047015    
       30000   2.10312200       1.92389882       1.89101279    
       30060   2.08802509       1.92389882       1.89153910    
       30120   2.06132507       1.92435336       1.89208770    
       30180   2.04904866       1.92435336       1.89263344    
       30240   2.03990006       1.92486155       1.89319384    
       30300   2.01239991       1.92486155       1.89375460    
       30360   1.97972500       1.92546117       1.89433360    
       30420   1.97972500       1.92546117       1.89493740    
       30480   1.95860004       1.92623520       1.89556909    
       30540   1.94739997       1.92623520       1.89624310    
       30600   1.93605006       1.92719746       1.89695537    
       30660   1.92694867       1.92719746       1.89770246    
       30720   1.93112504       1.92834735       1.89847600    
       30780   1.92859995       1.92834735       1.89928317    
       30840   1.93560004       1.92969441       1.90011692    
       30900   1.93560004       1.92969441       1.90098929    
       30960   1.94149995       1.93122494       1.90188098    
       31020   1.93250000       1.93122494       1.90278590    
       31080   1.91197503       1.93293691       1.90368998    
       31140   1.91197503       1.93293691       1.90460086    
       31200   1.88779998       1.93476498       1.90550172    
       31260   1.86472499       1.93476498       1.90638828    
       31320   1.85315001       1.93660760       1.90727198    
       31380   1.85315001       1.93660760       1.90814030    
       31440   1.85325003       1.93841720       1.90900731    
       31500   1.86512494       1.93841720       1.90987360    
       31560   1.87989998       1.94022989       1.91074562    
       31620   1.87989998       1.94022989       1.91163266    
       31680   1.89285004       1.94206774       1.91252744    
       31740   1.90954995       1.94206774       1.91344571    
       31800   1.94497502       1.94394743       1.91438866    
       31860   1.94497502       1.94394743       1.91535163    
       31920   1.97102499       1.94586289       1.91632700    
       31980   1.99584997       1.94586289       1.91730618    
       32040   2.01617503       1.94789422       1.91828370    
       32100   2.01617503       1.94789422       1.91926467    
       32160   2.04914999       1.95000517       1.92024028    
       32220   2.08182502       1.95000517       1.92120385    
       32280   2.11982489       1.95212257       2.21658993    
       32340   2.13787794       1.95212257       2.21676946    
       32400   2.15380001       1.95421064       2.21697116    
       32460   2.18287492       1.95421064       2.21719408    
       32520   2.20854998       1.95622408       2.21741152    
       32580   2.22034144       1.95622408       2.21759701    
       32640   2.22727489       1.95808768       2.21777415    
       32700   2.24348783       1.95808768       2.21789789    
       32760   2.26141453       1.95982540       2.21798754    
       32820   2.27173162       1.95982540       2.21806622    
       32880   2.28492498       1.96143961       2.21818662    
       32940   2.28629279       1.96143961       2.21834826    
       33000   2.30912185       1.96287203       2.21849823    
       33060   2.32892680       1.96287203       2.21863747    
       33120   2.33417511       1.96416152       2.21875167    
       33180   2.34151220       1.96416152       2.21883750    
       33240   2.33819056       1.96525395       2.21888947    
       33300   2.33453488       1.96525395       2.21891522    
       33360   2.33453488       1.96616137       2.21896744    
       33420   2.34172726       1.96616137       2.21901155    
       33480   2.35231113       1.96690619       2.21904850    
       33540   2.35586667       1.96690619       2.21906948    
       33600   2.37931824       1.96754706       2.21906042    
       33660   2.37606668       1.96754706       2.21901941    
       33720   2.37969565       1.96807683       2.21893692    
       33780   2.39758706       1.96807683       2.21877813    
       33840   2.41624451       1.96845436       2.21857953    
       33900   2.41380429       1.96845436       2.21832752    
       33960   2.43471742       1.96866715       2.21802807    
       34020   2.44421744       1.96866715       2.21767235    
       34080   2.44421744       1.96867514       2.21725488    
       34140   2.43863034       1.96867514       2.21678734    
       34200   2.41965222       1.96845973       2.21626496    
       34260   2.41134787       1.96845973       2.21568561    
       34320   2.41134787       1.96802020       2.21506286    
       34380   2.40078259       1.96802020       2.21440291    
       34440   2.38989139       1.96741664       2.21371269    
       34500   2.38552165       1.96741664       2.21299624    
       34560   2.38552165       1.96667361       2.21224594    
       34620   2.38726091       1.96667361       2.21147680    
       34680   2.39052176       1.96578765       2.21068764    
       34740   2.39353323       1.96578765       2.20989609    
       34800   2.38928270       1.96476567       2.20910430    
       34860   2.39491296       1.96476567       2.20833230    
       34920   2.40078259       1.96367407       2.20757675    
       34980   2.41515565       1.96367407       2.20682812    
       35040   2.41228271       1.96258497       2.20608115    
       35100   2.41302180       1.96258497       2.20532632    
       35160   2.40606523       1.96155179       2.20455837    
       35220   2.40664434       1.96155179       2.20377707    
       35280   2.39632607       1.96053123       2.20298719    
       35340   2.39384794       1.96053123       2.20219779    
       35400   2.39106512       1.95946801       2.20140600    
       35460   2.38266659       1.95946801       2.20060539    
       35520   2.38304353       1.95839489       2.19978356    
       35580   2.36997819       1.95839489       2.19894552    
       35640   2.35919571       1.95731986       2.19808936    
       35700   2.34813333       1.95731986       2.19722056    
       35760   2.34654355       1.95616817       2.19635105    
       35820   2.32582617       1.95616817       2.19549036    
       35880   2.30391312       1.95495582       2.48307252    
       35940   2.29211116       1.95495582       2.48018813    
       36000   2.27993321       1.95376706       2.47728515    
       36060   2.28471732       1.95376706       2.47435856    
       36120   2.27367401       1.95262408       2.47138405    
       36180   2.26295567       1.95262408       2.46841908    
       36240   2.25626659       1.95156312       2.46548438    
       36300   2.25741315       1.95156312       2.46258998    
       36360   2.24360871       1.95063806       2.45974016    
       36420   2.23060012       1.95063806       2.45692945    
       36480   2.23322225       1.94986236       2.45414996    
       36540   2.24043489       1.94986236       2.45137262    
       36600   2.23943472       1.94925654       2.44862318    
       36660   2.22880006       1.94925654       2.44592047    
       36720   2.22973323       1.94881141       2.44325256    
       36780   2.24282598       1.94881141       2.44061351    
       36840   2.23710871       1.94849861       2.43801308    
       36900   2.23788881       1.94849861       2.43546033    
       36960   2.24460006       1.94835865       2.43296218    
       37020   2.23802185       1.94835865       2.43048668    
       37080   2.22528267       1.94831371       2.42804980    
       37140   2.21073914       1.94831371       2.42565060    
       37200   2.21040010       1.94838130       2.42328358    
       37260   2.21628261       1.94838130       2.42096376    
       37320   2.21954346       1.94848907       2.41869259    
       37380   2.21347833       1.94848907       2.41648722    
       37440   2.20828891       1.94858754       2.41435432    
       37500   2.21191311       1.94858754       2.41228008    
       37560   2.21430445       1.94872332       2.41025519    
       37620   2.21345663       1.94872332       2.40826440    
       37680   2.21451116       1.94887936       2.40631366    
       37740   2.21186948       1.94887936       2.40440655    
       37800   2.22443485       1.94901562       2.40256000    
       37860   2.24119568       1.94901562       2.40076900    
       37920   2.25646663       1.94910502       2.39903641    
       37980   2.24906516       1.94910502       2.39734721    
       38040   2.25023913       1.94917381       2.39569187    
       38100   2.25278258       1.94917381       2.39406705    
       38160   2.25235558       1.94920373       2.39247370    
       38220   2.24147820       1.94920373       2.39091039    
       38280   2.22423911       1.94914114       2.38938069    
       38340   2.21230435       1.94914114       2.38788557    
       38400   2.21230435       1.94898450       2.38642430    
       38460   2.20641303       1.94898450       2.38499832    
       38520   2.20967388       1.94876695       2.38360715    
       38580   2.20786953       1.94876695       2.38225651    
       38640   2.20786953       1.94848585       2.38094759    
       38700   2.21119571       1.94848585       2.37968397    
       38760   2.21489120       1.94815516       2.37845802    
       38820   2.23041296       1.94815516       2.37727046    
       38880   2.23041296       1.94780803       2.37611461    
       38940   2.24486947       1.94780803       2.37498260    
       39000   2.25902176       1.94744396       2.37387562    
       39060   2.26493478       1.94744396       2.37279415    
       39120   2.26493478       1.94705248       2.37174439    
       39180   2.26536965       1.94705248       2.37073588    
       39240   2.26604342       1.94660652       2.36977339    
       39300   2.26758695       1.94660652       2.36885643    
       39360   2.26725531       1.94614995       2.36798310    
       39420   2.26708698       1.94614995       2.36713839    
       39480   2.26632619       1.94575965       2.10661912    
       39540   2.27122211       1.94575965       2.10689664    
       39600   2.27223921       1.94542634       2.10716295    
       39660   2.26758695       1.94542634       2.10739350    
       39720   2.26242232       1.94506693       2.10760283    
       39780   2.26128888       1.94506693       2.10780358    
       39840   2.26734781       1.94465959       2.10800099    
       39900   2.27080441       1.94465959       2.10818768    
       39960   2.26995564       1.94421434       2.10833549    
       40020   2.27677774       1.94421434       2.10846066    
       40080   2.28556514       1.94368398       2.10857630    
       40140   2.28728271       1.94368398       2.10869837    
       40200   2.28936958       1.94305003       2.10882211    
       40260   2.28924441       1.94305003       2.10891294    
       40320   2.28810859       1.94230914       2.10898066    
       40380   2.27723908       1.94230914       2.10903430    
       40440   2.26508689       1.94154000       2.10908437    
       40500   2.26271105       1.94154000       2.10915518    
       40560   2.26347828       1.94075811       2.10923743    
       40620   2.26323915       1.94075811       2.10933089    
       40680   2.27723908       1.93995738       2.10941267    
       40740   2.28195548       1.93995738       2.10947466    
       40800   2.29040003       1.93922448       2.10951591    
       40860   2.29539132       1.93922448       2.10952973    
       40920   2.29334784       1.93849719       2.10952926    
       40980   2.29135561       1.93849719       2.10951734    
       41040   2.29966664       1.93776286       2.10949206    
       41100   2.31015229       1.93776286       2.10944939    
       41160   2.32495642       1.93707192       2.10938025    
       41220   2.32297778       1.93707192       2.10929370    
       41280   2.33442211       1.93636739       2.10919976    
       41340   2.34704351       1.93636739       2.10909033    
       41400   2.36271739       1.93568707       2.10895467    
       41460   2.36573339       1.93568707       2.10877657    
       41520   2.38499999       1.93505955       2.10855222    
       41580   2.38932610       1.93505955       2.10828829    
       41640   2.41082621       1.93442869       2.10798836    
       41700   2.42746663       1.93442869       2.10766315    
       41760   2.45911121       1.93372071       2.10731578    
       41820   2.48443484       1.93372071       2.10694194    
       41880   2.50071120       1.93294084       2.10654593    
       41940   2.52274990       1.93294084       2.10611939    
       42000   2.54276752       1.93215823       2.10565591    
       42060   2.54040909       1.93215823       2.10515714    
       42120   2.55481815       1.93136954       2.10461926    
       42180   2.56247735       1.93136954       2.10404015    
       42240   2.57523251       1.93050623       2.10341167    
       42300   2.57056808       1.93050623       2.10273266    
       42360   2.56704545       1.92954743       2.10200000    
       42420   2.56861353       1.92954743       2.10121632    
       42480   2.56516290       1.92846012       2.10038900    
       42540   2.56059098       1.92846012       2.09952593    
       42600   2.55454540       1.92722309       2.09862542    
       42660   2.53961372       1.92722309       2.09768486    
       42720   2.53911638       1.92586660       2.09670544    
       42780   2.51631808       1.92586660       2.09568095    
       42840   2.50413632       1.92440450       2.09461021    
       42900   2.48822737       1.92440450       2.09348750    
       42960   2.49062800       1.92283642       2.09231448    
       43020   2.48260474       1.92283642       2.09109139    
       43080   2.47706819       1.92112625       2.25259233    
       43140   2.47179556       1.92112625       2.25075483    
       43200   2.47179556       1.91925561       2.24891067    
       43260   2.46368194       1.91925561       2.24704742    
       43320   2.47075009       1.91725624       2.24520326    
       43380   2.45866656       1.91725624       2.24340153    
       43440   2.46050000       1.91522050       2.24162626    
       43500   2.45077276       1.91522050       2.23988414    
       43560   2.44488645       1.91321933       2.23815584    
       43620   2.43984437       1.91321933       2.23645520    
       43680   2.43702269       1.91124463       2.23478532    
       43740   2.42584085       1.91124463       2.23314261    
       43800   2.42318177       1.90934575       2.23152161    
       43860   2.40663648       1.90934575       2.22991419    
       43920   2.40663648       1.90754712       2.22831726    
       43980   2.39493179       1.90754712       2.22674561    
       44040   2.39054537       1.90585256       2.22518873    
       44100   2.39327908       1.90585256       2.22366905    
       44160   2.38606811       1.90421951       2.22217536    
       44220   2.37818193       1.90421951       2.22068930    
       44280   2.37188625       1.90262270       2.21921659    
       44340   2.36690688       1.90262270       2.21776509    
       44400   2.36343193       1.90107548       2.21635556    
       44460   2.35634089       1.90107548       2.21498871    
       44520   2.34504557       1.89954925       2.21366024    
       44580   2.34406972       1.89954925       2.21236229    
       44640   2.33497739       1.89810526       2.21108556    
       44700   2.32565904       1.89810526       2.20982671    
       44760   2.31504655       1.89675963       2.20857787    
       44820   2.29740477       1.89675963       2.20733452    
       44880   2.28483725       1.89544690       2.20610523    
       44940   2.27030945       1.89544690       2.20488691    
       45000   2.24638104       1.89415658       2.20368218    
       45060   2.22685719       1.89415658       2.20250797    
       45120   2.21320939       1.89287376       2.20135260    
       45180   2.18004656       1.89287376       2.20022583    
       45240   2.17042851       1.89161897       2.19912148    
       45300   2.14319038       1.89161897       2.19803381    
       45360   2.13402319       1.89042020       2.19696403    
       45420   2.09830236       1.89042020       2.19590068    
       45480   2.06197619       1.88927412       2.19484115    
       45540   2.04999995       1.88927412       2.19378448    
       45600   2.04399991       1.88817024       2.19273114    
       45660   2.03773332       1.88817024       2.19168973    
       45720   2.02861357       1.88705802       2.19065094    
       45780   2.00881815       1.88705802       2.18961477    
       45840   1.99322724       1.88592672       2.18858051    
       45900   1.98640001       1.88592672       2.18755364    
       45960   1.97768188       1.88478041       2.18653536    
       46020   1.96768177       1.88478041       2.18552852    
       46080   1.96093178       1.88362336       2.18453360    
       46140   1.96302223       1.88362336       2.18354821    
       46200   1.95390904       1.88247514       2.18257618    
       46260   1.94343185       1.88247514       2.18161917    
       46320   1.93393183       1.88135505       2.18067765    
       46380   1.93393183       1.88135505       2.17974901    
       46440   1.94061363       1.88027549       2.17884254    
       46500   1.94568181       1.88027549       2.17795968    
       46560   1.95281398       1.87924647       2.17710447    
       46620   1.95695460       1.87924647       2.17627478    
       46680   1.96256816       1.87828994       2.28610849    
       46740   1.96184087       1.87828994       2.28503847    
       46800   1.96174419       1.87743020       2.28404522    
       46860   1.97097731       1.87743020       2.28308702    
       46920   1.98209095       1.87668467       2.28216338    
       46980   1.97216284       1.87668467       2.28131390    
       47040   1.98551166       1.87604392       2.28048491    
       47100   1.99979544       1.87604392       2.27971315    
       47160   1.99718606       1.87543237       2.27895784    
       47220   2.01141858       1.87543237       2.27819848    
       47280   2.02232552       1.87480247       2.27745986    
       47340   2.04752278       1.87480247       2.27668738    
       47400   2.04423261       1.87409222       2.27592206    
       47460   2.05465126       1.87409222       2.27514625    
       47520   2.06716275       1.87324989       2.27437329    
       47580   2.06716275       1.87324989       2.27359986    
       47640   2.08318615       1.87226486       2.27281618    
       47700   2.09974408       1.87226486       2.27202392    
       47760   2.09974408       1.87114453       2.27123332    
       47820   2.10030961       1.87114453       2.27043033    
       47880   2.11661911       1.86993539       2.26962256    
       47940   2.12490487       1.86993539       2.26880932    
       48000   2.12490487       1.86870372       2.26797128    
       48060   2.12371421       1.86870372       2.26711082    
       48120   2.13519049       1.86741543       2.26622415    
       48180   2.13792682       1.86741543       2.26533103    
       48240   2.14542866       1.86608243       2.26442432    
       48300   2.16119051       1.86608243       2.26350069    
       48360   2.17635703       1.86471379       2.26257253    
       48420   2.19825578       1.86471379       2.26163077    
       48480   2.19825578       1.86332834       2.26069260    
       48540   2.21879077       1.86332834       2.25975227    
       48600   2.21879077       1.86194158       2.25881624    
       48660   2.22614288       1.86194158       2.25787950    
       48720   2.24247622       1.86058962       2.25694013    
       48780   2.27297616       1.86058962       2.25599957    
       48840   2.29239035       1.85927904       2.25506973    
       48900   2.29864287       1.85927904       2.25415015    
       48960   2.33080959       1.85797942       2.25325108    
       49020   2.34500003       1.85797942       2.25237441    
       49080   2.38568282       1.85674620       2.25151515    
       49140   2.41457152       1.85674620       2.25068521    
       49200   2.47397614       1.85561824       2.24987912    
       49260   2.49075603       1.85561824       2.24910402    
       49320   2.54358530       1.85460114       2.24836493    
       49380   2.57342863       1.85460114       2.24766994    
       49440   2.62311912       1.85373032       2.24701834    
       49500   2.64139032       1.85373032       2.24640989    
       49560   2.68914628       1.85304487       2.24584341    
       49620   2.71202374       1.85304487       2.24532080    
       49680   2.74888086       1.85255659       2.24484372    
       49740   2.76785374       1.85255659       2.24441218    
       49800   2.80885363       1.85227311       2.24402881    
       49860   2.83202386       1.85227311       2.24368382    
       49920   2.85548782       1.85220635       2.24337220    
       49980   2.91851211       1.85220635       2.24309134    
       50040   2.95233345       1.85235894       2.24284005    
       50100   3.00759530       1.85235894       2.24261069    
       50160   3.02956104       1.85267651       2.24240303    
       50220   3.05059528       1.85267651       2.24221611    
       50280   3.07971430       1.85314476       2.08722568    
       50340   3.10229278       1.85314476       2.08759832    
       50400   3.12467504       1.85373437       2.08793259    
       50460   3.12467504       1.85373437       2.08821106    
       50520   3.14407682       1.85441887       2.08843756    
       50580   3.16234207       1.85441887       2.08863950    
       50640   3.16234207       1.85514534       2.08878112    
       50700   3.18021631       1.85514534       2.08888912    
       50760   3.19594455       1.85586631       2.08891797    
       50820   3.19594455       1.85586631       2.08890343    
       50880   3.20431423       1.85661018       2.08884001    
       50940   3.21952939       1.85661018       2.08875346    
       51000   3.22221208       1.85737884       2.08867311    
       51060   3.22221208       1.85737884       2.08857512    
       51120   3.25303030       1.85817528       2.08846974    
       51180   3.27746868       1.85817528       2.08834553    
       51240   3.28681827       1.85906887       2.08822203    
       51300   3.32145452       1.85906887       2.08809423    
       51360   3.34406066       1.86011982       2.08798265    
       51420   3.34406066       1.86011982       2.08784747    
       51480   3.36485291       1.86130798       2.08770275    
       51540   3.35520577       1.86130798       2.08754706    
       51600   3.38552952       1.86258209       2.08738637    
       51660   3.38552952       1.86258209       2.08724356    
       51720   3.42741179       1.86389053       2.08712029    
       51780   3.44394112       1.86389053       2.08701730    
       51840   3.44985723       1.86527455       2.08691263    
       51900   3.47917652       1.86527455       2.08680987    
