 20180913
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   2.05373335       1.48738348       1.61293018    
       28740   2.05913639       1.48738348       1.61144435    
       28800   2.05311108       1.48553503       1.61001551    
       28860   2.05631113       1.48553503       1.60861051    
       28920   2.05793333       1.48375070       1.60732222    
       28980   2.06322217       1.48375070       1.60607803    
       29040   2.06322217       1.48210847       1.60478556    
       29100   2.06742215       1.48210847       1.60347450    
       29160   2.05951118       1.48056638       1.60227847    
       29220   2.04426670       1.48056638       1.60111988    
       29280   2.04426670       1.47917891       1.60003269    
       29340   2.04119992       1.47917891       1.59901619    
       29400   2.04139996       1.47794080       1.59805608    
       29460   2.04222226       1.47794080       1.59709620    
       29520   2.04222226       1.47683442       1.59616578    
       29580   2.03202224       1.47683442       1.59524071    
       29640   2.02611113       1.47584128       1.59438288    
       29700   2.01411104       1.47584128       1.59354484    
       29760   2.01411104       1.47500670       1.59271991    
       29820   2.00426674       1.47500670       1.59192467    
       29880   1.99026668       1.47425723       1.59116220    
       29940   1.96982217       1.47425723       1.59038234    
       30000   1.96982217       1.47358072       1.58962214    
       30060   1.95459998       1.47358072       1.58888102    
       30120   1.93944442       1.47296619       1.58816540    
       30180   1.92388892       1.47296619       1.58743358    
       30240   1.92388892       1.47244191       1.58671784    
       30300   1.90966666       1.47244191       1.58605230    
       30360   1.89702225       1.47196794       1.58546948    
       30420   1.88057780       1.47196794       1.58492064    
       30480   1.88057780       1.47160041       1.58439219    
       30540   1.86153328       1.47160041       1.58386254    
       30600   1.85020006       1.47140682       1.58331895    
       30660   1.85115552       1.47140682       1.58274984    
       30720   1.85115552       1.47134125       1.58218169    
       30780   1.85255551       1.47134125       1.58165741    
       30840   1.84968889       1.47121716       1.58117902    
       30900   1.85711110       1.47121716       1.58072889    
       30960   1.85256815       1.47109437       1.58029902    
       31020   1.85835552       1.47109437       1.57989633    
       31080   1.85415554       1.47105038       1.57953382    
       31140   1.85057783       1.47105038       1.57921541    
       31200   1.84259999       1.47114992       1.57900250    
       31260   1.84259999       1.47114992       1.57890916    
       31320   1.83282220       1.47142720       1.57890880    
