 20190104
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       32280   2.41860008       1.63466215       2.23118019    
       32340   2.41787505       1.63466215       2.23066139    
       32400   2.41444993       1.63378322       2.23007488    
       32460   2.41444993       1.63378322       2.22855234    
       32520   2.40447497       1.63417876       2.22595978    
       32580   2.40164995       1.63417876       2.22371459    
       32640   2.40307498       1.63420045       2.22212625    
       32700   2.40307498       1.63420045       2.22104001    
       32760   2.39312506       1.63009584       2.22037148    
       32820   2.38194990       1.63009584       2.22003531    
       32880   2.37551212       1.62845254       2.22031736    
       32940   2.37109995       1.62845254       2.22119808    
       33000   2.34997511       1.62851846       2.22225666    
       33060   2.32625008       1.62851846       2.22314620    
       33120   2.31673169       1.63101637       2.22428298    
       33180   2.31080008       1.63101637       2.22565675    
       33240   2.29792500       1.63423216       2.22724700    
       33300   2.29010010       1.63423216       2.22807980    
       33360   2.26897502       1.63827908       2.22761130    
       33420   2.26897502       1.63827908       2.22638392    
       33480   2.26139998       1.64316332       2.22468448    
       33540   2.25204992       1.64316332       2.22295094    
       33600   2.24232507       1.64299202       2.22160053    
       33660   2.24232507       1.64299202       2.22063255    
       33720   2.24827504       1.64088619       2.21966577    
       33780   2.24780011       1.64088619       2.21896148    
       33840   2.24000001       1.64023519       2.21879220    
       33900   2.24149990       1.64023519       2.21870875    
       33960   2.23055005       1.63954675       2.21933794    
       34020   2.23040009       1.63954675       2.21992826    
       34080   2.23040009       1.64092517       2.22022557    
       34140   2.24885011       1.64092517       2.22042775    
       34200   2.24536586       1.64505315       2.22049928    
       34260   2.23585725       1.64505315       2.22032642    
       34320   2.23585725       1.64798391       2.21994042    
       34380   2.23362780       1.64798391       2.21969461    
       34440   2.22793174       1.65034831       2.21953249    
       34500   2.22002220       1.65034831       2.22000504    
       34560   2.22002220       1.65183032       2.22133493    
       34620   2.20926666       1.65183032       2.22265100    
       34680   2.20247817       1.65355194       2.22410655    
       34740   2.19063044       1.65355194       2.22602749    
       34800   2.18844438       1.65863061       2.22818375    
       34860   2.18435550       1.65863061       2.22995067    
       34920   2.17899990       1.66419506       2.23121333    
       34980   2.17082620       1.66419506       2.23218012    
       35040   2.17044449       1.67060935       2.23305321    
       35100   2.15891123       1.67060935       2.23414850    
