 20190710
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   1.52214706       1.85599291       1.63780487    
       28740   1.52214706       1.85599291       1.63923287    
       28800   1.53421211       1.85638738       1.64046812    
       28860   1.54050004       1.85638738       1.64159298    
       28920   1.54319358       1.85678864       1.64265466    
       28980   1.54319358       1.85678864       1.64374256    
       29040   1.55139995       1.85708559       1.64482868    
       29100   1.55139995       1.85708559       1.64583969    
       29160   1.55958617       1.85733664       1.64687598    
       29220   1.56510711       1.85733664       1.64788043    
       29280   1.57574069       1.85751641       1.64885628    
       29340   1.57574069       1.85751641       1.64986837    
       29400   1.57973075       1.85767174       1.65086496    
       29460   1.57824004       1.85767174       1.65187204    
       29520   1.56860006       1.85793066       1.65295660    
       29580   1.56860006       1.85793066       1.65408492    
       29640   1.56371999       1.85831141       1.65528822    
       29700   1.56956005       1.85831141       1.65654409    
       29760   1.56956005       1.85867345       1.65786231    
       29820   1.57224000       1.85867345       1.65931976    
       29880   1.57739997       1.85909069       1.66092026    
       29940   1.55827999       1.85909069       1.66268754    
       30000   1.55827999       1.85959256       1.66453934    
       30060   1.54516006       1.85959256       1.66643107    
       30120   1.54361534       1.86014450       1.66839254    
       30180   1.54534614       1.86014450       1.67038083    
       30240   1.54534614       1.86074162       1.67239106    
       30300   1.53349996       1.86074162       1.67443621    
       30360   1.52453852       1.86136150       1.67646968    
       30420   1.51865387       1.86136150       1.67849255    
       30480   1.51865387       1.86205316       1.68050659    
       30540   1.51265383       1.86205316       1.68249738    
       30600   1.50203848       1.86278427       1.68446076    
       30660   1.50529635       1.86278427       1.68638325    
       30720   1.49207687       1.86358929       1.68829131    
       30780   1.48000002       1.86358929       1.69018769    
       30840   1.46430767       1.86446774       1.69205809    
       30900   1.46018517       1.86446774       1.69386673    
       30960   1.43825924       1.86548436       1.69559324    
       31020   1.42550004       1.86548436       1.69725740    
       31080   1.41976929       1.86655009       1.69885874    
       31140   1.42337036       1.86655009       1.70041382    
       31200   1.42159259       1.86764359       1.70195639    
       31260   1.42115390       1.86764359       1.70348167    
       31320   1.43440735       1.86880481       1.70495605    
       31380   1.45596302       1.86880481       1.70637918    
       31440   1.49111116       1.87012184       1.70774078    
       31500   1.50203848       1.87012184       1.70904934    
       31560   1.52585185       1.87150764       1.71031952    
       31620   1.54888892       1.87150764       1.71155393    
       31680   1.57503569       1.87282383       1.71277153    
       31740   1.57503569       1.87282383       1.71396291    
       31800   1.59851730       1.87409544       1.71512878    
       31860   1.61199999       1.87409544       1.71625161    
       31920   1.62787092       1.87534201       1.71729922    
       31980   1.62787092       1.87534201       1.71826088    
       32040   1.64271879       1.87651861       1.71914780    
       32100   1.66503036       1.87651861       1.71998942    
       32160   1.67582357       1.87749028       1.72082293    
       32220   1.67582357       1.87749028       1.72165370    
       32280   1.67022860       1.87819636       1.62831426    
       32340   1.67688894       1.87819636       1.63001943    
       32400   1.69018924       1.87883317       1.63166714    
       32460   1.69018924       1.87883317       1.63337195    
       32520   1.69989479       1.87953174       1.63512969    
       32580   1.70430768       1.87953174       1.63697100    
       32640   1.70369995       1.88032436       1.63890505    
       32700   1.70369995       1.88032436       1.64090419    
       32760   1.70653653       1.88129520       1.64299476    
       32820   1.70361900       1.88129520       1.64517939    
       32880   1.70361900       1.88244987       1.64744401    
       32940   1.69918609       1.88244987       1.64975512    
       33000   1.70259094       1.88374805       1.65204275    
       33060   1.70891106       1.88374805       1.65432513    
       33120   1.70891106       1.88507807       1.65661061    
       33180   1.72628891       1.88507807       1.65884542    
       33240   1.73699999       1.88635623       1.66106367    
       33300   1.75347829       1.88635623       1.66321599    
       33360   1.75931108       1.88763940       1.66524065    
       33420   1.76652169       1.88763940       1.66717505    
       33480   1.78247821       1.88891613       1.66900086    
       33540   1.79278266       1.88891613       1.67071307    
       33600   1.80184448       1.89006150       1.67232323    
       33660   1.80319560       1.89006150       1.67382848    
       33720   1.81445646       1.89100087       1.67524672    
       33780   1.82176089       1.89100087       1.67655802    
       33840   1.82928884       1.89187360       1.67776501    
       33900   1.82328260       1.89187360       1.67886734    
       33960   1.82991302       1.89270842       1.67985785    
       34020   1.84408700       1.89270842       1.68075013    
       34080   1.85406661       1.89350235       1.68155432    
       34140   1.85089135       1.89350235       1.68228590    
       34200   1.86199999       1.89429033       1.68294334    
       34260   1.87232614       1.89429033       1.68351638    
       34320   1.87860000       1.89509296       1.68403053    
       34380   1.88895655       1.89509296       1.68449855    
       34440   1.91126084       1.89583898       1.68491995    
       34500   1.92277777       1.89583898       1.68531191    
       34560   1.94377780       1.89654708       1.68568385    
       34620   1.97382224       1.89654708       1.68602979    
       34680   1.98841310       1.89719367       1.68634307    
       34740   2.00075555       1.89719367       1.68662739    
       34800   2.01973343       1.89783299       1.68689525    
       34860   2.02011108       1.89783299       1.68713665    
