 20181014
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   5.52102280       5.82891989       5.61427736    
       25140   5.56847715       5.82891989       5.64918184    
       25200   5.61981821       5.83211899       5.68530798    
       25260   5.61981821       5.83211899       5.71887541    
       25320   5.69006824       5.83501244       5.75482178    
       25380   5.75463629       5.83501244       5.79171133    
       25440   5.74768162       5.83890724       5.82583141    
       25500   5.74768162       5.83890724       5.85685158    
       25560   5.75454569       5.84346724       5.89093828    
       25620   5.79690886       5.84346724       5.91704321    
       25680   5.82373333       5.84810734       5.94723368    
       25740   5.83338642       5.84810734       5.97549629    
       25800   5.86488628       5.85383511       5.99638414    
       25860   5.87465906       5.85383511       6.01557922    
       25920   5.87995577       5.85787487       6.03826809    
       25980   5.87034082       5.85787487       6.06144905    
       26040   5.85979557       5.86119223       6.08624458    
       26100   5.84773350       5.86119223       6.10811901    
       26160   5.86651134       5.86462402       6.12726450    
       26220   5.86804533       5.86462402       6.14806604    
       26280   5.91097736       5.86830854       6.16684961    
       26340   5.96831131       5.86830854       6.18953848    
       26400   6.05455542       5.87239790       6.21034431    
       26460   6.11388636       5.87239790       6.22652769    
       26520   6.22538614       5.87525177       6.24226999    
       26580   6.27377796       5.87525177       6.25916719    
       26640   6.34660006       5.87672091       6.27075481    
       26700   6.39209080       5.87672091       6.28549814    
       26760   6.44654560       5.87593317       6.29975462    
       26820   6.55268192       5.87593317       6.30918169    
       26880   6.57088900       5.87254190       6.32015276    
       26940   6.65777254       5.87254190       6.33286810    
       27000   6.71845436       5.86776924       6.34499931    
       27060   6.71320009       5.86776924       6.35658836    
       27120   6.75382233       5.86314821       6.36902666    
       27180   6.75382233       5.86314821       6.37862682    
       27240   6.77418184       5.86036110       6.38970089    
       27300   6.79709291       5.86036110       6.40158129    
       27360   6.82961893       5.85854244       6.41434622    
       27420   6.82961893       5.85854244       6.42417908    
       27480   6.85334158       5.85673189       6.43398952    
       27540   6.89594984       5.85673189       6.44399261    
       27600   6.98472500       5.85516024       6.45561743    
       27660   6.98472500       5.85516024       6.46682930    
       27720   7.00930023       5.85459089       6.47796726    
       27780   6.96557522       5.85459089       6.48745584    
       27840   6.87580490       5.85529947       6.49555874    
       27900   6.75773191       5.85529947       6.50454044    
       27960   6.75773191       5.85674047       6.51354599    
       28020   6.69270754       5.85674047       6.52281332    
       28080   6.73973179       5.85781336       6.53057051    
       28140   6.72835016       5.85781336       6.53931952    
       28200   6.79912186       5.85848570       6.54691887    
       28260   6.83695126       5.85848570       6.55371809    
       28320   6.85790253       5.85898304       6.56148863    
       28380   6.82497501       5.85898304       6.56906700    
       28440   6.84180498       5.85891342       6.57538414    
       28500   6.89004898       5.85891342       6.58315611    
       28560   6.88741446       5.85865021       6.59083509    
       28620   6.87335014       5.85865021       6.59885406    
       28680   6.86207294       5.86005926       6.89516115    
       28740   6.81809759       5.86005926       6.88254166    
       28800   6.78009748       5.86364794       6.86525726    
       28860   6.76070023       5.86364794       6.84521770    
       28920   6.72153664       5.86903858       6.82052374    
       28980   6.64400005       5.86903858       6.79371309    
       29040   6.65748787       5.87519455       6.77052832    
       29100   6.71339035       5.87519455       6.75807858    
       29160   6.71339035       5.88199472       6.75723076    
       29220   6.78451204       5.88199472       6.76029444    
       29280   6.81163406       5.88804007       6.76395369    
       29340   6.82243919       5.88804007       6.75937939    
       29400   6.82243919       5.89214039       6.75015020    
       29460   6.81302452       5.89214039       6.73478031    
       29520   6.78609753       5.89525938       6.71894884    
       29580   6.74814653       5.89525938       6.69856167    
       29640   6.74814653       5.89900446       6.67955685    
       29700   6.78078032       5.89900446       6.65793514    
       29760   6.78765869       5.90316200       6.64169121    
       29820   6.77187824       5.90316200       6.63013077    
       29880   6.77187824       5.90739346       6.62456417    
       29940   6.70699978       5.90739346       6.62475300    
       30000   6.60273170       5.91061592       6.62843609    
       30060   6.49236584       5.91061592       6.62535286    
       30120   6.49236584       5.91234636       6.61939955    
       30180   6.46063423       5.91234636       6.61039162    
       30240   6.47760963       5.91382408       6.60422993    
       30300   6.51573181       5.91382408       6.60284042    
       30360   6.51573181       5.91652441       6.60618782    
       30420   6.58699989       5.91652441       6.61069965    
       30480   6.61331701       5.92213821       6.60792112    
       30540   6.59304857       5.92213821       6.60212708    
       30600   6.59304857       5.93034410       6.59205484    
       30660   6.65131712       5.93034410       6.58294964    
       30720   6.67129278       5.93879700       6.57267857    
       30780   6.63819504       5.93879700       6.56667662    
       30840   6.63819504       5.94570637       6.55695343    
       30900   6.64242840       5.94570637       6.54649067    
       30960   6.60530233       5.95107794       6.53686476    
       31020   6.56588650       5.95107794       6.52990198    
       31080   6.50562239       5.95424366       6.52552176    
       31140   6.50562239       5.95424366       6.52407837    
       31200   6.42641306       5.95519972       6.52297449    
       31260   6.32076073       5.95519972       6.51650190    
       31320   6.32076073       5.95436621       6.50844479    
       31380   6.28119564       5.95436621       6.49766922    
