 20181202
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   6.72678947       3.01781130       6.70975685    
       28740   6.67684603       3.01781130       6.70916414    
       28800   6.66987181       3.01946664       6.70823097    
       28860   6.68143606       3.01946664       6.70763969    
       28920   6.68143606       3.02050948       6.70920038    
       28980   6.66960001       3.02050948       6.71154356    
       29040   6.64295101       3.02130365       6.71750307    
       29100   6.61430931       3.02130365       6.72255850    
       29160   6.61430931       3.02059817       6.72730637    
       29220   6.57504654       3.02059817       6.73478031    
       29280   6.56359100       3.02013016       6.74122763    
       29340   6.52817774       3.02013016       6.74222612    
       29400   6.52817774       3.01968980       6.73946857    
       29460   6.52632618       3.01968980       6.73675108    
       29520   6.46941328       3.01910400       6.73455191    
       29580   6.39319563       3.01910400       6.73425674    
       29640   6.39319563       3.01693797       6.73469305    
       29700   6.34421730       3.01693797       6.73600531    
       29760   6.30049992       3.01537943       6.73950624    
       29820   6.24054337       3.01537943       6.74241686    
       29880   6.24054337       3.01505780       6.74441957    
       29940   6.20758677       3.01505780       6.74931812    
       30000   6.20265198       3.01589727       6.75569773    
       30060   6.19600010       3.01589727       6.76373577    
       30120   6.19600010       3.01666403       6.77079535    
       30180   6.18565226       3.01666403       6.78001261    
       30240   6.19158697       3.01625252       6.78725004    
       30300   6.18782616       3.01625252       6.79339933    
       30360   6.18782616       3.01469588       6.79579067    
       30420   6.16971731       3.01469588       6.79320860    
       30480   6.13476086       3.01254940       6.78986931    
       30540   6.07217407       3.01254940       6.78400183    
       30600   6.07217407       3.01053429       6.77767372    
       30660   6.04726076       3.01053429       6.76961136    
       30720   6.03402233       3.00819826       6.75987577    
       30780   6.00837755       3.00819826       6.75050449    
       30840   6.00519562       3.00507641       6.74053383    
       30900   5.99363041       3.00507641       6.72958183    
       30960   5.96506643       3.00144744       6.71864605    
       31020   5.94857788       3.00144744       6.70937347    
       31080   5.92755556       2.99817801       6.70183182    
       31140   5.91226101       2.99817801       6.69524717    
       31200   5.89288902       2.99507523       6.69067717    
       31260   5.85317755       2.99507523       6.68683290    
       31320   5.78657770       2.99183130       6.68382549    
       31380   5.75741291       2.99183130       6.68163586    
       31440   5.71353340       2.99036956       6.67880726    
       31500   5.70459986       2.99036956       6.67478466    
       31560   5.66384459       2.98993516       6.67048454    
       31620   5.66384459       2.98993516       6.66573572    
       31680   5.64342213       2.98960996       6.66052675    
       31740   5.62011099       2.98960996       6.65423536    
       31800   5.59208870       2.98837590       6.64671707    
       31860   5.59208870       2.98837590       6.63902235    
       31920   5.58891106       2.98620605       6.63183212    
       31980   5.59040022       2.98620605       6.62542105    
       32040   5.59439993       2.98344350       6.61969948    
       32100   5.59439993       2.98344350       6.61468172    
       32160   5.55388880       2.98151922       6.61046600    
       32220   5.53306675       2.98151922       6.60656357    
       32280   5.53131104       2.97973156       5.51402712    
       32340   5.53131104       2.97973156       5.50875711    
       32400   5.52706671       2.97767162       5.50041103    
       32460   5.52019978       2.97767162       5.49315548    
       32520   5.51529551       2.97444892       5.48565674    
       32580   5.51642227       2.97444892       5.47762156    
       32640   5.50740004       2.97085619       5.47082329    
       32700   5.48368883       2.97085619       5.46416092    
       32760   5.48468161       2.96744728       5.45939016    
       32820   5.48146677       2.96744728       5.45102024    
       32880   5.47197771       2.96477890       5.44262266    
       32940   5.45836353       2.96477890       5.43331814    
       33000   5.47027254       2.96197748       5.42564440    
       33060   5.47282219       2.96197748       5.41535807    
       33120   5.47693348       2.95859051       5.40579891    
       33180   5.49433327       2.95859051       5.39691591    
       33240   5.49352264       2.95512295       5.38818455    
       33300   5.51584435       2.95512295       5.37963343    
       33360   5.54557800       2.95230079       5.37000561    
       33420   5.57502222       2.95230079       5.35656261    
       33480   5.58590889       2.95032597       5.34294176    
       33540   5.59037781       2.95032597       5.33116102    
       33600   5.62804461       2.94816470       5.31898737    
       33660   5.62804556       2.94816470       5.30698633    
       33720   5.61918163       2.94472909       5.29690790    
       33780   5.62502241       2.94472909       5.28918362    
       33840   5.60519981       2.94081903       5.28063107    
       33900   5.58559990       2.94081903       5.27417946    
       33960   5.57472706       2.93787622       5.26812220    
       34020   5.56215572       2.93787622       5.26277161    
       34080   5.58360004       2.93495274       5.25822973    
       34140   5.56731796       2.93495274       5.25356340    
       34200   5.60888624       2.93211222       5.25069237    
       34260   5.63293314       2.93211222       5.24762487    
       34320   5.64335537       2.93071628       5.24451113    
       34380   5.64335537       2.93071628       5.24012184    
       34440   5.68208885       2.92971563       5.23409700    
       34500   5.67771101       2.92971563       5.22757053    
       34560   5.70833349       2.92865944       5.22078753    
       34620   5.70833349       2.92865944       5.21313238    
       34680   5.71822214       2.92542386       5.20449495    
       34740   5.71153355       2.92542386       5.19661379    
       34800   5.71448898       2.91829443       5.18989325    
       34860   5.71448898       2.91829443       5.18365479    
       34920   5.72837782       2.91083431       5.17709827    
       34980   5.75884438       2.91083431       5.17032766    
       35040   5.79502201       2.90593791       5.16285133    
       35100   5.79502201       2.90593791       5.15584373    
       35160   5.79624462       2.90027118       5.14966249    
       35220   5.80788898       2.90027118       5.14337683    
       35280   5.78613043       2.89446115       5.13770533    
       35340   5.78695536       2.89446115       5.13211823    
       35400   5.75497770       2.89047647       5.12677097    
       35460   5.74819994       2.89047647       5.12117863    
       35520   5.74819994       2.88804865       5.11541414    
       35580   5.74426651       2.88804865       5.10934639    
       35640   5.72120476       2.88727117       5.10299349    
       35700   5.70079565       2.88727117       5.09683895    
       35760   5.68959999       2.88708973       5.09056902    
       35820   5.71231127       2.88708973       5.08421898    
       35880   5.72881842       2.88491988       5.71456099    
       35940   5.74204540       2.88491988       5.70599651    
       36000   5.71106672       2.88309526       5.69452858    
       36060   5.71413326       2.88309526       5.68479490    
       36120   5.72370434       2.88082170       5.67406130    
       36180   5.69033337       2.88082170       5.66748571    
       36240   5.68197775       2.87865448       5.66138411    
       36300   5.65073347       2.87865448       5.65615797    
       36360   5.67665911       2.87801814       5.64987326    
       36420   5.67402220       2.87801814       5.64542580    
       36480   5.65957785       2.87788081       5.64440584    
       36540   5.67093325       2.87788081       5.64292479    
       36600   5.67093325       2.87744141       5.64186668    
       36660   5.66279984       2.87744141       5.64099216    
       36720   5.65406656       2.87701750       5.64095497    
       36780   5.63193178       2.87701750       5.64007759    
       36840   5.61600018       2.87690210       5.63999987    
       36900   5.62117767       2.87690210       5.63685751    
       36960   5.57426643       2.87622380       5.63280106    
       37020   5.53231096       2.87622380       5.62820673    
       37080   5.52122736       2.87470388       5.62656307    
       37140   5.51908875       2.87470388       5.62386513    
       37200   5.49253321       2.87310362       5.62021875    
       37260   5.46250010       2.87310362       5.61529779    
       37320   5.45982218       2.87246037       5.60947037    
       37380   5.46737766       2.87246037       5.60207891    
       37440   5.46577787       2.87214541       5.59539652    
       37500   5.46024990       2.87214541       5.58858490    
       37560   5.46852255       2.87111735       5.58100605    
       37620   5.46717787       2.87111735       5.57207918    
       37680   5.48544455       2.86886811       5.56341219    
       37740   5.45590925       2.86886811       5.55597258    
       37800   5.45197773       2.86630511       5.54937649    
       37860   5.39073324       2.86630511       5.54209518    
       37920   5.35939980       2.86441875       5.53461027    
       37980   5.32547712       2.86441875       5.52703953    
       38040   5.31331110       2.86114860       5.52116299    
       38100   5.26713324       2.86114860       5.51673222    
       38160   5.27297783       2.85771656       5.51302481    
       38220   5.23440886       2.85771656       5.50963068    
       38280   5.20917797       2.85508919       5.50668287    
       38340   5.16717768       2.85508919       5.50392485    
       38400   5.16309071       2.85579681       5.50093222    
       38460   5.14959097       2.85579681       5.49663639    
       38520   5.12475538       2.86004591       5.49097919    
       38580   5.11997747       2.86004591       5.48480797    
       38640   5.10368204       2.86431909       5.47911453    
       38700   5.06529522       2.86431909       5.47371197    
       38760   5.06964445       2.86603689       5.46886730    
       38820   5.05790901       2.86603689       5.46444082    
       38880   5.04345465       2.86664343       5.46048403    
       38940   5.04747725       2.86664343       5.45641899    
       39000   5.02568913       2.86671448       5.45201111    
       39060   5.03468180       2.86671448       5.44728374    
       39120   5.00652266       2.86644578       5.44252634    
       39180   4.97744465       2.86644578       5.43790674    
       39240   4.93820000       2.86528516       5.43291330    
       39300   4.93820000       2.86528516       5.42732382    
       39360   4.91702223       2.86337614       5.42109728    
       39420   4.88733339       2.86337614       5.41465664    
       39480   4.83637762       2.86101365       4.80723047    
       39540   4.83637762       2.86101365       4.78329802    
       39600   4.80124426       2.85853243       4.76249695    
       39660   4.81154537       2.85853243       4.74519300    
       39720   4.81353474       2.85522127       4.72752523    
       39780   4.81353474       2.85522127       4.70995712    
       39840   4.82761908       2.85069895       4.68979216    
       39900   4.80435705       2.85069895       4.67166948    
       39960   4.79233313       2.84645796       4.65201616    
       40020   4.79233313       2.84645796       4.63369226    
       40080   4.73897600       2.84245324       4.61400843    
       40140   4.71364307       2.84245324       4.59207153    
       40200   4.70641470       2.83958435       4.56958199    
       40260   4.70335722       2.83958435       4.54628658    
       40320   4.69250011       2.83657217       4.52278471    
       40380   4.66919041       2.83657217       4.50109577    
       40440   4.66919041       2.83189535       4.48201799    
       40500   4.61669064       2.83189535       4.46477413    
       40560   4.56421423       2.82826686       4.44951296    
       40620   4.55173826       2.82826686       4.43724489    
       40680   4.54992676       2.82652807       4.42502308    
       40740   4.52816677       2.82652807       4.41345882    
       40800   4.48199987       2.82557106       4.40080643    
       40860   4.48107147       2.82557106       4.38972330    
       40920   4.48107147       2.82445526       4.37776899    
       40980   4.44228554       2.82445526       4.36650324    
       41040   4.39388084       2.82206345       4.35571480    
       41100   4.33750010       2.82206345       4.34288979    
       41160   4.33750010       2.81825447       4.32971478    
       41220   4.29121447       2.81825447       4.31639194    
       41280   4.26323795       2.81295848       4.30290937    
       41340   4.21621418       2.81295848       4.28915644    
       41400   4.21621418       2.80760932       4.27397108    
       41460   4.17016649       2.80760932       4.25816584    
       41520   4.14171410       2.80235052       4.24200583    
       41580   4.10764265       2.80235052       4.22552919    
       41640   4.10709286       2.79559278       4.21039486    
       41700   4.09111881       2.79559278       4.19431162    
       41760   4.06928587       2.78834319       4.17855358    
       41820   4.02549982       2.78834319       4.16348457    
       41880   4.03044176       2.77996683       4.14958191    
       41940   4.02880955       2.77996683       4.13633013    
       42000   4.02471447       2.76999640       4.12351894    
       42060   4.03104639       2.76999640       4.11079121    
       42120   4.01506996       2.75996757       4.09858036    
       42180   4.01466656       2.75996757       4.08638716    
       42240   4.01551151       2.75054121       4.07461548    
       42300   3.99890709       2.75054121       4.06248999    
       42360   3.99881387       2.74075985       4.05020332    
       42420   3.96876192       2.74075985       4.03812218    
       42480   3.96309304       2.73151922       4.02588320    
       42540   3.92902327       2.73151922       4.01325369    
       42600   3.90974426       2.72381473       4.00080538    
       42660   3.90599990       2.72381473       3.98841095    
       42720   3.90458131       2.71649790       3.97694254    
       42780   3.90030241       2.71649790       3.96582294    
       42840   3.89351153       2.70767689       3.95514870    
       42900   3.88904762       2.70767689       3.94492126    
       42960   3.87069774       2.69956541       3.93472171    
       43020   3.84125590       2.69956541       3.92468762    
       43080   3.81176734       2.69126010       3.80782104    
       43140   3.81914282       2.69126010       3.80036378    
       43200   3.80102324       2.68063831       3.79091525    
       43260   3.78065109       2.68063831       3.77973628    
       43320   3.75613642       2.67135334       3.76908493    
       43380   3.75613642       2.67135334       3.75664020    
       43440   3.74015546       2.66075397       3.74631047    
       43500   3.73104358       2.66075397       3.73683643    
       43560   3.71154356       2.65263271       3.72834992    
       43620   3.70755553       2.65263271       3.71890330    
       43680   3.68856525       2.64682388       3.70735097    
       43740   3.67980433       2.64682388       3.69617534    
       43800   3.66545653       2.63970160       3.68627405    
       43860   3.66545653       2.63970160       3.67947221    
       43920   3.62500000       2.63081861       3.67522025    
       43980   3.57965207       2.63081861       3.67219210    
       44040   3.55054355       2.62301278       3.66919088    
       44100   3.55054355       2.62301278       3.66554642    
       44160   3.53745651       2.61730194       3.66083288    
       44220   3.52604342       2.61730194       3.65609956    
       44280   3.50965214       2.61058378       3.64880300    
       44340   3.50965214       2.61058378       3.64129329    
       44400   3.50465226       2.60292506       3.63263178    
       44460   3.49382615       2.60292506       3.62572813    
       44520   3.45917392       2.59359384       3.61886024    
       44580   3.45917392       2.59359384       3.61302543    
       44640   3.43906522       2.58299232       3.60704494    
       44700   3.43235564       2.58299232       3.59935856    
       44760   3.41431117       2.57301903       3.59221077    
       44820   3.40360880       2.57301903       3.58446240    
       44880   3.38163042       2.56456900       3.57813692    
       44940   3.36271119       2.56456900       3.57278061    
       45000   3.35522223       2.55885124       3.56802750    
       45060   3.34365225       2.55885124       3.56471276    
       45120   3.34132600       2.55486584       3.56175137    
       45180   3.33713055       2.55486584       3.55969214    
       45240   3.32573342       2.55247808       3.55773807    
       45300   3.29704452       2.55247808       3.55485344    
       45360   3.29128265       2.55146050       3.55125475    
       45420   3.27063036       2.55146050       3.54754257    
       45480   3.25244451       2.55055666       3.54390979    
       45540   3.23073339       2.55055666       3.54066253    
       45600   3.22576094       2.54966068       3.53732848    
       45660   3.20702171       2.54966068       3.53442001    
       45720   3.18280005       2.54978776       3.53173876    
       45780   3.14993334       2.54978776       3.52874422    
       45840   3.15069556       2.54959106       3.52624297    
       45900   3.12117386       2.54959106       3.52324343    
       45960   3.09444451       2.54886413       3.52047634    
       46020   3.05824447       2.54886413       3.51727939    
       46080   3.05430436       2.54823756       3.51346684    
       46140   3.02765226       2.54823756       3.50937700    
       46200   3.01231122       2.54625463       3.50502849    
       46260   2.96857786       2.54625463       3.50080943    
       46320   2.95406532       2.54182959       3.49670410    
       46380   2.92384791       2.54182959       3.49221373    
       46440   2.90797782       2.53669238       3.48772311    
       46500   2.89186668       2.53669238       3.48330855    
       46560   2.87373924       2.53154802       3.47867584    
       46620   2.85584784       2.53154802       3.47410989    
       46680   2.85504436       2.52542090       2.82049894    
       46740   2.84133339       2.52542090       2.81201243    
       46800   2.82891297       2.51770592       2.80169892    
       46860   2.81360865       2.51770592       2.79077077    
       46920   2.80771112       2.51259828       2.77758503    
       46980   2.81011367       2.51259828       2.76342130    
       47040   2.81011367       2.50347447       2.74916553    
       47100   2.80483723       2.50347447       2.73446536    
       47160   2.79254770       2.49309158       2.71927667    
       47220   2.77978039       2.49309158       2.70300102    
       47280   2.77978039       2.48130202       2.68829775    
       47340   2.77204871       2.48130202       2.67489457    
       47400   2.75382924       2.46552849       2.66247034    
       47460   2.74852490       2.46552849       2.65058422    
       47520   2.74417067       2.45139003       2.63729644    
       47580   2.73026824       2.45139003       2.62385535    
       47640   2.71041465       2.43952179       2.61093760    
       47700   2.70632505       2.43952179       2.59938717    
       47760   2.68592691       2.42794561       2.58728266    
       47820   2.67231703       2.42794561       2.57525373    
       47880   2.64685369       2.41794562       2.56291509    
       47940   2.61807323       2.41794562       2.55133867    
       48000   2.61807323       2.40967703       2.54005432    
       48060   2.58758545       2.40967703       2.52942014    
       48120   2.57080483       2.40159583       2.51862049    
       48180   2.55363417       2.40159583       2.50739598    
       48240   2.55363417       2.39471936       2.49610090    
       48300   2.54407310       2.39471936       2.48477221    
       48360   2.53478575       2.38817620       2.47478771    
       48420   2.53246331       2.38817620       2.46475434    
       48480   2.51946330       2.38195348       2.45537615    
       48540   2.50465846       2.38195348       2.44544721    
       48600   2.49626184       2.37513065       2.43565989    
       48660   2.47131705       2.37513065       2.42671418    
