 20190104
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   5.64469576       6.12760496       5.63829660    
       28740   5.64449978       6.12760496       5.64801931    
       28800   5.64393330       6.10412121       5.66277504    
       28860   5.64862204       6.10412121       5.68231535    
       28920   5.66697836       6.08070517       5.70047283    
       28980   5.71232605       6.08070517       5.71827698    
       29040   5.72722244       6.09276581       5.73123932    
       29100   5.78442240       6.09276581       5.74477482    
       29160   5.82080412       6.09984875       5.75674391    
       29220   5.82980013       6.09984875       5.77035189    
       29280   5.85362244       6.09635496       5.78745651    
       29340   5.87608910       6.09635496       5.79950428    
       29400   5.89560890       6.09299564       5.80715084    
       29460   5.88633347       6.09299564       5.81143808    
       29520   5.90151119       6.09939575       5.81428957    
       29580   5.94482231       6.09939575       5.81582594    
       29640   5.95530415       6.08711958       5.81712723    
       29700   5.98417377       6.08711958       5.82410955    
       29760   5.98648882       6.06484079       5.83692074    
       29820   6.03233337       6.06484079       5.84789658    
       29880   6.05352163       6.04784060       5.85617971    
       29940   6.06434774       6.04784060       5.86374998    
       30000   6.05655575       6.04899216       5.87097168    
       30060   6.06033325       6.04899216       5.87855482    
       30120   6.05663061       6.03798866       5.88538933    
       30180   6.05808687       6.03798866       5.89079475    
       30240   6.05913353       6.02732658       5.89641905    
       30300   6.07273912       6.02732658       5.90093565    
       30360   6.07876110       6.01343632       5.90568018    
       30420   6.09779978       6.01343632       5.90736818    
       30480   6.12388659       5.99747372       5.90287447    
       30540   6.12388659       5.99747372       5.89914322    
       30600   6.15902328       5.98861647       5.89816761    
       30660   6.20478582       5.98861647       5.89515209    
       30720   6.20478582       5.95688725       5.89013910    
       30780   6.21490240       5.95688725       5.88726568    
       30840   6.24569988       5.93681765       5.88290024    
       30900   6.26087189       5.93681765       5.87384844    
       30960   6.25227499       5.91046858       5.86514902    
       31020   6.26200008       5.91046858       5.85801172    
       31080   6.27248716       5.87973452       5.85272789    
       31140   6.28943586       5.87973452       5.84875250    
       31200   6.30112839       5.84740925       5.84477186    
       31260   6.30112839       5.84740925       5.84405708    
       31320   6.29905128       5.82346201       5.84569788    
       31380   6.30574369       5.82346201       5.84676504    
       31440   6.32492304       5.80422783       5.84917784    
       31500   6.32492304       5.80422783       5.85138941    
       31560   6.34797430       5.79397583       5.85282087    
       31620   6.34512806       5.79397583       5.85510445    
       31680   6.37205124       5.78787470       5.85795069    
       31740   6.37205124       5.78787470       5.86229086    
       31800   6.37735891       5.78039360       5.86679125    
       31860   6.39715385       5.78039360       5.86608839    
       31920   6.39542484       5.77610731       5.86098099    
       31980   6.38533354       5.77610731       5.85609722    
       32040   6.36351299       5.77399302       5.85349083    
       32100   6.36038446       5.77399302       5.85168886    
       32160   6.36723089       5.75558996       5.84965038    
       32220   6.36723089       5.75558996       5.84881926    
       32280   6.39482069       5.74708652       6.36453390    
       32340   6.43928194       5.74708652       6.38664341    
       32400   6.48071814       5.73784590       6.40500212    
       32460   6.48071814       5.73784590       6.41901159    
       32520   6.48974371       5.73290634       6.42722607    
       32580   6.47492313       5.73290634       6.43707657    
       32640   6.48533344       5.72433901       6.44376230    
       32700   6.48533344       5.72433901       6.45217037    
       32760   6.47956419       5.70235729       6.46015120    
       32820   6.45307684       5.70235729       6.46802807    
       32880   6.43515015       5.68312788       6.47711658    
       32940   6.43617964       5.68312788       6.48548174    
       33000   6.37969208       5.66311073       6.49368572    
       33060   6.32479477       5.66311073       6.50205898    
       33120   6.28847504       5.65264750       6.50967836    
       33180   6.29079485       5.65264750       6.51894665    
       33240   6.22910261       5.64305449       6.52779388    
       33300   6.20630789       5.64305449       6.53522348    
       33360   6.14441013       5.63466549       6.53457117    
       33420   6.14441013       5.63466549       6.53126049    
       33480   6.09838438       5.62357092       6.52504444    
       33540   6.05112839       5.62357092       6.51486206    
       33600   6.01825619       5.59322119       6.50608635    
       33660   6.01825619       5.59322119       6.49644089    
       33720   6.00320530       5.54999876       6.48500824    
       33780   5.96766663       5.54999876       6.47075367    
       33840   5.95334196       5.50952435       6.45830727    
       33900   5.93374348       5.50952435       6.44613075    
       33960   5.88682032       5.46554470       6.43440771    
       34020   5.86584616       5.46554470       6.42168379    
       34080   5.86584616       5.42478609       6.40666294    
       34140   5.85230017       5.42478609       6.39091110    
       34200   5.83709764       5.38772202       6.37708426    
       34260   5.80545235       5.38772202       6.36377859    
       34320   5.80545235       5.34416771       6.35149336    
       34380   5.79318619       5.34416771       6.33595324    
       34440   5.77447748       5.30702114       6.31924772    
       34500   5.74864435       5.30702114       6.30668163    
       34560   5.74864435       5.26596975       6.29826689    
       34620   5.71988869       5.26596975       6.29006720    
       34680   5.70113039       5.22252226       6.28293180    
       34740   5.68660879       5.22252226       6.27799940    
       34800   5.67908907       5.19752264       6.27435255    
       34860   5.67280006       5.19752264       6.27147913    
       34920   5.67152166       5.17796421       6.26617336    
       34980   5.65039110       5.17796421       6.25940514    
       35040   5.65228891       5.16470242       6.25144672    
       35100   5.61526680       5.16470242       6.24185514    
       35160   5.59617376       5.14537525       6.23245525    
       35220   5.56936979       5.14537525       6.22285748    
       35280   5.56954336       5.12287378       6.21082830    
       35340   5.53522205       5.12287378       6.19690371    
