 20190627
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   1.84627271       1.93170464       1.88734913    
       25140   1.87016666       1.93170464       1.89339960    
       25200   1.89245450       1.93062139       1.89793432    
       25260   1.89245450       1.93062139       1.90265560    
       25320   1.89245450       1.93172801       1.90814030    
       25380   1.89600003       1.93172801       1.91507304    
       25440   1.88172722       1.92681324       1.92441428    
       25500   1.86220002       1.92681324       1.93476498    
       25560   1.86220002       1.92498910       1.94511020    
       25620   1.83390903       1.92498910       1.95320964    
       25680   1.83390903       1.93300271       1.95901418    
       25740   1.85650003       1.93300271       1.96365595    
       25800   1.85650003       1.94095004       1.96695459    
       25860   1.85650003       1.94095004       1.96974766    
       25920   1.85650003       1.94182849       1.97248673    
       25980   1.85650003       1.94182849       1.97501791    
       26040   1.84876919       1.93933868       1.97777247    
       26100   1.84876919       1.93933868       1.98091078    
       26160   1.84876919       1.93778574       1.98407173    
       26220   1.83266664       1.93778574       1.98766243    
       26280   1.83266664       1.93856692       1.99103224    
       26340   1.84553850       1.93856692       1.99455655    
       26400   1.84553850       1.93975091       1.99838352    
       26460   1.83492851       1.93975091       2.00245833    
       26520   1.81461537       1.94155622       2.00652170    
       26580   1.79514289       1.94155622       2.01018453    
       26640   1.79514289       1.94569981       2.01394868    
       26700   1.78315389       1.94569981       2.01729131    
       26760   1.78842854       1.95045960       2.02093148    
       26820   1.78842854       1.95045960       2.02482200    
       26880   1.77546668       1.95496118       2.02978897    
       26940   1.77546668       1.95496118       2.03530979    
       27000   1.77546668       1.95973432       2.04106545    
       27060   1.79262495       1.95973432       2.04692745    
       27120   1.79262495       1.96702945       2.05198193    
       27180   1.79262495       1.96702945       2.05652547    
       27240   1.79262495       1.97531736       2.06068301    
       27300   1.79262495       1.97531736       2.06412411    
       27360   1.78559995       1.97985435       2.06683087    
       27420   1.78559995       1.97985435       2.06813383    
       27480   1.78433335       1.98205185       2.06773067    
       27540   1.78433335       1.98205185       2.06576586    
