 20190610
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   1.88565218       1.56907296       1.84564173    
       25140   1.88565218       1.56907296       1.84537792    
       25200   1.88674998       1.56862104       1.84352267    
       25260   1.89800000       1.56862104       1.84314120    
       25320   1.90242302       1.56672478       1.84284008    
       25380   1.90242302       1.56672478       1.84291315    
       25440   1.90688884       1.56319165       1.84171116    
       25500   1.90732145       1.56319165       1.83921218    
       25560   1.90732145       1.55676734       1.83688998    
       25620   1.89989650       1.55676734       1.83479285    
       25680   1.89489996       1.55094814       1.83205664    
       25740   1.88909674       1.55094814       1.82944298    
       25800   1.88909674       1.54691029       1.82696557    
       25860   1.87971878       1.54691029       1.82607090    
       25920   1.87418187       1.54217160       1.82622242    
       25980   1.86367643       1.54217160       1.82626116    
       26040   1.86367643       1.54106295       1.82502413    
       26100   1.85302854       1.54106295       1.82271767    
       26160   1.85172224       1.54271030       1.81985211    
       26220   1.85172224       1.54271030       1.81626403    
       26280   1.84370267       1.54270232       1.81121325    
       26340   1.84376311       1.54270232       1.80605757    
       26400   1.83897436       1.54257965       1.80175507    
       26460   1.83897436       1.54257965       1.79823875    
       26520   1.84347498       1.53944981       1.79396594    
       26580   1.84943902       1.53944981       1.79050839    
       26640   1.85347617       1.53814769       1.78794515    
       26700   1.85347617       1.53814769       1.78679216    
       26760   1.85711908       1.53496230       1.78649187    
       26820   1.86490703       1.53496230       1.78559136    
       26880   1.86853492       1.53534865       1.78415740    
       26940   1.86853492       1.53534865       1.78306365    
       27000   1.86990702       1.53911650       1.78183234    
       27060   1.86647725       1.53911650       1.77973557    
       27120   1.87174416       1.54025280       1.77712464    
       27180   1.86681390       1.54025280       1.77423036    
       27240   1.85374415       1.54071808       1.77078092    
       27300   1.85329545       1.54071808       1.76746917    
       27360   1.84118187       1.53977346       1.76391888    
       27420   1.84141862       1.53977346       1.75970483    
       27480   1.82395351       1.53691328       1.75525546    
       27540   1.81956816       1.53691328       1.75150061    
       27600   1.81506979       1.53448093       1.74793541    
       27660   1.82016277       1.53448093       1.74404252    
       27720   1.82016277       1.53044772       1.73981166    
       27780   1.82360470       1.53044772       1.73601031    
       27840   1.82413948       1.52660966       1.73218071    
       27900   1.82431817       1.52660966       1.72854722    
       27960   1.82431817       1.52149260       1.72536063    
       28020   1.81820452       1.52149260       1.72204947    
       28080   1.82202268       1.51666749       1.71841502    
       28140   1.81615555       1.51666749       1.71490264    
       28200   1.81234086       1.51429975       1.71177208    
       28260   1.81193018       1.51429975       1.70962405    
       28320   1.80551159       1.51077199       1.70891201    
       28380   1.79715908       1.51077199       1.70948553    
       28440   1.79448843       1.50893354       1.71046567    
       28500   1.79209304       1.50893354       1.71086621    
       28560   1.79013634       1.51209152       1.71066999    
       28620   1.78047729       1.51209152       1.70991576    
       28680   1.77937210       1.51707399       1.75142825    
       28740   1.77074420       1.51707399       1.74862027    
       28800   1.76752269       1.51960158       1.74517405    
       28860   1.76013637       1.51960158       1.74323416    
       28920   1.75065112       1.51901102       1.73911417    
       28980   1.74486041       1.51901102       1.73480904    
       29040   1.74670458       1.52042484       1.73066926    
       29100   1.74027908       1.52042484       1.72643244    
       29160   1.74237204       1.52114546       1.72298419    
       29220   1.73329544       1.52114546       1.71927929    
       29280   1.73138642       1.52201772       1.71421611    
       29340   1.73095345       1.52201772       1.70925236    
       29400   1.72993028       1.52196407       1.70410740    
       29460   1.72850001       1.52196407       1.69850612    
       29520   1.72886360       1.52122331       1.69354618    
       29580   1.72960460       1.52122331       1.68771791    
       29640   1.72925580       1.51705861       1.68191540    
       29700   1.72468185       1.51705861       1.67702603    
       29760   1.72520459       1.51378286       1.67292190    
       29820   1.72332561       1.51378286       1.66983461    
       29880   1.72481823       1.51112545       1.66703129    
       29940   1.73145449       1.51112545       1.66554224    
       30000   1.72879064       1.51087129       1.66397381    
       30060   1.73155808       1.51087129       1.66060770    
       30120   1.73234093       1.51074946       1.65665448    
       30180   1.72093177       1.51074946       1.65288043    
       30240   1.71239531       1.50909317       1.64945793    
       30300   1.71190703       1.50909317       1.64656901    
       30360   1.71325004       1.50510204       1.64302576    
       30420   1.71120453       1.50510204       1.63910842    
       30480   1.70002329       1.50264847       1.63466799    
       30540   1.69681394       1.50264847       1.62955034    
       30600   1.70070457       1.49995160       1.62577748    
       30660   1.69018185       1.49995160       1.62263608    
       30720   1.68951166       1.49500227       1.61975658    
       30780   1.68743181       1.49500227       1.61646593    
       30840   1.67534089       1.49128926       1.61281586    
       30900   1.67641866       1.49128926       1.60917127    
       30960   1.66902328       1.48855388       1.60572457    
       31020   1.67069769       1.48855388       1.60291183    
       31080   1.66563642       1.48453236       1.60120511    
       31140   1.67069769       1.48453236       1.59969413    
       31200   1.66937208       1.48138785       1.59880459    
       31260   1.66522729       1.48138785       1.59887254    
       31320   1.66700006       1.48014760       1.59950590    
       31380   1.66700006       1.48014760       1.60102248    
       31440   1.66527271       1.48194695       1.60166252    
       31500   1.65888631       1.48194695       1.60175669    
       31560   1.65495455       1.48531246       1.60186911    
       31620   1.65495455       1.48531246       1.60160029    
       31680   1.66113639       1.48578882       1.60177338    
       31740   1.65909088       1.48578882       1.60234201    
       31800   1.66144180       1.48637140       1.60298574    
       31860   1.65725005       1.48637140       1.60357058    
       31920   1.65791106       1.48798227       1.60242617    
       31980   1.66486669       1.48798227       1.59910333    
       32040   1.67002273       1.48955989       1.59453917    
       32100   1.67408884       1.48955989       1.58944964    
       32160   1.67982221       1.48454952       1.58303392    
       32220   1.69173336       1.48454952       1.57498837    
       32280   1.69747722       1.47475326       1.71382117    
       32340   1.69747722       1.47475326       1.72189045    
       32400   1.70344186       1.45823181       1.72724283    
       32460   1.70521426       1.45823181       1.73290372    
       32520   1.70809758       1.44256437       1.73789001    
       32580   1.70847619       1.44256437       1.74338496    
       32640   1.70712197       1.42956758       1.74895322    
       32700   1.70514631       1.42956758       1.75314951    
       32760   1.70978570       1.41707337       1.75794804    
       32820   1.70248783       1.41707337       1.76315773    
       32880   1.71541464       1.40568471       1.76787961    
       32940   1.71768296       1.40568471       1.77226460    
       33000   1.71768296       1.39521289       1.77579629    
       33060   1.72041464       1.39521289       1.78010833    
       33120   1.71875608       1.38500547       1.78678799    
       33180   1.72160006       1.38500547       1.79231930    
       33240   1.72109759       1.37586141       1.79788911    
       33300   1.72657502       1.37586141       1.80244482    
       33360   1.72562504       1.37103355       1.80648255    
       33420   1.73072505       1.37103355       1.81028342    
       33480   1.72826827       1.36532092       1.81293273    
       33540   1.72675002       1.36532092       1.81494355    
       33600   1.72090006       1.35802782       1.81579232    
       33660   1.71826828       1.35802782       1.81693125    
       33720   1.71682501       1.35016429       1.82068038    
       33780   1.71459997       1.35016429       1.82546020    
       33840   1.72452497       1.34184325       1.83147049    
       33900   1.72452497       1.34184325       1.83788013    
       33960   1.71751285       1.34088528       1.84361577    
       34020   1.71610522       1.34088528       1.84903193    
       34080   1.71464860       1.34348369       1.85502160    
       34140   1.71464860       1.34348369       1.86186159    
       34200   1.70681083       1.34463096       1.86940753    
       34260   1.70233333       1.34463096       1.87588668    
       34320   1.70252776       1.34877956       1.88238251    
       34380   1.69937837       1.34877956       1.88904560    
       34440   1.70219445       1.35491431       1.89705706    
       34500   1.71325004       1.35491431       1.90653741    
       34560   1.70764863       1.36067641       1.91592801    
       34620   1.71118915       1.36067641       1.92456388    
       34680   1.71777773       1.37131834       1.93272614    
       34740   1.73155558       1.37131834       1.94001579    
       34800   1.74283779       1.38242924       1.94579208    
       34860   1.74752772       1.38242924       1.94924307    
       34920   1.75977778       1.39334548       1.95025265    
       34980   1.76572227       1.39334548       1.94992042    
       35040   1.76572227       1.39866567       1.94852841    
       35100   1.76639998       1.39866567       1.94746947    
       35160   1.77117646       1.39646816       1.94707716    
       35220   1.77457571       1.39646816       1.94665682    
       35280   1.77457571       1.39175010       1.94610929    
       35340   1.76681244       1.39175010       1.94435608    
       35400   1.76067746       1.39097869       1.94141173    
       35460   1.76067746       1.39097869       1.93755662    
       35520   1.77013338       1.38917732       1.93384719    
       35580   1.77300000       1.38917732       1.93196464    
       35640   1.76828575       1.38314891       1.93167937    
       35700   1.76828575       1.38314891       1.93197548    
       35760   1.76514816       1.37868118       1.93213642    
       35820   1.75565386       1.37868118       1.93298066    
       35880   1.73619998       1.38077402       1.85765684    
       35940   1.73619998       1.38077402       1.86338031    
       36000   1.73619998       1.38226926       1.86832023    
       36060   1.73619998       1.38226926       1.87309587    
       36120   1.73619998       1.39114809       1.87697077    
       36180   1.75988460       1.39114809       1.87993491    
       36240   1.76131999       1.39989448       1.88304842    
       36300   1.78173077       1.39989448       1.88510144    
       36360   1.78320003       1.40394711       1.88721180    
       36420   1.77833331       1.40394711       1.88894451    
       36480   1.79980004       1.40632164       1.89109540    
       36540   1.79674995       1.40632164       1.89457130    
       36600   1.80787504       1.40838981       1.89911819    
       36660   1.80787504       1.40838981       1.90438163    
       36720   1.80895650       1.41406202       1.90877390    
       36780   1.82804346       1.41406202       1.91129589    
       36840   1.82804346       1.42274451       1.91332412    
       36900   1.83381820       1.42274451       1.91523361    
       36960   1.86152172       1.42915356       1.91677237    
       37020   1.91456521       1.42915356       1.91802859    
       37080   1.92349994       1.43327618       1.91948438    
       37140   1.93747616       1.43327618       1.92124009    
       37200   1.96777272       1.43351829       1.92328811    
       37260   1.99636364       1.43351829       1.92604959    
       37320   2.03181815       1.43690467       1.92875564    
       37380   2.03181815       1.43690467       1.92971325    
       37440   2.06459093       1.44126236       1.92921841    
       37500   2.09218192       1.44126236       1.92779136    
       37560   2.09586954       1.44469154       1.92563665    
       37620   2.09586954       1.44469154       1.92349231    
       37680   2.10816669       1.44392037       1.92135918    
       37740   2.11267996       1.44392037       1.91836131    
       37800   2.12392306       1.44043231       1.91501844    
       37860   2.14032006       1.44043231       1.91145146    
       37920   2.15184617       1.43674839       1.90719485    
       37980   2.20392299       1.43674839       1.90229177    
       38040   2.25880766       1.43017137       1.89790416    
       38100   2.25880766       1.43017137       1.89328325    
       38160   2.27699995       1.42315066       1.88747633    
       38220   2.29457688       1.42315066       1.88164222    
       38280   2.33276916       1.41802657       1.87646484    
       38340   2.33276916       1.41802657       1.87160766    
       38400   2.35996151       1.40915191       1.86629832    
       38460   2.38688469       1.40915191       1.86180413    
       38520   2.38707399       1.40289986       1.85769153    
       38580   2.40473080       1.40289986       1.85417855    
       38640   2.40903854       1.39555871       1.85125685    
       38700   2.39866662       1.39555871       1.84828222    
       38760   2.39178562       1.38908827       1.84576070    
       38820   2.39178562       1.38908827       1.84334326    
       38880   2.37744832       1.38552034       1.84093165    
       38940   2.37786674       1.38552034       1.83878148    
       39000   2.37103224       1.38388288       1.83656263    
       39060   2.35068750       1.38388288       1.83442688    
       39120   2.35068750       1.38112473       1.83203006    
       39180   2.33703041       1.38112473       1.82831955    
       39240   2.33676481       1.37843156       1.82447290    
       39300   2.32342863       1.37843156       1.82067978    
       39360   2.32342863       1.37485349       1.81667387    
