 20190122
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   5.51428223       11.6119566       5.50879240    
       28740   5.51428223       11.6119566       5.55596399    
       28800   5.58505106       11.6004858       5.60116816    
       28860   5.61876917       11.6004858       5.66146135    
       28920   5.61082029       11.6151104       5.73650742    
       28980   5.61082029       11.6151104       5.81577015    
       29040   5.64566660       11.6322842       5.90177965    
       29100   5.66471815       11.6322842       5.99196339    
       29160   5.69541025       11.7370701       6.06518602    
       29220   5.70037508       11.7370701       6.11456871    
       29280   5.73456430       11.8787050       6.14173889    
       29340   5.77020502       11.8787050       6.16165829    
       29400   5.77889729       11.9458580       6.17703915    
       29460   5.75247478       11.9458580       6.21848679    
       29520   5.77866650       11.9278717       6.28022099    
       29580   5.80228186       11.9278717       6.34980106    
       29640   5.83887196       11.8872280       6.42889643    
       29700   5.83887196       11.8872280       6.50442839    
       29760   5.83546162       11.9326305       6.57920551    
       29820   5.82840014       11.9326305       6.64797688    
       29880   5.81758547       12.0173635       6.71109104    
       29940   5.81758547       12.0173635       6.77219582    
       30000   5.82419062       12.0942411       6.82302666    
       30060   5.82816267       12.0942411       6.85990000    
       30120   5.82684088       12.1542511       6.88903236    
       30180   5.82684088       12.1542511       6.92110538    
       30240   5.82724428       12.1751909       6.94697666    
       30300   5.84393501       12.1751909       6.97141981    
       30360   5.85836935       12.1652985       7.00034142    
       30420   5.87464428       12.1652985       7.02939987    
       30480   5.86586952       12.1312218       7.06074905    
       30540   5.87173891       12.1312218       7.08799791    
       30600   5.85391283       12.1245632       7.11526060    
       30660   5.84439993       12.1245632       7.15248489    
       30720   5.82791281       12.1212673       7.21118784    
       30780   5.80545664       12.1212673       7.28961897    
       30840   5.77213049       12.1212807       7.38435173    
       30900   5.76773310       12.1212807       7.49708080    
       30960   5.74947834       12.2027225       7.60586071    
       31020   5.71108675       12.2027225       7.70832253    
       31080   5.67730427       12.3457146       7.80810452    
       31140   5.69095564       12.3457146       7.88275194    
       31200   5.64821720       12.4735193       7.93384790    
       31260   5.63995647       12.4735193       7.97913218    
       31320   5.61199999       12.5877523       8.01533794    
       31380   5.59259987       12.5877523       8.04834557    
       31440   5.57532597       12.6113043       8.08632278    
       31500   5.52926683       12.6113043       8.12841702    
       31560   5.48933315       12.6045084       8.18262196    
       31620   5.46982241       12.6045084       8.24330902    
       31680   5.47078276       12.6187763       8.31381798    
       31740   5.48047829       12.6187763       8.39444065    
       31800   5.47646666       12.6840239       8.46261311    
       31860   5.48977757       12.6840239       8.50984097    
       31920   5.50671101       12.7881136       8.55447769    
       31980   5.53460884       12.7881136       8.61007214    
       32040   5.48286676       12.8446875       8.66833401    
       32100   5.44768906       12.8446875       8.73346138    
       32160   5.44204330       12.8924961       8.79533100    
       32220   5.42045641       12.8924961       8.85090065    
       32280   5.37457800       12.9511499       5.35625076    
       32340   5.34708881       12.9511499       5.33746719    
       32400   5.33973932       12.9995728       5.30375862    
       32460   5.31308889       12.9995728       5.24828672    
       32520   5.31853342       13.0774355       5.19199324    
       32580   5.34499979       13.0774355       5.12517929    
       32640   5.35463047       13.0749922       5.05548573    
       32700   5.38178253       13.0749922       4.98045349    
       32760   5.37493324       13.0405560       4.89530706    
       32820   5.37702227       13.0405560       4.82155848    
