 20190212
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   2.12468171       3.42376757       2.12659264    
       28740   2.12111115       3.42376757       2.12700462    
       28800   2.11995554       3.42183304       2.12562251    
       28860   2.12688899       3.42183304       2.12145305    
       28920   2.12325001       3.42970371       2.11573029    
       28980   2.12855554       3.42970371       2.10752559    
       29040   2.12859988       3.42918110       2.10016346    
       29100   2.13982224       3.42918110       2.09924150    
       29160   2.13445449       3.42178726       2.10429549    
       29220   2.14604449       3.42178726       2.11016011    
       29280   2.15282226       3.41557026       2.11855245    
       29340   2.15499997       3.41557026       2.13232350    
       29400   2.15238643       3.43378448       2.14673305    
       29460   2.15973330       3.43378448       2.15710425    
       29520   2.16377783       3.45714784       2.16509104    
       29580   2.16747832       3.45714784       2.17067552    
       29640   2.16978264       3.48636150       2.17431259    
       29700   2.17208886       3.48636150       2.17713594    
       29760   2.17202163       3.51313186       2.17956400    
       29820   2.16684794       3.51313186       2.18093324    
       29880   2.16764450       3.53162074       2.18632126    
       29940   2.17029548       3.53162074       2.19981599    
       30000   2.17029548       3.54740167       2.21271610    
       30060   2.17286038       3.54740167       2.22302628    
       30120   2.17045236       3.57315207       2.23228455    
       30180   2.17045236       3.57315207       2.24304724    
       30240   2.17739034       3.59629703       2.25647950    
       30300   2.18085003       3.59629703       2.26855469    
       30360   2.17899990       3.61491323       2.28079152    
       30420   2.17899990       3.61491323       2.28974247    
       30480   2.18205261       3.63690448       2.29336452    
       30540   2.18078375       3.63690448       2.29455280    
       30600   2.18569446       3.65764189       2.29189444    
       30660   2.18681073       3.65764189       2.28905606    
       30720   2.19835138       3.65547919       2.28527021    
       30780   2.20054054       3.65547919       2.27928281    
       30840   2.19769454       3.63553953       2.27154946    
       30900   2.21535134       3.63553953       2.26089168    
       30960   2.22775674       3.61049366       2.24920702    
       31020   2.24308109       3.61049366       2.23870420    
       31080   2.24566674       3.57750773       2.23195386    
       31140   2.24851346       3.57750773       2.23160148    
       31200   2.26908112       3.53998590       2.23395705    
       31260   2.29289198       3.53998590       2.23526883    
       31320   2.30052781       3.51922870       2.23653054    
       31380   2.30327034       3.51922870       2.23507905    
       31440   2.33221626       3.51151562       2.23497605    
       31500   2.34843254       3.51151562       2.24084759    
       31560   2.35377789       3.50572491       2.24717546    
       31620   2.34621620       3.50572491       2.25731444    
       31680   2.35805416       3.50565696       2.27530551    
       31740   2.38489199       3.50565696       2.29835701    
       31800   2.39249992       3.50710750       2.32296538    
       31860   2.39135146       3.50710750       2.34876704    
       31920   2.39056754       3.53931022       2.37110615    
       31980   2.40316224       3.53931022       2.38856816    
       32040   2.41194606       3.57788515       2.40653872    
       32100   2.41194606       3.57788515       2.42057014    
       32160   2.42305398       3.60272837       2.43001723    
       32220   2.43556762       3.60272837       2.43763208    
       32280   2.44527030       3.63000727       2.40749979    
       32340   2.44527030       3.63000727       2.40804958    
       32400   2.45010805       3.63983536       2.40820861    
       32460   2.45635128       3.63983536       2.41084671    
       32520   2.44889188       3.64392352       2.41948056    
       32580   2.44889188       3.64392352       2.43104315    
       32640   2.44732428       3.64969349       2.44333720    
       32700   2.45067573       3.64969349       2.45448399    
       32760   2.45199990       3.66884589       2.46904755    
       32820   2.45199990       3.66884589       2.48826551    
       32880   2.44613504       3.69606638       2.50683570    
       32940   2.45081091       3.69606638       2.52251434    
       33000   2.45970273       3.73418784       2.53505754    
       33060   2.45970273       3.73418784       2.54957891    
       33120   2.47067571       3.76420712       2.56320691    
       33180   2.48443246       3.76420712       2.57212877    
       33240   2.50275683       3.77982259       2.57978058    
       33300   2.51344442       3.77982259       2.58680606    
       33360   2.53737831       3.78837013       2.59486580    
       33420   2.56294584       3.78837013       2.60181546    
       33480   2.57224989       3.78803134       2.61059880    
       33540   2.57786489       3.78803134       2.61752224    
       33600   2.59215784       3.78970504       2.62216163    
       33660   2.60661530       3.78970504       2.63158941    
       33720   2.60661530       3.80083776       2.64279604    
       33780   2.62144995       3.80083776       2.65497684    
       33840   2.63134146       3.79933929       2.66620088    
       33900   2.64188099       3.79933929       2.67567325    
       33960   2.64188099       3.81206989       2.68315816    
       34020   2.65188360       3.81206989       2.68669248    
       34080   2.66754556       3.82207417       2.68973875    
       34140   2.68088889       3.82207417       2.69464445    
       34200   2.68088889       3.83015633       2.70031476    
       34260   2.68332601       3.83015633       2.70752501    
       34320   2.71667385       3.84006596       2.71596766    
       34380   2.74152184       3.84006596       2.72598290    
       34440   2.75142217       3.85222602       2.73813868    
       34500   2.76760864       3.85222602       2.75308800    
       34560   2.76734781       3.87253761       2.76923203    
       34620   2.77858686       3.87253761       2.78507590    
       34680   2.77995563       3.90330720       2.80223560    
       34740   2.79241300       3.90330720       2.81812191    
       34800   2.80536962       3.93636274       2.83539414    
       34860   2.81413054       3.93636274       2.85698771    
       34920   2.81766677       3.97191143       2.87852859    
       34980   2.82041311       3.97191143       2.89912057    
       35040   2.84143472       4.00835943       2.91927886    
       35100   2.85365224       4.00835943       2.93496943    
       35160   2.85713339       4.04562950       2.94687653    
       35220   2.85897827       4.04562950       2.96054649    
       35280   2.87658691       4.07925987       2.97471881    
       35340   2.87302184       4.07925987       2.98539400    
       35400   2.86637783       4.09819651       2.99158382    
       35460   2.86939120       4.09819651       2.99663758    
       35520   2.87586951       4.11908054       3.00419855    
       35580   2.89124441       4.11908054       3.01915383    
       35640   2.89942217       4.12083864       3.04071665    
       35700   2.90871119       4.12083864       3.06324244    
       35760   2.90639138       4.13214159       3.08398318    
       35820   2.91506672       4.13214159       3.10359550    
       35880   2.91102219       4.16857338       2.92168236    
       35940   2.90855551       4.16857338       2.92765069    
       36000   2.89223909       4.19781399       2.93833065    
       36060   2.90888882       4.19781399       2.95070124    
       36120   2.90784454       4.24111319       2.96477103    
       36180   2.91904449       4.24111319       2.97778964    
       36240   2.92693472       4.28925180       2.99038720    
       36300   2.94077778       4.28925180       3.00341964    
       36360   2.95099998       4.33848047       3.01791883    
       36420   2.96062231       4.33848047       3.02791476    
       36480   2.96243477       4.38212299       3.03318310    
       36540   2.97406673       4.38212299       3.04028201    
       36600   2.99055552       4.42335129       3.04671240    
       36660   3.00733328       4.42335129       3.05522847    
       36720   3.02158689       4.45084143       3.06782866    
       36780   3.02453327       4.45084143       3.08515453    
       36840   3.04015565       4.48013830       3.10644674    
       36900   3.05026674       4.48013830       3.12796259    
       36960   3.06863046       4.52043581       3.14836025    
       37020   3.08563042       4.52043581       3.16570354    
       37080   3.08497787       4.56866407       3.18371344    
       37140   3.11628270       4.56866407       3.19841313    
       37200   3.14521742       4.61745310       3.20768452    
       37260   3.16589141       4.61745310       3.21374917    
       37320   3.16611099       4.66806602       3.21850443    
       37380   3.17449999       4.66806602       3.22407675    
       37440   3.18536949       4.69901752       3.22894049    
       37500   3.20182610       4.69901752       3.23519182    
       37560   3.20466661       4.72270012       3.24279189    
       37620   3.22526097       4.72270012       3.25241685    
       37680   3.23978257       4.74285126       3.26453328    
       37740   3.24732614       4.74285126       3.27512479    
       37800   3.24686670       4.76864004       3.28457689    
       37860   3.24710870       4.76864004       3.29383183    
       37920   3.26919556       4.79872465       3.30083370    
       37980   3.27365208       4.79872465       3.30633807    
       38040   3.26846671       4.82316208       3.31193304    
       38100   3.27428269       4.82316208       3.31714916    
       38160   3.27530432       4.83852005       3.32141542    
       38220   3.28349996       4.83852005       3.32614613    
       38280   3.28488898       4.85187864       3.33168983    
       38340   3.28791308       4.85187864       3.33664083    
       38400   3.29513049       4.86215687       3.34129667    
       38460   3.32691312       4.86215687       3.34346128    
       38520   3.32922220       4.87770605       3.34277105    
       38580   3.33917379       4.87770605       3.34333706    
       38640   3.36939120       4.89468288       3.34573078    
       38700   3.37139130       4.89468288       3.34984612    
       38760   3.37402225       4.89831829       3.35477543    
       38820   3.38565207       4.89831829       3.35946798    
       38880   3.40915227       4.90593481       3.36428356    
       38940   3.42082214       4.90593481       3.37018323    
       39000   3.44168186       4.91509295       3.37912130    
       39060   3.44168186       4.91509295       3.39223456    
       39120   3.46393180       4.92248154       3.40710187    
       39180   3.49636364       4.92248154       3.42004442    
       39240   3.49636364       4.94120359       3.43026686    
       39300   3.52422738       4.94120359       3.43849158    
       39360   3.55647731       4.96672440       3.44536543    
       39420   3.60359097       4.96672440       3.45376277    
       39480   3.60359097       4.98147774       3.70289803    
       39540   3.64097738       4.98147774       3.73607802    
       39600   3.68561363       4.99002790       3.76362848    
       39660   3.72113943       4.99002790       3.78806806    
       39720   3.72361374       5.01337671       3.81057572    
       39780   3.74070454       5.01337671       3.82850099    
       39840   3.76534081       5.02180529       3.84149837    
       39900   3.77658129       5.02180529       3.85162425    
       39960   3.77495456       5.02145147       3.86123776    
       40020   3.79379535       5.02145147       3.87101793    
       40080   3.81925011       5.00897026       3.88194203    
       40140   3.83727908       5.00897026       3.89209843    
       40200   3.83977270       4.99696302       3.90154457    
       40260   3.85377264       4.99696302       3.91318250    
       40320   3.86362791       4.98655748       3.92339087    
       40380   3.86853480       4.98655748       3.93044519    
       40440   3.85761356       4.97980309       3.93737531    
       40500   3.86255813       4.97980309       3.94741797    
       40560   3.87479067       4.97204256       3.96103859    
       40620   3.86967444       4.97204256       3.97753096    
       40680   3.86497664       4.96602917       3.99685049    
       40740   3.86497664       4.96602917       4.01358032    
       40800   3.84406972       4.97472906       4.02999401    
       40860   3.82890701       4.97472906       4.04940557    
       40920   3.82732558       4.98695230       4.06799269    
       40980   3.82732558       4.98695230       4.08574820    
       41040   3.84567451       4.99817324       4.10413170    
       41100   3.85172105       4.99817324       4.12234211    
       41160   3.87230229       5.00895071       4.13934088    
       41220   3.87230229       5.00895071       4.15631056    
       41280   3.87293029       5.01880503       4.17506170    
       41340   3.87762785       5.01880503       4.19451332    
       41400   3.87611628       5.02913952       4.21438837    
       41460   3.87611628       5.02913952       4.23416519    
       41520   3.87637210       5.04675198       4.25326538    
       41580   3.87644196       5.04675198       4.27382040    
       41640   3.88072085       5.06560755       4.29388285    
       41700   3.88072085       5.06560755       4.31110764    
       41760   3.89630222       5.08122158       4.32903004    
       41820   3.90888381       5.08122158       4.34817123    
       41880   3.92253494       5.09522343       4.36835480    
       41940   3.92506814       5.09522343       4.38945627    
       42000   3.93672085       5.11396694       4.41010809    
       42060   3.93927908       5.11396694       4.42980766    
       42120   3.93513942       5.13694859       4.44876671    
       42180   3.93813634       5.13694859       4.46812439    
       42240   3.94165111       5.15813398       4.48803282    
       42300   3.96039534       5.15813398       4.50717211    
       42360   4.00058126       5.17881203       4.52531195    
       42420   4.01622725       5.17881203       4.54354095    
       42480   4.01872110       5.20265198       4.56209660    
       42540   4.03372097       5.20265198       4.58067608    
       42600   4.06552267       5.22586823       4.59750795    
       42660   4.09008884       5.22586823       4.61062860    
       42720   4.09008884       5.25181007       4.62125969    
       42780   4.10922241       5.25181007       4.63183498    
       42840   4.11000013       5.27185822       4.64225817    
       42900   4.11000013       5.27185822       4.65305090    
       42960   4.10911608       5.28324986       4.66409922    
       43020   4.10504770       5.28324986       4.67521238    
       43080   4.08626842       5.29421902       4.01025581    
       43140   4.04814291       5.29421902       3.98140717    
       43200   4.00714302       5.30761242       3.95560932    
       43260   3.99778056       5.30761242       3.93391967    
       43320   3.96257138       5.31666851       3.91587567    
       43380   3.92678571       5.31666851       3.90242887    
       43440   3.91373801       5.32536888       3.89349246    
       43500   3.91751218       5.32536888       3.88794374    
       43560   3.88373804       5.34067345       3.88696837    
       43620   3.84880948       5.34067345       3.88788009    
       43680   3.81783342       5.36114025       3.89037085    
       43740   3.81265855       5.36114025       3.89313793    
       43800   3.76976180       5.39638853       3.89652014    
       43860   3.72119045       5.39638853       3.89944935    
       43920   3.67549992       5.43156433       3.90153360    
       43980   3.67549992       5.43156433       3.90506792    
       44040   3.63702393       5.46783590       3.90977287    
       44100   3.59892869       5.46783590       3.91353416    
       44160   3.55832553       5.49883318       3.91832280    
       44220   3.54797626       5.49883318       3.92271662    
       44280   3.50502372       5.52615690       3.92663336    
       44340   3.46042848       5.52615690       3.93144345    
       44400   3.42376733       5.55644035       3.93855667    
       44460   3.41895247       5.55644035       3.94549799    
       44520   3.38895249       5.57935476       3.94778466    
       44580   3.34895229       5.57935476       3.94740534    
       44640   3.34895229       5.60557413       3.95028090    
       44700   3.32475615       5.60557413       3.95537734    
       44760   3.28514624       5.61667109       3.96037102    
       44820   3.25055003       5.61667109       3.96517801    
       44880   3.24039030       5.63790798       3.96808910    
       44940   3.19902444       5.63790798       3.96645212    
       45000   3.16102433       5.65197468       3.96495414    
       45060   3.13031697       5.65197468       3.96399760    
       45120   3.13031697       5.65674973       3.96217656    
       45180   3.10134149       5.65674973       3.95974207    
       45240   3.06002450       5.65879774       3.95570183    
       45300   3.01170731       5.65879774       3.95208097    
       45360   3.01170731       5.66083670       3.95102024    
       45420   2.96760964       5.66083670       3.94888878    
       45480   2.92568302       5.65987968       3.94749784    
       45540   2.89226818       5.65987968       3.94738483    
       45600   2.86372495       5.66996574       3.94237447    
       45660   2.86199999       5.66996574       3.93463302    
       45720   2.83046341       5.68923378       3.92765522    
       45780   2.79544997       5.68923378       3.92100024    
       45840   2.75559998       5.68997478       3.91244817    
       45900   2.75039029       5.68997478       3.90222955    
       45960   2.68609762       5.69040060       3.89227724    
       46020   2.62352490       5.69040060       3.88239312    
       46080   2.57655001       5.67848921       3.87134814    
       46140   2.56741452       5.67848921       3.85871053    
       46200   2.51082921       5.66211081       3.84680247    
       46260   2.43777490       5.66211081       3.83760405    
       46320   2.36097503       5.63912392       3.82969999    
       46380   2.36229277       5.63912392       3.82165575    
       46440   2.30312204       5.61665583       3.81713915    
       46500   2.30312204       5.61665583       3.81628060    
       46560   2.30678582       5.59752893       3.81451440    
       46620   2.30413961       5.59752893       3.81195807    
       46680   2.30720448       5.59139156       2.31471944    
       46740   2.30720448       5.59139156       2.31966329    
