 20180922
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25320  0.952717364       1.29989624       1.13113880    
       25380  0.952413023       1.29989624       1.12491214    
       25440  0.949152172       1.30596519       1.11705112    
       25500  0.951288879       1.30596519       1.10898876    
       25560  0.948695660       1.30545044       1.10103798    
       25620  0.951956511       1.30545044       1.09315658    
       25680  0.954500020       1.29902172       1.08529627    
       25740  0.955355585       1.29902172       1.07739973    
       25800  0.955021739       1.29297948       1.07150710    
       25860  0.958956540       1.29297948       1.06961238    
       25920  0.960413039       1.28663921       1.06871367    
       25980  0.959999979       1.28663921       1.06817412    
       26040  0.961086929       1.28655243       1.06674385    
       26100  0.964108706       1.28655243       1.06388688    
       26160  0.968565226       1.29106426       1.05902994    
       26220  0.969711125       1.29106426       1.05226862    
       26280  0.972173929       1.29329598       1.04497683    
       26340  0.974543452       1.29329598       1.03765297    
       26400  0.977733314       1.28772402       1.03099191    
       26460  0.986577749       1.28772402       1.02660441    
       26520  0.984565198       1.27970684       1.02478218    
       26580  0.985565245       1.27970684       1.02435076    
       26640  0.987977803       1.27342844       1.02583361    
       26700  0.993217409       1.27342844       1.02780437    
       26760  0.998913050       1.27615833       1.02968192    
       26820   1.00682604       1.27615833       1.03073215    
       26880   1.00502217       1.28521466       1.03243482    
       26940   1.00891304       1.28521466       1.03490007    
       27000   1.01410866       1.29326344       1.03577352    
       27060   1.01676083       1.29326344       1.03758097    
       27120   1.02011108       1.30388057       1.04056144    
       27180   1.02349997       1.30388057       1.04300594    
       27240   1.02654350       1.30886924       1.04444253    
       27300   1.02250004       1.30886924       1.04426789    
       27360   1.01924443       1.31806993       1.04377913    
       27420   1.02073908       1.31806993       1.04383790    
       27480   1.00969565       1.32270360       1.04400897    
       27540   1.01528263       1.32270360       1.04409289    
       27600   1.01822221       1.32634032       1.04201400    
       27660   1.01944447       1.32634032       1.03747046    
       27720   1.02136958       1.32993233       1.03182483    
       27780   1.01893473       1.32993233       1.02571404    
       27840   1.02740002       1.32486415       1.02061224    
       27900   1.03395557       1.32486415       1.01687133    
       27960   1.03136957       1.31470919       1.01646709    
       28020   1.02852178       1.31470919       1.01997697    
       28080   1.03351116       1.30909097       1.02330172    
       28140   1.03877783       1.30909097       1.02597535    
       28200   1.04267395       1.31635761       1.02773869    
       28260   1.05154347       1.31635761       1.02821732    
       28320   1.04764450       1.32267094       1.02876198    
       28380   1.04691112       1.32267094       1.02868485    
       28440   1.04439127       1.32493091       1.02802563    
       28500   1.04178262       1.32493091       1.02727711    
       28560   1.04180002       1.32740211       1.02615237    
       28620   1.04402220       1.32740211       1.02478731    
       28680   1.04563046       1.32708120       1.02548707    
       28740   1.04871106       1.32708120       1.02792180    
       28800   1.04742217       1.32482147       1.03234839    
       28860   1.05713332       1.32482147       1.03914571    
       28920   1.06086957       1.33040094      0.922217429    
       28980   1.06615555       1.33040094      0.928398013    
       29040   1.06777775       1.34386683      0.934338689    
       29100   1.07726669       1.34386683      0.938357770    
       29160   1.07843482       1.35373640      0.942968488    
       29220   1.08391106       1.35373640      0.947371006    
       29280   1.08415556       1.36021805      0.951174974    
       29340   1.08666670       1.36021805      0.954694629    
       29400   1.08956516       1.36935019      0.956878364    
       29460   1.09288883       1.36935019      0.955920875    
       29520   1.09495556       1.37523293      0.953380466    
       29580   1.10311115       1.37523293      0.951870799    
       29640   1.10736954       1.37669361      0.950891674    
       29700   1.10953331       1.37669361      0.951445460    
       29760   1.11497784       1.37037849      0.953768313    
       29820   1.11268890       1.37037849      0.958110750    
       29880   1.11519563       1.36771691      0.961884081    
       29940   1.11591113       1.36771691      0.963784099    
       30000   1.12135553       1.37160146      0.964159608    
       30060   1.12543476       1.37160146      0.962542593    
       30120   1.12908697       1.37403095      0.959599733    
       30180   1.13431108       1.37403095      0.955953240    
       30240   1.13646662       1.36980927      0.951698720    
       30300   1.13980436       1.36980927      0.946466088    
       30360   1.13930440       1.36145484      0.941374838    
       30420   1.14013338       1.36145484      0.937125504    
       30480   1.13660002       1.35049808      0.933269680    
       30540   1.13789129       1.35049808      0.928080320    
       30600   1.13969564       1.33972013      0.921829641    
       30660   1.13869560       1.33972013      0.916599810    
       30720   1.13817775       1.32986534      0.911181748    
       30780   1.14450002       1.32986534      0.904931009    
       30840   1.14678264       1.31612122      0.899338484    
       30900   1.15491307       1.31612122      0.895132959    
       30960   1.16075552       1.30116165      0.894662797    
       31020   1.15941310       1.30116165      0.896469831    
       31080   1.16771734       1.28876483      0.897486806    
       31140   1.17467391       1.28876483      0.898218811    
       31200   1.17424440       1.29084408      0.896598935    
       31260   1.17643476       1.29084408      0.894525349    
       31320   1.17799997       1.29017794      0.894042075    
       31380   1.17884445       1.29017794      0.894018173    
       31440   1.18386662       1.27975214      0.895485640    
       31500   1.18208694       1.27975214      0.896917820    
       31560   1.18573332       1.27568364      0.898226976    
       31620   1.19188893       1.27568364      0.897459388    
       31680   1.19200003       1.27741683      0.894175470    
       31740   1.19663048       1.27741683      0.892520368    
       31800   1.20055556       1.27938533      0.892090321    
       31860   1.19577777       1.27938533      0.893243849    
       31920   1.19071114       1.27123559      0.894952595    
       31980   1.18660867       1.27123559      0.895775855    
       32040   1.19206667       1.26809359      0.895646989    
       32100   1.19426668       1.26809359      0.894646406    
       32160   1.19377780       1.26669908      0.896374524    
       32220   1.19084787       1.26669908      0.901187539    
       32280   1.19062221       1.26191783      0.906801820    
       32340   1.18713331       1.26191783      0.910978973    
       32400   1.18458700       1.26746798      0.911617100    
       32460   1.18030429       1.26746798      0.908315957    
       32520   1.18082225       1.27624702      0.906955719    
       32580   1.17411113       1.27624702      0.898096323    
       32640   1.17173910       1.27082264      0.889942229    
       32700   1.16819561       1.27082264      0.882750988    
       32760   1.16931117       1.25116825      0.878133178    
       32820   1.16515553       1.25116825      0.872967482    
       32880   1.16073918       1.23422325      0.866663039    
       32940   1.16119564       1.23422325      0.860104620    
       33000   1.16284442       1.22532344      0.854575455    
       33060   1.15622222       1.22532344      0.850991845    
       33120   1.15300000       1.21239197      0.848116875    
       33180   1.14736962       1.21239197      0.844853103    
       33240   1.14455557       1.20349908      0.841068923    
       33300   1.13844442       1.20349908      0.836740851    
       33360   1.13502169       1.19739687      0.831569731    
