 20190129
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       27240   9999.00000      0.733341157      0.607407749    
       27300   9999.00000      0.733341157      0.603912830    
       27360   9999.00000      0.731907010      0.600331187    
       27420   9999.00000      0.731907010      0.597345889    
       27480   9999.00000      0.729807138      0.594088972    
       27540   9999.00000      0.729807138      0.590269625    
       27600   9999.00000      0.727214694      0.586156666    
       27660   9999.00000      0.727214694      0.582423151    
       27720   9999.00000      0.723442256      0.579194307    
       27780   9999.00000      0.723442256      0.576257050    
       27840   9999.00000      0.718322337      0.574081600    
       27900   9999.00000      0.718322337      0.572418034    
       27960   9999.00000      0.715093672      0.570749760    
       28020   9999.00000      0.715093672      0.568884969    
       28080   9999.00000      0.714825928      0.566563547    
       28140   9999.00000      0.714825928      0.563993037    
       28200   9999.00000      0.714448869      0.561419249    
       28260   9999.00000      0.714448869      0.558666825    
       28320   9999.00000      0.712175310      0.555697381    
       28380   9999.00000      0.712175310      0.553011417    
       28440   9999.00000      0.709800899      0.550804436    
       28500   9999.00000      0.709800899      0.548309863    
       28560   9999.00000      0.706447482      0.545244873    
       28620   9999.00000      0.706447482      0.540809631    
       28680   9999.00000      0.704813600      0.535382628    
       28740   9999.00000      0.704813600      0.530133009    
       28800   9999.00000      0.700783610      0.524834752    
       28860   9999.00000      0.700783610      0.520396948    
       28920   9999.00000      0.692708671      0.517106056    
       28980   9999.00000      0.692708671      0.514095187    
       29040   9999.00000      0.684309900      0.511568189    
       29100   9999.00000      0.684309900      0.508448064    
       29160   9999.00000      0.680298924      0.504667878    
       29220   9999.00000      0.680298924      0.500671744    
       29280   9999.00000      0.678077161      0.495875567    
       29340   9999.00000      0.678077161      0.490993351    
       29400   9999.00000      0.673157156      0.485911369    
       29460   9999.00000      0.673157156      0.481021196    
       29520   9999.00000      0.664979219      0.476254851    
       29580   9999.00000      0.664979219      0.470834792    
       29640   9999.00000      0.655910552      0.464932889    
       29700   9999.00000      0.655910552      0.458828092    
       29760   9999.00000      0.647240222      0.452957273    
       29820   9999.00000      0.647240222      0.448465377    
       29880   9999.00000      0.636575222      0.445394546    
       29940   9999.00000      0.636575222      0.442831159    
       30000   9999.00000      0.626736581      0.440792918    
       30060   9999.00000      0.626736581      0.438328981    
       30120   9999.00000      0.622414410      0.435374558    
       30180   9999.00000      0.622414410      0.432077587    
       30240   9999.00000      0.620089591      0.427873075    
       30300   9999.00000      0.620089591      0.423618376    
       30360   9999.00000      0.615761638      0.419439554    
       30420   9999.00000      0.615761638      0.414951175    
       30480   9999.00000      0.607796669      0.410947293    
       30540   9999.00000      0.607796669      0.407442391    
       30600   9999.00000      0.600064814      0.403848022    
       30660   9999.00000      0.600064814      0.400446326    
       30720   9999.00000      0.594167471      0.397437721    
       30780   9999.00000      0.594167471      0.394140899    
