 20181228
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       28800  0.695133328      0.662378430       1.24599600    
       28860  0.695133328      0.662378430       1.25472677    
       28920  0.674311101      0.666878462       1.26284623    
       28980  0.651688874      0.666878462       1.27033007    
       29040  0.637577772      0.670206308       1.27758706    
       29100  0.631065190      0.670206308       1.28465319    
       29160  0.622488916      0.671448052       1.29098940    
       29220  0.611199975      0.671448052       1.29678738    
       29280  0.605521739      0.671780884       1.30172789    
       29340  0.594130456      0.671780884       1.30583668    
       29400  0.587733328      0.669174254       1.30933690    
       29460  0.576399982      0.669174254       1.31202495    
       29520  0.563866675      0.663407207       1.31419528    
       29580  0.563866675      0.663407207       1.31687975    
       29640  0.555088878      0.655681729       1.31978142    
       29700  0.547111094      0.655681729       1.32282889    
       29760  0.538822234      0.646172523       1.32599747    
       29820  0.535217404      0.646172523       1.32889354    
       29880  0.528133333      0.637824893       1.33182776    
       29940  0.520511091      0.637824893       1.33421445    
       30000  0.512044430      0.630411804       1.33649266    
       30060  0.510586977      0.630411804       1.33911920    
       30120  0.502666652      0.623672128       1.34215760    
       30180  0.495266676      0.623672128       1.34584904    
       30240  0.493434787      0.616886497       1.34990740    
       30300  0.488755554      0.616886497       1.35473239    
       30360  0.480177790      0.611901939       1.35977089    
       30420  0.477913052      0.611901939       1.36398602    
       30480  0.467347831      0.608589053       1.36758053    
       30540  0.458911121      0.608589053       1.37073827    
       30600  0.450377792      0.606362283       1.37372756    
       30660  0.449608684      0.606362283       1.37640023    
       30720  0.443391293      0.601897061       1.37860906    
       30780  0.437755555      0.601897061       1.38028705    
       30840  0.431644440      0.597015679       1.38131821    
       30900  0.432434797      0.597015679       1.38263440    
       30960  0.430000007      0.590590835       1.38459694    
       31020  0.425155550      0.590590835       1.38742054    
       31080  0.422199994      0.581967533       1.39076340    
       31140  0.424086958      0.581967533       1.39402878    
       31200  0.423260868      0.576315284       1.39741206    
       31260  0.419600010      0.576315284       1.40067232    
       31320  0.417311102      0.573184431       1.40385616    
       31380  0.419173926      0.573184431       1.40727234    
       31440  0.415044457      0.570848227       1.41062784    
       31500  0.413577765      0.570848227       1.41371095    
       31560  0.414586961      0.568484366       1.41642284    
       31620  0.413888901      0.568484366       1.41856134    
       31680  0.413688898      0.566219687       1.42022812    
       31740  0.413244456      0.566219687       1.42156696    
       31800  0.412755549      0.562760651       1.42287719    
       31860  0.412755549      0.562760651       1.42424440    
       31920  0.413533330      0.557696879       1.42591488    
       31980  0.415088892      0.557696879       1.42794585    
       32040  0.418826073      0.552736342       1.43046510    
       32100  0.418244451      0.552736342       1.43289018    
       32160  0.418954551      0.549182534       1.43496084    
       32220  0.419046521      0.549182534       1.43647230    
       32280  0.419046521      0.547816873       1.43720996    
       32340  0.420523822      0.547816873       1.43750870    
       32400  0.426333338      0.545354486       0.00000000    
       32460  0.427780479      0.545354486       0.00000000    
       32520  0.432523817      0.540138125       0.00000000    
       32580  0.440047622      0.540138125       0.00000000    
       32640  0.446833342      0.533592582       0.00000000    
       32700  0.449243903      0.533592582       0.00000000    
       32760  0.457487792      0.528080940       0.00000000    
       32820  0.463547617      0.528080940       0.00000000    
       32880  0.470904768      0.523395300       0.00000000    
       32940  0.473853648      0.523395300       0.00000000    
       33000  0.480829269      0.518304944       0.00000000    
       33060  0.485000014      0.518304944       0.00000000    
       33120  0.493000001      0.513542235       0.00000000    
       33180  0.496634156      0.513542235       0.00000000    
       33240  0.499380946      0.510523200       0.00000000    
       33300  0.505976200      0.510523200       0.00000000    
       33360  0.512976170      0.509050548       0.00000000    
       33420  0.517439008      0.509050548       0.00000000    
       33480  0.521902442      0.508229077       0.00000000    
       33540  0.522380948      0.508229077       0.00000000    
       33600  0.524571419      0.508348823       0.00000000    
       33660  0.526829243      0.508348823       0.00000000    
       33720  0.528829277      0.508811533       0.00000000    
       33780  0.528500021      0.508811533       0.00000000    
       33840  0.530190468      0.509562552       0.00000000    
       33900  0.533097565      0.509562552       0.00000000    
       33960  0.533428550      0.509427845       0.00000000    
       34020  0.537523806      0.509427845       0.00000000    
       34080  0.543809533      0.507444680       0.00000000    
       34140  0.547829270      0.507444680       0.00000000    
       34200  0.547829270      0.505240262       0.00000000    
       34260  0.551243901      0.505240262       0.00000000    
       34320  0.554650009      0.505244434       0.00000000    
       34380  0.561124980      0.505244434       0.00000000    
       34440  0.564487815      0.506806314       0.00000000    
       34500  0.572243929      0.506806314       0.00000000    
       34560  0.574850023      0.508631766       0.00000000    
       34620  0.578975022      0.508631766       0.00000000    
       34680  0.582317054      0.510684490       0.00000000    
       34740  0.586682916      0.510684490       0.00000000    
       34800  0.591756105      0.513068795       0.00000000    
       34860  0.592975020      0.513068795       0.00000000    
       34920  0.594560981      0.513434410       0.00000000    
       34980  0.599268317      0.513434410       0.00000000    
       35040  0.601853669      0.513448656       0.00000000    
