 20190514
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080   1.21185362      0.562494040       1.09095430    
       25140   1.21697557      0.562494040       1.08951652    
       25200   1.21924996      0.563288212       1.08823872    
       25260   1.22139025      0.563288212       1.08743262    
       25320   1.22514284      0.564413071       1.08674562    
       25380   1.22888100      0.564413071       1.08601367    
       25440   1.23540473      0.566216946       1.08504009    
       25500   1.23540473      0.566216946       1.08391297    
       25560   1.24046338      0.568433464       1.08281875    
       25620   1.24660003      0.568433464       1.08193314    
       25680   1.25215006      0.569705009       1.08132851    
       25740   1.25215006      0.569705009       1.08102107    
       25800   1.25547504      0.571072876       1.08104885    
       25860   1.25255001      0.571072876       1.08139729    
       25920   1.25234997      0.573532879       1.08228040    
       25980   1.25234997      0.573532879       1.08353055    
       26040   1.25007498      0.577395022       1.08482802    
       26100   1.24972498      0.577395022       1.08626354    
       26160   1.25238466      0.583284557       1.08699250    
       26220   1.25230002      0.583284557       1.08704817    
       26280   1.25539994      0.589294314       1.08685124    
       26340   1.26505005      0.589294314       1.08649683    
       26400   1.26505005      0.592443526       1.08617783    
       26460   1.26505005      0.592443526       1.08594656    
       26520   1.27045000      0.594489574       1.08588254    
       26580   1.27045000      0.594489574       1.08549237    
       26640   1.27045000      0.596654713       1.08491874    
       26700   1.27087176      0.596654713       1.08351111    
       26760   1.27272499      0.599503636       1.08111799    
       26820   1.27709997      0.599503636       1.07854843    
       26880   1.27587175      0.601553202       1.07553041    
       26940   1.27587175      0.601553202       1.07207501    
       27000   1.28615379      0.599672854       1.06871307    
       27060   1.28831577      0.599672854       1.06558526    
       27120   1.28575671      0.595910430       1.06274474    
       27180   1.28844440      0.595910430       1.06039762    
       27240   1.28844440      0.592394888       1.05805266    
       27300   1.28797138      0.592394888       1.05538213    
       27360   1.28770590      0.589909971       1.05280638    
       27420   1.28948486      0.589909971       1.05013478    
       27480   1.28948486      0.587356567       1.04765320    
       27540   1.28896880      0.587356567       1.04552078    
       27600   1.28896880      0.585127652       1.04379976    
       27660   1.28722584      0.585127652       1.04276371    
       27720   1.29196668      0.583568990       1.04191279    
       27780   1.29196668      0.583568990       1.04129291    
       27840   1.30896664      0.583544672       1.04111600    
       27900   1.31706667      0.583544672       1.04126215    
       27960   1.33183336      0.584197938       1.04159546    
