 20190621
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080  0.712565243      0.487122864      0.600236773    
       25140  0.716600001      0.487122864      0.599261403    
       25200  0.723933339      0.485143930      0.598692715    
       25260  0.724282622      0.485143930      0.597957969    
       25320  0.729108691      0.483138680      0.597072840    
       25380  0.734555542      0.483138680      0.595811903    
       25440  0.740622222      0.482786983      0.594154477    
       25500  0.740622222      0.482786983      0.592260540    
       25560  0.747799993      0.481900811      0.590206921    
       25620  0.754066646      0.481900811      0.588395774    
       25680  0.761177778      0.479459971      0.586685777    
       25740  0.765272737      0.479459971      0.585240901    
       25800  0.768888891      0.476432800      0.584148228    
       25860  0.771488905      0.476432800      0.583466291    
       25920  0.773955584      0.473784894      0.583103538    
       25980  0.775022745      0.473784894      0.582975328    
       26040  0.775622249      0.472561568      0.583016634    
       26100  0.777488887      0.472561568      0.583126366    
       26160  0.780155540      0.472561419      0.583360851    
       26220  0.783954561      0.472561419      0.583661497    
       26280  0.787177801      0.473200798      0.584376097    
       26340  0.791044474      0.473200798      0.585444331    
       26400  0.794822216      0.474263936      0.586488903    
       26460  0.794822216      0.474263936      0.587481499    
       26520  0.799199998      0.477030218      0.588636220    
       26580  0.803488910      0.477030218      0.589789450    
       26640  0.807488918      0.479654998      0.591394663    
       26700  0.807488918      0.479654998      0.593778372    
       26760  0.810444415      0.482898802      0.596722305    
       26820  0.814333320      0.482898802      0.600239635    
       26880  0.817177773      0.487895876      0.604056954    
       26940  0.819644451      0.487895876      0.608120143    
       27000  0.819644451      0.495124280      0.612329602    
       27060  0.819044471      0.495124280      0.616682112    
       27120  0.819222212      0.503496945      0.621305823    
       27180  0.820066690      0.503496945      0.626026928    
       27240  0.820066690      0.512438953      0.629932523    
       27300  0.822399974      0.512438953      0.632879019    
       27360  0.823777795      0.522386074      0.634873927    
       27420  0.822133362      0.522386074      0.636110067    
       27480  0.822133362      0.529111683      0.636912525    
       27540  0.819977760      0.529111683      0.637500584    
       27600  0.816022217      0.532021403      0.638163805    
       27660  0.816022217      0.532021403      0.638783753    
       27720  0.809888899      0.533214927      0.639441073    
       27780  0.803733349      0.533214927      0.640060842    
       27840  0.796555579      0.534643590      0.640747547    
       27900  0.793977261      0.534643590      0.641402245    
       27960  0.792444468      0.536174595      0.642123580    
       28020  0.789155543      0.536174595      0.642948031    
       28080  0.786181808      0.537938714      0.643639743    
       28140  0.778840899      0.537938714      0.644398153    
       28200  0.776377797      0.539953291      0.644985020    
       28260  0.773444474      0.539953291      0.645230532    
       28320  0.774568200      0.541426182      0.645514429    
       28380  0.773266673      0.541426182      0.645390272    
       28440  0.769888878      0.542210817      0.645307124    
       28500  0.769288898      0.542210817      0.645766675    
       28560  0.767695665      0.543147862      0.646759272    
       28620  0.767177761      0.543147862      0.648307145    
       28680  0.763088882      0.544245899      0.909630656    
       28740  0.757377803      0.544245899      0.910499990    
       28800  0.757377803      0.547456026      0.911541522    
       28860  0.753422201      0.547456026      0.912732959    
       28920  0.752777755      0.551595271      0.914157629    
       28980  0.752545476      0.551595271      0.915808201    
       29040  0.749955535      0.556807041      0.917523324    
       29100  0.749800026      0.556807041      0.919268072    
       29160  0.748826087      0.563249290      0.920662940    
       29220  0.747222245      0.563249290      0.921636045    
       29280  0.746088862      0.570202589      0.922145903    
       29340  0.742888868      0.570202589      0.922372103    
       29400  0.741217375      0.576137722      0.922291636    
       29460  0.737066686      0.576137722      0.921772540    
       29520  0.734822214      0.580531061      0.920791626    
       29580  0.732466638      0.580531061      0.919459760    
       29640  0.732108712      0.583710194      0.917970717    
       29700  0.729239106      0.583710194      0.916401625    
       29760  0.727488875      0.585372925      0.914925933    
       29820  0.725136340      0.585372925      0.913477719    
       29880  0.723066688      0.586489081      0.912241995    
       29940  0.718386352      0.586489081      0.910864174    
       30000  0.714204550      0.588183284      0.909319997    
       30060  0.709295452      0.588183284      0.907973766    
       30120  0.707644463      0.590736568      0.906667292    
       30180  0.704159081      0.590736568      0.905160964    
       30240  0.699613631      0.592640400      0.903177202    
       30300  0.695045471      0.592640400      0.900248408    
       30360  0.695045471      0.594739199      0.896345019    
       30420  0.692113638      0.594739199      0.891661227    
       30480  0.689068198      0.594994664      0.886371851    
       30540  0.688418627      0.594994664      0.880753338    
       30600  0.686558127      0.591391325      0.875012696    
       30660  0.685068190      0.591391325      0.869221926    
       30720  0.683545470      0.585358500      0.863446176    
       30780  0.683581412      0.585358500      0.857558906    
       30840  0.680697680      0.578735471      0.851489902    
       30900  0.678636372      0.578735471      0.846167505    
       30960  0.675704539      0.572142661      0.841504633    
       31020  0.672477245      0.572142661      0.837505817    
       31080  0.671744168      0.564802647      0.834147513    
       31140  0.671522737      0.564802647      0.831105590    
       31200  0.669772744      0.559913516      0.828353465    
       31260  0.668295443      0.559913516      0.825626433    
       31320  0.668295443      0.557452619      0.823386967    
       31380  0.669318199      0.557452619      0.821563125    
       31440  0.669863641      0.556001425      0.819718242    
       31500  0.671545446      0.556001425      0.817762494    
       31560  0.671545446      0.556368768      0.815451443    
       31620  0.671090901      0.556368768      0.812693417    
       31680  0.669181824      0.556524038      0.809733748    
       31740  0.666911125      0.556524038      0.806815147    
       31800  0.668045461      0.555139422      0.803998828    
       31860  0.667295456      0.555139422      0.801528394    
       31920  0.664863646      0.552818775      0.799478412    
       31980  0.664933324      0.552818775      0.797462583    
       32040  0.663772702      0.550767004      0.795357466    
       32100  0.662545443      0.550767004      0.792719543    
       32160  0.659681797      0.550205112      0.789820194    
       32220  0.657681823      0.550205112      0.786666512    
       32280  0.657681823      0.549173176      0.611577749    
       32340  0.657840908      0.549173176      0.609773874    
       32400  0.657204568      0.546935678      0.607647479    
       32460  0.658644438      0.546935678      0.605219185    
       32520  0.656590939      0.543475211      0.602635264    
       32580  0.656590939      0.543475211      0.599829853    
       32640  0.656955540      0.538618565      0.596880674    
       32700  0.658644438      0.538618565      0.593900383    
       32760  0.656886339      0.533041775      0.590864122    
       32820  0.655795455      0.533041775      0.588163316    
       32880  0.654755533      0.526624084      0.585726857    
       32940  0.651088893      0.526624084      0.583567142    
       33000  0.648999989      0.519921124      0.581551075    
       33060  0.644431829      0.519921124      0.579705298    
       33120  0.639999986      0.514021814      0.578258336    
       33180  0.643577754      0.514021814      0.577208638    
       33240  0.642181814      0.508772790      0.576619506    
       33300  0.636159062      0.508772790      0.576308846    
       33360  0.632113636      0.504927576      0.576388359    
       33420  0.627200007      0.504927576      0.576676905    
       33480  0.627200007      0.502876878      0.577169836    
       33540  0.624044418      0.502876878      0.577691019    
       33600  0.621695638      0.502312124      0.578161418    
       33660  0.616456509      0.502312124      0.578627884    
       33720  0.613891304      0.502466977      0.578538060    
       33780  0.613422215      0.502466977      0.578053117    
       33840  0.611086965      0.502488196      0.577372491    
       33900  0.610847831      0.502488196      0.576797366    
       33960  0.609869540      0.500282586      0.576818228    
       34020  0.609869540      0.500282586      0.577464104    
       34080  0.609499991      0.497260392      0.578905642    
       34140  0.611152172      0.497260392      0.580987811    
       34200  0.613978744      0.496541470      0.583655417    
       34260  0.613195658      0.496541470      0.586694777    
       34320  0.616304338      0.499006480      0.590022147    
       34380  0.614869595      0.499006480      0.593581021    
       34440  0.614869595      0.503777087      0.597100079    
       34500  0.612913072      0.503777087      0.600642562    
       34560  0.611130416      0.509707153      0.603835344    
       34620  0.611155570      0.509707153      0.606775343    
       34680  0.608488917      0.515437901      0.609427691    
       34740  0.608488917      0.515437901      0.611805141    
       34800  0.607272744      0.519860983      0.613904953    
       34860  0.605272710      0.519860983      0.615763724    
       34920  0.604465127      0.523177743      0.617638350    
       34980  0.603136361      0.523177743      0.619060516    
       35040  0.600704551      0.525474012      0.620156050    
       35100  0.595954537      0.525474012      0.621370614    
       35160  0.591744184      0.527893364      0.622447848    
       35220  0.591931820      0.527893364      0.623629928    
       35280  0.590931833      0.529093802      0.625082672    
       35340  0.591681838      0.529093802      0.626568437    
       35400  0.592255831      0.529809594      0.628360629    
       35460  0.592795432      0.529809594      0.630397975    
       35520  0.593295455      0.531717896      0.633211136    
       35580  0.594340920      0.531717896      0.636731327    
       35640  0.592627883      0.534891784      0.641135395    
       35700  0.592681825      0.534891784      0.646544933    
       35760  0.597363651      0.541221499      0.652450442    
       35820  0.611886382      0.541221499      0.658584476    
       35880  0.611976743      0.551087379      0.709824622    
       35940  0.622386336      0.551087379      0.714934051    
       36000  0.629000008      0.563017666      0.720419407    
       36060  0.634568155      0.563017666      0.726645291    
       36120  0.632534862      0.573986530      0.732408285    
       36180  0.636318207      0.573986530      0.737561285    
       36240  0.640863657      0.586618066      0.741469204    
       36300  0.643431842      0.586618066      0.744075775    
       36360  0.641837180      0.597479939      0.746408999    
       36420  0.647454560      0.597479939      0.748521149    
       36480  0.653272748      0.603564262      0.750623286    
       36540  0.660340905      0.603564262      0.752749383    
       36600  0.661930203      0.608676434      0.755043566    
       36660  0.667204559      0.608676434      0.757591367    
       36720  0.675750017      0.613867939      0.760270119    
       36780  0.682977259      0.613867939      0.762917042    
       36840  0.681772709      0.619734764      0.765647054    
       36900  0.681772709      0.619734764      0.768381536    
       36960  0.688386381      0.626136780      0.771050990    
       37020  0.692704558      0.626136780      0.773528337    
       37080  0.699136376      0.632936001      0.775349796    
       37140  0.699136376      0.632936001      0.776544333    
       37200  0.704272747      0.639487028      0.777217746    
       37260  0.711318195      0.639487028      0.777460635    
       37320  0.717488348      0.643642128      0.777343690    
       37380  0.720720947      0.643642128      0.777427614    
