 20180823
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        7080   3.02207398       2.62887764       3.07216358    
        7140   3.02207398       2.62887764       3.07028151    
        7200   3.02075005       2.62279558       3.06825566    
        7260   3.01525927       2.62279558       3.06600642    
        7320   3.01218510       2.61764646       3.06365514    
        7380   3.01135707       2.61764646       3.06136203    
        7440   3.00792599       2.61275411       3.05910802    
        7500   3.00725007       2.61275411       3.05669713    
        7560   3.00725007       2.60756493       3.05406046    
        7620   3.00377774       2.60756493       3.05121660    
        7680   3.00075006       2.60237312       3.04839206    
        7740   2.99666667       2.60237312       3.04565930    
        7800   2.98922229       2.59700012       3.04293251    
        7860   2.98922229       2.59700012       3.04027915    
        7920   2.98922229       2.59115124       3.03768992    
        7980   2.98642850       2.59115124       3.03546333    
        8040   2.98459268       2.58505797       3.03344083    
        8100   2.98367858       2.58505797       3.03144956    
        8160   2.98162961       2.57936621       3.02941489    
        8220   2.98162961       2.57936621       3.02729774    
        8280   2.98288894       2.57442355       3.02515316    
        8340   2.98288894       2.57442355       3.02307224    
        8400   2.98767853       2.57029080       3.02087784    
        8460   2.99182153       2.57029080       3.01865554    
        8520   2.99277782       2.56656575       3.01657605    
        8580   2.99485707       2.56656575       3.01472807    
        8640   2.99485707       2.56249332       3.01302958    
        8700   2.99451852       2.56249332       3.01140118    
        8760   3.00042868       2.55800843       3.00963545    
        8820   2.99527597       2.55800843       3.00774693    
        8880   2.99296427       2.55415177       3.00584412    
        8940   2.99296427       2.55415177       3.00403714    
        9000   2.99434471       2.55079436       3.00230765    
        9060   2.99775863       2.55079436       3.00067163    
        9120   2.99775863       2.54756284       2.99919796    
        9180   3.00086212       2.54756284       2.99801469    
        9240   3.00086212       2.54422426       2.99707174    
        9300   3.00855184       2.54422426       2.99608827    
        9360   3.00967860       2.54142570       2.99500036    
        9420   3.00967860       2.54142570       2.99376965    
        9480   3.01310349       2.53946590       2.99247408    
        9540   3.01232147       2.53946590       2.99103189    
        9600   3.01539278       2.53822517       2.98936939    
        9660   3.01539278       2.53822517       2.98766780    
        9720   3.01448154       2.53682780       2.98594761    
        9780   3.01824999       2.53682780       2.98456645    
        9840   3.01988888       2.53499365       2.98340893    
        9900   3.02271438       2.53499365       2.98232222    
