 20181123
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   1.38121057       1.83993185       1.90199995    
       28740   1.39144742       1.83993185       1.90199995    
       28800   1.40300000       1.84161985       1.90199995    
       28860   1.41642106       1.84161985       1.90199995    
       28920   1.43965793       1.84356046       1.90199995    
       28980   1.44989741       1.84356046       1.90199995    
       29040   1.45931578       1.84583163       1.90199995    
       29100   1.48647368       1.84583163       1.90199995    
       29160   1.50238466       1.84846342       1.90199995    
       29220   1.53228199       1.84846342       1.90199995    
       29280   1.54736841       1.85178638       1.90199995    
       29340   1.55876923       1.85178638       1.90199995    
       29400   1.58882046       1.85470867       1.90199995    
       29460   1.61012816       1.85470867       1.90199995    
       29520   1.61012816       1.85721791       1.90199995    
       29580   1.62992311       1.85721791       1.90199995    
       29640   1.65638459       1.85906708       1.90199995    
       29700   1.68030775       1.85906708       1.90199995    
       29760   1.68030775       1.86088562       1.90199995    
       29820   1.70305133       1.86088562       1.90199995    
       29880   1.71828210       1.86299515       1.90199995    
       29940   1.73602498       1.86299515       1.90199995    
       30000   1.76874995       1.86577117       1.90199995    
       30060   1.78825641       1.86577117       1.90199995    
       30120   1.81597435       1.86845767       1.90199995    
       30180   1.82369995       1.86845767       1.90199995    
       30240   1.83694994       1.87090492       1.90199995    
       30300   1.85025644       1.87090492       1.90199995    
       30360   1.86343586       1.87369668       1.90199995    
       30420   1.86960006       1.87369668       1.90199995    
       30480   1.88100004       1.87649846       1.90199995    
       30540   1.88494873       1.87649846       1.90199995    
       30600   1.89629996       1.87889588       1.90199995    
       30660   1.90682495       1.87889588       1.90199995    
       30720   1.92030001       1.88142574       1.90199995    
       30780   1.92776918       1.88142574       1.90199995    
       30840   1.93917501       1.88395107       1.90199995    
       30900   1.95862496       1.88395107       1.90199995    
       30960   1.98459995       1.88594544       1.90199995    
       31020   1.99033332       1.88594544       1.90199995    
       31080   1.99067497       1.88730454       1.90199995    
       31140   1.99063420       1.88730454       1.90199995    
       31200   1.99473810       1.88834918       1.90199995    
       31260   1.99473810       1.88834918       1.90199995    
       31320   1.99469769       1.88885427       1.90199995    
       31380   1.98450005       1.88885427       1.90199995    
       31440   1.97660005       1.88877845       1.90199995    
       31500   1.97660005       1.88877845       1.90199995    
       31560   1.97073913       1.88861859       1.90199995    
       31620   1.97808695       1.88861859       1.90199995    
       31680   1.98423910       1.88819647       1.90199995    
