 20181125
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   2.41857147       2.16345334       2.41160011    
       28740   2.38719440       2.16345334       2.41160011    
       28800   2.35908103       2.16647434       2.41160011    
       28860   2.35908103       2.16647434       2.41160011    
       28920   2.31932425       2.16938186       2.41160011    
       28980   2.29647374       2.16938186       2.41160011    
       29040   2.25652623       2.17207980       2.41160011    
       29100   2.22583795       2.17207980       2.41160011    
       29160   2.18789196       2.17432714       2.41160011    
       29220   2.16865778       2.17432714       2.41160011    
       29280   2.13481569       2.17604494       2.41160011    
       29340   2.13481569       2.17604494       2.41160011    
       29400   2.10342097       2.17751694       2.41160011    
       29460   2.07500005       2.17751694       2.41160011    
       29520   2.04997373       2.17875624       2.41160011    
       29580   2.04997373       2.17875624       2.41160011    
       29640   2.01771045       2.17962623       2.41160011    
       29700   1.98973680       2.17962623       2.41160011    
       29760   1.96221054       2.18029428       2.41160011    
       29820   1.96221054       2.18029428       2.41160011    
       29880   1.92989469       2.18050432       2.41160011    
       29940   1.91034210       2.18050432       2.41160011    
       30000   1.91756415       2.18026757       2.41160011    
       30060   1.91756415       2.18026757       2.41160011    
       30120   1.92267501       2.18011189       2.41160011    
       30180   1.91620004       2.18011189       2.41160011    
       30240   1.91422498       2.18004084       2.41160011    
       30300   1.90366662       2.18004084       2.41160011    
       30360   1.88769233       2.17968440       2.41160011    
       30420   1.89145005       2.17968440       2.41160011    
       30480   1.87242496       2.17909646       2.41160011    
       30540   1.85475004       2.17909646       2.41160011    
       30600   1.85475004       2.17836094       2.41160011    
       30660   1.85699999       2.17836094       2.41160011    
       30720   1.86059523       2.17720699       2.41160011    
       30780   1.86059523       2.17720699       2.41160011    
       30840   1.86565113       2.17559719       2.41160011    
       30900   1.87663639       2.17559719       2.41160011    
       30960   1.88759995       2.17364144       2.41160011    
       31020   1.88759995       2.17364144       2.41160011    
       31080   1.89817393       2.17180061       2.41160011    
       31140   1.90606523       2.17180061       2.41160011    
       31200   1.90823913       2.17050052       2.41160011    
       31260   1.90823913       2.17050052       2.41160011    
       31320   1.90708697       2.16945910       2.41160011    
       31380   1.91502178       2.16945910       2.41160011    
       31440   1.91795647       2.16810942       2.41160011    
       31500   1.91795647       2.16810942       2.41160011    
       31560   1.91878259       2.16680455       2.41160011    
       31620   1.93117392       2.16680455       2.41160011    
       31680   1.92747831       2.16538882       2.41160011    
       31740   1.92747831       2.16538882       2.41160011    
       31800   1.92180431       2.16371703       2.41160011    
       31860   1.92621744       2.16371703       2.41160011    
       31920   1.93726087       2.16174960       2.41160011    
       31980   1.94188893       2.16174960       2.41160011    
       32040   1.94695652       2.15923619       2.41160011    
       32100   1.95782614       2.15923619       2.41160011    
       32160   1.95557773       2.15641046       2.41160011    
       32220   1.96888888       2.15641046       2.41160011    
       32280   1.97904348       2.15332031       1.85650003    
       32340   1.98706663       2.15332031       1.85650003    
       32400   2.00902224       2.15011549       1.85650003    
       32460   2.03391123       2.15011549       1.85650003    
       32520   2.03391123       2.14686155       1.85650003    
       32580   2.05575562       2.14686155       1.85650003    
       32640   2.08033323       2.14384794       1.85650003    
       32700   2.09122229       2.14384794       1.85650003    
       32760   2.09122229       2.14133501       1.85650003    
       32820   2.10697770       2.14133501       1.85650003    
       32880   2.12459993       2.13942790       1.85650003    
       32940   2.14182234       2.13942790       1.85650003    
       33000   2.15139127       2.13825822       1.85650003    
       33060   2.16211104       2.13825822       1.85650003    
       33120   2.18822217       2.13745832       1.85650003    
       33180   2.20219994       2.13745832       1.85650003    
       33240   2.20219994       2.13704467       1.85650003    
       33300   2.21959996       2.13704467       1.85650003    
       33360   2.23455548       2.13694143       1.85650003    
       33420   2.25744438       2.13694143       1.85650003    
       33480   2.25744438       2.13694644       1.85650003    
       33540   2.27651119       2.13694644       1.85650003    
       33600   2.28544450       2.13691902       1.85650003    
       33660   2.28833342       2.13691902       1.85650003    
       33720   2.28833342       2.13731217       1.85650003    
       33780   2.29237771       2.13731217       1.85650003    
       33840   2.29586673       2.13799000       1.85650003    
       33900   2.29620004       2.13799000       1.85650003    
