 20190205
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   3.09995556       2.31809378       3.77200007    
       28740   3.11673331       2.31809378       3.77200007    
       28800   3.11269569       2.32425332       3.77200007    
       28860   3.12980437       2.32425332       3.77200007    
       28920   3.14917779       2.33069277       3.77200007    
       28980   3.17077780       2.33069277       3.77200007    
       29040   3.18553329       2.33778501       3.77200007    
       29100   3.17515206       2.33778501       3.77200007    
       29160   3.17230439       2.34466362       3.77200007    
       29220   3.18971109       2.34466362       3.77200007    
       29280   3.19197774       2.35000062       3.77200007    
       29340   3.18243480       2.35000062       3.77200007    
       29400   3.19043469       2.35386801       3.77200007    
       29460   3.20326662       2.35386801       3.77200007    
       29520   3.20953321       2.35720372       3.77200007    
       29580   3.19982600       2.35720372       3.77200007    
       29640   3.21523905       2.36073875       3.77200007    
       29700   3.22613335       2.36073875       3.77200007    
       29760   3.21871114       2.36344552       3.77200007    
       29820   3.20869565       2.36344552       3.77200007    
       29880   3.21346664       2.36434317       3.77200007    
       29940   3.20866656       2.36434317       3.77200007    
       30000   3.20131111       2.36373901       3.77200007    
       30060   3.20321751       2.36373901       3.77200007    
       30120   3.19230437       2.36312842       3.77200007    
       30180   3.18233323       2.36312842       3.77200007    
       30240   3.16851115       2.36251354       3.77200007    
       30300   3.16476083       2.36251354       3.77200007    
       30360   3.14343476       2.36056972       3.77200007    
       30420   3.13433337       2.36056972       3.77200007    
       30480   3.11977768       2.35743690       3.77200007    
       30540   3.11423922       2.35743690       3.77200007    
       30600   3.10343480       2.35353136       3.77200007    
       30660   3.08857775       2.35353136       3.77200007    
       30720   3.07571101       2.34930968       3.77200007    
       30780   3.07771730       2.34930968       3.77200007    
       30840   3.06180429       2.34504652       3.77200007    
       30900   3.05295563       2.34504652       3.77200007    
       30960   3.06273341       2.34152389       3.77200007    
       31020   3.05882597       2.34152389       3.77200007    
       31080   3.06963038       2.33817530       3.77200007    
       31140   3.06433344       2.33817530       3.77200007    
       31200   3.04833341       2.33361793       3.77200007    
       31260   3.03169560       2.33361793       3.77200007    
       31320   2.99641299       2.32941103       3.77200007    
       31380   2.98324442       2.32941103       3.77200007    
       31440   2.95453334       2.32492471       3.77200007    
       31500   2.93600011       2.32492471       3.77200007    
       31560   2.89873910       2.32088494       3.77200007    
       31620   2.89873910       2.32088494       3.77200007    
       31680   2.87795568       2.31878638       3.77200007    
       31740   2.85906816       2.31878638       3.77200007    
       31800   2.84111619       2.31830764       3.77200007    
       31860   2.84111619       2.31830764       3.77200007    
       31920   2.83066678       2.31877589       3.77200007    
       31980   2.82075620       2.31877589       3.77200007    
       32040   2.85758543       2.31938410       3.77200007    
       32100   2.85758543       2.31938410       3.77200007    
       32160   2.84887505       2.31958008       3.77200007    
       32220   2.84028196       2.31958008       3.77200007    
       32280   2.84642100       2.31908178       2.98799992    
       32340   2.84642100       2.31908178       2.98799992    
       32400   2.84040546       2.31817269       2.98799992    
       32460   2.83788896       2.31817269       2.98799992    
       32520   2.83091426       2.31774807       2.98799992    
       32580   2.83091426       2.31774807       2.98799992    
       32640   2.81802940       2.31769085       2.98799992    
       32700   2.81275749       2.31769085       2.98799992    
       32760   2.81175756       2.31820989       2.98799992    
       32820   2.83433342       2.31820989       2.98799992    
       32880   2.83433342       2.31967187       2.98799992    
       32940   2.84578776       2.31967187       2.98799992    
       33000   2.84857583       2.32263851       2.98799992    
       33060   2.86090899       2.32263851       2.98799992    
       33120   2.86090899       2.32714558       2.98799992    
       33180   2.86142421       2.32714558       2.98799992    
       33240   2.86833334       2.33080888       2.98799992    
       33300   2.86945462       2.33080888       2.98799992    
       33360   2.86945462       2.33311391       2.98799992    
       33420   2.86372733       2.33311391       2.98799992    
       33480   2.86351514       2.33468223       2.98799992    
       33540   2.86314702       2.33468223       2.98799992    
       33600   2.86803031       2.33647132       2.98799992    
       33660   2.88915157       2.33647132       2.98799992    
       33720   2.88687873       2.33728123       2.98799992    
       33780   2.88599992       2.33728123       2.98799992    
       33840   2.88599992       2.33726549       2.98799992    
       33900   2.89878798       2.33726549       2.98799992    
       33960   2.90233326       2.33771300       2.98799992    
       34020   2.91663647       2.33771300       2.98799992    
       34080   2.91663647       2.33918047       2.98799992    
       34140   2.91469693       2.33918047       2.98799992    
       34200   2.90542436       2.34143591       2.98799992    
       34260   2.89778781       2.34143591       2.98799992    
       34320   2.89778781       2.34393191       2.98799992    
       34380   2.89199996       2.34393191       2.98799992    
       34440   2.89524245       2.34661436       2.98799992    
       34500   2.89466667       2.34661436       2.98799992    
