 20190713
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   2.14000010       2.41295815       2.37706304    
       28740   2.14000010       2.41295815       2.37597227    
       28800   2.14940000       2.41097713       2.37482500    
       28860   2.15279174       2.41097713       2.37363052    
       28920   2.13817382       2.40883470       2.37240458    
       28980   2.13817382       2.40883470       2.37110925    
       29040   2.11609101       2.40646935       2.36973381    
       29100   2.11061907       2.40646935       2.36833930    
       29160   2.11061907       2.40363455       2.36703920    
       29220   2.12109995       2.40363455       2.36587906    
       29280   2.11590004       2.40042233       2.36483145    
       29340   2.08435011       2.40042233       2.36387587    
       29400   2.08028579       2.39735293       2.36306238    
       29460   2.07579994       2.39735293       2.36239481    
       29520   2.06275010       2.39464951       2.36186957    
       29580   2.02935004       2.39464951       2.36154222    
       29640   2.01119041       2.39241028       2.36133122    
       29700   1.99380004       2.39241028       2.36124730    
       29760   1.97080004       2.39055967       2.36136103    
       29820   1.96985710       2.39055967       2.36163688    
       29880   1.95623815       2.38913679       2.36206245    
       29940   1.95309997       2.38913679       2.36267352    
       30000   1.94085002       2.38818836       2.36343765    
       30060   1.93442857       2.38818836       2.36428142    
       30120   1.91685712       2.38781333       2.36521268    
       30180   1.91685712       2.38781333       2.36621475    
       30240   1.90276194       2.38799429       2.36728263    
       30300   1.88828576       2.38799429       2.36840534    
       30360   1.87286365       2.38846135       2.36960936    
       30420   1.87357140       2.38846135       2.37094951    
       30480   1.84809518       2.38907099       2.37240815    
       30540   1.81813633       2.38907099       2.37402415    
       30600   1.80777276       2.38993669       2.37574267    
       30660   1.79657137       2.38993669       2.37751293    
       30720   1.78581822       2.39130616       2.37933326    
       30780   1.77550006       2.39130616       2.38115430    
       30840   1.76381814       2.39312553       2.38296509    
       30900   1.73752379       2.39312553       2.38475633    
       30960   1.74277270       2.39514375       2.38651538    
       31020   1.73978257       2.39514375       2.38825870    
       31080   1.74012494       2.39712071       2.38998342    
       31140   1.74012494       2.39712071       2.39165616    
       31200   1.74152005       2.39906693       2.39328671    
       31260   1.74796152       2.39906693       2.39485621    
       31320   1.74488890       2.40098071       2.39632368    
       31380   1.74488890       2.40098071       2.39773178    
       31440   1.75192857       2.40278649       2.39903188    
       31500   1.75617242       2.40278649       2.40019822    
       31560   1.75503337       2.40428543       2.40122533    
       31620   1.75503337       2.40428543       2.40210962    
       31680   1.75745165       2.40540051       2.40287352    
       31740   1.76678121       2.40540051       2.40353203    
       31800   1.77766669       2.40602565       2.40410662    
       31860   1.77688241       2.40602565       2.40463996    
       31920   1.77688241       2.40626073       2.40512466    
       31980   1.77794290       2.40626073       2.40560746    
       32040   1.77536106       2.40621972       2.40607858    
       32100   1.77175677       2.40621972       2.40651178    
       32160   1.77175677       2.40605950       2.40690923    
       32220   1.76760530       2.40605950       2.40723729    
       32280   1.76323080       2.40590310       2.22271085    
       32340   1.75944996       2.40590310       2.22434878    
       32400   1.75944996       2.40567446       2.22592211    
       32460   1.75624394       2.40567446       2.22746730    
       32520   1.74707139       2.40531993       2.22897291    
       32580   1.73930228       2.40531993       2.23039484    
       32640   1.73930228       2.40487623       2.23183298    
       32700   1.73822725       2.40487623       2.23331594    
       32760   1.73537779       2.40429616       2.23477650    
       32820   1.73473918       2.40429616       2.23611259    
       32880   1.73473918       2.40374780       2.23731947    
       32940   1.72971737       2.40374780       2.23840737    
       33000   1.72302175       2.40334582       2.23939252    
       33060   1.70680439       2.40334582       2.24024177    
       33120   1.70680439       2.40284729       2.24095249    
       33180   1.69663048       2.40284729       2.24153471    
       33240   1.68954349       2.40209985       2.24198389    
       33300   1.68002176       2.40209985       2.24235868    
       33360   1.68002176       2.40092993       2.24258709    
       33420   1.66521740       2.40092993       2.24263120    
       33480   1.65254343       2.39940763       2.24248648    
       33540   1.64273918       2.39940763       2.24213743    
       33600   1.64273918       2.39755630       2.24151802    
       33660   1.63602173       2.39755630       2.24066067    
       33720   1.62647831       2.39522529       2.23957181    
       33780   1.61819565       2.39522529       2.23823476    
       33840   1.61819565       2.39203906       2.23664665    
       33900   1.61021733       2.39203906       2.23482347    
       33960   1.60615218       2.38794708       2.23282194    
       34020   1.60742223       2.38794708       2.23062229    
       34080   1.60673916       2.38307118       2.22817731    
       34140   1.61054349       2.38307118       2.22549605    
       34200   1.61541307       2.37760997       2.22252369    
       34260   1.61106670       2.37760997       2.21930480    
       34320   1.60823917       2.37137365       2.21584725    
       34380   1.61404347       2.37137365       2.21216273    
       34440   1.61137784       2.36413789       2.20827508    
       34500   1.60371113       2.36413789       2.20420098    
       34560   1.60069561       2.35600901       2.19999957    
       34620   1.58910871       2.35600901       2.19566584    
       34680   1.58722222       2.34721613       2.19126129    
       34740   1.58140004       2.34721613       2.18679571    
       34800   1.57684779       2.33800411       2.18235683    
       34860   1.57244444       2.33800411       2.17794204    
       34920   1.56242228       2.32863235       2.17359114    
       34980   1.56111109       2.32863235       2.16934109    
       35040   1.56256521       2.31942225       2.16514802    
       35100   1.56393480       2.31942225       2.16105914    
       35160   1.55702221       2.31051517       2.15703869    
       35220   1.55971110       2.31051517       2.15310216    
       35280   1.55747831       2.30191040       2.14926028    
       35340   1.55256522       2.30191040       2.14548898    
       35400   1.54137778       2.29366398       2.14184737    
