 20190206
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       32280   1.61957145       2.54876804       1.52541327    
       32340   1.63566661       2.54876804       1.51919389    
       32400   1.64521956       2.52685285       1.51548743    
       32460   1.66531706       2.52685285       1.51462626    
       32520   1.68370736       2.50569606       1.51607108    
       32580   1.69776189       2.50569606       1.51898623    
       32640   1.71830952       2.49433970       1.52284372    
       32700   1.73443902       2.49433970       1.52741230    
       32760   1.75743902       2.49179506       1.53313828    
       32820   1.76738095       2.49179506       1.53918111    
       32880   1.79285717       2.49227738       1.54589927    
       32940   1.80121946       2.49227738       1.55346251    
       33000   1.83670735       2.49691749       1.56127870    
       33060   1.85061908       2.49691749       1.56901228    
       33120   1.87378573       2.50415492       1.57720721    
       33180   1.88675606       2.50415492       1.58580780    
       33240   1.91597557       2.51227474       1.59366155    
       33300   1.93416667       2.51227474       1.60022664    
       33360   1.94992685       2.52212262       1.60499191    
       33420   1.98892689       2.52212262       1.60867703    
       33480   2.02429271       2.52937102       1.61044788    
       33540   2.03447628       2.52937102       1.61007667    
       33600   2.04834151       2.52986288       1.60886395    
       33660   2.07256103       2.52986288       1.60638547    
       33720   2.10358548       2.52298570       1.60290575    
       33780   2.12104774       2.52298570       1.59912372    
       33840   2.13726830       2.51296592       1.59585989    
       33900   2.17156100       2.51296592       1.59438789    
       33960   2.21217084       2.49884009       1.59537363    
       34020   2.24266672       2.49884009       1.59907603    
       34080   2.25429273       2.48678923       1.60480237    
       34140   2.27646351       2.48678923       1.61153269    
       34200   2.29228568       2.48412991       1.61852074    
       34260   2.31909513       2.48412991       1.62591267    
       34320   2.34295249       2.48938823       1.63249505    
       34380   2.35500002       2.48938823       1.63900745    
       34440   2.37960982       2.49559879       1.64630866    
       34500   2.38992858       2.49559879       1.65437078    
       34560   2.41607141       2.49874783       1.66394031    
       34620   2.43643904       2.49874783       1.67389190    
       34680   2.45021439       2.50508738       1.68280935    
       34740   2.47690487       2.50508738       1.69009817    
       34800   2.49495125       2.51753902       1.69556797    
       34860   2.49940467       2.51753902       1.69954443    
       34920   2.51485705       2.52621412       1.70230925    
       34980   2.51716661       2.52621412       1.70366669    
       35040   2.51716661       2.52793050       1.70560944    
       35100   2.50988364       2.52793050       1.70729697    
       35160   2.50040913       2.52501559       1.70863795    
       35220   2.49324441       2.52501559       1.71054089    
       35280   2.48830438       2.52451754       1.71232533    
       35340   2.49726677       2.52451754       1.71417892    
       35400   2.49504352       2.52276635       1.71573484    
       35460   2.50386953       2.52276635       1.71719611    
       35520   2.50878263       2.52066636       1.72004163    
       35580   2.52017784       2.52066636       1.72402680    
       35640   2.51721740       2.51752830       1.72869909    
       35700   2.52282619       2.51752830       1.73439908    
       35760   2.52458692       2.52005053       1.74101985    
       35820   2.52458692       2.52005053       1.74908912    
       35880   2.52458692       2.52551413       2.35945272    
       35940   2.52445650       2.52551413       2.36635113    
       36000   2.52978253       2.53487921       2.37314558    
       36060   2.52978253       2.53487921       2.37872958    
       36120   2.53186965       2.54548621       2.38355923    
       36180   2.53936958       2.54548621       2.38802695    
       36240   2.54463053       2.55653405       2.39179969    
       36300   2.55406666       2.55653405       2.39540529    
       36360   2.55791306       2.56478739       2.39884186    
       36420   2.56999993       2.56478739       2.40171266    
